Codes:,Capital_stock,land,earnings_(rtnd_appr.),cost_of_treasury_stock,additional_paid-in_capital,depreciable_assets,earnings_(rtnd_unappr.),accumulated_depreciation,inventories,interest_paid
444190,916785055.08,714011349.3,0.0,377305441.77,2239535087.99,9482841071.06,4748026181.34,5693807683.78,8783657240.97,334997150.735
445,2143275096.58,1669227410.67,0.0,882070832.929,5235621758.25,22169140956.1,11100013264.8,13311076730.3,20534577562.3,783161818.159
4451,84574.6080804,65868.471238,0.0,34806.9154133,206600.010875,874804.364044,438011.561399,525261.129283,810303.750646,30903.9207986
44511,42287.3040402,32934.235619,0.0,17403.4577066,103300.005437,437402.182022,219005.780699,262630.564641,405151.875323,15451.9603993
445110,42287.3040402,32934.235619,0.0,17403.4577066,103300.005437,437402.182022,219005.780699,262630.564641,405151.875323,15451.9603993
44512,42287.3040402,32934.235619,0.0,17403.4577066,103300.005437,437402.182022,219005.780699,262630.564641,405151.875323,15451.9603993
445120,42287.3040402,32934.235619,0.0,17403.4577066,103300.005437,437402.182022,219005.780699,262630.564641,405151.875323,15451.9603993
4452,84574.6080804,65868.471238,0.0,34806.9154133,206600.010875,874804.364044,438011.561399,525261.129283,810303.750646,30903.9207986
44521,21143.6520201,16467.1178095,0.0,8701.72885332,51650.0027187,218701.091011,109502.89035,131315.282321,202575.937662,7725.98019964
445210,21143.6520201,16467.1178095,0.0,8701.72885332,51650.0027187,218701.091011,109502.89035,131315.282321,202575.937662,7725.98019964
44522,21143.6520201,16467.1178095,0.0,8701.72885332,51650.0027187,218701.091011,109502.89035,131315.282321,202575.937662,7725.98019964
445220,21143.6520201,16467.1178095,0.0,8701.72885332,51650.0027187,218701.091011,109502.89035,131315.282321,202575.937662,7725.98019964
44523,21143.6520201,16467.1178095,0.0,8701.72885332,51650.0027187,218701.091011,109502.89035,131315.282321,202575.937662,7725.98019964
445230,21143.6520201,16467.1178095,0.0,8701.72885332,51650.0027187,218701.091011,109502.89035,131315.282321,202575.937662,7725.98019964
44529,21143.6520201,16467.1178095,0.0,8701.72885332,51650.0027187,218701.091011,109502.89035,131315.282321,202575.937662,7725.98019964
445291,7047.8840067,5489.03926984,0.0,2900.57628444,17216.6675729,72900.3636703,36500.9634499,43771.7607736,67525.3125538,2575.32673321
445292,7047.8840067,5489.03926984,0.0,2900.57628444,17216.6675729,72900.3636703,36500.9634499,43771.7607736,67525.3125538,2575.32673321
445299,7047.8840067,5489.03926984,0.0,2900.57628444,17216.6675729,72900.3636703,36500.9634499,43771.7607736,67525.3125538,2575.32673321
4453,2143105947.37,1669095673.73,0.0,882001219.099,5235208558.23,22167391347.3,11099137241.7,13310026208.1,20532956954.8,783100010.317
44531,2143105947.37,1669095673.73,0.0,882001219.099,5235208558.23,22167391347.3,11099137241.7,13310026208.1,20532956954.8,783100010.317
445310,2143105947.37,1669095673.73,0.0,882001219.099,5235208558.23,22167391347.3,11099137241.7,13310026208.1,20532956954.8,783100010.317
446,1165711252.76,907880271.239,0.0,479751711.441,2847615412.74,12057629521.1,6037213976.5,7239794814.75,11168602748.7,425955840.019
4461,1165711252.76,907880271.239,0.0,479751711.441,2847615412.74,12057629521.1,6037213976.5,7239794814.75,11168602748.7,425955840.019
44611,291427813.189,226970067.81,0.0,119937927.86,711903853.185,3014407380.28,1509303494.12,1809948703.69,2792150687.18,106488960.005
446110,291427813.189,226970067.81,0.0,119937927.86,711903853.185,3014407380.28,1509303494.12,1809948703.69,2792150687.18,106488960.005
44612,291427813.189,226970067.81,0.0,119937927.86,711903853.185,3014407380.28,1509303494.12,1809948703.69,2792150687.18,106488960.005
446120,291427813.189,226970067.81,0.0,119937927.86,711903853.185,3014407380.28,1509303494.12,1809948703.69,2792150687.18,106488960.005
44613,291427813.189,226970067.81,0.0,119937927.86,711903853.185,3014407380.28,1509303494.12,1809948703.69,2792150687.18,106488960.005
446130,291427813.189,226970067.81,0.0,119937927.86,711903853.185,3014407380.28,1509303494.12,1809948703.69,2792150687.18,106488960.005
44619,291427813.189,226970067.81,0.0,119937927.86,711903853.185,3014407380.28,1509303494.12,1809948703.69,2792150687.18,106488960.005
446191,145713906.594,113485033.905,0.0,59968963.9301,355951926.592,1507203690.14,754651747.062,904974351.844,1396075343.59,53244480.0024
446199,145713906.594,113485033.905,0.0,59968963.9301,355951926.592,1507203690.14,754651747.062,904974351.844,1396075343.59,53244480.0024
447,547265198.384,426221566.939,0.0,225228515.995,1336866921.45,5660682262.7,2834284302.16,3398858624.88,5243311827.43,199973026.545
4471,547265198.384,426221566.939,0.0,225228515.995,1336866921.45,5660682262.7,2834284302.16,3398858624.88,5243311827.43,199973026.545
44711,273632599.192,213110783.47,0.0,112614257.997,668433460.726,2830341131.35,1417142151.08,1699429312.44,2621655913.72,99986513.2723
447110,273632599.192,213110783.47,0.0,112614257.997,668433460.726,2830341131.35,1417142151.08,1699429312.44,2621655913.72,99986513.2723
44719,273632599.192,213110783.47,0.0,112614257.997,668433460.726,2830341131.35,1417142151.08,1699429312.44,2621655913.72,99986513.2723
447190,273632599.192,213110783.47,0.0,112614257.997,668433460.726,2830341131.35,1417142151.08,1699429312.44,2621655913.72,99986513.2723
448,1249650231.19,973253700.83,0.0,514297031.702,3052662698.8,12925859198.0,6471933614.45,7761108286.98,11972816573.5,456627499.045
4481,416550077.062,324417900.277,0.0,171432343.901,1017554232.93,4308619732.65,2157311204.82,2587036095.66,3990938857.85,152209166.348
44811,69425012.8437,54069650.0461,0.0,28572057.3168,169592372.156,718103288.776,359551867.469,431172682.61,665156476.308,25368194.3914
448110,69425012.8437,54069650.0461,0.0,28572057.3168,169592372.156,718103288.776,359551867.469,431172682.61,665156476.308,25368194.3914
44812,69425012.8437,54069650.0461,0.0,28572057.3168,169592372.156,718103288.776,359551867.469,431172682.61,665156476.308,25368194.3914
448120,69425012.8437,54069650.0461,0.0,28572057.3168,169592372.156,718103288.776,359551867.469,431172682.61,665156476.308,25368194.3914
44813,69425012.8437,54069650.0461,0.0,28572057.3168,169592372.156,718103288.776,359551867.469,431172682.61,665156476.308,25368194.3914
448130,69425012.8437,54069650.0461,0.0,28572057.3168,169592372.156,718103288.776,359551867.469,431172682.61,665156476.308,25368194.3914
44814,69425012.8437,54069650.0461,0.0,28572057.3168,169592372.156,718103288.776,359551867.469,431172682.61,665156476.308,25368194.3914
448140,69425012.8437,54069650.0461,0.0,28572057.3168,169592372.156,718103288.776,359551867.469,431172682.61,665156476.308,25368194.3914
44815,69425012.8437,54069650.0461,0.0,28572057.3168,169592372.156,718103288.776,359551867.469,431172682.61,665156476.308,25368194.3914
448150,69425012.8437,54069650.0461,0.0,28572057.3168,169592372.156,718103288.776,359551867.469,431172682.61,665156476.308,25368194.3914
44819,69425012.8437,54069650.0461,0.0,28572057.3168,169592372.156,718103288.776,359551867.469,431172682.61,665156476.308,25368194.3914
448190,69425012.8437,54069650.0461,0.0,28572057.3168,169592372.156,718103288.776,359551867.469,431172682.61,665156476.308,25368194.3914
4482,416550077.062,324417900.277,0.0,171432343.901,1017554232.93,4308619732.65,2157311204.82,2587036095.66,3990938857.85,152209166.348
44821,416550077.062,324417900.277,0.0,171432343.901,1017554232.93,4308619732.65,2157311204.82,2587036095.66,3990938857.85,152209166.348
448210,416550077.062,324417900.277,0.0,171432343.901,1017554232.93,4308619732.65,2157311204.82,2587036095.66,3990938857.85,152209166.348
4483,416550077.062,324417900.277,0.0,171432343.901,1017554232.93,4308619732.65,2157311204.82,2587036095.66,3990938857.85,152209166.348
44831,208275038.531,162208950.138,0.0,85716171.9503,508777116.467,2154309866.33,1078655602.41,1293518047.83,1995469428.92,76104583.1742
448310,208275038.531,162208950.138,0.0,85716171.9503,508777116.467,2154309866.33,1078655602.41,1293518047.83,1995469428.92,76104583.1742
44832,208275038.531,162208950.138,0.0,85716171.9503,508777116.467,2154309866.33,1078655602.41,1293518047.83,1995469428.92,76104583.1742
448320,208275038.531,162208950.138,0.0,85716171.9503,508777116.467,2154309866.33,1078655602.41,1293518047.83,1995469428.92,76104583.1742
451,410887348.31,320007648.85,0.0,169101832.117,1003721241.59,4250046835.45,2127983954.96,2551867013.99,3936684626.57,150139981.225
4511,205443674.155,160003824.425,0.0,84550916.0587,501860620.793,2125023417.73,1063991977.48,1275933506.99,1968342313.29,75069990.6125
45111,51360918.5387,40000956.1063,0.0,21137729.0147,125465155.198,531255854.432,265997994.37,318983376.748,492085578.322,18767497.6531
451110,51360918.5387,40000956.1063,0.0,21137729.0147,125465155.198,531255854.432,265997994.37,318983376.748,492085578.322,18767497.6531
45112,51360918.5387,40000956.1063,0.0,21137729.0147,125465155.198,531255854.432,265997994.37,318983376.748,492085578.322,18767497.6531
451120,51360918.5387,40000956.1063,0.0,21137729.0147,125465155.198,531255854.432,265997994.37,318983376.748,492085578.322,18767497.6531
45113,51360918.5387,40000956.1063,0.0,21137729.0147,125465155.198,531255854.432,265997994.37,318983376.748,492085578.322,18767497.6531
451130,51360918.5387,40000956.1063,0.0,21137729.0147,125465155.198,531255854.432,265997994.37,318983376.748,492085578.322,18767497.6531
45114,51360918.5387,40000956.1063,0.0,21137729.0147,125465155.198,531255854.432,265997994.37,318983376.748,492085578.322,18767497.6531
451140,51360918.5387,40000956.1063,0.0,21137729.0147,125465155.198,531255854.432,265997994.37,318983376.748,492085578.322,18767497.6531
4512,205443674.155,160003824.425,0.0,84550916.0587,501860620.793,2125023417.73,1063991977.48,1275933506.99,1968342313.29,75069990.6125
45121,205443674.155,160003824.425,0.0,84550916.0587,501860620.793,2125023417.73,1063991977.48,1275933506.99,1968342313.29,75069990.6125
451211,102721837.077,80001912.2125,0.0,42275458.0294,250930310.397,1062511708.86,531995988.74,637966753.497,984171156.643,37534995.3062
451212,102721837.077,80001912.2125,0.0,42275458.0294,250930310.397,1062511708.86,531995988.74,637966753.497,984171156.643,37534995.3062
452,3296369391.96,2567281331.98,0.0,1356630000.43,8052416294.71,34096265948.3,17071884068.9,20472512361.0,31582298073.2,1204507368.39
4521,1648184695.98,1283640665.99,0.0,678315000.217,4026208147.35,17048132974.2,8535942034.43,10236256180.5,15791149036.6,602253684.197
45211,1648184695.98,1283640665.99,0.0,678315000.217,4026208147.35,17048132974.2,8535942034.43,10236256180.5,15791149036.6,602253684.197
452111,824092347.989,641820332.994,0.0,339157500.108,2013104073.68,8524066487.08,4267971017.22,5118128090.25,7895574518.29,301126842.098
452112,824092347.989,641820332.994,0.0,339157500.108,2013104073.68,8524066487.08,4267971017.22,5118128090.25,7895574518.29,301126842.098
4529,1648184695.98,1283640665.99,0.0,678315000.217,4026208147.35,17048132974.2,8535942034.43,10236256180.5,15791149036.6,602253684.197
45291,824092347.989,641820332.994,0.0,339157500.108,2013104073.68,8524066487.08,4267971017.22,5118128090.25,7895574518.29,301126842.098
452910,824092347.989,641820332.994,0.0,339157500.108,2013104073.68,8524066487.08,4267971017.22,5118128090.25,7895574518.29,301126842.098
45299,824092347.989,641820332.994,0.0,339157500.108,2013104073.68,8524066487.08,4267971017.22,5118128090.25,7895574518.29,301126842.098
452990,824092347.989,641820332.994,0.0,339157500.108,2013104073.68,8524066487.08,4267971017.22,5118128090.25,7895574518.29,301126842.098
453,512823809.392,399397893.833,0.0,211054066.469,1252733024.74,5304434943.58,2655912484.52,3184956092.12,4913331147.52,187387996.809
4531,128205952.348,99849473.4583,0.0,52763516.6173,313183256.186,1326108735.9,663978121.13,796239023.03,1228332786.88,46846999.2021
45311,128205952.348,99849473.4583,0.0,52763516.6173,313183256.186,1326108735.9,663978121.13,796239023.03,1228332786.88,46846999.2021
453110,128205952.348,99849473.4583,0.0,52763516.6173,313183256.186,1326108735.9,663978121.13,796239023.03,1228332786.88,46846999.2021
4532,128205952.348,99849473.4583,0.0,52763516.6173,313183256.186,1326108735.9,663978121.13,796239023.03,1228332786.88,46846999.2021
45321,64102976.174,49924736.7292,0.0,26381758.3087,156591628.093,663054367.948,331989060.565,398119511.515,614166393.44,23423499.6011
453210,64102976.174,49924736.7292,0.0,26381758.3087,156591628.093,663054367.948,331989060.565,398119511.515,614166393.44,23423499.6011
45322,64102976.174,49924736.7292,0.0,26381758.3087,156591628.093,663054367.948,331989060.565,398119511.515,614166393.44,23423499.6011
453220,64102976.174,49924736.7292,0.0,26381758.3087,156591628.093,663054367.948,331989060.565,398119511.515,614166393.44,23423499.6011
4533,128205952.348,99849473.4583,0.0,52763516.6173,313183256.186,1326108735.9,663978121.13,796239023.03,1228332786.88,46846999.2021
45331,128205952.348,99849473.4583,0.0,52763516.6173,313183256.186,1326108735.9,663978121.13,796239023.03,1228332786.88,46846999.2021
453310,128205952.348,99849473.4583,0.0,52763516.6173,313183256.186,1326108735.9,663978121.13,796239023.03,1228332786.88,46846999.2021
4539,128205952.348,99849473.4583,0.0,52763516.6173,313183256.186,1326108735.9,663978121.13,796239023.03,1228332786.88,46846999.2021
45391,32051488.087,24962368.3646,0.0,13190879.1543,78295814.0465,331527183.974,165994530.283,199059755.757,307083196.72,11711749.8005
453910,32051488.087,24962368.3646,0.0,13190879.1543,78295814.0465,331527183.974,165994530.283,199059755.757,307083196.72,11711749.8005
45392,32051488.087,24962368.3646,0.0,13190879.1543,78295814.0465,331527183.974,165994530.283,199059755.757,307083196.72,11711749.8005
453920,32051488.087,24962368.3646,0.0,13190879.1543,78295814.0465,331527183.974,165994530.283,199059755.757,307083196.72,11711749.8005
45393,32051488.087,24962368.3646,0.0,13190879.1543,78295814.0465,331527183.974,165994530.283,199059755.757,307083196.72,11711749.8005
453930,32051488.087,24962368.3646,0.0,13190879.1543,78295814.0465,331527183.974,165994530.283,199059755.757,307083196.72,11711749.8005
45399,32051488.087,24962368.3646,0.0,13190879.1543,78295814.0465,331527183.974,165994530.283,199059755.757,307083196.72,11711749.8005
453991,16025744.0435,12481184.1823,0.0,6595439.57717,39147907.0233,165763591.987,82997265.1413,99529877.8787,153541598.36,5855874.90027
453998,16025744.0435,12481184.1823,0.0,6595439.57717,39147907.0233,165763591.987,82997265.1413,99529877.8787,153541598.36,5855874.90027
454,808117353.891,629378673.929,0.0,332582946.813,1974080139.32,8358827831.3,4185236585.84,5018913401.22,7742519151.82,295289511.444
4541,269372451.297,209792891.31,0.0,110860982.271,658026713.105,2786275943.77,1395078861.95,1672971133.74,2580839717.27,98429837.1479
45411,269372451.297,209792891.31,0.0,110860982.271,658026713.105,2786275943.77,1395078861.95,1672971133.74,2580839717.27,98429837.1479
454111,89790817.099,69930963.7699,0.0,36953660.757,219342237.702,928758647.922,465026287.316,557657044.58,860279905.758,32809945.716
454112,89790817.099,69930963.7699,0.0,36953660.757,219342237.702,928758647.922,465026287.316,557657044.58,860279905.758,32809945.716
454113,89790817.099,69930963.7699,0.0,36953660.757,219342237.702,928758647.922,465026287.316,557657044.58,860279905.758,32809945.716
4542,269372451.297,209792891.31,0.0,110860982.271,658026713.105,2786275943.77,1395078861.95,1672971133.74,2580839717.27,98429837.1479
45421,269372451.297,209792891.31,0.0,110860982.271,658026713.105,2786275943.77,1395078861.95,1672971133.74,2580839717.27,98429837.1479
454210,269372451.297,209792891.31,0.0,110860982.271,658026713.105,2786275943.77,1395078861.95,1672971133.74,2580839717.27,98429837.1479
4543,269372451.297,209792891.31,0.0,110860982.271,658026713.105,2786275943.77,1395078861.95,1672971133.74,2580839717.27,98429837.1479
45431,134686225.649,104896445.655,0.0,55430491.1354,329013356.553,1393137971.88,697539430.974,836485566.871,1290419858.64,49214918.5739
454310,134686225.649,104896445.655,0.0,55430491.1354,329013356.553,1393137971.88,697539430.974,836485566.871,1290419858.64,49214918.5739
45439,134686225.649,104896445.655,0.0,55430491.1354,329013356.553,1393137971.88,697539430.974,836485566.871,1290419858.64,49214918.5739
454390,134686225.649,104896445.655,0.0,55430491.1354,329013356.553,1393137971.88,697539430.974,836485566.871,1290419858.64,49214918.5739
48.49,1735341032.25,1859446129.02,0.0,1809621043.01,13251136543.0,95639154032.3,17934632000.0,58765780564.5,2011464946.24,1770834967.75
481,838213081.465,898158944.353,0.0,874092182.775,6400630071.08,46196101239.0,8662875408.5,28385340458.2,971587831.736,855357539.234
4811,419106540.733,449079472.177,0.0,437046091.388,3200315035.54,23098050619.5,4331437704.25,14192670229.1,485793915.868,427678769.617
48111,419106540.733,449079472.177,0.0,437046091.388,3200315035.54,23098050619.5,4331437704.25,14192670229.1,485793915.868,427678769.617
481111,209553270.366,224539736.088,0.0,218523045.694,1600157517.77,11549025309.7,2165718852.12,7096335114.56,242896957.934,213839384.809
481112,209553270.366,224539736.088,0.0,218523045.694,1600157517.77,11549025309.7,2165718852.12,7096335114.56,242896957.934,213839384.809
4812,419106540.733,449079472.177,0.0,437046091.388,3200315035.54,23098050619.5,4331437704.25,14192670229.1,485793915.868,427678769.617
48121,419106540.733,449079472.177,0.0,437046091.388,3200315035.54,23098050619.5,4331437704.25,14192670229.1,485793915.868,427678769.617
481211,139702180.244,149693157.392,0.0,145682030.463,1066771678.51,7699350206.49,1443812568.08,4730890076.37,161931305.289,142559589.872
481212,139702180.244,149693157.392,0.0,145682030.463,1066771678.51,7699350206.49,1443812568.08,4730890076.37,161931305.289,142559589.872
481219,139702180.244,149693157.392,0.0,145682030.463,1066771678.51,7699350206.49,1443812568.08,4730890076.37,161931305.289,142559589.872
484,330195585.181,353809937.8,0.0,344329367.049,2521387268.44,18197936800.3,3412549002.29,11181779800.9,382735631.009,336949266.781
4841,165097792.59,176904968.9,0.0,172164683.525,1260693634.22,9098968400.14,1706274501.14,5590889900.44,191367815.505,168474633.391
48411,82548896.2952,88452484.4499,0.0,86082341.7624,630346817.11,4549484200.07,853137250.572,2795444950.22,95683907.7523,84237316.6954
484110,82548896.2952,88452484.4499,0.0,86082341.7624,630346817.11,4549484200.07,853137250.572,2795444950.22,95683907.7523,84237316.6954
48412,82548896.2952,88452484.4499,0.0,86082341.7624,630346817.11,4549484200.07,853137250.572,2795444950.22,95683907.7523,84237316.6954
484121,41274448.1476,44226242.225,0.0,43041170.8812,315173408.555,2274742100.03,426568625.286,1397722475.11,47841953.8761,42118658.3477
484122,41274448.1476,44226242.225,0.0,43041170.8812,315173408.555,2274742100.03,426568625.286,1397722475.11,47841953.8761,42118658.3477
4842,165097792.59,176904968.9,0.0,172164683.525,1260693634.22,9098968400.14,1706274501.14,5590889900.44,191367815.505,168474633.391
48421,55032597.5302,58968322.9666,0.0,57388227.8416,420231211.407,3032989466.71,568758167.048,1863629966.81,63789271.8349,56158211.1302
484210,55032597.5302,58968322.9666,0.0,57388227.8416,420231211.407,3032989466.71,568758167.048,1863629966.81,63789271.8349,56158211.1302
48422,55032597.5302,58968322.9666,0.0,57388227.8416,420231211.407,3032989466.71,568758167.048,1863629966.81,63789271.8349,56158211.1302
484220,55032597.5302,58968322.9666,0.0,57388227.8416,420231211.407,3032989466.71,568758167.048,1863629966.81,63789271.8349,56158211.1302
48423,55032597.5302,58968322.9666,0.0,57388227.8416,420231211.407,3032989466.71,568758167.048,1863629966.81,63789271.8349,56158211.1302
484230,55032597.5302,58968322.9666,0.0,57388227.8416,420231211.407,3032989466.71,568758167.048,1863629966.81,63789271.8349,56158211.1302
485,43814734.4169,46948200.2622,0.0,45690192.2566,334571140.521,2414743877.94,452822311.776,1483747010.17,50786445.2984,44710902.5637
4851,7302455.73615,7824700.04369,0.0,7615032.04277,55761856.7535,402457312.991,75470385.296,247291168.362,8464407.54973,7451817.09396
48511,7302455.73615,7824700.04369,0.0,7615032.04277,55761856.7535,402457312.991,75470385.296,247291168.362,8464407.54973,7451817.09396
485111,1825613.93404,1956175.01092,0.0,1903758.01069,13940464.1884,100614328.248,18867596.324,61822792.0905,2116101.88743,1862954.27349
485112,1825613.93404,1956175.01092,0.0,1903758.01069,13940464.1884,100614328.248,18867596.324,61822792.0905,2116101.88743,1862954.27349
485113,1825613.93404,1956175.01092,0.0,1903758.01069,13940464.1884,100614328.248,18867596.324,61822792.0905,2116101.88743,1862954.27349
485119,1825613.93404,1956175.01092,0.0,1903758.01069,13940464.1884,100614328.248,18867596.324,61822792.0905,2116101.88743,1862954.27349
4852,7302455.73615,7824700.04369,0.0,7615032.04277,55761856.7535,402457312.991,75470385.296,247291168.362,8464407.54973,7451817.09396
48521,7302455.73615,7824700.04369,0.0,7615032.04277,55761856.7535,402457312.991,75470385.296,247291168.362,8464407.54973,7451817.09396
485210,7302455.73615,7824700.04369,0.0,7615032.04277,55761856.7535,402457312.991,75470385.296,247291168.362,8464407.54973,7451817.09396
4853,7302455.73615,7824700.04369,0.0,7615032.04277,55761856.7535,402457312.991,75470385.296,247291168.362,8464407.54973,7451817.09396
48531,3651227.86808,3912350.02185,0.0,3807516.02139,27880928.3767,201228656.495,37735192.648,123645584.181,4232203.77486,3725908.54698
485310,3651227.86808,3912350.02185,0.0,3807516.02139,27880928.3767,201228656.495,37735192.648,123645584.181,4232203.77486,3725908.54698
48532,3651227.86808,3912350.02185,0.0,3807516.02139,27880928.3767,201228656.495,37735192.648,123645584.181,4232203.77486,3725908.54698
485320,3651227.86808,3912350.02185,0.0,3807516.02139,27880928.3767,201228656.495,37735192.648,123645584.181,4232203.77486,3725908.54698
4854,7302455.73615,7824700.04369,0.0,7615032.04277,55761856.7535,402457312.991,75470385.296,247291168.362,8464407.54973,7451817.09396
48541,7302455.73615,7824700.04369,0.0,7615032.04277,55761856.7535,402457312.991,75470385.296,247291168.362,8464407.54973,7451817.09396
485410,7302455.73615,7824700.04369,0.0,7615032.04277,55761856.7535,402457312.991,75470385.296,247291168.362,8464407.54973,7451817.09396
4855,7302455.73615,7824700.04369,0.0,7615032.04277,55761856.7535,402457312.991,75470385.296,247291168.362,8464407.54973,7451817.09396
48551,7302455.73615,7824700.04369,0.0,7615032.04277,55761856.7535,402457312.991,75470385.296,247291168.362,8464407.54973,7451817.09396
485510,7302455.73615,7824700.04369,0.0,7615032.04277,55761856.7535,402457312.991,75470385.296,247291168.362,8464407.54973,7451817.09396
4859,7302455.73615,7824700.04369,0.0,7615032.04277,55761856.7535,402457312.991,75470385.296,247291168.362,8464407.54973,7451817.09396
48599,7302455.73615,7824700.04369,0.0,7615032.04277,55761856.7535,402457312.991,75470385.296,247291168.362,8464407.54973,7451817.09396
485991,3651227.86808,3912350.02185,0.0,3807516.02139,27880928.3767,201228656.495,37735192.648,123645584.181,4232203.77486,3725908.54698
485999,3651227.86808,3912350.02185,0.0,3807516.02139,27880928.3767,201228656.495,37735192.648,123645584.181,4232203.77486,3725908.54698
486,141047417.32,151134600.789,0.0,147084849.432,1077043964.96,7773489717.67,1457715502.12,4776445333.41,163490593.735,143932341.861
4861,47015805.7732,50378200.263,0.0,49028283.1441,359014654.987,2591163239.22,485905167.372,1592148444.47,54496864.5784,47977447.287
48611,47015805.7732,50378200.263,0.0,49028283.1441,359014654.987,2591163239.22,485905167.372,1592148444.47,54496864.5784,47977447.287
486110,47015805.7732,50378200.263,0.0,49028283.1441,359014654.987,2591163239.22,485905167.372,1592148444.47,54496864.5784,47977447.287
4862,47015805.7732,50378200.263,0.0,49028283.1441,359014654.987,2591163239.22,485905167.372,1592148444.47,54496864.5784,47977447.287
48621,47015805.7732,50378200.263,0.0,49028283.1441,359014654.987,2591163239.22,485905167.372,1592148444.47,54496864.5784,47977447.287
486210,47015805.7732,50378200.263,0.0,49028283.1441,359014654.987,2591163239.22,485905167.372,1592148444.47,54496864.5784,47977447.287
4869,47015805.7732,50378200.263,0.0,49028283.1441,359014654.987,2591163239.22,485905167.372,1592148444.47,54496864.5784,47977447.287
48691,23507902.8866,25189100.1315,0.0,24514141.5721,179507327.494,1295581619.61,242952583.686,796074222.235,27248432.2892,23988723.6435
486910,23507902.8866,25189100.1315,0.0,24514141.5721,179507327.494,1295581619.61,242952583.686,796074222.235,27248432.2892,23988723.6435
48699,23507902.8866,25189100.1315,0.0,24514141.5721,179507327.494,1295581619.61,242952583.686,796074222.235,27248432.2892,23988723.6435
486990,23507902.8866,25189100.1315,0.0,24514141.5721,179507327.494,1295581619.61,242952583.686,796074222.235,27248432.2892,23988723.6435
487,317441799.966,340144049.593,0.0,331029665.335,2423998832.29,17495042553.0,3280739496.15,10749884208.4,367952489.589,323934621.009
4871,105813933.322,113381349.864,0.0,110343221.778,807999610.764,5831680851.0,1093579832.05,3583294736.13,122650829.863,107978207.003
48711,105813933.322,113381349.864,0.0,110343221.778,807999610.764,5831680851.0,1093579832.05,3583294736.13,122650829.863,107978207.003
487110,105813933.322,113381349.864,0.0,110343221.778,807999610.764,5831680851.0,1093579832.05,3583294736.13,122650829.863,107978207.003
4872,105813933.322,113381349.864,0.0,110343221.778,807999610.764,5831680851.0,1093579832.05,3583294736.13,122650829.863,107978207.003
48721,105813933.322,113381349.864,0.0,110343221.778,807999610.764,5831680851.0,1093579832.05,3583294736.13,122650829.863,107978207.003
487210,105813933.322,113381349.864,0.0,110343221.778,807999610.764,5831680851.0,1093579832.05,3583294736.13,122650829.863,107978207.003
4879,105813933.322,113381349.864,0.0,110343221.778,807999610.764,5831680851.0,1093579832.05,3583294736.13,122650829.863,107978207.003
48799,105813933.322,113381349.864,0.0,110343221.778,807999610.764,5831680851.0,1093579832.05,3583294736.13,122650829.863,107978207.003
487990,105813933.322,113381349.864,0.0,110343221.778,807999610.764,5831680851.0,1093579832.05,3583294736.13,122650829.863,107978207.003
493,64628413.9049,69250396.2197,0.0,67394786.1571,493505265.705,3561839844.4,667930279.17,2188583753.38,74911954.875,65950296.2966
4931,64628413.9049,69250396.2197,0.0,67394786.1571,493505265.705,3561839844.4,667930279.17,2188583753.38,74911954.875,65950296.2966
49311,16157103.4762,17312599.0549,0.0,16848696.5393,123376316.426,890459961.101,166982569.792,547145938.345,18727988.7188,16487574.0741
493110,16157103.4762,17312599.0549,0.0,16848696.5393,123376316.426,890459961.101,166982569.792,547145938.345,18727988.7188,16487574.0741
49312,16157103.4762,17312599.0549,0.0,16848696.5393,123376316.426,890459961.101,166982569.792,547145938.345,18727988.7188,16487574.0741
493120,16157103.4762,17312599.0549,0.0,16848696.5393,123376316.426,890459961.101,166982569.792,547145938.345,18727988.7188,16487574.0741
49313,16157103.4762,17312599.0549,0.0,16848696.5393,123376316.426,890459961.101,166982569.792,547145938.345,18727988.7188,16487574.0741
493130,16157103.4762,17312599.0549,0.0,16848696.5393,123376316.426,890459961.101,166982569.792,547145938.345,18727988.7188,16487574.0741
49319,16157103.4762,17312599.0549,0.0,16848696.5393,123376316.426,890459961.101,166982569.792,547145938.345,18727988.7188,16487574.0741
493190,16157103.4762,17312599.0549,0.0,16848696.5393,123376316.426,890459961.101,166982569.792,547145938.345,18727988.7188,16487574.0741
51,1508564085.84,1069103343.36,0.0,2014495114.45,11839815114.5,33435868585.8,-3184846000.0,23019780171.7,1277790356.93,1341040414.16
511,324291455.276,229821909.664,0.0,433049917.1,2545169217.34,7187607463.22,-684636704.443,4948492465.18,274682725.3,288279398.651
5111,68825669.7609,48776021.0792,0.0,91907912.1554,540171420.456,1525454616.78,-145303180.085,1050238304.71,58297011.0156,61182687.2636
51111,29098751.3021,20621975.9549,0.0,38857674.5827,228378654.054,644945769.08,-61432618.3152,444029434.7,24647347.8732,25867380.686
511110,29098751.3021,20621975.9549,0.0,38857674.5827,228378654.054,644945769.08,-61432618.3152,444029434.7,24647347.8732,25867380.686
51112,18560294.8385,13153483.8008,0.0,24784908.7923,145668627.153,411371041.482,-39184070.0239,283218930.58,15721019.736,16499203.2561
511120,18560294.8385,13153483.8008,0.0,24784908.7923,145668627.153,411371041.482,-39184070.0239,283218930.58,15721019.736,16499203.2561
51113,21166623.6203,15000561.3235,0.0,28265328.7804,166124139.249,469137806.221,-44686491.7463,322989939.433,17928643.4065,18816103.3214
