YEAR,TAB_NUM,INDY_CD,AC,WT_CT_IND,WT_CT,TOT_ASSTS_IND,TOT_ASSTS,CASH_IND,CASH,TRD_NOTES_ACCTS_RCV_IND,TRD_NOTES_ACCTS_RCV,BAD_DBT_ALLW_IND,BAD_DBT_ALLW,INVNTRY_IND,INVNTRY,GVT_OBLGNS_IND,GVT_OBLGNS,TX_EXMT_SEC_IND,TX_EXMT_SEC,OTHR_CUR_ASSTS_IND,OTHR_CUR_ASSTS,LNS_TO_STKHDR_IND,LNS_TO_STKHDR,MRTG_RE_LNS_IND,MRTG_RE_LNS,OTHR_INVSMTS_IND,OTHR_INVSMTS,DPRCBL_ASSTS_IND,DPRCBL_ASSTS,ACCUM_DPR_IND,ACCUM_DPR,DPTBL_ASSTS_IND,DPTBL_ASSTS,ACCUM_DPLTN_IND,ACCUM_DPLTN,LAND_IND,LAND,INTNGBL_ASSTS_IND,INTNGBL_ASSTS,ACCUM_AMORT_IND,ACCUM_AMORT,COMP_OTHR_ASSTS_IND,COMP_OTHR_ASSTS,TOT_LBLTS_IND,TOT_LBLTS,ACCTS_PYBL_IND,ACCTS_PYBL,MRTG_LT_1YR_IND,MRTG_LT_1YR,COMP_OTHR_CUR_LBLTS_IND,COMP_OTHR_CUR_LBLTS,LNS_FRM_STKHDR_IND,LNS_FRM_STKHDR,MRTG_GT_1YR_IND,MRTG_GT_1YR,COMP_OTHR_LBLTS_IND,COMP_OTHR_LBLTS,COMP_NET_WRTH_IND,COMP_NET_WRTH,CAP_STCK_IND,CAP_STCK,PD_CAP_SRPLS_IND,PD_CAP_SRPLS,COMP_RTND_ERNGS_UNAPPR_IND,COMP_RTND_ERNGS_UNAPPR,CST_TRSRY_STCK_IND,CST_TRSRY_STCK,COMP_TOT_RCPTS_IND,COMP_TOT_RCPTS,GRS_RCPTS_IND,GRS_RCPTS,COMP_TX_EXMT_INTRST_IND,COMP_TX_EXMT_INTRST,NET_GN_LSS_POS_IND,NET_GN_LSS_POS,COMP_OTHR_RCPTS_IND,COMP_OTHR_RCPTS,COMP_TOT_DED_IND,COMP_TOT_DED,CST_OF_GDS_IND,CST_OF_GDS,CMPNSTN_OFFCRS_IND,CMPNSTN_OFFCRS,SLRS_WGS_IND,SLRS_WGS,RPRS_IND,RPRS,BAD_DBT_DED_IND,BAD_DBT_DED,RNTS_PD_IND,RNTS_PD,TX_PD_IND,TX_PD,INTRST_PD_IND,INTRST_PD,TOT_AMORT_IND,TOT_AMORT,NET_DPR_IND,NET_DPR,DPLTN_IND,DPLTN,ADVRTSNG_IND,ADVRTSNG,PNSN_PRFT_SHRNG_PLNS_IND,PNSN_PRFT_SHRNG_PLNS,EMP_BNFT_PRG_IND,EMP_BNFT_PRG,NET_GN_LSS_NEG_IND,NET_GN_LSS_NEG,COMP_OTHR_DED_IND,COMP_OTHR_DED,COMP_TOT_RCPTS_LS_TOT_DED_IND,COMP_TOT_RCPTS_LS_TOT_DED,S_NET_INCM_POS_IND,S_NET_INCM_POS,a.net_incm_IND,a.net_incm,NET_INCM_POS_IND,NET_INCM_POS,NET_INCM_NEG_IND,NET_INCM_NEG,S_PORT_INCM_IND,S_PORT_INCM,S_DIV_INCM_IND,S_DIV_INCM,S_INTRST_INCM_IND,S_INTRST_INCM,S_RYLTS_INCM_IND,S_RYLTS_INCM,S_NET_STCG_LSS_IND,S_NET_STCG_LSS,S_NET_LTCG_LSS_IND,S_NET_LTCG_LSS,S_NET_INCM_RNTL_RE_IND,S_NET_INCM_RNTL_RE,S_NET_INCM_RNTL_RE_POS_IND,S_NET_INCM_RNTL_RE_POS,S_NET_INCM_RNTL_RE_NEG_IND,S_NET_INCM_RNTL_RE_NEG,S_NET_INCM_OTHR_RNTL_IND,S_NET_INCM_OTHR_RNTL,S_NET_INCM_OTHR_RNTL_POS_IND,S_NET_INCM_OTHR_RNTL_POS,S_NET_INCM_OTHR_RNTL_NEG_IND,S_NET_INCM_OTHR_RNTL_NEG,a.comp_tx_bfr_crs_IND,a.comp_tx_bfr_crs,a.incm_tx_IND,a.incm_tx,S_EX_NET_PSV_INCM_TX_IND,S_EX_NET_PSV_INCM_TX
2011,5,41,1,0,417853,0,590354546,0,70214413,0,123048178,0,1910524,0,207964612,0,166429,0,1118891,0,21937114,0,7316658,0,956578,0,41063990,0,196597862,0,122397733,0,302715,0,113267,0,11794226,0,29141898,0,8226497,0,11379005,0,590354546,0,103205640,0,88310503,0,42303162,0,30075520,0,72348439,0,12140424,0,241970857,0,14502954,0,29674818,0,208780642,0,10987557,0,2186204420,0,2163108071,0,97795,0,1644846,0,21353708,0,2110851300,0,1759080647,0,32169564,0,121178688,0,6438059,0,2072800,0,30503416,0,22745456,0,6971136,0,1739083,0,14929730,1,3369,0,13783981,0,3495167,0,9489542,0,55823,0,86194840,0,75353120,0,88066852,0,75255324,0,75860126,0,604802,0,11815934,0,1887510,0,1366511,0,113348,0,46799,0,8401766,0,516285,0,556626,0,40341,0,479308,0,497964,0,18657,0,57216,0,32016,0,25078
2011,5,42,12,0,303,0,81811481,0,5710575,0,21896131,0,334545,0,25250877,0,5141,0,708651,0,2933851,0,279975,0,661,0,7355416,0,18359569,0,9941983,0,104599,0,74999,0,958899,0,7062243,0,782902,0,2319323,0,81811481,0,16965302,0,6979042,0,6371192,0,1540718,0,14457759,0,2906716,0,32590752,0,383338,0,2068608,0,31155538,0,1016732,0,250135268,0,248770047,0,17481,0,125691,0,1222049,0,243450001,0,218755602,0,1139659,0,9645631,0,534506,0,139384,0,1463075,0,1597128,0,754532,0,298301,0,1783764,0,0,0,824414,0,469746,0,1078072,0,2851,0,4963337,0,6685268,0,7546147,0,6667787,0,6719022,0,51235,0,821042,0,411928,0,262598,0,50368,0,6946,0,89202,0,36234,0,37298,0,1064,0,21085,0,30168,0,9083,0,12212,0,895,0,11308
2011,5,42,11,0,522,0,35528887,0,2885829,0,9919615,0,207137,0,11059449,0,11376,0,184732,0,1936556,0,260964,0,34529,0,2659440,0,9932141,0,5857123,0,5526,0,1414,0,456779,0,1926053,0,380182,0,701755,0,35528887,0,6884176,0,4259156,0,2902809,0,884981,0,4119703,0,623948,0,15854115,0,349905,0,892665,0,15139528,0,527983,0,111775161,0,110884696,0,7778,0,63141,0,819546,0,108269750,0,94160609,0,854921,0,5377112,0,264509,0,100973,0,834986,0,844938,0,367691,0,134732,0,940485,0,132,0,479534,0,236684,0,504060,0,7688,0,3160696,0,3505412,0,3972822,0,3497634,0,3534835,0,37202,0,455392,0,71395,0,77630,0,26416,0,-4643,0,284594,0,15837,0,18749,0,2911,0,3959,0,7420,0,3461,0,8241,0,5437,0,2702
2011,5,42,10,0,1101,0,37875984,0,3395418,0,11235212,0,237084,0,13565150,0,7970,1,33180,0,1818663,0,210455,1,62722,0,1721045,0,10469391,0,6377413,1,1484,1,287,0,482659,0,1075731,0,301503,0,713189,0,37875984,0,8968177,0,4972955,0,2951177,0,1502644,0,3740341,0,344632,0,15396058,0,271628,0,1146719,0,14628874,0,651163,0,132527086,0,131633974,0,5017,0,96042,0,792054,0,128016821,0,111884335,0,1204484,0,6100048,0,278827,0,138061,0,1056244,0,935494,0,406246,0,81427,0,978422,0,0,0,503663,0,227205,0,578596,0,2705,0,3641064,0,4510266,0,4971298,0,4505248,0,4515178,1,9929,0,432912,0,87922,0,56665,1,3435,0,225,0,284666,0,28370,0,29653,1,1283,0,4767,1,5641,1,874,0,6990,0,5104,1,1886
2011,5,42,9,0,3349,0,51544924,0,5501518,0,15694713,0,236216,0,17461448,1,14792,1,69627,0,2071590,0,454247,0,85775,0,2977165,0,14004365,0,9256829,1,1435,1,1270,0,582307,0,1783752,0,455601,0,792104,0,51544924,0,11817886,0,6348179,0,3318034,0,1864354,0,4371999,0,640495,0,23183977,0,685975,0,1808235,0,21741199,0,1051433,0,187703705,0,186510574,0,8512,0,145797,0,1038822,0,181133690,0,154629189,0,2484043,0,10066188,0,458371,0,174745,0,1755138,0,2034246,0,565426,0,129308,0,1160768,1,947,0,692162,0,348188,0,854517,0,10147,0,5770307,0,6570015,0,7469001,0,6561503,0,6600689,0,39186,0,876193,0,127208,0,91822,0,9613,0,22871,0,624679,0,29569,0,37131,0,7562,0,1735,0,2928,1,1193,0,8871,1,7358,1,1513
2011,5,42,8,0,4962,0,35454935,0,4651769,0,10340855,0,182829,0,12361404,0,0,1,48319,0,1520792,0,464465,1,59196,0,1700293,0,10366228,0,7681835,1,1195,1,531,0,556186,0,1387883,0,346722,0,208266,0,35454935,0,8821598,0,3906941,0,2306643,0,1255450,0,3194400,0,826473,0,15143429,0,496019,0,1040479,0,14513627,0,906696,0,133856915,0,132712570,1,229,0,107032,0,1037084,0,129214432,0,110449169,0,1989433,0,7009731,0,309713,0,168186,0,1033806,0,1172235,0,357865,0,77694,0,859396,0,0,0,461775,0,271572,0,577308,1,61,0,4476488,0,4642483,0,5648228,0,4642254,0,4669564,1,27310,0,990473,0,50677,0,73147,0,1,0,-19468,0,886117,0,11271,0,13784,1,2513,1,4229,1,4229,0,0,1,23,1,23,0,0
2011,5,42,7,0,24808,0,55456611,0,8679432,0,17231875,0,230341,0,16842971,1,40861,1,8366,0,2907225,0,1047933,1,154563,0,2487772,0,16702418,0,12040468,1,184757,1,33426,0,358357,0,1227406,0,497066,0,383975,0,55456611,0,14663555,0,4276709,0,3372525,0,2705573,0,4940317,0,808853,0,24689078,0,1698318,0,2476218,0,21985896,0,1471352,0,237358179,0,236130314,0,9229,0,169244,0,1049391,0,226764732,0,187962344,0,5221825,0,13051597,0,629434,0,439236,0,3061969,0,2337912,0,652727,0,78754,0,1076371,0,0,0,543781,0,529157,0,999378,1,1898,0,10178348,0,10593447,0,11702827,0,10584218,0,10617988,0,33770,0,1061114,0,102206,0,64924,1,203,0,3808,0,889974,0,30675,0,30746,1,71,1,26820,1,26820,0,0,1,137,1,137,0,0
2011,5,42,6,0,13968,0,10018960,0,1629700,0,2592831,1,156,0,2911693,0,0,0,0,0,341411,1,175480,1,67175,0,382892,0,4216588,0,3024602,0,0,0,0,0,182853,0,537700,0,249772,0,255166,0,10018960,0,2271606,0,846756,0,650099,0,539379,0,1472493,0,231978,0,4006649,0,445670,0,577093,0,3351033,0,367148,0,42286294,0,41927905,1,26,1,44225,0,314138,0,39627956,0,29933473,0,1816889,0,2730809,0,142171,0,40734,0,710041,0,544093,0,138770,0,33739,0,263801,0,0,0,284135,0,65347,0,163504,0,0,0,2760450,0,2658338,0,2683524,0,2658312,0,2662808,1,4496,0,25212,1,3325,0,21320,1,123,1,-259,1,703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,5,42,5,0,15422,0,5565609,0,1345893,0,1386705,1,160,0,1499676,0,0,0,0,0,125946,1,225127,0,0,0,383195,0,1716229,0,1388515,0,0,0,0,1,55096,0,242472,0,77460,0,51406,0,5565609,0,961117,0,191129,0,317747,0,761203,0,455160,1,17031,0,2862221,0,273016,0,647399,0,2269273,1,327466,0,21182037,0,20904717,0,0,1,1442,0,275878,0,19480182,0,13427105,0,1444542,0,1501997,0,73641,0,26050,0,486130,0,303582,0,40639,0,16425,0,81236,0,0,0,130443,0,59153,0,83336,0,0,0,1805904,0,1701855,0,1719533,0,1701855,0,1705804,1,3950,0,14699,1,491,0,15407,0,0,1,57,1,-1257,1,2980,1,2980,0,0,0,0,0,0,0,0,1,210,0,0,1,210
2011,5,42,4,0,15289,0,2570861,0,686167,0,526027,0,0,0,783899,0,0,0,0,0,86032,1,75696,0,0,1,98680,0,1326579,0,1053276,0,0,0,0,1,33452,0,133432,0,111198,0,-14628,0,2570861,0,521821,0,195998,0,314027,0,567186,0,245485,1,10170,0,716174,0,175898,1,348671,0,196485,1,4879,0,16202356,0,16181868,0,0,1,12013,1,8474,0,14974834,0,10756608,0,795737,0,1039308,0,31668,1,12590,0,468611,0,230917,0,28891,1,6359,0,99694,0,0,0,122749,0,89533,0,77363,0,0,0,1214804,0,1227522,0,1246375,0,1227522,0,1227522,0,0,0,7401,1,1298,0,678,0,0,1,5027,1,398,1,11452,1,11452,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,5,42,3,0,65462,0,2062233,0,800464,0,205176,0,0,0,362849,0,0,0,0,0,58747,0,154194,0,0,1,36377,0,1470517,0,1177140,0,0,0,0,0,0,0,394508,0,264574,0,21115,0,2062233,0,122780,0,198515,0,260996,0,834790,0,228920,0,66442,0,349791,0,293521,0,330086,0,-268780,1,5036,0,26095842,0,26013167,0,0,1,12521,0,70153,0,24007894,0,16894218,0,1688964,0,969701,0,72494,0,27938,0,534549,0,332129,0,88563,0,13636,0,158349,0,0,0,201429,0,96964,0,77609,0,0,0,2851351,0,2087948,0,2676546,0,2087948,0,2165671,1,77723,0,222473,1,438,0,11080,1,9007,1,2119,1,199829,1,2609,1,2609,0,0,1,363516,1,363516,0,0,0,0,0,0,0,0
2011,5,42,2,0,15859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4705088,0,4483371,0,24,0,89702,0,131991,0,4013967,0,2780653,0,194958,0,260542,0,15440,0,26124,0,81791,0,92637,0,22295,0,1091,0,24619,1,193,0,22593,0,13028,0,17444,1,2752,0,457806,0,691121,0,2970704,0,691097,0,739982,1,48884,0,2279403,1,901,0,997,0,0,0,18,0,2277487,1,195,1,195,0,0,0,9,0,9,0,0,1,11856,1,11856,0,0
2011,5,42,1,0,161044,0,317890485,0,35286765,0,91029142,0,1428468,0,102099416,0,80140,0,1052874,0,13800812,0,3348535,0,464621,0,19802276,0,88564025,0,57799183,0,298996,0,111927,0,3666589,0,15771179,0,3466980,0,5431671,0,317890485,0,71998018,0,32175379,0,22765250,0,12456278,0,37226576,0,6476738,0,134792245,0,5073288,0,11336173,0,124712673,0,6329888,0,1163827931,0,1156153204,0,48296,0,866851,0,6759580,0,1118954257,0,951633304,0,18835456,0,57752664,0,2810774,0,1294021,0,11486340,0,10425312,0,3423645,0,871464,0,7426905,1,1273,0,4266679,0,2406578,0,5011185,0,28101,0,41280556,0,44873673,0,52607004,0,44825378,0,45159063,0,333685,0,7186314,0,857789,0,676269,0,99166,0,16700,0,5536390,0,169192,0,184597,0,15405,0,426120,0,440731,0,14611,0,48540,0,30809,0,17619
2011,5,44,12,0,165,0,60896633,0,4475278,0,6471523,0,115829,0,12305074,0,50247,0,46838,0,1860753,0,370954,0,31894,0,12818698,0,31605640,0,15418122,0,862,0,862,0,2630137,0,1780550,0,394408,0,2377406,0,60896633,0,6973755,0,4226495,0,5772388,0,631477,0,6633268,0,2154356,0,34504894,0,869459,0,3421693,0,31726403,0,1512662,0,164775717,0,161572674,0,36876,0,288687,0,2877480,0,160010403,0,129839327,0,468108,0,11319614,0,761945,0,132971,0,2183278,0,2185817,0,447522,0,127194,0,2604884,0,2042,0,1603816,0,317552,0,1018656,0,14055,0,6983622,0,4765314,0,7641520,0,4728438,0,4768658,0,40220,0,2815216,0,944071,0,198301,0,3314,0,-3037,0,1672567,0,85211,0,88934,0,3723,0,12655,0,13596,0,941,0,3181,0,651,0,2530
2011,5,44,11,0,226,0,15287247,0,1516644,0,2378537,0,40702,0,5635531,0,5947,0,4444,0,536802,0,179469,0,10366,0,1047323,0,6259080,0,3496972,0,36,0,0,0,564357,0,513702,0,110222,0,282906,0,15287247,0,1908443,0,3885175,0,1284134,0,540089,0,1985982,0,307017,0,5376407,0,173444,0,692514,0,4662563,0,152114,0,51934923,0,51047426,0,1562,0,23401,0,862535,0,50879135,0,42047122,0,273496,0,3430545,0,220022,0,23113,0,768652,0,522377,0,174255,0,39433,0,573855,0,10,0,512022,0,69657,0,331287,0,1085,0,1892205,0,1055788,0,1180833,0,1054226,0,1060447,0,6221,0,101858,0,14210,0,40121,0,1065,0,57,0,46405,0,21617,0,21758,0,141,0,3131,0,4275,0,1144,0,1324,0,484,0,840
2011,5,44,10,0,685,0,23380364,0,3027730,0,2990849,0,41976,0,9670755,1,13289,1,1453,0,855904,0,163148,1,52839,0,1110678,0,7599853,0,4009626,1,2820,1,478,0,869455,0,874432,0,209243,0,408483,0,23380364,0,1958688,0,8013525,0,1386340,0,1095988,0,2886720,0,312613,0,7726490,0,727992,0,1098511,0,6170266,0,270279,0,83172265,0,81644967,1,1704,0,79658,0,1445935,0,81154460,0,69243830,0,507402,0,4644784,0,220824,0,33477,0,969134,0,736228,0,297071,0,66013,0,649187,1,45,0,730749,0,59706,0,391706,0,2763,0,2601542,0,2017805,0,2112438,0,2016101,0,2022094,1,5993,0,84699,0,4856,0,61294,1,1282,0,-6824,0,24093,0,11593,0,11878,1,285,1,45,1,655,1,610,1,631,0,0,1,631
2011,5,44,9,0,3179,0,48110990,0,6160125,0,6533070,0,73740,0,23624474,0,0,1,2971,0,1497492,0,647610,1,40656,0,1639241,0,12741254,0,7859548,0,0,0,0,0,805145,0,2269069,0,602215,0,685386,0,48110990,0,4585553,0,18477989,0,3190758,0,2341816,0,4359211,0,702562,0,14453101,0,1496059,0,2441565,0,11195145,0,679667,0,188391811,0,184535622,0,4133,0,105012,0,3747045,0,184343429,0,156275562,0,1303411,0,11344793,0,500311,0,72103,0,2506972,0,1661307,0,537506,0,131801,0,1030848,0,0,0,2189765,0,134590,0,855834,0,3472,0,5795154,0,4048382,0,4454416,0,4044250,0,4090648,0,46398,0,379136,0,16529,0,145466,1,8241,0,2043,0,206856,0,8054,0,26799,0,18745,0,22976,1,23419,1,443,1,3502,1,45,1,3458
2011,5,44,8,0,4940,0,34151848,0,4181120,0,4147153,0,30287,0,17912088,0,0,0,0,0,1225714,0,421369,1,2233,0,1009897,0,8508548,0,5424583,0,0,0,0,0,751635,0,1451131,0,363882,0,359713,0,34151848,0,3717029,0,11542384,0,2021894,0,2334951,0,3726621,0,486718,0,10322252,0,1779403,0,2215167,0,6921905,0,594224,0,120290743,0,118141559,1,2046,0,47803,0,2099336,0,117405549,0,99041193,0,1088076,0,6864061,0,344145,0,66147,0,1739180,0,1156330,0,541379,0,90025,0,467419,0,0,0,1243128,0,67165,0,530516,1,3818,0,4162966,0,2885194,0,3049357,0,2883149,0,2903118,1,19970,0,131947,0,8356,0,53773,1,259,1,-4448,0,74006,0,32088,0,32849,1,761,1,2174,1,2174,0,0,1,37,1,27,0,0
2011,5,44,7,0,23677,0,50355259,0,6946906,0,6427055,0,170362,0,21369032,1,16006,1,225,0,1359951,0,948695,1,275386,0,2308120,0,18708619,0,11811430,0,0,0,0,0,1578245,0,2626966,0,1199349,0,971193,0,50355259,0,6388838,0,8215274,0,3312362,0,3390241,0,8824317,0,1273543,0,18950684,0,1638027,0,2787339,0,15312423,0,787104,0,185565754,0,183623305,1,3158,0,94221,0,1845070,0,179642814,0,144534225,0,2641999,0,12406093,0,636432,0,206707,0,3153606,0,2345173,0,875581,0,182972,0,1041636,0,0,0,1618218,0,191405,0,780951,1,138,0,9027678,0,5922940,0,6602850,0,5919781,0,5992016,0,72235,0,608487,0,25795,0,148538,1,20,0,37820,0,396315,0,72672,0,72884,1,212,1,1909,1,2816,1,908,0,0,0,0,0,0
2011,5,44,6,0,20870,0,14782823,0,2831087,0,1539045,1,5101,0,5277524,1,801,1,10085,0,335797,0,498061,0,0,0,625210,0,7568933,0,5326197,0,0,0,0,0,483835,0,1207129,0,507480,0,244095,0,14782823,0,2132252,0,758240,0,804806,0,1921875,0,2758454,0,194894,0,6212302,0,601582,0,1897063,0,4083148,0,369489,0,71585011,0,71298610,1,22,0,42966,0,243413,0,69306366,0,56465215,0,1489868,0,4148073,0,263001,0,56210,0,1312444,0,978015,0,220161,0,70131,0,312484,0,0,0,513606,0,113368,0,238093,0,0,0,3125697,0,2278645,0,2571524,0,2278623,0,2282860,1,4237,0,273269,0,7014,0,16040,4,,0,1,0,250213,0,15221,0,15221,0,0,1,4412,1,4412,0,0,0,0,0,0,0,0
2011,5,44,5,0,37767,0,13162723,0,3021866,0,860035,1,3948,0,4773868,0,0,0,0,0,280775,0,409742,1,71644,0,442903,0,6638169,0,4582414,0,0,0,0,0,300322,0,1065059,0,491821,0,376521,0,13162723,0,1636208,0,489234,0,647070,0,2319786,0,2599115,1,-32976,0,5504286,0,863388,0,2084660,0,2718267,1,162030,0,56169884,0,55755106,0,0,1,39307,0,375471,0,53870915,0,40774193,0,1708454,0,3601665,0,224339,0,94169,0,1863609,0,963782,0,231487,0,72922,0,342984,0,0,0,332799,0,47278,0,108825,0,0,0,3504410,0,2298969,0,2443334,0,2298969,0,2334046,1,35076,0,98779,1,7676,0,12665,0,0,0,0,1,78438,1,45585,1,45585,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,5,44,4,0,57979,0,9456321,0,1981661,0,495239,0,0,0,4260449,0,0,0,0,0,110176,0,226483,1,6938,1,185331,0,5421970,0,4095350,0,0,0,0,1,138485,0,1024238,0,491429,0,192131,0,9456321,0,1445524,0,310833,0,794101,0,1830180,0,1052750,0,133697,0,3889235,0,919609,0,1182002,0,1887214,1,99590,0,58415706,0,57682702,0,0,1,10855,0,722150,0,55917310,0,41879598,0,2154951,0,3090236,0,290839,0,64903,0,2476730,0,1045911,0,132974,0,64244,0,239649,0,0,0,418198,0,35914,0,131275,1,1082,0,3890803,0,2498397,0,2530558,0,2498397,0,2499067,1,671,0,15703,1,1215,0,10415,0,0,1,2374,1,1699,1,10572,1,10572,0,0,1,5887,1,5887,0,0,4,,0,0,4,
2011,5,44,3,0,83307,0,2879852,0,785232,0,176530,1,113,0,1036401,0,0,0,0,0,72935,0,102593,1,2,1,74312,0,2981771,0,2574307,0,0,0,0,1,6022,0,558443,0,389469,0,49500,0,2879852,0,461332,0,215975,0,324058,0,1212838,0,295426,0,131262,0,238961,0,360703,0,518131,0,-609363,1,30511,0,33589172,0,33329192,0,0,1,9508,0,250472,0,31524068,0,21606664,0,1460738,0,2192507,0,135167,0,25830,0,1696652,0,613303,0,65854,0,18822,0,197532,0,0,0,293868,0,32417,0,74712,0,0,0,3110001,0,2065103,0,2148632,0,2065103,0,2103036,1,37933,0,40895,0,0,0,3311,0,0,0,0,1,37584,1,42633,1,43704,1,1070,0,0,0,0,0,0,0,0,0,0,0,0
2011,5,44,2,0,24014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8485502,0,8323704,0,0,1,36577,0,125221,0,7842593,0,5740415,0,237604,0,383654,0,30259,0,3149,0,346820,0,111902,0,23699,1,4060,0,42346,0,0,0,61133,1,19537,0,16501,1,1309,0,820206,0,642910,0,724387,0,642910,0,645073,1,2163,0,79631,0,0,1,317,0,0,1,2112,1,77201,1,1846,1,1846,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,5,44,1,0,256809,0,272464061,0,34927648,0,32019036,0,482057,0,105865196,1,86289,0,66016,0,8136301,0,3968124,0,491957,0,21261713,0,108033837,0,64598550,1,3718,1,1341,0,8127637,0,13370719,0,4759517,0,5947334,0,272464061,0,31207622,0,56135124,0,19537911,0,17619242,0,35121864,0,5663686,0,107178611,0,9429666,0,18338645,0,84067969,0,4657670,0,1022376489,0,1006954867,0,49500,0,777995,0,14594128,0,991897043,0,807447343,0,13334108,0,63426023,0,3627285,0,778779,0,19017076,0,12320144,0,3547491,0,867618,0,7502825,1,2096,0,9517302,0,1088589,0,4478357,0,27722,0,44914285,0,30479446,0,35459848,0,30429947,0,30701063,0,271117,0,4629620,0,1029721,0,690243,0,14182,0,30099,0,2865376,0,347093,0,372030,0,24936,0,53188,0,57234,0,4046,0,8676,0,1207,0,7459
2011,5,48,12,0,52,0,15338909,0,1080004,0,2329261,0,55692,0,497771,0,5782,0,28950,0,1060938,0,301008,0,0,0,1634252,0,14694543,0,7137503,0,3771,0,159,0,608906,0,294677,0,76505,0,68906,0,15338909,0,884821,0,608165,0,987533,0,155640,0,3527489,0,495914,0,8679347,0,88764,0,1861547,0,6971378,0,242343,0,18634621,0,18249913,0,1446,0,175909,0,207353,0,17714972,0,6875360,0,95063,0,2400083,0,391073,0,23064,0,1314439,0,432758,0,161421,0,25023,0,1036136,0,5,0,26669,0,66664,0,352732,0,668,0,4513816,0,919649,0,1143199,0,918203,0,927288,0,9085,0,142230,0,52561,0,36392,0,519,0,-400,0,53159,0,39292,0,40858,0,1566,0,43475,0,43679,0,204,0,1267,0,1267,0,0
2011,5,48,11,0,49,0,3478945,0,381625,0,900931,0,15256,0,129286,0,0,0,0,0,180843,0,38288,0,0,0,458841,0,2593612,0,1385149,0,0,0,0,0,65259,0,33325,0,6796,0,104136,0,3478945,0,530617,0,220364,0,317250,0,92347,0,681765,0,173264,0,1463337,0,51160,0,160533,0,1305426,0,53782,0,6401341,0,6262629,0,822,0,77904,0,59986,0,5953578,0,2520969,0,59826,0,826248,0,128222,0,5092,0,195541,0,140371,0,37076,0,1475,0,238781,0,0,0,12956,0,14621,0,139417,0,182,0,1632800,0,447764,0,446441,0,446941,0,447511,0,570,0,-7611,0,3260,0,12537,0,851,0,1240,0,-25499,0,395,0,929,0,534,0,6716,0,6923,0,207,0,19,0,19,0,0
2011,5,48,10,0,151,0,5315793,0,517937,0,1245167,0,12862,0,188790,0,0,0,0,0,203914,0,139316,0,0,0,720286,0,4788519,0,2718527,1,2324,0,0,0,99537,0,68688,0,19997,0,92700,0,5315793,0,616614,0,338055,0,412785,0,146489,0,1171171,0,203509,0,2427170,0,66221,0,532530,0,2002388,0,173968,0,10528152,0,10304419,1,655,0,47530,0,175548,0,10048514,0,5340151,0,150137,0,1222880,0,177276,0,7821,0,680115,0,255941,0,63980,0,7096,0,372849,0,0,0,21438,0,56389,0,151977,0,0,0,1540465,0,479638,0,575686,0,478983,0,510760,1,31776,0,37720,0,5650,0,21304,1,124,1,-1794,1,12436,0,26504,0,26515,1,11,1,32479,1,34474,1,1995,0,0,0,0,0,0
2011,5,48,9,0,494,0,7318789,0,908597,0,2184858,0,20565,0,121929,0,0,1,2213,0,404653,0,150935,1,23990,0,683139,0,5523554,0,3083883,1,771,1,727,0,119322,0,153037,0,43714,0,190679,0,7318789,0,1049306,0,541307,0,592486,0,107011,0,1364052,0,171896,0,3492731,0,62401,0,1294500,0,2318114,0,182284,0,18639325,0,18399214,0,3025,0,50905,0,186181,0,17638541,0,9295793,0,262271,0,2495239,0,299935,0,16588,0,1029380,0,396039,0,87147,0,13286,0,507543,0,0,0,29611,0,49961,0,234194,1,1263,0,2920291,0,1000784,0,1163705,0,997759,0,1013395,1,15636,0,151757,0,4776,0,17479,1,1920,0,329,0,127252,0,14750,0,15886,1,1135,1,-561,0,0,1,561,1,5,0,0,1,5
2011,5,48,8,0,732,0,5130427,0,1001942,0,1294619,1,5455,1,63712,1,2618,0,0,0,278635,1,7285,1,293,0,739937,0,4229581,0,2820942,1,1525,1,1525,0,68342,0,150672,0,25482,0,144671,0,5130427,0,460677,0,317209,0,594858,1,292662,0,683154,0,165313,0,2616554,0,22292,0,235695,0,2737854,1,379288,0,12862058,0,12639637,1,518,0,54499,0,167405,0,12126798,0,4485675,0,202816,0,2503465,0,228354,0,8494,0,643489,0,340689,0,60354,1,7482,0,404348,0,0,0,17230,0,49623,0,303377,0,0,0,2871403,0,735260,0,920440,0,734742,0,743905,1,9163,0,184995,0,6662,0,15806,0,0,1,-479,0,163007,1,703,1,797,1,94,0,0,0,0,0,0,0,0,0,0,0,0
