Codes:,Capital_stock,land,earnings_(rtnd_appr.),cost_of_treasury_stock,additional_paid-in_capital,depreciable_assets,earnings_(rtnd_unappr.),accumulated_depreciation,inventories,interest_paid
5418,11682495129.5,241159924.371,39575571.8133,5101645163.45,47376405940.5,13132733097.0,-24851592677.1,7911747618.67,1432944044.08,1529979249.18
54181,1460311891.19,30144990.5463,4946946.47666,637705645.432,5922050742.56,1641591637.13,-3106449084.64,988968452.334,179118005.51,191247406.147
541810,1460311891.19,30144990.5463,4946946.47666,637705645.432,5922050742.56,1641591637.13,-3106449084.64,988968452.334,179118005.51,191247406.147
54182,1460311891.19,30144990.5463,4946946.47666,637705645.432,5922050742.56,1641591637.13,-3106449084.64,988968452.334,179118005.51,191247406.147
541820,1460311891.19,30144990.5463,4946946.47666,637705645.432,5922050742.56,1641591637.13,-3106449084.64,988968452.334,179118005.51,191247406.147
54183,1460311891.19,30144990.5463,4946946.47666,637705645.432,5922050742.56,1641591637.13,-3106449084.64,988968452.334,179118005.51,191247406.147
541830,1460311891.19,30144990.5463,4946946.47666,637705645.432,5922050742.56,1641591637.13,-3106449084.64,988968452.334,179118005.51,191247406.147
54184,1460311891.19,30144990.5463,4946946.47666,637705645.432,5922050742.56,1641591637.13,-3106449084.64,988968452.334,179118005.51,191247406.147
541840,1460311891.19,30144990.5463,4946946.47666,637705645.432,5922050742.56,1641591637.13,-3106449084.64,988968452.334,179118005.51,191247406.147
54185,1460311891.19,30144990.5463,4946946.47666,637705645.432,5922050742.56,1641591637.13,-3106449084.64,988968452.334,179118005.51,191247406.147
541850,1460311891.19,30144990.5463,4946946.47666,637705645.432,5922050742.56,1641591637.13,-3106449084.64,988968452.334,179118005.51,191247406.147
54186,1460311891.19,30144990.5463,4946946.47666,637705645.432,5922050742.56,1641591637.13,-3106449084.64,988968452.334,179118005.51,191247406.147
541860,1460311891.19,30144990.5463,4946946.47666,637705645.432,5922050742.56,1641591637.13,-3106449084.64,988968452.334,179118005.51,191247406.147
54187,1460311891.19,30144990.5463,4946946.47666,637705645.432,5922050742.56,1641591637.13,-3106449084.64,988968452.334,179118005.51,191247406.147
541870,1460311891.19,30144990.5463,4946946.47666,637705645.432,5922050742.56,1641591637.13,-3106449084.64,988968452.334,179118005.51,191247406.147
54189,1460311891.19,30144990.5463,4946946.47666,637705645.432,5922050742.56,1641591637.13,-3106449084.64,988968452.334,179118005.51,191247406.147
541890,1460311891.19,30144990.5463,4946946.47666,637705645.432,5922050742.56,1641591637.13,-3106449084.64,988968452.334,179118005.51,191247406.147
5419,11682495129.5,241159924.371,39575571.8133,5101645163.45,47376405940.5,13132733097.0,-24851592677.1,7911747618.67,1432944044.08,1529979249.18
54191,2336499025.9,48231984.8741,7915114.36266,1020329032.69,9475281188.1,2626546619.4,-4970318535.42,1582349523.73,286588808.816,305995849.835
541910,2336499025.9,48231984.8741,7915114.36266,1020329032.69,9475281188.1,2626546619.4,-4970318535.42,1582349523.73,286588808.816,305995849.835
54192,2336499025.9,48231984.8741,7915114.36266,1020329032.69,9475281188.1,2626546619.4,-4970318535.42,1582349523.73,286588808.816,305995849.835
541921,1168249512.95,24115992.4371,3957557.18133,510164516.345,4737640594.05,1313273309.7,-2485159267.71,791174761.867,143294404.408,152997924.918
541922,1168249512.95,24115992.4371,3957557.18133,510164516.345,4737640594.05,1313273309.7,-2485159267.71,791174761.867,143294404.408,152997924.918
54193,2336499025.9,48231984.8741,7915114.36266,1020329032.69,9475281188.1,2626546619.4,-4970318535.42,1582349523.73,286588808.816,305995849.835
541930,2336499025.9,48231984.8741,7915114.36266,1020329032.69,9475281188.1,2626546619.4,-4970318535.42,1582349523.73,286588808.816,305995849.835
54194,2336499025.9,48231984.8741,7915114.36266,1020329032.69,9475281188.1,2626546619.4,-4970318535.42,1582349523.73,286588808.816,305995849.835
541940,2336499025.9,48231984.8741,7915114.36266,1020329032.69,9475281188.1,2626546619.4,-4970318535.42,1582349523.73,286588808.816,305995849.835
54199,2336499025.9,48231984.8741,7915114.36266,1020329032.69,9475281188.1,2626546619.4,-4970318535.42,1582349523.73,286588808.816,305995849.835
541990,2336499025.9,48231984.8741,7915114.36266,1020329032.69,9475281188.1,2626546619.4,-4970318535.42,1582349523.73,286588808.816,305995849.835
55,162383217774.0,18720325834.8,5021865211.84,66968339850.4,1.92081435525e+12,192470146442.0,416159247269.0,97724419360.1,366500949.818,124246338735.0
551,162383217774.0,18720325834.8,5021865211.84,66968339850.4,1.92081435525e+12,192470146442.0,416159247269.0,97724419360.1,366500949.818,124246338735.0
5511,162383217774.0,18720325834.8,5021865211.84,66968339850.4,1.92081435525e+12,192470146442.0,416159247269.0,97724419360.1,366500949.818,124246338735.0
55111,162383217774.0,18720325834.8,5021865211.84,66968339850.4,1.92081435525e+12,192470146442.0,416159247269.0,97724419360.1,366500949.818,124246338735.0
551111,100673741638.0,17162441112.7,4727699852.16,40816482219.8,1.63266684472e+12,185017986725.0,428266242557.0,96928199376.2,-39368928.9778,114191927137.0
551112,61709476136.0,1557884722.13,294165359.678,26151857630.6,288147510535.0,7452159717.66,-12106995287.3,796219983.963,405869878.796,10054411598.6
56,12001705938.2,3338152757.8,224646038.349,19801370570.0,101452150946.0,93983302517.3,-10665370038.1,52006189353.0,1995726721.73,7147403591.02
561,10501670749.6,1139807747.51,202324935.177,13360431389.4,68192343669.0,48267509601.4,-2984456772.54,30119876922.4,1589319195.14,5117006806.4
5611,1312708843.7,142475968.438,25290616.8971,1670053923.67,8524042958.63,6033438700.18,-373057096.567,3764984615.3,198664899.393,639625850.8
56111,1312708843.7,142475968.438,25290616.8971,1670053923.67,8524042958.63,6033438700.18,-373057096.567,3764984615.3,198664899.393,639625850.8
561110,1312708843.7,142475968.438,25290616.8971,1670053923.67,8524042958.63,6033438700.18,-373057096.567,3764984615.3,198664899.393,639625850.8
5612,1312708843.7,142475968.438,25290616.8971,1670053923.67,8524042958.63,6033438700.18,-373057096.567,3764984615.3,198664899.393,639625850.8
56121,1312708843.7,142475968.438,25290616.8971,1670053923.67,8524042958.63,6033438700.18,-373057096.567,3764984615.3,198664899.393,639625850.8
561210,1312708843.7,142475968.438,25290616.8971,1670053923.67,8524042958.63,6033438700.18,-373057096.567,3764984615.3,198664899.393,639625850.8
5613,1312708843.7,142475968.438,25290616.8971,1670053923.67,8524042958.63,6033438700.18,-373057096.567,3764984615.3,198664899.393,639625850.8
56131,437569614.568,47491989.4794,8430205.63238,556684641.223,2841347652.88,2011146233.39,-124352365.522,1254994871.77,66221633.1309,213208616.933
561311,218784807.284,23745994.7397,4215102.81619,278342320.612,1420673826.44,1005573116.7,-62176182.7612,627497435.883,33110816.5655,106604308.467
561312,218784807.284,23745994.7397,4215102.81619,278342320.612,1420673826.44,1005573116.7,-62176182.7612,627497435.883,33110816.5655,106604308.467
56132,437569614.568,47491989.4794,8430205.63238,556684641.223,2841347652.88,2011146233.39,-124352365.522,1254994871.77,66221633.1309,213208616.933
561320,437569614.568,47491989.4794,8430205.63238,556684641.223,2841347652.88,2011146233.39,-124352365.522,1254994871.77,66221633.1309,213208616.933
56133,437569614.568,47491989.4794,8430205.63238,556684641.223,2841347652.88,2011146233.39,-124352365.522,1254994871.77,66221633.1309,213208616.933
561330,437569614.568,47491989.4794,8430205.63238,556684641.223,2841347652.88,2011146233.39,-124352365.522,1254994871.77,66221633.1309,213208616.933
5614,1312708843.7,142475968.438,25290616.8971,1670053923.67,8524042958.63,6033438700.18,-373057096.567,3764984615.3,198664899.393,639625850.8
56141,218784807.284,23745994.7397,4215102.81619,278342320.612,1420673826.44,1005573116.7,-62176182.7612,627497435.883,33110816.5655,106604308.467
561410,218784807.284,23745994.7397,4215102.81619,278342320.612,1420673826.44,1005573116.7,-62176182.7612,627497435.883,33110816.5655,106604308.467
56142,218784807.284,23745994.7397,4215102.81619,278342320.612,1420673826.44,1005573116.7,-62176182.7612,627497435.883,33110816.5655,106604308.467
561421,109392403.642,11872997.3699,2107551.4081,139171160.306,710336913.219,502786558.348,-31088091.3806,313748717.941,16555408.2827,53302154.2333
561422,109392403.642,11872997.3699,2107551.4081,139171160.306,710336913.219,502786558.348,-31088091.3806,313748717.941,16555408.2827,53302154.2333
56143,218784807.284,23745994.7397,4215102.81619,278342320.612,1420673826.44,1005573116.7,-62176182.7612,627497435.883,33110816.5655,106604308.467
561431,109392403.642,11872997.3699,2107551.4081,139171160.306,710336913.219,502786558.348,-31088091.3806,313748717.941,16555408.2827,53302154.2333
561439,109392403.642,11872997.3699,2107551.4081,139171160.306,710336913.219,502786558.348,-31088091.3806,313748717.941,16555408.2827,53302154.2333
56144,218784807.284,23745994.7397,4215102.81619,278342320.612,1420673826.44,1005573116.7,-62176182.7612,627497435.883,33110816.5655,106604308.467
561440,218784807.284,23745994.7397,4215102.81619,278342320.612,1420673826.44,1005573116.7,-62176182.7612,627497435.883,33110816.5655,106604308.467
56145,218784807.284,23745994.7397,4215102.81619,278342320.612,1420673826.44,1005573116.7,-62176182.7612,627497435.883,33110816.5655,106604308.467
561450,218784807.284,23745994.7397,4215102.81619,278342320.612,1420673826.44,1005573116.7,-62176182.7612,627497435.883,33110816.5655,106604308.467
56149,218784807.284,23745994.7397,4215102.81619,278342320.612,1420673826.44,1005573116.7,-62176182.7612,627497435.883,33110816.5655,106604308.467
561491,72928269.0946,7915331.57991,1405034.27206,92780773.5372,473557942.146,335191038.899,-20725394.2537,209165811.961,11036938.8552,35534769.4889
561492,72928269.0946,7915331.57991,1405034.27206,92780773.5372,473557942.146,335191038.899,-20725394.2537,209165811.961,11036938.8552,35534769.4889
561499,72928269.0946,7915331.57991,1405034.27206,92780773.5372,473557942.146,335191038.899,-20725394.2537,209165811.961,11036938.8552,35534769.4889
5615,1312708843.7,142475968.438,25290616.8971,1670053923.67,8524042958.63,6033438700.18,-373057096.567,3764984615.3,198664899.393,639625850.8
56151,437569614.568,47491989.4794,8430205.63238,556684641.223,2841347652.88,2011146233.39,-124352365.522,1254994871.77,66221633.1309,213208616.933
561510,437569614.568,47491989.4794,8430205.63238,556684641.223,2841347652.88,2011146233.39,-124352365.522,1254994871.77,66221633.1309,213208616.933
56152,437569614.568,47491989.4794,8430205.63238,556684641.223,2841347652.88,2011146233.39,-124352365.522,1254994871.77,66221633.1309,213208616.933
561520,437569614.568,47491989.4794,8430205.63238,556684641.223,2841347652.88,2011146233.39,-124352365.522,1254994871.77,66221633.1309,213208616.933
56159,437569614.568,47491989.4794,8430205.63238,556684641.223,2841347652.88,2011146233.39,-124352365.522,1254994871.77,66221633.1309,213208616.933
561591,218784807.284,23745994.7397,4215102.81619,278342320.612,1420673826.44,1005573116.7,-62176182.7612,627497435.883,33110816.5655,106604308.467
561599,218784807.284,23745994.7397,4215102.81619,278342320.612,1420673826.44,1005573116.7,-62176182.7612,627497435.883,33110816.5655,106604308.467
5616,1312708843.7,142475968.438,25290616.8971,1670053923.67,8524042958.63,6033438700.18,-373057096.567,3764984615.3,198664899.393,639625850.8
56161,656354421.851,71237984.2192,12645308.4486,835026961.835,4262021479.31,3016719350.09,-186528548.284,1882492307.65,99332449.6964,319812925.4
561611,218784807.284,23745994.7397,4215102.81619,278342320.612,1420673826.44,1005573116.7,-62176182.7612,627497435.883,33110816.5655,106604308.467
561612,218784807.284,23745994.7397,4215102.81619,278342320.612,1420673826.44,1005573116.7,-62176182.7612,627497435.883,33110816.5655,106604308.467
561613,218784807.284,23745994.7397,4215102.81619,278342320.612,1420673826.44,1005573116.7,-62176182.7612,627497435.883,33110816.5655,106604308.467
56162,656354421.851,71237984.2192,12645308.4486,835026961.835,4262021479.31,3016719350.09,-186528548.284,1882492307.65,99332449.6964,319812925.4
561621,328177210.926,35618992.1096,6322654.22429,417513480.917,2131010739.66,1508359675.04,-93264274.1418,941246153.824,49666224.8482,159906462.7
561622,328177210.926,35618992.1096,6322654.22429,417513480.917,2131010739.66,1508359675.04,-93264274.1418,941246153.824,49666224.8482,159906462.7
5617,1312708843.7,142475968.438,25290616.8971,1670053923.67,8524042958.63,6033438700.18,-373057096.567,3764984615.3,198664899.393,639625850.8
56171,262541768.741,28495193.6877,5058123.37943,334010784.734,1704808591.73,1206687740.04,-74611419.3134,752996923.059,39732979.8786,127925170.16
561710,262541768.741,28495193.6877,5058123.37943,334010784.734,1704808591.73,1206687740.04,-74611419.3134,752996923.059,39732979.8786,127925170.16
56172,262541768.741,28495193.6877,5058123.37943,334010784.734,1704808591.73,1206687740.04,-74611419.3134,752996923.059,39732979.8786,127925170.16
561720,262541768.741,28495193.6877,5058123.37943,334010784.734,1704808591.73,1206687740.04,-74611419.3134,752996923.059,39732979.8786,127925170.16
56173,262541768.741,28495193.6877,5058123.37943,334010784.734,1704808591.73,1206687740.04,-74611419.3134,752996923.059,39732979.8786,127925170.16
561730,262541768.741,28495193.6877,5058123.37943,334010784.734,1704808591.73,1206687740.04,-74611419.3134,752996923.059,39732979.8786,127925170.16
56174,262541768.741,28495193.6877,5058123.37943,334010784.734,1704808591.73,1206687740.04,-74611419.3134,752996923.059,39732979.8786,127925170.16
561740,262541768.741,28495193.6877,5058123.37943,334010784.734,1704808591.73,1206687740.04,-74611419.3134,752996923.059,39732979.8786,127925170.16
56179,262541768.741,28495193.6877,5058123.37943,334010784.734,1704808591.73,1206687740.04,-74611419.3134,752996923.059,39732979.8786,127925170.16
561790,262541768.741,28495193.6877,5058123.37943,334010784.734,1704808591.73,1206687740.04,-74611419.3134,752996923.059,39732979.8786,127925170.16
5619,1312708843.7,142475968.438,25290616.8971,1670053923.67,8524042958.63,6033438700.18,-373057096.567,3764984615.3,198664899.393,639625850.8
56191,437569614.568,47491989.4794,8430205.63238,556684641.223,2841347652.88,2011146233.39,-124352365.522,1254994871.77,66221633.1309,213208616.933
561910,437569614.568,47491989.4794,8430205.63238,556684641.223,2841347652.88,2011146233.39,-124352365.522,1254994871.77,66221633.1309,213208616.933
56192,437569614.568,47491989.4794,8430205.63238,556684641.223,2841347652.88,2011146233.39,-124352365.522,1254994871.77,66221633.1309,213208616.933
561920,437569614.568,47491989.4794,8430205.63238,556684641.223,2841347652.88,2011146233.39,-124352365.522,1254994871.77,66221633.1309,213208616.933
56199,437569614.568,47491989.4794,8430205.63238,556684641.223,2841347652.88,2011146233.39,-124352365.522,1254994871.77,66221633.1309,213208616.933
561990,437569614.568,47491989.4794,8430205.63238,556684641.223,2841347652.88,2011146233.39,-124352365.522,1254994871.77,66221633.1309,213208616.933
562,1500035188.53,2198345010.3,22321103.1716,6440939180.64,33259807276.9,45715792915.8,-7680913265.54,21886312430.6,406407526.587,2030396784.62
5621,500011729.51,732781670.099,7440367.72387,2146979726.88,11086602425.6,15238597638.6,-2560304421.85,7295437476.88,135469175.529,676798928.207
56211,500011729.51,732781670.099,7440367.72387,2146979726.88,11086602425.6,15238597638.6,-2560304421.85,7295437476.88,135469175.529,676798928.207
562111,166670576.503,244260556.7,2480122.57462,715659908.96,3695534141.88,5079532546.21,-853434807.282,2431812492.29,45156391.843,225599642.736
562112,166670576.503,244260556.7,2480122.57462,715659908.96,3695534141.88,5079532546.21,-853434807.282,2431812492.29,45156391.843,225599642.736
562119,166670576.503,244260556.7,2480122.57462,715659908.96,3695534141.88,5079532546.21,-853434807.282,2431812492.29,45156391.843,225599642.736
5622,500011729.51,732781670.099,7440367.72387,2146979726.88,11086602425.6,15238597638.6,-2560304421.85,7295437476.88,135469175.529,676798928.207
56221,500011729.51,732781670.099,7440367.72387,2146979726.88,11086602425.6,15238597638.6,-2560304421.85,7295437476.88,135469175.529,676798928.207
562211,125002932.378,183195417.525,1860091.93097,536744931.72,2771650606.41,3809649409.65,-640076105.461,1823859369.22,33867293.8823,169199732.052
562212,125002932.378,183195417.525,1860091.93097,536744931.72,2771650606.41,3809649409.65,-640076105.461,1823859369.22,33867293.8823,169199732.052
562213,125002932.378,183195417.525,1860091.93097,536744931.72,2771650606.41,3809649409.65,-640076105.461,1823859369.22,33867293.8823,169199732.052
562219,125002932.378,183195417.525,1860091.93097,536744931.72,2771650606.41,3809649409.65,-640076105.461,1823859369.22,33867293.8823,169199732.052
5629,500011729.51,732781670.099,7440367.72387,2146979726.88,11086602425.6,15238597638.6,-2560304421.85,7295437476.88,135469175.529,676798928.207
56291,166670576.503,244260556.7,2480122.57462,715659908.96,3695534141.88,5079532546.21,-853434807.282,2431812492.29,45156391.843,225599642.736
562910,166670576.503,244260556.7,2480122.57462,715659908.96,3695534141.88,5079532546.21,-853434807.282,2431812492.29,45156391.843,225599642.736
56292,166670576.503,244260556.7,2480122.57462,715659908.96,3695534141.88,5079532546.21,-853434807.282,2431812492.29,45156391.843,225599642.736
562920,166670576.503,244260556.7,2480122.57462,715659908.96,3695534141.88,5079532546.21,-853434807.282,2431812492.29,45156391.843,225599642.736
56299,166670576.503,244260556.7,2480122.57462,715659908.96,3695534141.88,5079532546.21,-853434807.282,2431812492.29,45156391.843,225599642.736
562991,83335288.2517,122130278.35,1240061.28731,357829954.48,1847767070.94,2539766273.1,-426717403.641,1215906246.15,22578195.9215,112799821.368
562998,83335288.2517,122130278.35,1240061.28731,357829954.48,1847767070.94,2539766273.1,-426717403.641,1215906246.15,22578195.9215,112799821.368
61,2200386026.5,273680306.645,2952013.64466,4157352269.37,11433623869.6,10051186670.5,1217269098.36,5344373520.03,280401771.783,684985551.81
611,2200386026.5,273680306.645,2952013.64466,4157352269.37,11433623869.6,10051186670.5,1217269098.36,5344373520.03,280401771.783,684985551.81
6111,314340860.929,39097186.6636,421716.234952,593907467.053,1633374838.52,1435883810.07,173895585.48,763481931.433,40057395.9689,97855078.83
61111,314340860.929,39097186.6636,421716.234952,593907467.053,1633374838.52,1435883810.07,173895585.48,763481931.433,40057395.9689,97855078.83
611110,314340860.929,39097186.6636,421716.234952,593907467.053,1633374838.52,1435883810.07,173895585.48,763481931.433,40057395.9689,97855078.83
6112,314340860.929,39097186.6636,421716.234952,593907467.053,1633374838.52,1435883810.07,173895585.48,763481931.433,40057395.9689,97855078.83
61121,314340860.929,39097186.6636,421716.234952,593907467.053,1633374838.52,1435883810.07,173895585.48,763481931.433,40057395.9689,97855078.83
611210,314340860.929,39097186.6636,421716.234952,593907467.053,1633374838.52,1435883810.07,173895585.48,763481931.433,40057395.9689,97855078.83
6113,314340860.929,39097186.6636,421716.234952,593907467.053,1633374838.52,1435883810.07,173895585.48,763481931.433,40057395.9689,97855078.83
61131,314340860.929,39097186.6636,421716.234952,593907467.053,1633374838.52,1435883810.07,173895585.48,763481931.433,40057395.9689,97855078.83
611310,314340860.929,39097186.6636,421716.234952,593907467.053,1633374838.52,1435883810.07,173895585.48,763481931.433,40057395.9689,97855078.83
6114,314340860.929,39097186.6636,421716.234952,593907467.053,1633374838.52,1435883810.07,173895585.48,763481931.433,40057395.9689,97855078.83
61141,104780286.976,13032395.5545,140572.078317,197969155.684,544458279.505,478627936.691,57965195.16,254493977.144,13352465.323,32618359.61
611410,104780286.976,13032395.5545,140572.078317,197969155.684,544458279.505,478627936.691,57965195.16,254493977.144,13352465.323,32618359.61
61142,104780286.976,13032395.5545,140572.078317,197969155.684,544458279.505,478627936.691,57965195.16,254493977.144,13352465.323,32618359.61
611420,104780286.976,13032395.5545,140572.078317,197969155.684,544458279.505,478627936.691,57965195.16,254493977.144,13352465.323,32618359.61
61143,104780286.976,13032395.5545,140572.078317,197969155.684,544458279.505,478627936.691,57965195.16,254493977.144,13352465.323,32618359.61
611430,104780286.976,13032395.5545,140572.078317,197969155.684,544458279.505,478627936.691,57965195.16,254493977.144,13352465.323,32618359.61
6115,314340860.929,39097186.6636,421716.234952,593907467.053,1633374838.52,1435883810.07,173895585.48,763481931.433,40057395.9689,97855078.83
61151,314340860.929,39097186.6636,421716.234952,593907467.053,1633374838.52,1435883810.07,173895585.48,763481931.433,40057395.9689,97855078.83
611511,78585215.2322,9774296.66589,105429.058738,148476866.763,408343709.629,358970952.518,43473896.37,190870482.858,10014348.9922,24463769.7075
611512,78585215.2322,9774296.66589,105429.058738,148476866.763,408343709.629,358970952.518,43473896.37,190870482.858,10014348.9922,24463769.7075
611513,78585215.2322,9774296.66589,105429.058738,148476866.763,408343709.629,358970952.518,43473896.37,190870482.858,10014348.9922,24463769.7075
611519,78585215.2322,9774296.66589,105429.058738,148476866.763,408343709.629,358970952.518,43473896.37,190870482.858,10014348.9922,24463769.7075
6116,314340860.929,39097186.6636,421716.234952,593907467.053,1633374838.52,1435883810.07,173895585.48,763481931.433,40057395.9689,97855078.83
61161,78585215.2322,9774296.66589,105429.058738,148476866.763,408343709.629,358970952.518,43473896.37,190870482.858,10014348.9922,24463769.7075
611610,78585215.2322,9774296.66589,105429.058738,148476866.763,408343709.629,358970952.518,43473896.37,190870482.858,10014348.9922,24463769.7075
61162,78585215.2322,9774296.66589,105429.058738,148476866.763,408343709.629,358970952.518,43473896.37,190870482.858,10014348.9922,24463769.7075
611620,78585215.2322,9774296.66589,105429.058738,148476866.763,408343709.629,358970952.518,43473896.37,190870482.858,10014348.9922,24463769.7075
61163,78585215.2322,9774296.66589,105429.058738,148476866.763,408343709.629,358970952.518,43473896.37,190870482.858,10014348.9922,24463769.7075
611630,78585215.2322,9774296.66589,105429.058738,148476866.763,408343709.629,358970952.518,43473896.37,190870482.858,10014348.9922,24463769.7075
61169,78585215.2322,9774296.66589,105429.058738,148476866.763,408343709.629,358970952.518,43473896.37,190870482.858,10014348.9922,24463769.7075
611691,26195071.7441,3258098.88863,35143.0195793,49492288.9211,136114569.876,119656984.173,14491298.79,63623494.286,3338116.33074,8154589.9025
611692,26195071.7441,3258098.88863,35143.0195793,49492288.9211,136114569.876,119656984.173,14491298.79,63623494.286,3338116.33074,8154589.9025
611699,26195071.7441,3258098.88863,35143.0195793,49492288.9211,136114569.876,119656984.173,14491298.79,63623494.286,3338116.33074,8154589.9025
6117,314340860.929,39097186.6636,421716.234952,593907467.053,1633374838.52,1435883810.07,173895585.48,763481931.433,40057395.9689,97855078.83
61171,314340860.929,39097186.6636,421716.234952,593907467.053,1633374838.52,1435883810.07,173895585.48,763481931.433,40057395.9689,97855078.83
611710,314340860.929,39097186.6636,421716.234952,593907467.053,1633374838.52,1435883810.07,173895585.48,763481931.433,40057395.9689,97855078.83
62,8069151788.0,4782874492.19,156341222.633,9833976598.81,107438256120.0,123618711376.0,-57096820734.3,63183879776.8,1690143883.73,10235518450.6
621,8069151788.0,4782874492.19,156341222.633,9833976598.81,107438256120.0,123618711376.0,-57096820734.3,63183879776.8,1690143883.73,10235518450.6
6212,8069151788.0,4782874492.19,156341222.633,9833976598.81,107438256120.0,123618711376.0,-57096820734.3,63183879776.8,1690143883.73,10235518450.6
62121,8069151788.0,4782874492.19,156341222.633,9833976598.81,107438256120.0,123618711376.0,-57096820734.3,63183879776.8,1690143883.73,10235518450.6
621210,8069151788.0,4782874492.19,156341222.633,9833976598.81,107438256120.0,123618711376.0,-57096820734.3,63183879776.8,1690143883.73,10235518450.6
71,4614173056.22,5531596358.3,167671275.003,3371637849.17,28926601145.0,50396608469.6,-10195801678.0,22902005880.1,1068033163.79,2473225314.89
711,928699782.919,868007601.45,46321714.1061,254006700.122,13321739006.0,10842612589.1,-3884919563.01,4987360363.49,590592090.493,591590305.535
7111,185739956.584,173601520.29,9264342.82123,50801340.0244,2664347801.19,2168522517.82,-776983912.602,997472072.698,118118418.099,118318061.107
71111,46434989.146,43400380.0725,2316085.70531,12700335.0061,666086950.298,542130629.454,-194245978.15,249368018.174,29529604.5246,29579515.2768
711110,46434989.146,43400380.0725,2316085.70531,12700335.0061,666086950.298,542130629.454,-194245978.15,249368018.174,29529604.5246,29579515.2768
71112,46434989.146,43400380.0725,2316085.70531,12700335.0061,666086950.298,542130629.454,-194245978.15,249368018.174,29529604.5246,29579515.2768
711120,46434989.146,43400380.0725,2316085.70531,12700335.0061,666086950.298,542130629.454,-194245978.15,249368018.174,29529604.5246,29579515.2768
71113,46434989.146,43400380.0725,2316085.70531,12700335.0061,666086950.298,542130629.454,-194245978.15,249368018.174,29529604.5246,29579515.2768
711130,46434989.146,43400380.0725,2316085.70531,12700335.0061,666086950.298,542130629.454,-194245978.15,249368018.174,29529604.5246,29579515.2768
71119,46434989.146,43400380.0725,2316085.70531,12700335.0061,666086950.298,542130629.454,-194245978.15,249368018.174,29529604.5246,29579515.2768
711190,46434989.146,43400380.0725,2316085.70531,12700335.0061,666086950.298,542130629.454,-194245978.15,249368018.174,29529604.5246,29579515.2768
7112,185739956.584,173601520.29,9264342.82123,50801340.0244,2664347801.19,2168522517.82,-776983912.602,997472072.698,118118418.099,118318061.107
71121,185739956.584,173601520.29,9264342.82123,50801340.0244,2664347801.19,2168522517.82,-776983912.602,997472072.698,118118418.099,118318061.107
711211,61913318.8613,57867173.43,3088114.27374,16933780.0081,888115933.731,722840839.272,-258994637.534,332490690.899,39372806.0328,39439353.7024
711212,61913318.8613,57867173.43,3088114.27374,16933780.0081,888115933.731,722840839.272,-258994637.534,332490690.899,39372806.0328,39439353.7024
711219,61913318.8613,57867173.43,3088114.27374,16933780.0081,888115933.731,722840839.272,-258994637.534,332490690.899,39372806.0328,39439353.7024
7113,185739956.584,173601520.29,9264342.82123,50801340.0244,2664347801.19,2168522517.82,-776983912.602,997472072.698,118118418.099,118318061.107
71131,92869978.2919,86800760.145,4632171.41061,25400670.0122,1332173900.6,1084261258.91,-388491956.301,498736036.349,59059209.0493,59159030.5535
711310,92869978.2919,86800760.145,4632171.41061,25400670.0122,1332173900.6,1084261258.91,-388491956.301,498736036.349,59059209.0493,59159030.5535
71132,92869978.2919,86800760.145,4632171.41061,25400670.0122,1332173900.6,1084261258.91,-388491956.301,498736036.349,59059209.0493,59159030.5535
711320,92869978.2919,86800760.145,4632171.41061,25400670.0122,1332173900.6,1084261258.91,-388491956.301,498736036.349,59059209.0493,59159030.5535
7114,185739956.584,173601520.29,9264342.82123,50801340.0244,2664347801.19,2168522517.82,-776983912.602,997472072.698,118118418.099,118318061.107
71141,185739956.584,173601520.29,9264342.82123,50801340.0244,2664347801.19,2168522517.82,-776983912.602,997472072.698,118118418.099,118318061.107
711410,185739956.584,173601520.29,9264342.82123,50801340.0244,2664347801.19,2168522517.82,-776983912.602,997472072.698,118118418.099,118318061.107
7115,185739956.584,173601520.29,9264342.82123,50801340.0244,2664347801.19,2168522517.82,-776983912.602,997472072.698,118118418.099,118318061.107
71151,185739956.584,173601520.29,9264342.82123,50801340.0244,2664347801.19,2168522517.82,-776983912.602,997472072.698,118118418.099,118318061.107
711510,185739956.584,173601520.29,9264342.82123,50801340.0244,2664347801.19,2168522517.82,-776983912.602,997472072.698,118118418.099,118318061.107
713,3685473273.3,4663588756.85,121349560.896,3117631149.05,15604862139.0,39553995880.5,-6310882115.01,17914645516.6,477441073.298,1881635009.36
7131,1228491091.1,1554529585.62,40449853.6322,1039210383.02,5201620713.0,13184665293.5,-2103627371.67,5971548505.53,159147024.433,627211669.785
71311,614245545.549,777264792.808,20224926.8161,519605191.509,2600810356.5,6592332646.76,-1051813685.83,2985774252.76,79573512.2163,313605834.893
713110,614245545.549,777264792.808,20224926.8161,519605191.509,2600810356.5,6592332646.76,-1051813685.83,2985774252.76,79573512.2163,313605834.893
71312,614245545.549,777264792.808,20224926.8161,519605191.509,2600810356.5,6592332646.76,-1051813685.83,2985774252.76,79573512.2163,313605834.893
713120,614245545.549,777264792.808,20224926.8161,519605191.509,2600810356.5,6592332646.76,-1051813685.83,2985774252.76,79573512.2163,313605834.893
7132,1228491091.1,1554529585.62,40449853.6322,1039210383.02,5201620713.0,13184665293.5,-2103627371.67,5971548505.53,159147024.433,627211669.785
71321,614245545.549,777264792.808,20224926.8161,519605191.509,2600810356.5,6592332646.76,-1051813685.83,2985774252.76,79573512.2163,313605834.893
