YEAR,TAB_NUM,INDY_CD,AC,WT_CT_IND,WT_CT,TOT_ASSTS_IND,TOT_ASSTS,CASH_IND,CASH,TRD_NOTES_ACCTS_RCV_IND,TRD_NOTES_ACCTS_RCV,BAD_DBT_ALLW_IND,BAD_DBT_ALLW,INVNTRY_IND,INVNTRY,GVT_OBLGNS_IND,GVT_OBLGNS,TX_EXMT_SEC_IND,TX_EXMT_SEC,OTHR_CUR_ASSTS_IND,OTHR_CUR_ASSTS,LNS_TO_STKHDR_IND,LNS_TO_STKHDR,MRTG_RE_LNS_IND,MRTG_RE_LNS,OTHR_INVSMTS_IND,OTHR_INVSMTS,DPRCBL_ASSTS_IND,DPRCBL_ASSTS,ACCUM_DPR_IND,ACCUM_DPR,DPTBL_ASSTS_IND,DPTBL_ASSTS,ACCUM_DPLTN_IND,ACCUM_DPLTN,LAND_IND,LAND,INTNGBL_ASSTS_IND,INTNGBL_ASSTS,ACCUM_AMORT_IND,ACCUM_AMORT,COMP_OTHR_ASSTS_IND,COMP_OTHR_ASSTS,TOT_LBLTS_IND,TOT_LBLTS,ACCTS_PYBL_IND,ACCTS_PYBL,MRTG_LT_1YR_IND,MRTG_LT_1YR,COMP_OTHR_CUR_LBLTS_IND,COMP_OTHR_CUR_LBLTS,LNS_FRM_STKHDR_IND,LNS_FRM_STKHDR,MRTG_GT_1YR_IND,MRTG_GT_1YR,COMP_OTHR_LBLTS_IND,COMP_OTHR_LBLTS,COMP_NET_WRTH_IND,COMP_NET_WRTH,CAP_STCK_IND,CAP_STCK,PD_CAP_SRPLS_IND,PD_CAP_SRPLS,COMP_RTND_ERNGS_UNAPPR_IND,COMP_RTND_ERNGS_UNAPPR,CST_TRSRY_STCK_IND,CST_TRSRY_STCK,COMP_TOT_RCPTS_IND,COMP_TOT_RCPTS,GRS_RCPTS_IND,GRS_RCPTS,COMP_TX_EXMT_INTRST_IND,COMP_TX_EXMT_INTRST,NET_GN_LSS_POS_IND,NET_GN_LSS_POS,COMP_OTHR_RCPTS_IND,COMP_OTHR_RCPTS,COMP_TOT_DED_IND,COMP_TOT_DED,CST_OF_GDS_IND,CST_OF_GDS,CMPNSTN_OFFCRS_IND,CMPNSTN_OFFCRS,SLRS_WGS_IND,SLRS_WGS,RPRS_IND,RPRS,BAD_DBT_DED_IND,BAD_DBT_DED,RNTS_PD_IND,RNTS_PD,TX_PD_IND,TX_PD,INTRST_PD_IND,INTRST_PD,TOT_AMORT_IND,TOT_AMORT,NET_DPR_IND,NET_DPR,DPLTN_IND,DPLTN,ADVRTSNG_IND,ADVRTSNG,PNSN_PRFT_SHRNG_PLNS_IND,PNSN_PRFT_SHRNG_PLNS,EMP_BNFT_PRG_IND,EMP_BNFT_PRG,NET_GN_LSS_NEG_IND,NET_GN_LSS_NEG,COMP_OTHR_DED_IND,COMP_OTHR_DED,COMP_TOT_RCPTS_LS_TOT_DED_IND,COMP_TOT_RCPTS_LS_TOT_DED,S_NET_INCM_IND,S_NET_INCM,S_NET_INCM_POS_IND,S_NET_INCM_POS,S_NET_INCM_NEG_IND,S_NET_INCM_NEG,a.net_incm_IND,a.net_incm,NET_INCM_POS_IND,NET_INCM_POS,NET_INCM_NEG_IND,NET_INCM_NEG,S_PORT_INCM_IND,S_PORT_INCM,S_DIV_INCM_IND,S_DIV_INCM,S_INTRST_INCM_IND,S_INTRST_INCM,S_RYLTS_INCM_IND,S_RYLTS_INCM,S_NET_STCG_LSS_IND,S_NET_STCG_LSS,S_NET_LTCG_LSS_IND,S_NET_LTCG_LSS,S_NET_INCM_RNTL_RE_IND,S_NET_INCM_RNTL_RE,S_NET_INCM_RNTL_RE_POS_IND,S_NET_INCM_RNTL_RE_POS,S_NET_INCM_RNTL_RE_NEG_IND,S_NET_INCM_RNTL_RE_NEG,S_NET_INCM_OTHR_RNTL_IND,S_NET_INCM_OTHR_RNTL,S_NET_INCM_OTHR_RNTL_POS_IND,S_NET_INCM_OTHR_RNTL_POS,S_NET_INCM_OTHR_RNTL_NEG_IND,S_NET_INCM_OTHR_RNTL_NEG,a.comp_tx_bfr_crs_IND,a.comp_tx_bfr_crs,a.incm_tx_IND,a.incm_tx,S_EX_NET_PSV_INCM_TX_IND,S_EX_NET_PSV_INCM_TX
2011,3,41,3,0,247536,0,7266974,0,2177525,0,506395,1,307,0,2252472,0,0,0,0,0,215086,0,310612,1,2,0,143095,0,6644532,0,5521353,0,0,0,0,0,24242,0,1450075,0,1010327,0,74924,0,7266974,0,1230532,0,576005,0,840878,0,8392957,0,1056461,0,436320,0,-5266180,0,1430381,0,2991550,0,-9482199,0,205912,0,77482215,0,76937410,0,0,0,43135,0,501670,0,75285115,0,51647346,0,3972565,0,4444396,0,322492,0,133565,0,3308687,0,1308145,0,326342,0,56116,0,581704,0,0,0,651980,0,142142,0,196381,1,1929,0,8191327,0,2197100,0,2869565,0,4825177,0,1955612,0,2197100,0,4268707,0,2071607,0,263707,1,1591,0,16030,1,9301,1,-628,1,237412,1,45243,1,46313,1,1070,1,363516,1,363516,0,0,0,0,0,0,0,0
2011,3,41,2,0,90328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19691084,0,19146613,1,24,0,173261,0,371186,0,19444476,0,14066608,0,662202,0,998941,0,74282,0,58978,0,691045,0,320390,0,122214,0,20599,0,163517,1,193,0,144821,0,37450,0,59074,0,58212,0,1965950,0,246608,0,2605781,0,3695090,0,1089310,0,246584,0,1385541,0,1138957,0,2364007,1,973,0,2459,0,0,1,2130,0,2358445,0,-4819,1,2532,1,7351,0,9,0,9,0,0,1,11856,1,11856,0,0
2011,3,41,1,0,649898,0,719038219,0,80004490,0,142820791,0,2256166,0,252458994,0,183910,0,1252815,0,30220152,0,8855143,0,1188260,0,50443211,0,256679617,0,158850877,0,452104,0,207808,0,15902567,0,36920553,0,11418569,0,14389030,0,719038219,0,127035290,0,112467642,0,53552581,0,55508276,0,98778004,0,15368528,0,256327897,0,20601208,0,51952584,0,196613690,0,12839586,0,2596163248,0,2568246200,0,112663,0,2279254,0,25525132,0,2534194272,0,2093981422,0,38010704,0,148366240,0,8304655,0,2922395,0,39233984,0,27757762,0,9638211,0,2311587,0,21315496,0,3369,0,17242530,0,3974765,0,11613909,0,384752,0,109132491,0,61968976,0,74968120,0,88066852,0,13098732,0,61856314,0,75934343,0,14078029,0,12250524,0,1952233,0,1698955,0,191515,0,40373,0,8367447,0,535606,0,664571,0,128964,0,325676,0,536321,0,210644,0,58450,0,32054,0,26275
2011,3,42,12,0,358,0,97648089,0,6058303,0,24901236,0,401723,0,30194853,0,5141,0,791948,0,4438108,0,310028,0,35984,0,8715129,0,24112529,0,12488810,0,104599,0,74999,0,1205739,0,7897457,0,884755,0,2727322,0,97648089,0,20944156,0,9560334,0,7729538,0,1797614,0,17174777,0,3514193,0,36927478,0,454229,0,2780898,0,34845240,0,1152889,0,303752360,0,301804194,0,24351,0,248532,0,1675282,0,297830825,0,266964250,0,1325324,0,11377800,0,660560,0,165249,0,1743679,0,1817229,0,1048543,0,363003,0,3002166,0,0,0,912413,0,560664,0,1367014,0,4550,0,6518383,0,5921535,0,6705579,0,7546147,0,840568,0,5897184,0,6774967,0,877783,0,931905,0,426190,0,356894,0,52365,0,7533,0,88922,0,18172,0,45869,0,27697,0,-141681,0,30675,0,172356,0,12212,0,895,0,11308
2011,3,42,11,0,598,0,40406632,0,3194185,0,11108217,0,239780,0,12373952,0,13094,0,184732,0,2302539,0,307061,0,36170,0,3086441,0,12065894,0,7000007,0,53604,0,33492,0,581045,0,1989519,0,399056,0,782514,0,40406632,0,8051111,0,4969895,0,3271905,0,977192,0,4817601,0,870891,0,17448038,0,411124,0,1015509,0,16607622,0,586218,0,127232743,0,126232272,0,8737,0,125597,0,866137,0,123949091,0,107600408,0,937600,0,6026047,0,315110,0,132791,0,941507,0,953645,0,436774,0,146889,0,1362508,0,132,0,578726,0,255625,0,584962,0,8060,0,3668307,0,3283652,0,3768338,0,3972822,0,204483,0,3274915,0,3536023,0,261108,0,472524,0,74086,0,92012,0,26459,0,-7041,0,287008,0,14773,0,21214,0,6441,0,6126,0,9587,0,3461,0,8486,0,5466,0,2916
2011,3,42,10,0,1232,0,42447308,0,3584772,0,12372463,0,270541,0,14786477,0,7970,1,33180,0,2118106,0,250660,1,62722,0,2196091,0,12441280,0,7428873,1,1484,1,287,0,588225,0,1250856,0,326149,0,778870,0,42447308,0,9998822,0,5835621,0,3320141,0,1620558,0,4839701,0,377914,0,16454550,0,313151,0,1624050,0,15215352,0,698002,0,145934462,0,144862100,0,5054,0,126193,0,941115,0,141761165,0,123274771,0,1300223,0,6969740,0,334233,0,159120,0,1227771,0,1044842,0,494086,0,95841,0,1246445,0,0,0,576879,0,248272,0,649990,0,2750,0,4136201,0,4173296,0,4633406,0,4971298,0,337892,0,4168243,0,4518718,0,350475,0,442785,0,104938,0,65586,0,3440,0,-942,0,269763,0,25357,0,30662,0,5305,0,-2979,0,6069,1,9048,0,6990,0,5104,1,1886
2011,3,42,9,0,3804,0,58533772,0,6091472,0,17469614,0,276257,0,19606206,1,18333,1,87559,0,2603488,0,504570,0,106114,0,3371978,0,16797331,0,10973516,1,1435,1,1270,0,668441,0,2067268,0,523103,0,914108,0,58533772,0,13402024,0,7742072,0,3974567,0,2341125,0,5282456,0,739946,0,25051583,0,797647,0,2394491,0,22950546,0,1091102,0,210485616,0,209158540,0,8882,0,167794,0,1150400,0,204428052,0,174075103,0,2697628,0,11443752,0,535212,0,244232,0,2042292,0,2234194,0,675959,0,148489,0,1531731,1,947,0,828481,0,371104,0,968660,0,10322,0,6619945,0,6057564,0,6950436,0,7469001,0,518565,0,6048682,0,6600695,0,552012,0,844890,0,128960,0,116325,0,9680,0,21629,0,568296,0,34793,0,45455,0,10661,0,22070,0,23263,1,1193,0,8878,1,7365,1,1513
2011,3,42,8,0,5529,0,39452756,0,4889066,0,11212292,0,199452,0,13597036,0,0,1,48319,0,1702229,0,469245,1,59196,0,1794918,0,12771861,0,9085254,1,1195,1,531,0,818742,0,1423133,0,360440,0,311201,0,39452756,0,9606441,0,4339542,0,3047252,0,1392854,0,4350307,0,845761,0,15870600,0,573502,0,2135309,0,14093705,0,931916,0,144639974,0,143448092,1,311,0,107329,0,1084242,0,140395093,0,119124008,0,2071554,0,7765451,0,393176,0,275431,0,1175353,0,1288900,0,453602,0,107921,0,1083518,0,0,0,532639,0,280354,0,641129,1,2169,0,5199888,0,4244881,0,5271253,0,5648228,0,376975,0,4244569,0,4669564,0,424995,0,994949,0,51563,0,76736,0,1,0,-19470,0,886118,0,37298,0,39811,1,2513,1,-5564,1,4412,1,9976,1,23,1,23,0,0
2011,3,42,7,0,30278,0,67216992,0,9831827,0,20200282,0,257333,0,20742711,1,40861,1,8366,0,3705216,0,1241928,1,219582,0,3156337,0,22050871,0,16016854,1,184757,1,33426,0,668532,0,1701710,0,838127,0,609752,0,67216992,0,18257984,0,5703452,0,4620032,0,4159789,0,6372967,0,1039206,0,27063561,0,2288086,0,4183419,0,22318025,0,1725968,0,267947743,0,266550970,0,9229,0,186925,0,1200619,0,258562375,0,212404474,0,5925338,0,15421853,0,772553,0,541380,0,3772674,0,2804158,0,823013,0,105803,0,1381964,0,0,0,688286,0,559039,0,1208063,1,20037,0,12133741,0,9385368,0,10596061,0,11702827,0,1106766,0,9376138,0,10617988,0,1241849,0,1162162,0,107105,0,77530,1,75490,0,3469,0,898568,0,30762,0,31019,1,257,1,26998,1,26998,0,0,1,137,1,137,0,0
2011,3,42,6,0,18761,0,13530401,0,1905204,0,3557622,1,3120,0,4177321,0,0,0,0,0,391616,0,222797,1,67175,0,406785,0,6572484,0,4788627,1,95597,1,56749,0,357243,0,600647,0,281410,0,305815,0,13530401,0,3173553,0,1380650,0,1047424,0,1353520,0,2613614,0,241277,0,3720363,0,596402,0,1450111,0,2272575,0,598725,0,52203244,0,51752622,1,26,0,51454,0,399143,0,50106352,0,37137357,0,2078037,0,3840460,0,189071,0,93807,0,933732,0,702158,0,235480,0,41310,0,386992,0,0,0,366305,0,131335,0,232399,0,0,0,3737908,0,2096893,0,2123074,0,2683524,0,560451,0,2096867,0,2662808,0,565942,0,26207,1,4043,0,21528,1,123,1,-259,1,772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,3,42,5,0,20241,0,7126270,0,1601544,0,1628138,1,160,0,2044358,1,1004,0,0,0,178897,1,260995,0,0,0,418277,0,2391693,0,1917157,1,1073,1,1073,1,152861,0,365059,0,104178,0,104939,0,7126270,0,1434516,0,345834,0,471817,0,1702985,0,660103,0,108418,0,2402596,0,346716,0,940215,0,1443215,1,327549,0,25992135,0,25708127,0,0,1,1442,0,282566,0,24565833,0,16672870,0,1732697,0,2080889,0,106353,0,30819,0,706880,0,414521,0,78327,0,24301,0,160662,0,0,0,154768,0,61989,0,101327,1,1041,0,2238389,0,1426302,0,1445481,0,1719533,0,274053,0,1426302,0,1705804,0,279502,0,12156,1,882,0,16577,0,0,1,624,1,-5927,1,7023,1,7023,0,0,0,0,0,0,0,0,1,210,0,0,1,210
2011,3,42,4,0,23034,0,3757057,0,826208,0,681985,1,5360,0,1329419,0,0,0,0,0,125390,1,75696,0,0,1,98680,0,1837970,0,1318481,0,0,0,0,1,42340,0,259654,0,167208,0,-29237,0,3757057,0,723648,0,265906,0,389021,0,1448102,0,396491,1,141022,0,392866,0,339056,0,744969,0,-686280,1,4879,0,20196606,0,20151726,0,0,1,12013,0,32867,0,19326238,0,13680334,0,964409,0,1345127,0,45075,1,96734,0,605871,0,289883,0,61536,1,19084,0,139489,0,0,0,191250,0,89533,0,94341,0,0,0,1703571,0,870368,0,889946,0,1246375,0,356428,0,870368,0,1227522,0,357153,0,7402,1,1298,0,680,0,0,1,5027,1,398,1,12176,1,12176,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,3,42,3,0,97653,0,2666569,0,963913,0,245383,0,0,0,508084,0,0,0,0,0,106055,0,206852,0,0,1,64086,0,1944407,0,1555148,0,0,0,0,0,0,0,493542,0,336755,0,26150,0,2666569,0,330117,0,252957,0,314839,0,4225787,0,458187,0,145516,0,-3060835,0,589271,0,747983,0,-4393054,1,5036,0,30446647,0,30305848,0,0,1,12521,0,128278,0,29057737,0,20214280,0,1839629,0,1338366,0,90798,0,103162,0,738073,0,393692,0,196651,0,16415,0,181190,0,0,0,225761,0,100510,0,89151,0,0,0,3530060,0,1388910,0,1978036,0,2676546,0,698510,0,1388910,0,2165671,0,776761,0,223000,1,470,0,11575,1,9007,1,2119,1,199829,1,2609,1,2609,0,0,1,363516,1,363516,0,0,0,0,0,0,0,0
2011,3,42,2,0,35361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8668200,0,8336532,1,24,0,128582,0,203062,0,8471394,0,6314367,0,292560,0,446326,0,26635,0,37781,0,172966,0,131131,0,58035,0,7595,0,69163,1,193,0,33798,0,17783,0,34560,1,49458,0,779041,0,196806,0,2477363,0,2970704,0,493341,0,196782,0,740016,0,543234,0,2280003,1,973,0,1569,0,0,0,18,0,2277444,1,569,1,686,1,118,0,9,0,9,0,0,1,11856,1,11856,0,0
2011,3,42,1,0,236849,0,372785845,0,38946494,0,103377231,0,1653724,0,119360417,0,86402,0,1154103,0,17671643,0,3849834,0,586943,0,23308721,0,112986321,0,72572726,0,443744,0,201826,0,5083168,0,18048846,0,4221182,0,6531435,0,372785845,0,85922372,0,40396264,0,28186535,0,21019527,0,46966204,0,8024143,0,142270800,0,6709183,0,18016954,0,124666947,0,7122284,0,1337499730,0,1328311023,0,56614,0,1168383,0,7963711,0,1298454155,0,1097462223,0,21164999,0,68055812,0,3468775,0,1880506,0,14060798,0,12074354,0,4562005,0,1076651,0,10545828,1,1273,0,5089305,0,2676210,0,5971596,0,98387,0,50265434,0,39045575,0,46838971,0,52607004,0,5768033,0,38988961,0,45219775,0,6230815,0,7397983,0,900507,0,837011,0,176566,0,12707,0,5471191,0,183532,0,236523,0,52991,0,268495,0,464528,0,196033,0,48791,0,30847,0,17833
2011,3,44,12,0,192,0,73466112,0,5069853,0,7849300,0,135033,0,13720902,0,50247,0,46838,0,3997846,0,375180,0,31894,0,16609127,0,36474690,0,18267218,0,862,0,862,0,3129565,0,2350077,0,751373,0,2914218,0,73466112,0,8103310,0,5639045,0,6784566,0,671355,0,9486731,0,2544223,0,40236882,0,908790,0,4531477,0,36412770,0,1616156,0,187977760,0,184645504,0,38281,0,312879,0,2981097,0,183684586,0,147873633,0,525359,0,13281991,0,956738,0,152831,0,2632117,0,2475026,0,617075,0,157409,0,3123860,0,2042,0,1882949,0,368968,0,1262553,0,231365,0,8140669,0,4293175,0,7277376,0,7641520,0,364144,0,4254894,0,4770749,0,515855,0,2915536,0,946902,0,292749,0,3355,0,-2114,0,1674645,0,93165,0,96903,0,3738,0,13781,0,16032,0,2251,0,3198,0,651,0,2547
2011,3,44,11,0,277,0,18883853,0,1839137,0,2807320,0,54285,0,6748817,0,7249,0,8440,0,724875,0,223604,0,11020,0,1339635,0,8377823,0,4741258,0,36,0,0,0,750695,0,666528,0,151007,0,325224,0,18883853,0,2644306,0,4636455,0,1548164,0,685215,0,2787762,0,452669,0,6129282,0,235210,0,1030888,0,5089431,0,226247,0,63047518,0,62071439,0,2735,0,33540,0,939804,0,62236316,0,50900494,0,346144,0,4320823,0,288269,0,34375,0,1018194,0,684035,0,247518,0,58103,0,781010,0,10,0,614537,0,91865,0,452211,0,4356,0,2394372,0,811202,0,950389,0,1180833,0,230444,0,808467,0,1065149,0,256682,0,120874,0,18458,0,54046,0,1483,0,390,0,46497,0,17504,0,28352,0,10848,0,3544,0,4688,0,1144,0,1336,0,484,0,852
2011,3,44,10,0,828,0,28053700,0,3398015,0,3663800,0,55586,0,11497487,1,13289,1,30150,0,1188527,0,191551,1,53091,0,1371054,0,9483653,0,5157617,1,2881,1,539,0,988600,0,1091599,0,235948,0,529693,0,28053700,0,2379485,0,9655130,0,1873504,0,1375966,0,3663975,0,481552,0,8624089,0,869050,0,1694727,0,6363579,0,303266,0,101951510,0,100119512,0,2678,0,127472,0,1701848,0,100140963,0,85446988,0,601755,0,5563542,0,273111,0,41779,0,1191694,0,886156,0,367591,0,85999,0,916173,1,45,0,892235,0,69399,0,478160,0,2863,0,3323472,0,1810547,0,1917636,0,2112438,0,194802,0,1807869,0,2026077,0,218208,0,95629,0,5407,0,69096,1,1296,0,-7203,0,27034,0,17420,0,17805,1,386,0,-3282,0,3016,1,6298,1,631,0,0,1,631
2011,3,44,9,0,3879,0,58329725,0,7003461,0,7583764,0,94712,0,28121846,1,9917,1,2971,0,1892304,0,806196,0,56705,0,2149333,0,16640823,0,9891225,0,0,0,0,0,1147752,0,2805561,0,730725,0,825753,0,58329725,0,5469080,0,22843869,0,3677140,0,3382178,0,6226475,0,875426,0,15855558,0,1828252,0,3541204,0,11329436,0,843335,0,219628501,0,215143306,0,5791,0,202140,0,4277263,0,216103505,0,182466553,0,1546953,0,13144972,0,609097,0,106785,0,2994148,0,1970428,0,715316,0,171747,0,1660085,0,0,0,2524407,0,158174,0,1017050,0,8556,0,7009232,0,3524996,0,3945616,0,4454416,0,508800,0,3519205,0,4092923,0,573719,0,399436,0,17994,0,160401,1,8241,0,1690,0,211109,0,2447,0,30750,0,28302,0,24529,0,24971,1,443,1,3502,1,45,1,3458
2011,3,44,8,0,6162,0,42602001,0,4910558,0,5122010,0,45820,0,22156391,0,0,0,0,0,1736484,0,438853,1,4343,0,1254910,0,10735510,0,6814921,1,4581,1,4581,0,1002910,0,1822340,0,484958,0,763392,0,42602001,0,4326575,0,15152684,0,2427676,0,3557877,0,5140549,0,523051,0,11473589,0,2253182,0,3286944,0,6749416,0,815954,0,145506695,0,142825920,1,2205,0,50441,0,2628129,0,143076584,0,120128218,0,1326756,0,8564744,0,447397,0,74231,0,2088993,0,1475656,0,705301,0,114809,0,685340,0,0,0,1547964,0,81929,0,625091,1,5226,0,5204928,0,2430111,0,2627696,0,3049357,0,421661,0,2427907,0,2903118,0,475212,0,160458,0,16022,0,75751,1,259,1,-4702,0,73127,0,37158,0,37931,1,773,1,2174,1,2174,0,0,1,37,1,27,0,0
2011,3,44,7,0,31423,0,66780577,0,8162902,0,8229556,0,183626,0,28198958,1,16006,1,225,0,1867823,0,1114830,1,360592,0,2855602,0,27674256,0,17110882,0,0,0,0,0,2279024,0,3785494,0,1672701,0,1202519,0,66780577,0,9107742,0,10751652,0,5340435,0,7693101,0,12712293,0,1739736,0,19435617,0,2316368,0,6705994,0,11417471,0,1004215,0,240808017,0,238160597,1,4337,0,148956,0,2494128,0,236331109,0,188219714,0,3291871,0,16953609,0,908479,0,279181,0,4515421,0,3081628,0,1254115,0,256588,0,1629528,0,0,0,2305446,0,241680,0,1052083,1,1762,0,12340004,0,4476908,0,5161764,0,6602850,0,1441085,0,4472572,0,5992016,0,1519445,0,618408,0,29392,0,157549,1,20,0,37865,0,393583,0,62505,0,79825,1,17319,1,8280,1,9187,1,908,1,954,0,0,1,954
2011,3,44,6,0,30109,0,21411541,0,3504553,0,1842772,1,10143,0,8057295,1,801,1,10086,0,433105,0,762307,0,0,0,757016,0,11202980,0,7391514,0,0,0,0,0,771105,0,1945203,0,879037,0,405013,0,21411541,0,3176207,0,1397614,0,1068186,0,4264322,0,4951924,0,399075,0,6154212,0,1879283,0,3122626,0,1542117,0,389815,0,90233700,0,89756851,1,22,0,70172,0,406656,0,88728649,0,70870146,0,2024793,0,5426152,0,357674,0,88555,0,1968785,0,1332599,0,365597,0,115272,0,504152,0,0,0,735915,0,123956,0,303773,1,20471,0,4490810,0,1505051,0,1800602,0,2571524,0,770922,0,1505030,0,2282860,0,777830,0,277362,0,7535,0,19296,4,,0,1,0,250530,0,12373,0,16720,1,4347,1,5838,1,5838,0,0,0,0,0,0,0,0
2011,3,44,5,0,52746,0,18618584,0,3596694,0,1346467,1,22884,0,6988035,0,0,0,0,0,455246,0,551485,1,76644,0,509619,0,9763340,0,6470281,0,0,0,0,0,461447,0,1719921,0,782153,0,425002,0,18618584,0,2943041,0,1106304,0,987188,0,5076900,0,3889923,0,-213549,0,4828777,0,1620888,0,2909586,0,466771,1,168468,0,73583075,0,72942033,0,0,0,68102,0,572941,0,72130085,0,54179003,0,2154070,0,5039781,0,309976,0,138804,0,2465565,0,1271035,0,365326,0,119281,0,531553,0,0,0,545129,0,49989,0,154045,0,0,0,4806526,0,1452990,0,1631375,0,2443334,0,811959,0,1452990,0,2334046,0,881055,0,125435,1,7679,0,15298,0,0,0,0,1,102458,1,56517,1,56517,0,0,1,-3568,0,0,1,3568,0,0,0,0,0,0
2011,3,44,4,0,82583,0,13505876,0,2359211,0,737559,1,46,0,5864459,0,0,1,2,0,143266,0,437545,1,7027,0,209186,0,8640095,0,6467029,0,0,0,0,0,264059,0,1728450,0,835913,0,418006,0,13505876,0,2062756,0,565578,0,1133147,0,3614666,0,2353895,0,251397,0,3524436,0,1139892,0,4868616,0,-2335103,0,148969,0,77868291,0,76828374,0,0,1,21877,0,1018041,0,76107861,0,57249143,0,2525425,0,4356170,0,405797,0,73748,0,3209577,0,1403132,0,244496,0,103021,0,443099,0,0,0,567401,0,51297,0,165603,1,1082,0,5308869,0,1760429,0,1796747,0,2530558,0,733810,0,1760429,0,2499067,0,738638,0,14692,1,1216,0,12414,0,0,1,2374,1,-1311,1,15740,1,17695,1,1956,1,5887,1,5887,0,0,4,,0,0,4,
2011,3,44,3,0,149883,0,4600405,0,1213611,0,261012,1,307,0,1744388,0,0,0,0,0,109032,0,103760,1,2,1,79010,0,4700125,0,3966205,0,0,0,0,0,24242,0,956533,0,673571,0,48774,0,4600405,0,900415,0,323048,0,526039,0,4167170,0,598274,0,290804,0,-2205345,0,841110,0,2243566,0,-5089145,0,200876,0,47035567,0,46631562,0,0,0,30613,0,373392,0,46227378,0,31433065,0,2132936,0,3106030,0,231695,0,30402,0,2570614,0,914454,0,129691,0,39701,0,400514,0,0,0,426219,0,41632,0,107229,1,1929,0,4661267,0,808190,0,891530,0,2148632,0,1257102,0,808190,0,2103036,0,1294847,0,40706,1,1121,0,4455,1,294,1,-2747,1,37584,1,42633,1,43704,1,1070,0,0,0,0,0,0,0,0,0,0,0,0
2011,3,44,2,0,54967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11022884,0,10810080,0,0,1,44680,0,168124,0,10973082,0,7752241,0,369642,0,552615,0,47647,0,21196,0,518079,0,189258,0,64179,0,13004,0,94354,0,0,0,111023,0,19667,0,24514,1,8754,0,1186908,0,49802,0,128418,0,724387,0,595969,0,49802,0,645525,0,595723,0,84003,4,,0,890,0,0,1,2112,1,81001,1,-5387,1,1846,1,7234,0,0,0,0,0,0,0,0,0,0,0,0
2011,3,44,1,0,413049,0,346252373,0,41057996,0,39443560,0,602442,0,133098577,1,97508,0,98712,0,12548508,0,5005309,0,601318,0,27134490,0,143693296,0,86278151,1,8359,1,5982,0,10819399,0,18871707,0,7197387,0,7857595,0,346252373,0,41112918,0,72071378,0,25366046,0,34488749,0,51811800,0,7344385,0,114057097,0,13892025,0,33935630,0,71946743,0,5717302,0,1258663518,0,1239935177,0,56049,0,1110871,0,17561421,0,1235740117,0,996519198,0,16845705,0,80310428,0,4835879,0,1041889,0,25173186,0,15683408,0,5076205,0,1234936,0,10769668,1,2096,0,12153225,0,1298556,0,5642314,0,286365,0,58867057,0,22923402,0,28129149,0,35459848,0,7330698,0,22867353,0,30714567,0,7847214,0,4852541,0,1051726,0,861944,0,14949,0,27666,0,2896256,0,352075,0,428047,0,75973,0,57181,0,71793,0,14612,0,9659,0,1207,0,8442
2011,3,48,12,0,86,0,26120841,0,1592819,0,3764409,0,95948,0,611676,0,5782,0,45440,0,1974874,0,342181,0,0,0,3568570,0,23894066,0,10865890,0,3771,0,159,0,736658,0,374038,0,87004,0,255557,0,26120841,0,1561067,0,1574328,0,2069602,0,295043,0,6968054,0,994679,0,12658067,0,135055,0,2978436,0,9811344,0,266768,0,28123059,0,27609654,0,2803,0,210650,0,299952,0,27942034,0,10238866,0,152218,0,3816739,0,692677,0,30979,0,1820375,0,663457,0,359596,0,42596,0,2501633,0,5,0,48102,0,95651,0,644946,0,982,0,6833213,0,181025,0,427155,0,1143199,0,716044,0,178223,0,927408,0,749185,0,166882,0,57248,0,52313,0,558,0,-474,0,57237,0,41429,0,44027,0,2598,0,40622,0,45985,0,5363,0,1267,0,1267,0,0
