Codes:,Capital_stock,accumulated_depreciation,additional_paid-in_capital,cost_of_treasury_stock,depreciable_assets,earnings_(rtnd_appr),earnings_(rtnd_unappr.),interest_paid,inventories,land
33699,19729499.8937,51165807.2489,68344444.7218,20237137.6362,98936824.1673,18885.9671553,33197487.6207,4765211.57456,31284185.9251,1543066.00895
336991,6576499.96457,17055269.083,22781481.5739,6745712.54539,32978941.3891,6295.32238511,11065829.2069,1588403.85819,10428061.975,514355.336318
336992,6576499.96457,17055269.083,22781481.5739,6745712.54539,32978941.3891,6295.32238511,11065829.2069,1588403.85819,10428061.975,514355.336318
336999,6576499.96457,17055269.083,22781481.5739,6745712.54539,32978941.3891,6295.32238511,11065829.2069,1588403.85819,10428061.975,514355.336318
337,2663852.30104,27057519.2543,10121093.3361,6808211.4726,37343323.723,106.001419283,16648913.4386,1178494.57264,9504413.7482,1031468.10809
3371,887950.767013,9019173.08477,3373697.77869,2269403.8242,12447774.5743,35.3338064278,5549637.81285,392831.524215,3168137.91607,343822.702695
33711,443975.383506,4509586.54238,1686848.88935,1134701.9121,6223887.28717,17.6669032139,2774818.90643,196415.762107,1584068.95803,171911.351348
337110,443975.383506,4509586.54238,1686848.88935,1134701.9121,6223887.28717,17.6669032139,2774818.90643,196415.762107,1584068.95803,171911.351348
33712,443975.383506,4509586.54238,1686848.88935,1134701.9121,6223887.28717,17.6669032139,2774818.90643,196415.762107,1584068.95803,171911.351348
337121,88795.0767013,901917.308477,337369.777869,226940.38242,1244777.45743,3.53338064278,554963.781285,39283.1524215,316813.791607,34382.2702695
337122,88795.0767013,901917.308477,337369.777869,226940.38242,1244777.45743,3.53338064278,554963.781285,39283.1524215,316813.791607,34382.2702695
337124,88795.0767013,901917.308477,337369.777869,226940.38242,1244777.45743,3.53338064278,554963.781285,39283.1524215,316813.791607,34382.2702695
337125,88795.0767013,901917.308477,337369.777869,226940.38242,1244777.45743,3.53338064278,554963.781285,39283.1524215,316813.791607,34382.2702695
337127,88795.0767013,901917.308477,337369.777869,226940.38242,1244777.45743,3.53338064278,554963.781285,39283.1524215,316813.791607,34382.2702695
3372,887950.767013,9019173.08477,3373697.77869,2269403.8242,12447774.5743,35.3338064278,5549637.81285,392831.524215,3168137.91607,343822.702695
33721,887950.767013,9019173.08477,3373697.77869,2269403.8242,12447774.5743,35.3338064278,5549637.81285,392831.524215,3168137.91607,343822.702695
337211,221987.691753,2254793.27119,843424.444673,567350.95605,3111943.64358,8.83345160695,1387409.45321,98207.8810537,792034.479017,85955.6756738
337212,221987.691753,2254793.27119,843424.444673,567350.95605,3111943.64358,8.83345160695,1387409.45321,98207.8810537,792034.479017,85955.6756738
337214,221987.691753,2254793.27119,843424.444673,567350.95605,3111943.64358,8.83345160695,1387409.45321,98207.8810537,792034.479017,85955.6756738
337215,221987.691753,2254793.27119,843424.444673,567350.95605,3111943.64358,8.83345160695,1387409.45321,98207.8810537,792034.479017,85955.6756738
3379,887950.767013,9019173.08477,3373697.77869,2269403.8242,12447774.5743,35.3338064278,5549637.81285,392831.524215,3168137.91607,343822.702695
33791,443975.383506,4509586.54238,1686848.88935,1134701.9121,6223887.28717,17.6669032139,2774818.90643,196415.762107,1584068.95803,171911.351348
337910,443975.383506,4509586.54238,1686848.88935,1134701.9121,6223887.28717,17.6669032139,2774818.90643,196415.762107,1584068.95803,171911.351348
33792,443975.383506,4509586.54238,1686848.88935,1134701.9121,6223887.28717,17.6669032139,2774818.90643,196415.762107,1584068.95803,171911.351348
337920,443975.383506,4509586.54238,1686848.88935,1134701.9121,6223887.28717,17.6669032139,2774818.90643,196415.762107,1584068.95803,171911.351348
339,29850643.8896,76934267.8226,199194599.016,72364965.7831,127072961.002,44953.6018967,47154134.4566,13607226.4651,56085938.8658,3212684.24066
3391,14925321.9448,38467133.9113,99597299.5082,36182482.8916,63536480.5008,22476.8009483,23577067.2283,6803613.23255,28042969.4329,1606342.12033
33911,14925321.9448,38467133.9113,99597299.5082,36182482.8916,63536480.5008,22476.8009483,23577067.2283,6803613.23255,28042969.4329,1606342.12033
339112,2985064.38896,7693426.78226,19919459.9016,7236496.57831,12707296.1002,4495.36018967,4715413.44566,1360722.64651,5608593.88658,321268.424066
339113,2985064.38896,7693426.78226,19919459.9016,7236496.57831,12707296.1002,4495.36018967,4715413.44566,1360722.64651,5608593.88658,321268.424066
339114,2985064.38896,7693426.78226,19919459.9016,7236496.57831,12707296.1002,4495.36018967,4715413.44566,1360722.64651,5608593.88658,321268.424066
339115,2985064.38896,7693426.78226,19919459.9016,7236496.57831,12707296.1002,4495.36018967,4715413.44566,1360722.64651,5608593.88658,321268.424066
339116,2985064.38896,7693426.78226,19919459.9016,7236496.57831,12707296.1002,4495.36018967,4715413.44566,1360722.64651,5608593.88658,321268.424066
3399,14925321.9448,38467133.9113,99597299.5082,36182482.8916,63536480.5008,22476.8009483,23577067.2283,6803613.23255,28042969.4329,1606342.12033
33991,2487553.65747,6411188.98522,16599549.918,6030413.81526,10589413.4168,3746.13349139,3929511.20472,1133935.53876,4673828.23881,267723.686722
339910,2487553.65747,6411188.98522,16599549.918,6030413.81526,10589413.4168,3746.13349139,3929511.20472,1133935.53876,4673828.23881,267723.686722
33992,2487553.65747,6411188.98522,16599549.918,6030413.81526,10589413.4168,3746.13349139,3929511.20472,1133935.53876,4673828.23881,267723.686722
339920,2487553.65747,6411188.98522,16599549.918,6030413.81526,10589413.4168,3746.13349139,3929511.20472,1133935.53876,4673828.23881,267723.686722
33993,2487553.65747,6411188.98522,16599549.918,6030413.81526,10589413.4168,3746.13349139,3929511.20472,1133935.53876,4673828.23881,267723.686722
339930,2487553.65747,6411188.98522,16599549.918,6030413.81526,10589413.4168,3746.13349139,3929511.20472,1133935.53876,4673828.23881,267723.686722
33994,2487553.65747,6411188.98522,16599549.918,6030413.81526,10589413.4168,3746.13349139,3929511.20472,1133935.53876,4673828.23881,267723.686722
339940,2487553.65747,6411188.98522,16599549.918,6030413.81526,10589413.4168,3746.13349139,3929511.20472,1133935.53876,4673828.23881,267723.686722
33995,2487553.65747,6411188.98522,16599549.918,6030413.81526,10589413.4168,3746.13349139,3929511.20472,1133935.53876,4673828.23881,267723.686722
339950,2487553.65747,6411188.98522,16599549.918,6030413.81526,10589413.4168,3746.13349139,3929511.20472,1133935.53876,4673828.23881,267723.686722
33999,2487553.65747,6411188.98522,16599549.918,6030413.81526,10589413.4168,3746.13349139,3929511.20472,1133935.53876,4673828.23881,267723.686722
339991,414592.276244,1068531.49754,2766591.653,1005068.96921,1764902.23613,624.355581898,654918.534119,188989.25646,778971.373136,44620.6144537
339992,414592.276244,1068531.49754,2766591.653,1005068.96921,1764902.23613,624.355581898,654918.534119,188989.25646,778971.373136,44620.6144537
339993,414592.276244,1068531.49754,2766591.653,1005068.96921,1764902.23613,624.355581898,654918.534119,188989.25646,778971.373136,44620.6144537
339994,414592.276244,1068531.49754,2766591.653,1005068.96921,1764902.23613,624.355581898,654918.534119,188989.25646,778971.373136,44620.6144537
339995,414592.276244,1068531.49754,2766591.653,1005068.96921,1764902.23613,624.355581898,654918.534119,188989.25646,778971.373136,44620.6144537
339999,414592.276244,1068531.49754,2766591.653,1005068.96921,1764902.23613,624.355581898,654918.534119,188989.25646,778971.373136,44620.6144537
42,170010261.633,469135506.166,1096707091.62,171643756.18,981016844.155,3021693.96674,750439330.445,49044202.802,514274574.426,41444132.7425
423,90144701.6188,221989321.275,430351957.752,33948705.1056,414157310.514,905646.670549,32381054.0455,22236704.3666,357990136.384,13831039.656
4231,10016077.9576,24665480.1417,47816884.1947,3772078.34506,46017478.946,100627.407839,3597894.89394,2470744.92962,39776681.8205,1536782.184
42311,2504019.48941,6166370.03542,11954221.0487,943019.586265,11504369.7365,25156.8519597,899473.723485,617686.232405,9944170.45512,384195.546001
423110,2504019.48941,6166370.03542,11954221.0487,943019.586265,11504369.7365,25156.8519597,899473.723485,617686.232405,9944170.45512,384195.546001
42312,2504019.48941,6166370.03542,11954221.0487,943019.586265,11504369.7365,25156.8519597,899473.723485,617686.232405,9944170.45512,384195.546001
423120,2504019.48941,6166370.03542,11954221.0487,943019.586265,11504369.7365,25156.8519597,899473.723485,617686.232405,9944170.45512,384195.546001
42313,2504019.48941,6166370.03542,11954221.0487,943019.586265,11504369.7365,25156.8519597,899473.723485,617686.232405,9944170.45512,384195.546001
423130,2504019.48941,6166370.03542,11954221.0487,943019.586265,11504369.7365,25156.8519597,899473.723485,617686.232405,9944170.45512,384195.546001
42314,2504019.48941,6166370.03542,11954221.0487,943019.586265,11504369.7365,25156.8519597,899473.723485,617686.232405,9944170.45512,384195.546001
423140,2504019.48941,6166370.03542,11954221.0487,943019.586265,11504369.7365,25156.8519597,899473.723485,617686.232405,9944170.45512,384195.546001
4232,10016077.9576,24665480.1417,47816884.1947,3772078.34506,46017478.946,100627.407839,3597894.89394,2470744.92962,39776681.8205,1536782.184
42321,5008038.97882,12332740.0708,23908442.0973,1886039.17253,23008739.473,50313.7039194,1798947.44697,1235372.46481,19888340.9102,768391.092002
423210,5008038.97882,12332740.0708,23908442.0973,1886039.17253,23008739.473,50313.7039194,1798947.44697,1235372.46481,19888340.9102,768391.092002
42322,5008038.97882,12332740.0708,23908442.0973,1886039.17253,23008739.473,50313.7039194,1798947.44697,1235372.46481,19888340.9102,768391.092002
423220,5008038.97882,12332740.0708,23908442.0973,1886039.17253,23008739.473,50313.7039194,1798947.44697,1235372.46481,19888340.9102,768391.092002
4233,10016077.9576,24665480.1417,47816884.1947,3772078.34506,46017478.946,100627.407839,3597894.89394,2470744.92962,39776681.8205,1536782.184
42331,2504019.48941,6166370.03542,11954221.0487,943019.586265,11504369.7365,25156.8519597,899473.723485,617686.232405,9944170.45512,384195.546001
423310,2504019.48941,6166370.03542,11954221.0487,943019.586265,11504369.7365,25156.8519597,899473.723485,617686.232405,9944170.45512,384195.546001
42332,2504019.48941,6166370.03542,11954221.0487,943019.586265,11504369.7365,25156.8519597,899473.723485,617686.232405,9944170.45512,384195.546001
423320,2504019.48941,6166370.03542,11954221.0487,943019.586265,11504369.7365,25156.8519597,899473.723485,617686.232405,9944170.45512,384195.546001
42333,2504019.48941,6166370.03542,11954221.0487,943019.586265,11504369.7365,25156.8519597,899473.723485,617686.232405,9944170.45512,384195.546001
423330,2504019.48941,6166370.03542,11954221.0487,943019.586265,11504369.7365,25156.8519597,899473.723485,617686.232405,9944170.45512,384195.546001
42339,2504019.48941,6166370.03542,11954221.0487,943019.586265,11504369.7365,25156.8519597,899473.723485,617686.232405,9944170.45512,384195.546001
423390,2504019.48941,6166370.03542,11954221.0487,943019.586265,11504369.7365,25156.8519597,899473.723485,617686.232405,9944170.45512,384195.546001
4234,10016077.9576,24665480.1417,47816884.1947,3772078.34506,46017478.946,100627.407839,3597894.89394,2470744.92962,39776681.8205,1536782.184
42341,1430868.27966,3523640.02024,6830983.45638,538868.335009,6573925.56372,14375.343977,513984.984849,352963.561374,5682383.11721,219540.312001
423410,1430868.27966,3523640.02024,6830983.45638,538868.335009,6573925.56372,14375.343977,513984.984849,352963.561374,5682383.11721,219540.312001
42342,1430868.27966,3523640.02024,6830983.45638,538868.335009,6573925.56372,14375.343977,513984.984849,352963.561374,5682383.11721,219540.312001
423420,1430868.27966,3523640.02024,6830983.45638,538868.335009,6573925.56372,14375.343977,513984.984849,352963.561374,5682383.11721,219540.312001
42343,1430868.27966,3523640.02024,6830983.45638,538868.335009,6573925.56372,14375.343977,513984.984849,352963.561374,5682383.11721,219540.312001
423430,1430868.27966,3523640.02024,6830983.45638,538868.335009,6573925.56372,14375.343977,513984.984849,352963.561374,5682383.11721,219540.312001
42344,1430868.27966,3523640.02024,6830983.45638,538868.335009,6573925.56372,14375.343977,513984.984849,352963.561374,5682383.11721,219540.312001
423440,1430868.27966,3523640.02024,6830983.45638,538868.335009,6573925.56372,14375.343977,513984.984849,352963.561374,5682383.11721,219540.312001
42345,1430868.27966,3523640.02024,6830983.45638,538868.335009,6573925.56372,14375.343977,513984.984849,352963.561374,5682383.11721,219540.312001
423450,1430868.27966,3523640.02024,6830983.45638,538868.335009,6573925.56372,14375.343977,513984.984849,352963.561374,5682383.11721,219540.312001
42346,1430868.27966,3523640.02024,6830983.45638,538868.335009,6573925.56372,14375.343977,513984.984849,352963.561374,5682383.11721,219540.312001
423460,1430868.27966,3523640.02024,6830983.45638,538868.335009,6573925.56372,14375.343977,513984.984849,352963.561374,5682383.11721,219540.312001
42349,1430868.27966,3523640.02024,6830983.45638,538868.335009,6573925.56372,14375.343977,513984.984849,352963.561374,5682383.11721,219540.312001
423490,1430868.27966,3523640.02024,6830983.45638,538868.335009,6573925.56372,14375.343977,513984.984849,352963.561374,5682383.11721,219540.312001
4235,10016077.9576,24665480.1417,47816884.1947,3772078.34506,46017478.946,100627.407839,3597894.89394,2470744.92962,39776681.8205,1536782.184
42351,5008038.97882,12332740.0708,23908442.0973,1886039.17253,23008739.473,50313.7039194,1798947.44697,1235372.46481,19888340.9102,768391.092002
423510,5008038.97882,12332740.0708,23908442.0973,1886039.17253,23008739.473,50313.7039194,1798947.44697,1235372.46481,19888340.9102,768391.092002
42352,5008038.97882,12332740.0708,23908442.0973,1886039.17253,23008739.473,50313.7039194,1798947.44697,1235372.46481,19888340.9102,768391.092002
423520,5008038.97882,12332740.0708,23908442.0973,1886039.17253,23008739.473,50313.7039194,1798947.44697,1235372.46481,19888340.9102,768391.092002
4236,10016077.9576,24665480.1417,47816884.1947,3772078.34506,46017478.946,100627.407839,3597894.89394,2470744.92962,39776681.8205,1536782.184
42361,3338692.65255,8221826.71389,15938961.3982,1257359.44835,15339159.6487,33542.4692796,1199298.29798,823581.643206,13258893.9402,512260.728001
423610,3338692.65255,8221826.71389,15938961.3982,1257359.44835,15339159.6487,33542.4692796,1199298.29798,823581.643206,13258893.9402,512260.728001
42362,3338692.65255,8221826.71389,15938961.3982,1257359.44835,15339159.6487,33542.4692796,1199298.29798,823581.643206,13258893.9402,512260.728001
423620,3338692.65255,8221826.71389,15938961.3982,1257359.44835,15339159.6487,33542.4692796,1199298.29798,823581.643206,13258893.9402,512260.728001
42369,3338692.65255,8221826.71389,15938961.3982,1257359.44835,15339159.6487,33542.4692796,1199298.29798,823581.643206,13258893.9402,512260.728001
423690,3338692.65255,8221826.71389,15938961.3982,1257359.44835,15339159.6487,33542.4692796,1199298.29798,823581.643206,13258893.9402,512260.728001
4237,10016077.9576,24665480.1417,47816884.1947,3772078.34506,46017478.946,100627.407839,3597894.89394,2470744.92962,39776681.8205,1536782.184
42371,2504019.48941,6166370.03542,11954221.0487,943019.586265,11504369.7365,25156.8519597,899473.723485,617686.232405,9944170.45512,384195.546001
423710,2504019.48941,6166370.03542,11954221.0487,943019.586265,11504369.7365,25156.8519597,899473.723485,617686.232405,9944170.45512,384195.546001
42372,2504019.48941,6166370.03542,11954221.0487,943019.586265,11504369.7365,25156.8519597,899473.723485,617686.232405,9944170.45512,384195.546001
423720,2504019.48941,6166370.03542,11954221.0487,943019.586265,11504369.7365,25156.8519597,899473.723485,617686.232405,9944170.45512,384195.546001
42373,2504019.48941,6166370.03542,11954221.0487,943019.586265,11504369.7365,25156.8519597,899473.723485,617686.232405,9944170.45512,384195.546001
423730,2504019.48941,6166370.03542,11954221.0487,943019.586265,11504369.7365,25156.8519597,899473.723485,617686.232405,9944170.45512,384195.546001
42374,2504019.48941,6166370.03542,11954221.0487,943019.586265,11504369.7365,25156.8519597,899473.723485,617686.232405,9944170.45512,384195.546001
423740,2504019.48941,6166370.03542,11954221.0487,943019.586265,11504369.7365,25156.8519597,899473.723485,617686.232405,9944170.45512,384195.546001
4238,10016077.9576,24665480.1417,47816884.1947,3772078.34506,46017478.946,100627.407839,3597894.89394,2470744.92962,39776681.8205,1536782.184
42381,1669346.32627,4110913.35695,7969480.69911,628679.724177,7669579.82433,16771.2346398,599649.14899,411790.821603,6629446.97008,256130.364001
