NAICS,Mainframes,PCs,DASDs,Printers,Terminals,Tape drives,Storage devices,System integrators,Communications,Nonelectro medical instruments,Electro medical instruments,Nonmedical instruments,Photocopy and related equipment,Office and accounting equipment,Nuclear fuel,Other fabricated metals,Steam engines,Internal combustion engines,Metalworking machinery,Special industrial machinery,General industrial equipment,Electric transmission and distribution,Light trucks (including utility vehicles),"Other trucks, buses and truck trailers",Autos,Aircraft,Ships and boats,Railroad equipment,Household furniture,Other furniture,Other agricultural machinery,Farm tractors,Other construction machinery,Construction tractors,Mining and oilfield machinery,Service industry machinery,Household appliances,Other electrical,Other,Office,Hospitals,Special care,Medical buildings,Multimerchandise shopping,Food and beverage establishments,Warehouses,Mobile structures,Other commercial,Manufacturing,Electric,Wind and solar,Gas,Petroleum pipelines,Communication,Petroleum and natural gas,Mining,Religious,Educational and vocational,Lodging,Amusement and recreation,Air transportation,Other transportation,Other railroad,Track replacement,Local transit structures,Other land transportation,Farm,Water supply,Sewage and waste disposal,Public safety,Highway and conservation and development,Prepackaged software,Custom software,Own account software,Pharmaceutical and medicine manufacturing,"Chemical manufacturing, ex. pharma and med",Semiconductor and other component manufacturing,Computers and peripheral equipment manufacturing,Communications equipment manufacturing,Navigational and other instruments manufacturing,"Other computer and electronic manufacturing, n.e.c.",Motor vehicles and parts manufacturing,Aerospace products and parts manufacturing,Other manufacturing,Scientific research and development services,Software publishers,Financial and real estate services,Computer systems design and related services,"All other nonmanufacturing, n.e.c.",Private universities and colleges,Other nonprofit institutions,Theatrical movies,Long-lived television programs,Books,Music,Other entertainment originals
[[72131]],15429486.963918429,233016741.90407422,0.0,54790423.096363403,69275247.593103155,0.0,30858973.927836858,166575481.71250713,358656850.03883857,0.0,0.0,16374149.431097107,24246336.657586101,16059261.942037549,0.0,641740702.70338285,0.0,2833987.4015360377,0.0,68645472.614984035,269543690.63498318,179170981.2748895,69905022.571222275,3148874.8905955977,49122448.293291323,38416273.66526629,24246336.657586101,0.0,2949865997.5099559,1300800217.3050413,0.0,27710099.037241258,7557299.7374294344,314887.48905955977,7242412.2483698744,1166028371.9875498,40620486.08868321,4408424.8468338363,2920581461.0274167,278675427.8177104,49122448.293291323,3463762.3796551572,2519099.9124764781,41250261.06680233,424468335.25228655,5982862.2921316354,1574437.4452977988,79351647.243009061,6927524.7593103144,0.0,0.0,1259549.9562382391,314887.48905955977,629774.97811911954,0.0,0.0,0.0,35582286.26373025,94365167833.879807,978985203.48617136,0.0,0.0,0.0,0.0,0.0,22357011.723228745,0.0,12280612.073322831,5038199.8249529563,0.0,79036759.753949508,96040684.163165733,71794347.505579621,12595499.562382391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[[721310]],15429486.963918429,233016741.90407422,0.0,54790423.096363403,69275247.593103155,0.0,30858973.927836858,166575481.71250713,358656850.03883857,0.0,0.0,16374149.431097107,24246336.657586101,16059261.942037549,0.0,641740702.70338285,0.0,2833987.4015360377,0.0,68645472.614984035,269543690.63498318,179170981.2748895,69905022.571222275,3148874.8905955977,49122448.293291323,38416273.66526629,24246336.657586101,0.0,2949865997.5099559,1300800217.3050413,0.0,27710099.037241258,7557299.7374294344,314887.48905955977,7242412.2483698744,1166028371.9875498,40620486.08868321,4408424.8468338363,2920581461.0274167,278675427.8177104,49122448.293291323,3463762.3796551572,2519099.9124764781,41250261.06680233,424468335.25228655,5982862.2921316354,1574437.4452977988,79351647.243009061,6927524.7593103144,0.0,0.0,1259549.9562382391,314887.48905955977,629774.97811911954,0.0,0.0,0.0,35582286.26373025,94365167833.879807,978985203.48617136,0.0,0.0,0.0,0.0,0.0,22357011.723228745,0.0,12280612.073322831,5038199.8249529563,0.0,79036759.753949508,96040684.163165733,71794347.505579621,12595499.562382391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[[722]],20000000.0,313000000.0,0.0,149000000.0,190000000.0,0.0,51000000.0,654000000.0,1416000000.0,572000000.0,130000000.0,177000000.0,18000000.0,48000000.0,0.0,2388000000.0,12000000.0,21000000.0,5000000.0,7919000000.0,3502000000.0,436000000.0,1078000000.0,136000000.0,662000000.0,272000000.0,0.0,0.0,152000000.0,8882000000.0,0.0,13000000.0,12000000.0,0.0,0.0,48977000000.0,195000000.0,11000000.0,4759000000.0,4262000000.0,12000000.0,0.0,18000000.0,17984000000.0,91869000000.0,260000000.0,536000000.0,24208000000.0,1974000000.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,4412000000.0,9056000000.0,0.0,0.0,0.0,0.0,0.0,505000000.0,0.0,10000000.0,5000000.0,0.0,65000000.0,332000000.0,207000000.0,19000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[[7223]],5979048.8346580565,93572114.262398586,0.0,44543913.818202518,56800963.929251537,0.0,15246574.528378043,195514896.89331844,423316657.49379039,171000796.67122039,38863817.425277367,52914582.186723799,5381143.9511922505,14349717.203179335,0.0,713898430.85817194,3587429.3007948338,6278001.2763909586,1494762.2086645141,2367404386.0828571,1046931450.9486257,130343264.59554562,322270732.18806922,40657532.07567478,197906516.42718166,81315064.151349559,0.0,0.0,45440771.143401228,2655295587.471643,0.0,3886381.7425277364,3587429.3007948338,0.0,0.0,14641793738.75238,58295726.137916051,3288476.8590619308,1422714670.2068844,1274135306.6656318,3587429.3007948338,0.0,5381143.9511922505,5376360712.1245241,27464461869.560047,77727634.850554734,160238508.7688359,7237040709.4701109,590132119.98075008,0.0,0.0,0.0,597904.88346580556,0.0,0.0,0.0,0.0,0.0,1318978172.9255672,2707313312.333168,0.0,0.0,0.0,0.0,0.0,150970983.07511592,0.0,2989524.4173290282,1494762.2086645141,0.0,19431908.712638684,99252210.655323729,61883155.438710883,5680096.3929251535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[[72231]],1993016.278219352,31190704.754132859,0.0,14847971.272734173,18933654.643083844,0.0,5082191.5094593475,65171632.29777281,141105552.49793011,57000265.557073459,12954605.808425788,17638194.062241264,1793714.6503974167,4783239.0677264445,0.0,237966143.61939064,1195809.7669316111,2092667.0921303194,498254.069554838,789134795.36095238,348977150.31620854,43447754.865181871,107423577.39602306,13552510.691891592,65968838.809060551,27105021.383783184,0.0,0.0,15146923.714467075,885098529.15721428,0.0,1295460.5808425788,1195809.7669316111,0.0,0.0,4880597912.9174595,19431908.712638684,1096158.9530206434,474238223.40229475,424711768.8885439,1195809.7669316111,0.0,1793714.6503974167,1792120237.3748412,9154820623.1866817,25909211.616851576,53412836.256278634,2412346903.1567035,196710706.66025001,0.0,0.0,0.0,199301.62782193517,0.0,0.0,0.0,0.0,0.0,439659390.97518903,902437770.7777226,0.0,0.0,0.0,0.0,0.0,50323661.025038637,0.0,996508.13910967601,498254.069554838,0.0,6477302.9042128939,33084070.21844124,20627718.479570292,1893365.4643083843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[[722310]],1993016.278219352,31190704.754132859,0.0,14847971.272734173,18933654.643083844,0.0,5082191.5094593475,65171632.29777281,141105552.49793011,57000265.557073459,12954605.808425788,17638194.062241264,1793714.6503974167,4783239.0677264445,0.0,237966143.61939064,1195809.7669316111,2092667.0921303194,498254.069554838,789134795.36095238,348977150.31620854,43447754.865181871,107423577.39602306,13552510.691891592,65968838.809060551,27105021.383783184,0.0,0.0,15146923.714467075,885098529.15721428,0.0,1295460.5808425788,1195809.7669316111,0.0,0.0,4880597912.9174595,19431908.712638684,1096158.9530206434,474238223.40229475,424711768.8885439,1195809.7669316111,0.0,1793714.6503974167,1792120237.3748412,9154820623.1866817,25909211.616851576,53412836.256278634,2412346903.1567035,196710706.66025001,0.0,0.0,0.0,199301.62782193517,0.0,0.0,0.0,0.0,0.0,439659390.97518903,902437770.7777226,0.0,0.0,0.0,0.0,0.0,50323661.025038637,0.0,996508.13910967601,498254.069554838,0.0,6477302.9042128939,33084070.21844124,20627718.479570292,1893365.4643083843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[[72232]],1993016.278219352,31190704.754132859,0.0,14847971.272734173,18933654.643083844,0.0,5082191.5094593475,65171632.29777281,141105552.49793011,57000265.557073459,12954605.808425788,17638194.062241264,1793714.6503974167,4783239.0677264445,0.0,237966143.61939064,1195809.7669316111,2092667.0921303194,498254.069554838,789134795.36095238,348977150.31620854,43447754.865181871,107423577.39602306,13552510.691891592,65968838.809060551,27105021.383783184,0.0,0.0,15146923.714467075,885098529.15721428,0.0,1295460.5808425788,1195809.7669316111,0.0,0.0,4880597912.9174595,19431908.712638684,1096158.9530206434,474238223.40229475,424711768.8885439,1195809.7669316111,0.0,1793714.6503974167,1792120237.3748412,9154820623.1866817,25909211.616851576,53412836.256278634,2412346903.1567035,196710706.66025001,0.0,0.0,0.0,199301.62782193517,0.0,0.0,0.0,0.0,0.0,439659390.97518903,902437770.7777226,0.0,0.0,0.0,0.0,0.0,50323661.025038637,0.0,996508.13910967601,498254.069554838,0.0,6477302.9042128939,33084070.21844124,20627718.479570292,1893365.4643083843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[[722320]],1993016.278219352,31190704.754132859,0.0,14847971.272734173,18933654.643083844,0.0,5082191.5094593475,65171632.29777281,141105552.49793011,57000265.557073459,12954605.808425788,17638194.062241264,1793714.6503974167,4783239.0677264445,0.0,237966143.61939064,1195809.7669316111,2092667.0921303194,498254.069554838,789134795.36095238,348977150.31620854,43447754.865181871,107423577.39602306,13552510.691891592,65968838.809060551,27105021.383783184,0.0,0.0,15146923.714467075,885098529.15721428,0.0,1295460.5808425788,1195809.7669316111,0.0,0.0,4880597912.9174595,19431908.712638684,1096158.9530206434,474238223.40229475,424711768.8885439,1195809.7669316111,0.0,1793714.6503974167,1792120237.3748412,9154820623.1866817,25909211.616851576,53412836.256278634,2412346903.1567035,196710706.66025001,0.0,0.0,0.0,199301.62782193517,0.0,0.0,0.0,0.0,0.0,439659390.97518903,902437770.7777226,0.0,0.0,0.0,0.0,0.0,50323661.025038637,0.0,996508.13910967601,498254.069554838,0.0,6477302.9042128939,33084070.21844124,20627718.479570292,1893365.4643083843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[[72233]],1993016.278219352,31190704.754132859,0.0,14847971.272734173,18933654.643083844,0.0,5082191.5094593475,65171632.29777281,141105552.49793011,57000265.557073459,12954605.808425788,17638194.062241264,1793714.6503974167,4783239.0677264445,0.0,237966143.61939064,1195809.7669316111,2092667.0921303194,498254.069554838,789134795.36095238,348977150.31620854,43447754.865181871,107423577.39602306,13552510.691891592,65968838.809060551,27105021.383783184,0.0,0.0,15146923.714467075,885098529.15721428,0.0,1295460.5808425788,1195809.7669316111,0.0,0.0,4880597912.9174595,19431908.712638684,1096158.9530206434,474238223.40229475,424711768.8885439,1195809.7669316111,0.0,1793714.6503974167,1792120237.3748412,9154820623.1866817,25909211.616851576,53412836.256278634,2412346903.1567035,196710706.66025001,0.0,0.0,0.0,199301.62782193517,0.0,0.0,0.0,0.0,0.0,439659390.97518903,902437770.7777226,0.0,0.0,0.0,0.0,0.0,50323661.025038637,0.0,996508.13910967601,498254.069554838,0.0,6477302.9042128939,33084070.21844124,20627718.479570292,1893365.4643083843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[[722330]],1993016.278219352,31190704.754132859,0.0,14847971.272734173,18933654.643083844,0.0,5082191.5094593475,65171632.29777281,141105552.49793011,57000265.557073459,12954605.808425788,17638194.062241264,1793714.6503974167,4783239.0677264445,0.0,237966143.61939064,1195809.7669316111,2092667.0921303194,498254.069554838,789134795.36095238,348977150.31620854,43447754.865181871,107423577.39602306,13552510.691891592,65968838.809060551,27105021.383783184,0.0,0.0,15146923.714467075,885098529.15721428,0.0,1295460.5808425788,1195809.7669316111,0.0,0.0,4880597912.9174595,19431908.712638684,1096158.9530206434,474238223.40229475,424711768.8885439,1195809.7669316111,0.0,1793714.6503974167,1792120237.3748412,9154820623.1866817,25909211.616851576,53412836.256278634,2412346903.1567035,196710706.66025001,0.0,0.0,0.0,199301.62782193517,0.0,0.0,0.0,0.0,0.0,439659390.97518903,902437770.7777226,0.0,0.0,0.0,0.0,0.0,50323661.025038637,0.0,996508.13910967601,498254.069554838,0.0,6477302.9042128939,33084070.21844124,20627718.479570292,1893365.4643083843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[[7224]],7010475.5826709718,109713942.86880071,0.0,52228043.090898737,66599518.035374232,0.0,17876712.73581098,229242551.55334079,496341671.25310481,200499601.66438979,45568091.287361316,62042708.906638101,6309428.0244038748,16825141.398410331,0.0,837050784.57091403,4206285.3496025829,7360999.3618045207,1752618.8956677429,2775797806.9585714,1227534274.5256872,152828367.70222718,377864633.90596539,47671233.962162606,232046741.78640917,95342467.924325213,0.0,0.0,53279614.42829939,3113352206.2641788,0.0,4556809.1287361318,4206285.3496025829,0.0,0.0,17167603130.62381,68352136.931041971,3855761.5704690344,1668142664.8965578,1493932346.6671841,4206285.3496025829,0.0,6309428.0244038748,6303819643.9377384,32202269065.219975,91136182.574722633,187880745.61558205,8485479645.2649441,691933940.00962496,0.0,0.0,0.0,701047.55826709722,0.0,0.0,0.0,0.0,0.0,1546510913.5372164,3174343343.833416,0.0,0.0,0.0,0.0,0.0,177014508.46244204,0.0,3505237.7913354859,1752618.8956677429,0.0,22784045.643680658,116373894.67233813,72558422.280644566,6659951.8035374237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[[72241]],7010475.5826709718,109713942.86880071,0.0,52228043.090898737,66599518.035374232,0.0,17876712.73581098,229242551.55334079,496341671.25310481,200499601.66438979,45568091.287361316,62042708.906638101,6309428.0244038748,16825141.398410331,0.0,837050784.57091403,4206285.3496025829,7360999.3618045207,1752618.8956677429,2775797806.9585714,1227534274.5256872,152828367.70222718,377864633.90596539,47671233.962162606,232046741.78640917,95342467.924325213,0.0,0.0,53279614.42829939,3113352206.2641788,0.0,4556809.1287361318,4206285.3496025829,0.0,0.0,17167603130.62381,68352136.931041971,3855761.5704690344,1668142664.8965578,1493932346.6671841,4206285.3496025829,0.0,6309428.0244038748,6303819643.9377384,32202269065.219975,91136182.574722633,187880745.61558205,8485479645.2649441,691933940.00962496,0.0,0.0,0.0,701047.55826709722,0.0,0.0,0.0,0.0,0.0,1546510913.5372164,3174343343.833416,0.0,0.0,0.0,0.0,0.0,177014508.46244204,0.0,3505237.7913354859,1752618.8956677429,0.0,22784045.643680658,116373894.67233813,72558422.280644566,6659951.8035374237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[[722410]],7010475.5826709718,109713942.86880071,0.0,52228043.090898737,66599518.035374232,0.0,17876712.73581098,229242551.55334079,496341671.25310481,200499601.66438979,45568091.287361316,62042708.906638101,6309428.0244038748,16825141.398410331,0.0,837050784.57091403,4206285.3496025829,7360999.3618045207,1752618.8956677429,2775797806.9585714,1227534274.5256872,152828367.70222718,377864633.90596539,47671233.962162606,232046741.78640917,95342467.924325213,0.0,0.0,53279614.42829939,3113352206.2641788,0.0,4556809.1287361318,4206285.3496025829,0.0,0.0,17167603130.62381,68352136.931041971,3855761.5704690344,1668142664.8965578,1493932346.6671841,4206285.3496025829,0.0,6309428.0244038748,6303819643.9377384,32202269065.219975,91136182.574722633,187880745.61558205,8485479645.2649441,691933940.00962496,0.0,0.0,0.0,701047.55826709722,0.0,0.0,0.0,0.0,0.0,1546510913.5372164,3174343343.833416,0.0,0.0,0.0,0.0,0.0,177014508.46244204,0.0,3505237.7913354859,1752618.8956677429,0.0,22784045.643680658,116373894.67233813,72558422.280644566,6659951.8035374237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[[7225]],7010475.5826709718,109713942.86880071,0.0,52228043.090898737,66599518.035374232,0.0,17876712.73581098,229242551.55334079,496341671.25310481,200499601.66438979,45568091.287361316,62042708.906638101,6309428.0244038748,16825141.398410331,0.0,837050784.57091403,4206285.3496025829,7360999.3618045207,1752618.8956677429,2775797806.9585714,1227534274.5256872,152828367.70222718,377864633.90596539,47671233.962162606,232046741.78640917,95342467.924325213,0.0,0.0,53279614.42829939,3113352206.2641788,0.0,4556809.1287361318,4206285.3496025829,0.0,0.0,17167603130.62381,68352136.931041971,3855761.5704690344,1668142664.8965578,1493932346.6671841,4206285.3496025829,0.0,6309428.0244038748,6303819643.9377384,32202269065.219975,91136182.574722633,187880745.61558205,8485479645.2649441,691933940.00962496,0.0,0.0,0.0,701047.55826709722,0.0,0.0,0.0,0.0,0.0,1546510913.5372164,3174343343.833416,0.0,0.0,0.0,0.0,0.0,177014508.46244204,0.0,3505237.7913354859,1752618.8956677429,0.0,22784045.643680658,116373894.67233813,72558422.280644566,6659951.8035374237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[[72251]],7010475.5826709718,109713942.86880071,0.0,52228043.090898737,66599518.035374232,0.0,17876712.73581098,229242551.55334079,496341671.25310481,200499601.66438979,45568091.287361316,62042708.906638101,6309428.0244038748,16825141.398410331,0.0,837050784.57091403,4206285.3496025829,7360999.3618045207,1752618.8956677429,2775797806.9585714,1227534274.5256872,152828367.70222718,377864633.90596539,47671233.962162606,232046741.78640917,95342467.924325213,0.0,0.0,53279614.42829939,3113352206.2641788,0.0,4556809.1287361318,4206285.3496025829,0.0,0.0,17167603130.62381,68352136.931041971,3855761.5704690344,1668142664.8965578,1493932346.6671841,4206285.3496025829,0.0,6309428.0244038748,6303819643.9377384,32202269065.219975,91136182.574722633,187880745.61558205,8485479645.2649441,691933940.00962496,0.0,0.0,0.0,701047.55826709722,0.0,0.0,0.0,0.0,0.0,1546510913.5372164,3174343343.833416,0.0,0.0,0.0,0.0,0.0,177014508.46244204,0.0,3505237.7913354859,1752618.8956677429,0.0,22784045.643680658,116373894.67233813,72558422.280644566,6659951.8035374237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[[722511]],1752618.8956677429,27428485.717200179,0.0,13057010.772724684,16649879.508843558,0.0,4469178.1839527451,57310637.888335198,124085417.8132762,50124900.416097447,11392022.821840329,15510677.226659525,1577357.0061009687,4206285.3496025829,0.0,209262696.14272851,1051571.3374006457,1840249.8404511302,438154.72391693573,693949451.73964286,306883568.6314218,38207091.925556794,94466158.476491347,11917808.490540652,58011685.446602292,23835616.981081303,0.0,0.0,13319903.607074847,778338051.56604469,0.0,1139202.282184033,1051571.3374006457,0.0,0.0,4291900782.6559525,17088034.232760493,963940.39261725859,417035666.22413945,373483086.66679603,1051571.3374006457,0.0,1577357.0061009687,1575954910.9844346,8050567266.3049936,22784045.643680658,46970186.403895512,2121369911.316236,172983485.00240624,0.0,0.0,0.0,175261.88956677431,0.0,0.0,0.0,0.0,0.0,386627728.38430411,793585835.958354,0.0,0.0,0.0,0.0,0.0,44253627.11561051,0.0,876309.44783387147,438154.72391693573,0.0,5696011.4109201645,29093473.668084532,18139605.570161141,1664987.9508843559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[[722513]],1752618.8956677429,27428485.717200179,0.0,13057010.772724684,16649879.508843558,0.0,4469178.1839527451,57310637.888335198,124085417.8132762,50124900.416097447,11392022.821840329,15510677.226659525,1577357.0061009687,4206285.3496025829,0.0,209262696.14272851,1051571.3374006457,1840249.8404511302,438154.72391693573,693949451.73964286,306883568.6314218,38207091.925556794,94466158.476491347,11917808.490540652,58011685.446602292,23835616.981081303,0.0,0.0,13319903.607074847,778338051.56604469,0.0,1139202.282184033,1051571.3374006457,0.0,0.0,4291900782.6559525,17088034.232760493,963940.39261725859,417035666.22413945,373483086.66679603,1051571.3374006457,0.0,1577357.0061009687,1575954910.9844346,8050567266.3049936,22784045.643680658,46970186.403895512,2121369911.316236,172983485.00240624,0.0,0.0,0.0,175261.88956677431,0.0,0.0,0.0,0.0,0.0,386627728.38430411,793585835.958354,0.0,0.0,0.0,0.0,0.0,44253627.11561051,0.0,876309.44783387147,438154.72391693573,0.0,5696011.4109201645,29093473.668084532,18139605.570161141,1664987.9508843559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[[722514]],1752618.8956677429,27428485.717200179,0.0,13057010.772724684,16649879.508843558,0.0,4469178.1839527451,57310637.888335198,124085417.8132762,50124900.416097447,11392022.821840329,15510677.226659525,1577357.0061009687,4206285.3496025829,0.0,209262696.14272851,1051571.3374006457,1840249.8404511302,438154.72391693573,693949451.73964286,306883568.6314218,38207091.925556794,94466158.476491347,11917808.490540652,58011685.446602292,23835616.981081303,0.0,0.0,13319903.607074847,778338051.56604469,0.0,1139202.282184033,1051571.3374006457,0.0,0.0,4291900782.6559525,17088034.232760493,963940.39261725859,417035666.22413945,373483086.66679603,1051571.3374006457,0.0,1577357.0061009687,1575954910.9844346,8050567266.3049936,22784045.643680658,46970186.403895512,2121369911.316236,172983485.00240624,0.0,0.0,0.0,175261.88956677431,0.0,0.0,0.0,0.0,0.0,386627728.38430411,793585835.958354,0.0,0.0,0.0,0.0,0.0,44253627.11561051,0.0,876309.44783387147,438154.72391693573,0.0,5696011.4109201645,29093473.668084532,18139605.570161141,1664987.9508843559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[[722515]],1752618.8956677429,27428485.717200179,0.0,13057010.772724684,16649879.508843558,0.0,4469178.1839527451,57310637.888335198,124085417.8132762,50124900.416097447,11392022.821840329,15510677.226659525,1577357.0061009687,4206285.3496025829,0.0,209262696.14272851,1051571.3374006457,1840249.8404511302,438154.72391693573,693949451.73964286,306883568.6314218,38207091.925556794,94466158.476491347,11917808.490540652,58011685.446602292,23835616.981081303,0.0,0.0,13319903.607074847,778338051.56604469,0.0,1139202.282184033,1051571.3374006457,0.0,0.0,4291900782.6559525,17088034.232760493,963940.39261725859,417035666.22413945,373483086.66679603,1051571.3374006457,0.0,1577357.0061009687,1575954910.9844346,8050567266.3049936,22784045.643680658,46970186.403895512,2121369911.316236,172983485.00240624,0.0,0.0,0.0,175261.88956677431,0.0,0.0,0.0,0.0,0.0,386627728.38430411,793585835.958354,0.0,0.0,0.0,0.0,0.0,44253627.11561051,0.0,876309.44783387147,438154.72391693573,0.0,5696011.4109201645,29093473.668084532,18139605.570161141,1664987.9508843559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[[81]],84000000.0,1507000000.0,0.0,329000000.0,418000000.0,0.0,292000000.0,959000000.0,6662000000.0,313000000.0,1133000000.0,2152000000.0,850000000.0,105000000.0,0.0,960000000.0,20000000.0,119000000.0,4386000000.0,2538000000.0,7065000000.0,2685000000.0,4915000000.0,1008000000.0,2636000000.0,506000000.0,199000000.0,0.0,0.0,11070000000.0,0.0,314000000.0,1471000000.0,25000000.0,35000000.0,23371000000.0,127000000.0,201000000.0,6029000000.0,63656000000.0,11000000.0,3762000000.0,326000000.0,235000000.0,130000000.0,2706000000.0,221000000.0,34097000000.0,7294000000.0,451000000.0,0.0,0.0,13000000.0,264000000.0,0.0,0.0,297284000000.0,25173000000.0,4303000000.0,38756000000.0,0.0,0.0,0.0,0.0,0.0,844000000.0,1568000000.0,75000000.0,28000000.0,418000000.0,1486000000.0,1210000000.0,1552000000.0,1199000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[[811]],36966643.028304234,663199179.09112477,0.0,144786018.52752492,183953056.97418061,0.0,128503092.43172425,422035841.23980671,2931806855.4114623,137744753.18880031,498609601.79843688,947050188.05846095,374067221.11974525,46208303.785380296,0.0,422475920.32347697,8801581.6734057702,52369410.956764333,1930186860.9778855,1116920714.3551922,3109158726.1305885,1181612339.6547246,2162988696.2394681,443599716.33965081,1160048464.5548806,222680016.33716598,87575737.650387421,0.0,0.0,4871675456.230094,0.0,138184832.27247059,647356332.07899439,11001977.091757214,15402767.928460099,10285088264.458313,55890043.62612664,88455895.817727998,2653236795.4481697,28013674150.115887,4840869.9203731734,1655577512.7676253,143465781.27651405,103418584.6625178,57210280.877137512,1190854000.4118009,97257477.491133764,15005376515.905828,3209936836.2910848,198475666.73530012,0.0,0.0,5721028.087713751,116180878.08895618,0.0,0.0,130828470309.83806,11078110773.232174,1893660297.0332515,17055704966.725702,0.0,0.0,0.0,0.0,0.0,371426746.61772352,690044003.19501245,33005931.275271639,12322214.342768079,183953056.97418061,653957518.33404875,532495691.24104911,683002737.85628784,527654821.32067597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
