YEAR,TAB_NUM,INDY_CD,AC,WT_CT_IND,WT_CT,TOT_ASSTS_IND,TOT_ASSTS,CASH_IND,CASH,TRD_NOTES_ACCTS_RCV_IND,TRD_NOTES_ACCTS_RCV,BAD_DBT_ALLW_IND,BAD_DBT_ALLW,INVNTRY_IND,INVNTRY,GVT_OBLGNS_IND,GVT_OBLGNS,TX_EXMT_SEC_IND,TX_EXMT_SEC,OTHR_CUR_ASSTS_IND,OTHR_CUR_ASSTS,LNS_TO_STKHDR_IND,LNS_TO_STKHDR,MRTG_RE_LNS_IND,MRTG_RE_LNS,OTHR_INVSMTS_IND,OTHR_INVSMTS,DPRCBL_ASSTS_IND,DPRCBL_ASSTS,ACCUM_DPR_IND,ACCUM_DPR,DPTBL_ASSTS_IND,DPTBL_ASSTS,ACCUM_DPLTN_IND,ACCUM_DPLTN,LAND_IND,LAND,INTNGBL_ASSTS_IND,INTNGBL_ASSTS,ACCUM_AMORT_IND,ACCUM_AMORT,COMP_OTHR_ASSTS_IND,COMP_OTHR_ASSTS,TOT_LBLTS_IND,TOT_LBLTS,ACCTS_PYBL_IND,ACCTS_PYBL,MRTG_LT_1YR_IND,MRTG_LT_1YR,COMP_OTHR_CUR_LBLTS_IND,COMP_OTHR_CUR_LBLTS,LNS_FRM_STKHDR_IND,LNS_FRM_STKHDR,MRTG_GT_1YR_IND,MRTG_GT_1YR,COMP_OTHR_LBLTS_IND,COMP_OTHR_LBLTS,COMP_NET_WRTH_IND,COMP_NET_WRTH,CAP_STCK_IND,CAP_STCK,PD_CAP_SRPLS_IND,PD_CAP_SRPLS,RTND_ERNGS_APPR_IND,RTND_ERNGS_APPR,COMP_RTND_ERNGS_UNAPPR_IND,COMP_RTND_ERNGS_UNAPPR,CST_TRSRY_STCK_IND,CST_TRSRY_STCK,COMP_TOT_RCPTS_IND,COMP_TOT_RCPTS,GRS_RCPTS_IND,GRS_RCPTS,INTRST_IND,INTRST,COMP_TX_EXMT_INTRST_IND,COMP_TX_EXMT_INTRST,COMP_GRS_RNTS_IND,COMP_GRS_RNTS,GRS_RYLTS_IND,GRS_RYLTS,D_NET_STCG_IND,D_NET_STCG,D_NET_LTCG_TOT_IND,D_NET_LTCG_TOT,NET_GN_LSS_POS_IND,NET_GN_LSS_POS,COMP_DIV_DOM_CORP_IND,COMP_DIV_DOM_CORP,COMP_DIV_FRN_CORP_IND,COMP_DIV_FRN_CORP,COMP_OTHR_RCPTS_IND,COMP_OTHR_RCPTS,COMP_TOT_DED_IND,COMP_TOT_DED,CST_OF_GDS_IND,CST_OF_GDS,CMPNSTN_OFFCRS_IND,CMPNSTN_OFFCRS,SLRS_WGS_IND,SLRS_WGS,RPRS_IND,RPRS,BAD_DBT_DED_IND,BAD_DBT_DED,RNTS_PD_IND,RNTS_PD,TX_PD_IND,TX_PD,INTRST_PD_IND,INTRST_PD,CNTRBTNS_IND,CNTRBTNS,TOT_AMORT_IND,TOT_AMORT,NET_DPR_IND,NET_DPR,DPLTN_IND,DPLTN,ADVRTSNG_IND,ADVRTSNG,PNSN_PRFT_SHRNG_PLNS_IND,PNSN_PRFT_SHRNG_PLNS,EMP_BNFT_PRG_IND,EMP_BNFT_PRG,DP_PROD_ACTVTY_DED_IND,DP_PROD_ACTVTY_DED,NET_GN_LSS_NEG_IND,NET_GN_LSS_NEG,COMP_OTHR_DED_IND,COMP_OTHR_DED,COMP_TOT_RCPTS_LS_TOT_DED_IND,COMP_TOT_RCPTS_LS_TOT_DED,COMP_TXBL_INCM_RFC_IND,COMP_TXBL_INCM_RFC,NET_INCM_POS_IND,NET_INCM_POS,NET_INCM_S_IND,NET_INCM_S,COMP_TOT_STAT_SPCL_DED_IND,COMP_TOT_STAT_SPCL_DED,NOLD_IND,NOLD,COMP_DIV_RCVD_DED_IND,COMP_DIV_RCVD_DED,COMP_INCM_SBJ_TX_TOT_IND,COMP_INCM_SBJ_TX_TOT,COMP_TX_BFR_CRS_IND,COMP_TX_BFR_CRS,INCM_TX_IND,INCM_TX,ALT_MIN_TX_IND,ALT_MIN_TX,FRN_TX_CR_IND,FRN_TX_CR,GEN_BUS_CR_IND,GEN_BUS_CR,MIN_TX_CR_IND,MIN_TX_CR,COMP_TX_AFTR_CRS_IND,COMP_TX_AFTR_CRS,(cash_dist + prpty_dist)_IND,(cash_dist + prpty_dist),STCK_DIST_IND,STCK_DIST
2011,2,520,8,0,379,0,13769689,0,1453414,0,6351553,0,316231,1,1389,0,699717,0,253272,0,793068,0,29164,0,2891593,0,850527,0,550955,0,333391,0,0,0,0,0,37657,0,100884,0,41183,0,447299,0,13769689,0,689588,0,2517689,0,5366102,0,177044,0,1588917,0,1065694,0,2364655,0,314681,0,1154210,0,29099,0,888005,0,21339,0,3437675,0,2594886,0,292202,0,8038,0,666,1,204,1,2611,0,12131,0,4371,0,127,0,0,0,522438,0,2744557,0,0,0,180236,0,853029,0,17926,0,237064,0,91967,0,109918,0,273524,0,2250,0,13111,0,41133,1,17,0,111790,0,15189,0,47042,0,0,0,25924,0,724437,0,693118,0,0,0,685080,0,370384,0,147658,0,147569,0,89,0,167038,0,56800,0,56347,1,453,0,0,0,258,1,121,0,56422,0,22121,0,0
2011,2,520,7,0,575,0,9441157,0,759706,0,4949880,0,142050,1,6199,0,161286,1,26485,0,860609,0,27009,0,1678887,0,558288,0,350241,0,214200,1,2,0,0,0,36132,0,145303,0,62119,0,299499,0,9441157,0,399911,0,1884671,0,1833003,0,413012,0,2044914,0,286014,0,2579633,0,326705,0,807063,1,14556,0,1474462,0,43153,0,3140732,0,2677693,0,89493,0,1945,0,4002,0,0,1,672,1,12503,0,1738,1,112,0,0,0,352573,0,2531514,1,2555,0,253003,0,808394,0,21016,0,285158,0,97420,0,97666,0,207130,0,758,0,11390,0,37848,0,0,0,72644,0,9254,0,43955,0,0,0,3990,0,579331,0,609217,0,0,0,607273,0,505557,0,13551,0,13468,1,84,0,88164,0,29295,0,29233,1,61,0,0,0,450,0,0,0,28845,0,15909,0,0
2011,2,520,6,0,499,0,3523414,0,403033,0,1401356,1,9871,0,0,0,0,0,0,0,760124,1,28724,1,556715,0,112342,0,153641,0,99834,0,0,0,0,1,63124,1,6649,1,4651,0,152062,0,3523414,0,263608,0,755895,0,457396,0,1853796,0,380586,0,412010,0,-599877,0,99025,0,2625106,0,0,0,-3307772,1,16236,0,1386187,0,1119072,0,36609,0,0,1,2513,0,0,1,1733,1,13821,1,34558,1,66826,0,15137,0,95918,0,1086796,0,0,0,117802,0,324822,0,3751,0,87807,0,38316,0,41486,0,86888,1,120,1,1661,0,26029,0,0,0,26016,0,5050,0,28419,0,0,0,62,0,298567,0,299391,0,0,0,299391,0,196331,0,104756,0,37954,1,66802,0,34155,0,11770,0,11340,1,369,0,0,1,100,0,0,0,11670,1,13136,0,0
2011,2,520,5,0,2279,0,5246969,0,1331548,0,2205476,0,105517,0,0,0,0,0,0,0,700917,1,128040,1,513302,0,191224,0,460460,0,255947,0,0,0,0,1,133002,0,51278,0,45821,0,-60993,0,5246969,0,77892,0,895140,0,641754,0,583104,0,834225,0,146335,0,2068520,0,234746,0,281287,1,620,0,1559158,1,7292,0,2810609,0,2452257,0,80734,1,28,1,1693,0,0,0,0,1,8050,1,888,1,2886,1,74,0,263999,0,2253992,1,2768,0,233519,0,729135,0,22772,0,180295,0,101326,0,97643,0,133681,0,904,0,3793,0,37689,0,0,0,104948,0,10153,0,24184,0,0,1,6195,0,564987,0,556617,0,0,0,556589,0,417597,0,61725,0,59668,1,2057,0,77641,0,21883,0,21543,1,282,0,0,1,859,0,0,0,21024,1,8747,0,0
2011,2,520,4,0,1498,0,1074084,0,368933,0,206651,0,62,0,0,0,0,0,0,0,250908,1,5864,0,0,1,149774,0,308203,0,223477,0,0,0,0,1,2585,1,532,1,532,1,4705,0,1074084,1,12209,0,187443,0,81613,1,196513,1,101666,1,50878,0,443761,0,7450,1,120889,0,0,0,320473,1,5050,0,1055448,0,916351,1,5478,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,1,133605,0,806087,0,0,0,97280,0,77703,0,7563,1,31282,0,74372,0,17973,0,15422,1,686,0,0,0,18736,0,0,0,9323,1,19910,1,2534,0,0,1,261,0,433044,0,249361,0,0,0,249361,1,210735,1,10239,1,10239,0,0,0,28388,0,6927,0,7304,0,0,0,0,1,45,0,0,1,6882,0,0,0,0
2011,2,520,3,0,9509,0,1084079,0,459325,0,81275,0,61,0,0,0,0,0,0,0,146034,1,38122,1,72764,1,57715,0,479315,0,302016,0,0,0,0,1,9072,0,79974,0,48578,0,11137,0,1084079,0,36271,1,14724,0,42789,0,196819,1,66378,1,-9504,0,736603,0,85560,0,254679,0,0,0,421010,1,24646,0,3103259,0,2833012,0,17336,0,0,1,1861,1,76094,0,0,1,4,1,2358,1,120,0,0,0,172473,0,2453781,0,0,0,579337,0,583354,0,18593,0,60352,0,158878,0,103793,0,21278,1,302,1,7257,0,37372,0,0,0,62353,1,8576,0,36186,0,0,0,0,0,776150,0,649479,0,0,0,649479,0,525575,0,54855,0,54771,1,84,0,69049,0,15397,0,15366,1,31,0,0,0,7,0,0,0,15390,1,35029,0,0
2011,2,520,2,0,3452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31427598,0,8597630,0,18666014,0,285618,0,67645,0,19668,0,770,0,198158,0,824609,0,2557,0,6,0,2764923,0,23545578,0,1993,0,240867,0,2544063,0,102820,0,522074,0,395463,0,1205488,0,8516726,0,43414,0,71916,0,248666,0,0,0,49546,0,111008,0,285846,0,0,0,857003,0,8348685,0,7882020,0,0,0,7596402,0,120649,0,3242396,0,3241851,0,545,0,4232624,0,1653290,0,1479216,0,116401,0,4226,0,2964,0,21309,0,1621335,0,9788,0,0
2011,2,520,1,0,19993,0,2394272755,0,155273482,0,737724589,0,21987304,0,220027,0,88773717,0,22908478,0,86333782,0,22705018,0,483729599,0,569769907,0,65637956,0,26313092,1,733,0,683,0,3289418,0,70644718,0,11165920,0,146728328,0,2394272755,0,110071161,0,192499252,0,1099615714,0,6658044,0,441527221,0,193515956,0,350385408,0,34441610,0,202257937,0,1688042,0,128597044,0,16599224,0,246821433,0,117749906,0,99205769,0,1726831,0,727032,0,1196827,0,36763,0,1282797,0,4556457,0,212345,0,518516,0,19608192,0,197447193,0,711430,0,4201413,0,32321896,0,1607796,0,18987935,0,3570768,0,6003090,0,38722605,0,272282,0,2934297,0,8110193,0,53,0,5982187,0,1931297,0,3260648,0,144391,0,1966352,0,66718560,0,49374239,0,683944,0,48331353,0,6032013,0,10191721,0,10017019,0,171260,0,35078501,0,12422309,0,12229625,0,135042,0,808215,0,381548,0,43534,0,11178319,0,5386098,0,23889
2011,2,521,13,0,57,0,944401607,0,43493803,0,230103864,0,6383629,0,688,0,50381259,0,6046281,0,37791080,0,542,0,293940433,0,234384214,0,12571067,0,6507785,0,731,0,683,0,1407495,0,11291316,0,1075580,0,36956513,0,944401607,0,40747004,0,27961499,0,626386873,0,1106808,0,74592001,0,35683215,0,137924206,0,20506554,0,86042198,0,302503,0,35418038,0,4345086,0,48582798,0,7566075,0,32627847,0,636961,0,506320,0,761,0,11374,0,203171,0,1701921,0,31576,0,8167,0,5288624,0,39245223,0,38939,0,540224,0,6949245,0,410038,0,6299946,0,832246,0,1327009,0,9507617,0,90318,0,909800,0,1681467,0,0,0,524828,0,673835,0,920078,0,19,0,275406,0,8264208,0,9337574,0,52925,0,8753538,0,903779,0,1296398,0,1273315,0,23083,0,6553361,0,2296968,0,2293184,0,3783,0,600,0,281267,0,11231,0,1999806,0,2054835,0,0
2011,2,521,12,0,229,0,217535334,0,17184977,0,38430152,0,971772,0,114,0,19018217,0,3705075,0,4192406,0,4589,0,91846018,0,35769760,0,4811563,0,2250622,0,0,0,0,0,615868,0,648659,0,136123,0,4666455,0,217535334,0,4941511,0,4364273,0,168480728,0,143812,0,5727648,0,11325875,0,22551489,0,2295997,0,6892232,0,435547,0,14314295,0,1386583,0,11567571,0,1658481,0,7710971,0,176622,0,40174,0,1235,0,6662,0,46989,0,568523,0,25098,0,462,0,1332353,0,9471206,0,0,0,321376,0,2125849,0,135147,0,671493,0,156103,0,334274,0,2296435,0,40454,0,53961,0,345867,0,5,0,135713,0,225929,0,318254,0,0,0,87013,0,2223331,0,2096365,0,2,0,1919746,0,270235,0,161436,0,143742,0,17693,0,1488237,0,515387,0,511443,0,3938,0,25,0,11136,0,2887,0,499850,0,200722,0,4394
2011,2,521,11,0,254,0,88583849,0,6902839,0,26425231,0,549785,0,2885,0,6421617,0,2459944,0,1372414,0,51,0,31818807,0,11095917,0,2358775,0,1102460,0,0,0,0,0,308784,0,170601,0,28827,0,927057,0,88583849,0,3780205,0,2015731,0,68630885,0,410118,0,2131859,0,965527,0,10649524,0,1214470,0,2377103,0,256602,0,7077931,0,276582,0,4424177,0,616471,0,3027538,0,92840,0,18383,0,31,0,1512,0,21591,0,98579,0,7493,0,67,0,539672,0,3589530,0,20809,0,256391,0,759424,0,55401,0,252413,0,48887,0,152782,0,840748,0,13869,0,13956,0,130983,0,5,0,48237,0,73955,0,143811,0,379,0,30348,0,747133,0,834646,0,8,0,741814,0,125363,0,43353,0,38077,0,5277,0,573107,0,197585,0,195171,0,2413,0,12,0,1988,0,1474,0,193416,0,63114,0,7872
2011,2,521,10,0,544,0,88093556,0,8132154,0,34885321,0,618558,0,174,0,7498094,0,3202590,0,1617598,0,411,0,21375050,0,8572215,0,2347714,0,1104257,0,0,0,0,0,296194,0,336833,0,183805,0,1735827,0,88093556,0,3959797,0,1223737,0,68559191,0,98894,0,1872040,0,3524144,0,8855753,0,2300972,0,3321479,0,186179,0,3605715,0,558592,0,5267040,0,936388,0,2860342,0,110014,0,7773,0,11552,0,2510,0,109465,0,112075,0,4013,0,68,0,1112839,0,4319643,0,24972,0,328167,0,776473,0,54316,0,223156,0,61241,0,198786,0,819931,0,7440,0,28434,0,122245,0,25,0,46014,0,60533,0,128842,4,,0,241049,0,1198017,0,947397,0,0,0,837383,0,179461,0,147573,0,144723,0,2849,0,510349,0,176436,0,173680,0,2756,0,13,0,2281,0,4447,0,168923,0,62638,0,5070
2011,2,521,9,0,325,0,24145351,0,2304778,0,9542473,0,161565,0,20,0,2893567,0,1161682,0,636658,0,2016,0,4746108,0,2132034,0,642369,0,337390,0,0,0,0,0,65014,0,18118,0,5249,0,504716,0,24145351,0,991306,0,314244,0,19085554,0,1227,0,295885,0,1887219,0,1569915,0,470231,0,649123,0,68624,0,421701,0,39764,0,1405347,0,229056,0,668030,0,38179,0,1979,0,2,0,118,0,2095,0,18419,0,1368,0,0,0,446101,0,1143020,0,0,0,112967,0,163710,0,15194,0,42480,0,10103,0,37830,0,215535,0,1447,0,2553,0,29790,0,0,0,9134,0,14728,0,40152,0,1,0,77911,0,369485,0,262327,0,0,0,224148,0,69196,0,59406,0,58500,0,906,0,95641,0,32367,0,32151,0,147,0,0,0,420,0,0,0,31730,0,16560,0,55
2011,2,521,8,0,148,0,5579463,0,805359,0,1768543,0,33600,0,0,0,699717,0,252813,0,83079,1,208,0,1432244,0,341458,0,137191,0,83501,0,0,0,0,0,13121,1,10273,1,7806,0,160365,0,5579463,0,246755,1,27523,0,4406261,0,0,0,46781,0,606050,0,246094,0,30429,0,136080,0,25448,0,59369,1,5234,0,417874,0,35167,0,170950,0,7571,0,266,1,15,1,303,0,541,0,1827,0,90,0,0,0,201143,0,251616,0,0,0,32004,0,34089,0,4483,0,5090,0,944,0,8599,0,46450,0,342,1,981,0,5461,1,2,0,2499,0,4342,0,9466,0,0,0,25228,0,71634,0,166257,0,0,0,158686,0,16142,0,116132,0,116069,0,63,0,26413,0,8600,0,8600,0,0,0,0,0,220,1,2,0,8379,0,5340,0,0
2011,2,521,7,0,61,0,1097278,0,174272,0,410099,0,5132,0,0,0,161286,1,26485,0,68188,0,0,1,126532,0,70857,0,29895,0,19489,0,0,0,0,1,1183,1,130,1,38,0,53011,0,1097278,0,149361,1,6968,0,748067,0,0,1,116079,0,69654,0,7149,0,4040,0,18631,1,9087,0,-23101,1,1509,0,67983,0,11178,0,29550,0,1144,1,56,0,0,1,8,1,274,1,68,5,,0,0,0,25705,0,58755,0,0,0,6794,0,7563,0,857,0,699,1,212,0,1895,0,8999,0,88,1,66,0,1190,0,0,0,453,1,400,0,2751,0,0,1,2491,0,24297,0,9228,0,0,0,8085,1,1563,1,3682,1,3682,5,,0,2839,0,656,0,656,0,0,0,0,1,89,0,0,0,567,1,1173,0,0
2011,2,521,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,2,521,5,1,28,1,55835,1,49767,1,4611,0,0,0,0,0,0,0,0,1,733,0,0,0,0,1,189,1,7390,1,6947,0,0,0,0,0,0,0,0,0,0,1,92,1,55835,1,3093,0,0,0,0,0,0,0,0,0,0,1,52742,1,53728,1,4777,0,0,1,-5763,0,0,1,30663,1,27395,1,33,1,6,0,0,0,0,0,0,0,0,1,533,0,0,0,0,1,2697,1,26887,0,0,1,91,1,9463,1,697,0,0,1,4383,1,737,1,474,0,0,0,0,1,205,0,0,1,7,0,0,1,552,0,0,0,0,1,10277,1,3777,0,0,1,3770,1,848,1,1429,1,1429,0,0,1,1494,1,344,1,246,1,98,0,0,1,344,0,0,0,0,0,0,0,0
2011,2,521,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,2,521,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,2,521,2,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29923629,0,7799284,0,18247410,0,284895,0,64001,0,19668,0,770,0,100759,0,813672,0,2551,0,6,0,2590613,0,22372730,0,0,0,211589,0,2335446,0,97104,0,435375,0,341859,0,1164311,0,8040856,0,42543,0,62880,0,236959,0,0,0,34543,0,108920,0,263790,0,0,0,850142,0,8146411,0,7550899,0,0,0,7266004,1,594,0,3224455,0,3223914,0,540,0,4040955,0,1586658,0,1412611,0,116374,0,4226,0,2720,0,20714,0,1555542,0,1975,0,0
2011,2,521,1,0,1775,0,1369492274,0,79047950,0,341570292,0,8724041,0,3880,0,87073758,0,16854870,0,45762157,0,7817,0,445285192,0,292366643,0,22905963,0,11412450,0,731,0,683,0,2707658,0,12475930,0,1437429,0,45004036,0,1369492274,0,54819031,0,35913976,0,956297559,0,1760859,0,84782293,0,54061685,0,181856872,0,26876421,0,99441624,0,1283991,0,60868186,0,6613350,0,101687081,0,18879495,0,65342670,0,1348232,0,638951,0,33264,0,23258,0,484885,0,3315618,0,72190,0,8770,0,11539748,0,80478609,0,84719,0,1809603,0,13161262,0,773238,0,7930652,0,1455979,0,3226225,0,21777044,0,196500,0,1072633,0,2554169,0,38,0,801428,0,1162641,0,1827696,0,400,0,1589589,0,21054794,0,21208472,0,52935,0,19913175,0,1567181,0,5053864,0,5003452,0,50412,0,13292396,0,4815001,0,4627742,0,129509,0,4875,0,300465,0,40755,0,4458213,0,2406357,0,17392
2011,2,522110,13,0,14,0,339414545,0,13896360,0,185925971,0,2921017,0,505,0,38841965,0,3188692,0,6997232,0,0,0,994174,0,72192752,0,5417764,0,2810565,0,0,0,0,0,764404,0,575505,0,55891,0,16406693,0,339414545,0,1722955,0,10289083,0,223616187,0,0,0,28566272,0,7528704,0,67691345,0,7109345,0,38449613,0,118849,0,22035178,0,21641,0,15634414,0,3563335,0,9578181,0,394173,0,272993,0,109,0,1529,0,37590,0,1163388,0,4209,0,56,0,618851,0,13289947,0,38939,0,240344,0,2925905,0,126767,0,1796656,0,302960,0,503280,0,2412961,0,31362,0,385880,0,915974,0,0,0,106594,0,246955,0,295112,0,0,0,11604,0,2948656,0,2344467,0,0,0,1950294,0,0,0,54412,0,51465,0,2947,0,1895882,0,664086,0,663461,0,624,0,0,0,101290,0,1692,0,557593,0,608965,0,0
2011,2,522110,12,0,62,0,56806136,0,8340622,0,26217088,0,461940,0,0,0,6540606,0,1924054,0,1119902,0,976,0,4005106,0,6917862,0,1073453,0,537131,0,0,0,0,0,131626,0,233560,0,36197,0,1336549,0,56806136,0,1407299,0,836963,0,45224425,0,15000,0,1174402,0,3318995,0,4829052,0,1017411,0,2098024,0,121053,0,1613437,0,20874,0,3390462,0,688894,0,1705423,0,73706,0,4939,0,0,0,527,0,2517,0,217445,0,1763,0,252,0,694995,0,2693640,0,0,0,98672,0,567355,0,30903,0,207987,0,59850,0,83123,0,612324,0,5168,0,22951,0,89987,0,0,0,21955,0,40665,0,74938,0,0,0,13426,0,764334,0,696823,0,0,0,623117,0,159063,0,94415,0,93180,0,1235,0,369638,0,128576,0,127294,0,1281,0,0,0,1321,0,1344,0,125911,0,56415,0,446
2011,2,522110,11,0,110,0,37368090,0,3147259,0,22937803,0,351198,0,2885,0,3634144,0,1380810,0,739427,0,0,0,1291582,0,3588115,0,903515,0,425539,0,0,0,0,0,109230,0,99601,0,16253,0,326707,0,37368090,0,1552755,0,545589,0,30272230,0,0,0,520601,0,233424,0,4243491,0,1099663,0,1365297,0,13453,0,1796373,0,31295,0,1931452,0,333019,0,1091519,0,46403,0,11371,0,31,0,0,0,3781,0,50737,0,957,0,0,0,393634,0,1505341,0,20809,0,132353,0,321817,0,23742,0,126769,0,33001,0,65451,0,307313,0,2986,0,8800,0,54274,0,5,0,18050,0,15786,0,55449,0,379,0,10540,0,307817,0,426111,0,8,0,379716,0,98085,0,32804,0,32134,0,670,0,248831,0,85828,0,84881,0,947,0,1,0,431,0,91,0,85074,0,36347,0,7872
2011,2,522110,10,0,342,0,55093603,0,5329583,0,31655462,0,497655,0,0,0,5913009,0,2569013,0,1151322,0,21,0,2708023,0,4026823,0,1318112,0,604803,0,0,0,0,0,170697,0,289782,0,172700,0,1236914,0,55093603,0,2367858,0,630359,0,44332861,0,3132,0,771482,0,2126008,0,4861903,0,1963613,0,2391128,0,52752,0,550903,0,96493,0,3263745,0,749048,0,1550992,0,84236,0,3493,0,11552,0,1846,0,102399,0,68279,0,874,0,0,0,691026,0,2599840,0,0,0,229719,0,475715,0,32267,0,151767,0,46895,0,137400,0,468704,0,3581,0,20815,0,76426,0,9,0,25167,0,24583,0,76184,0,0,0,165228,0,665381,0,663905,0,0,0,579669,0,166830,0,105654,0,105039,0,614,0,307186,0,106550,0,104792,0,1758,0,0,0,1431,0,3888,0,100459,0,43350,0,5070
2011,2,522110,9,0,225,0,16534218,0,1436881,0,8932927,0,136198,0,0,0,2427658,0,996668,0,462180,0,75,0,567582,0,1235645,0,434792,0,224592,0,0,0,0,0,39625,0,17540,0,5049,0,348484,0,16534218,0,581524,0,213018,0,13513445,0,1227,0,99720,0,1020351,0,1104934,0,416349,0,553990,0,9346,0,148844,0,23596,0,938823,0,208622,0,372987,0,31996,0,664,0,2,0,54,0,434,0,14141,0,73,0,0,0,309852,0,765007,0,0,0,83655,0,113912,0,9876,0,32345,0,9010,0,25483,0,129406,0,709,0,2305,0,21742,0,0,0,5794,0,6877,0,28354,0,0,0,59523,0,236016,0,173816,0,0,0,141821,0,63460,0,24696,0,24645,0,51,0,53749,0,18135,0,18091,0,43,0,0,0,315,0,0,0,17603,0,14456,0,55
2011,2,522110,8,0,93,0,3482424,0,504068,0,1704448,0,29012,0,0,0,582037,0,222060,0,70546,0,0,1,64138,0,180462,0,81690,0,51489,0,0,0,0,0,5741,1,3674,1,2194,0,146255,0,3482424,0,194221,1,5565,0,2802287,0,0,1,6657,0,559127,0,-85432,0,24026,0,114029,1,3726,0,-222726,1,4487,0,313031,0,23639,0,88659,0,6904,1,128,0,0,1,6,1,119,0,1134,1,24,0,0,0,192418,0,168153,0,0,0,20723,0,20620,0,3161,0,3321,0,441,0,4607,0,23939,0,138,1,981,0,3405,0,0,0,1529,0,1481,0,6095,0,0,0,24998,0,52714,0,144878,0,0,0,137973,0,9968,0,114978,0,114961,1,17,0,13027,0,4216,0,4216,0,0,0,0,0,180,1,2,0,4034,0,4818,0,0
2011,2,522110,7,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,
2011,2,522110,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,2,522110,5,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,
