ER30001,ER30002,ER33501,ER33502,ER33503,ER33504,ER33537O,ER33601,ER33602,ER33603,ER33604,ER33628O
5145,35,123,3,30,6,0,1249,3,30,8,0
5145,36,5403,2,30,1,0,1868,2,30,3,0
5145,170,124,2,50,50,12.98,889,2,50,52,16.35
5154,8,1505,1,10,37,0,4821,1,10,39,0
5154,32,1507,1,10,24,0,4875,1,10,27,5.92
5154,33,1506,1,10,21,0,5102,1,10,23,4.17
5154,36,1505,2,30,16,0,4821,2,30,18,0
5154,39,1507,2,30,11,0,4875,2,30,14,0
5154,41,1507,3,30,10,0,4875,3,30,12,0
5154,43,1506,2,30,5,0,5102,2,30,7,0
5154,44,1506,3,30,3,0,5102,3,30,6,0
5154,45,1505,3,30,3,0,4821,3,30,6,0
5154,46,1506,4,30,2,0,5102,4,30,5,0
5154,47,1506,5,30,1,0,5102,5,30,3,0
5154,48,1505,0,0,0,0,4821,4,60,1,0
5154,49,1507,0,0,0,0,4875,4,30,1,0
5161,2,350,1,10,68,0,1475,1,10,70,0
5161,3,350,2,30,51,0,1475,2,30,53,0
5161,5,2410,2,20,44,11.06,1803,2,20,46,15
5161,7,3321,2,20,37,11.36,6388,1,10,39,19.35
5161,8,1667,1,10,34,999,3127,1,10,36,8.75
5161,30,5298,1,10,25,16.83,6946,2,20,27,16.83
5161,31,4564,1,10,23,999,3764,2,20,25,13.5
5161,32,5219,2,20,22,7.21,1802,2,20,24,8.87
5161,33,3321,3,30,17,0,7054,2,30,20,0
5161,170,2410,1,10,50,10.38,1803,1,10,52,12
5161,171,3321,1,10,41,11.13,7054,1,10,43,14.05
5161,175,1667,2,20,32,12.98,3127,71,20,34,7.91
5161,176,5219,1,10,25,9.62,1802,1,10,26,10.5
5161,177,5298,0,0,0,0,6946,1,10,30,57.69
5161,178,4564,0,0,0,0,3764,1,10,26,20
5163,30,6247,1,10,27,7.21,3696,1,10,29,8.46
5163,32,6247,3,30,5,0,6113,3,30,7,0
5163,33,6247,4,30,1,0,6113,2,30,2,0
5163,172,6247,2,20,24,7.21,6113,1,10,26,9.62
5164,3,5843,1,10,41,13.73,7309,2,22,43,14.42
5164,31,6521,1,10,23,8.65,7310,1,10,25,8.65
5164,32,5843,2,30,12,0,7309,3,35,14,0
5164,33,6521,2,30,5,0,7310,2,30,8,0
5164,35,6521,3,30,3,0,7310,3,30,5,0
5164,36,6521,4,30,1,0,7310,4,30,3,0
5164,37,6521,5,30,1,0,7310,5,30,2,0
5164,182,5843,0,0,0,0,7309,1,10,57,0
5170,2,1573,1,10,70,0,966,1,10,72,0
5170,3,5719,1,10,49,999,4548,1,10,51,999
5170,4,2905,2,20,48,27.78,5976,2,20,50,28.26
5170,6,5980,1,10,46,8.5,6745,1,10,48,12.02
5170,7,5823,1,10,45,0,1318,1,10,47,0
5170,8,6029,1,10,42,9.33,5267,1,10,44,13.33
5170,9,6709,2,20,39,999,5581,2,20,41,26.04
5170,10,6758,1,10,37,19.23,7354,1,10,39,19.5
5170,11,6032,1,10,32,14,3795,1,10,34,21.88
5170,30,1947,2,20,27,11,4888,2,20,30,12.42
5170,32,6171,2,20,27,999,5526,2,20,29,999
5170,33,6586,1,10,25,0,4340,1,10,27,9.13
5170,35,6029,3,30,19,0,5267,51,30,21,0
5170,36,5963,51,90,26,0,6301,1,10,28,9.23
5170,37,6029,4,30,11,0,5267,3,30,13,0
5170,38,6709,3,30,10,0,5581,3,30,13,0
5170,40,6709,4,30,6,0,5581,4,30,8,0
5170,41,1947,3,30,5,0,4888,3,30,7,0
5170,42,5823,2,30,3,0,1318,2,30,5,0
5170,43,6171,3,30,3,0,5526,3,30,5,0
5170,44,5963,0,0,0,0,6301,4,30,1,0
5170,174,6029,2,20,42,20,5267,2,20,44,26.16
5170,177,5719,2,20,47,4.5,4548,2,20,49,6.25
5170,180,6709,1,10,40,999,5581,1,10,42,20
5170,181,2905,1,10,56,25.17,5976,1,10,59,19.53
5170,182,2905,3,30,27,10,5976,3,30,30,12.76
5170,184,5963,1,10,27,6.5,6301,2,20,29,7.5
5170,185,5963,2,30,7,0,6301,3,30,9,0
5170,186,1947,1,10,51,18.75,4888,1,10,53,22.5
5170,187,1947,4,40,33,0,4888,4,40,35,0
5170,188,6171,1,10,29,999,5526,1,10,31,999
5170,189,6029,0,0,0,0,5267,4,57,80,0
5171,7,1610,1,10,36,999,0,0,0,0,0
5171,8,1859,1,10,31,16.85,0,0,0,0,0
5171,30,706,2,30,16,0,904,2,30,18,0
5171,31,706,3,30,15,0,904,3,30,17,0
5171,32,1859,2,30,7,0,0,0,0,0,0
5171,170,706,1,10,38,0,904,1,10,40,0
5177,3,2282,2,20,49,15.63,6916,2,20,51,13.46
5177,4,4246,1,10,47,17.45,6141,1,10,49,17.78
5177,5,5981,1,10,43,1.36,6915,1,10,45,10.49
5177,6,5856,1,10,40,0,6140,1,10,42,0
5177,7,6309,1,10,32,999,5823,1,10,34,0
5177,30,2282,3,30,21,16.03,6916,3,30,24,19.23
5177,31,5856,3,30,12,0,6140,3,30,14,0
5177,32,5856,2,30,10,0,6140,2,30,12,0
5177,33,6309,2,30,8,0,5823,2,30,10,0
5177,34,5856,4,30,4,0,6140,4,30,6,0
5177,35,6309,3,30,3,0,5823,3,30,5,0
5177,36,5691,2,30,3,0,2838,2,30,5,0
5177,37,2282,0,0,0,0,6916,4,60,1,0
5177,170,2282,1,10,55,13.02,6916,1,10,58,14.42
5177,171,5856,5,30,23,0,7323,1,10,26,2.88
5177,175,5691,1,10,44,12.98,2838,1,10,46,18.75
5180,1,152,1,10,60,0,908,1,10,62,0
5180,4,563,2,20,42,0,987,2,20,44,0
5180,30,152,3,30,22,0,3554,2,22,24,5.49
5180,31,563,3,30,19,0,4743,2,20,22,0
5180,32,563,4,30,13,0,987,3,30,15,0
5180,33,563,0,0,0,0,4743,3,30,1,0
5180,170,152,2,20,53,0,908,2,20,55,0
5180,174,563,1,10,44,7.21,987,1,10,46,7.33
5180,178,152,0,0,0,0,3554,1,10,31,9.62
5180,179,563,0,0,0,0,4743,1,10,23,12.5
5182,6,6073,71,10,47,0,5646,1,10,49,6.25
5182,9,3702,2,20,43,15.63,5940,2,20,45,15.63
5182,10,3255,1,10,42,8.58,5468,1,10,44,11.06
5182,30,3635,2,20,25,5.63,5467,2,20,27,4.17
5182,33,6073,2,20,24,3,5647,2,20,26,4.9
5182,34,3701,51,10,29,0,5875,1,10,32,16.67
5182,39,3702,51,30,18,0,5940,51,30,21,0
5182,40,3702,3,30,14,0,5940,3,30,17,0
5182,41,3702,4,30,13,0,5940,4,30,15,0
5182,42,3255,3,30,12,0,5468,3,30,15,0
5182,43,3635,3,30,8,0,5467,3,30,10,0
5182,44,3701,2,30,8,0,5875,3,30,10,0
5182,45,3635,4,30,6,0,5467,4,30,8,0
5182,46,6073,3,33,5,0,5647,3,33,7,0
5182,47,6073,4,33,5,0,5647,4,33,7,0
5182,48,3701,3,30,5,0,5875,4,30,7,0
5182,49,6073,5,30,1,0,5647,5,30,3,0
5182,50,3255,4,30,1,0,5468,4,30,3,0
5182,51,3701,4,30,1,0,5875,5,30,2,0
5182,52,3635,5,30,1,0,5467,5,30,2,0
5182,175,3702,1,10,43,4.81,5940,1,10,46,5.5
5182,176,3255,2,20,37,5.47,5468,2,20,39,5.21
5182,177,3255,51,30,20,0,6467,1,10,22,4.4
5182,182,3701,1,10,29,4.81,5875,2,20,31,0
5182,185,3635,1,10,27,8.17,5467,1,10,30,9.8
5182,190,6073,1,10,22,2.09,5647,1,10,24,999
5199,4,3378,1,10,34,15.1,4677,1,10,36,16.35
5199,33,6330,3,33,14,0,6582,3,33,17,0
5199,35,3378,3,30,6,0,4677,3,30,8,0
5199,36,3378,4,30,1,0,4677,4,30,2,0
5199,171,6330,2,20,32,3.85,6582,2,20,35,999
5199,177,6330,4,30,7,0,6582,4,30,9,0
5199,178,3378,2,20,33,999,4677,2,20,35,999
5199,179,6330,1,10,33,999,6582,1,10,36,999
5200,31,3504,2,30,13,0,7022,2,30,16,0
5200,170,3504,1,10,35,10.99,7022,1,10,37,14.71
5209,4,3599,1,10,40,31.25,4532,1,10,42,36.06
5209,32,3599,5,30,3,0,6100,4,30,5,0
5209,172,3599,2,20,38,0,6100,1,10,41,12.5
5209,173,3599,4,33,12,0,6100,3,30,14,0
5209,174,3599,3,33,9,0,6100,2,30,12,0
5211,2,2857,1,10,87,0,0,0,0,0,0
5211,171,2857,2,40,93,0,0,0,0,0,0
5215,3,4666,1,10,36,0,6173,1,10,39,0
5215,5,0,0,0,0,0,7068,1,10,34,0
5215,30,4666,8,40,28,0,6173,52,40,30,0
5215,31,4666,2,30,16,0,6173,2,30,18,0
5215,32,4666,3,30,14,0,6173,3,30,16,0
5215,33,4666,6,70,13,0,6173,51,70,15,0
5215,34,4666,4,30,11,0,6173,4,30,13,0
5215,172,4666,5,30,8,0,6173,5,30,10,0
5215,174,4666,7,70,4,0,7068,2,30,6,0
5215,175,0,0,0,0,0,7068,3,30,8,0
5215,176,0,0,0,0,0,7068,4,30,2,0
5216,3,1848,1,10,43,8.24,2955,1,10,45,13.37
5216,171,1848,2,30,10,0,2955,3,30,13,0
5216,172,1848,0,0,0,0,2955,2,88,50,0
5219,30,3063,1,10,28,4.04,2789,1,10,30,8.65
5219,34,3063,4,30,5,0,2789,4,30,7,0
5219,35,3063,5,30,3,0,2789,5,30,5,0
5219,193,3063,3,30,6,0,2789,3,30,8,0
5219,195,3063,2,20,25,0,2789,2,20,27,3.85
5230,1,3074,2,20,66,0,2906,2,20,68,0
5230,3,2369,1,10,47,6.94,2395,1,10,49,7.21
5230,5,3074,3,33,45,0,2906,3,33,47,999
5230,6,2660,2,20,43,20.29,2905,2,20,45,19.71
5230,7,2951,2,20,42,13,3252,2,20,44,15.38
5230,8,3649,2,20,37,23.44,6079,2,20,39,19.23
5230,30,5489,1,10,28,9.1,2673,1,10,30,9.38
5230,32,2885,52,33,26,0,6615,4,30,29,0
5230,33,2660,51,33,24,0,2905,71,33,26,0
5230,34,3074,4,60,24,0,6615,3,30,26,0
5230,36,2951,51,30,21,0,5727,1,10,23,7.21
5230,37,2885,51,33,20,0,6615,2,30,22,0
5230,38,2951,3,30,19,0,3252,51,30,21,999
5230,39,2131,3,60,14,0,2463,3,60,16,0
5230,40,3649,3,30,15,0,6079,3,30,18,0
5230,41,2660,3,33,12,0,2905,3,33,14,0
5230,42,3649,4,30,11,0,6079,4,30,13,0
5230,170,2885,1,10,45,12.02,6615,1,10,48,15
5230,175,2951,1,10,45,11.2,3252,1,10,47,7.69
5230,178,2131,2,30,47,999,2463,2,30,49,999
5230,179,3074,1,10,72,0,2906,1,10,74,0
5230,180,2131,1,10,74,0,2463,1,10,76,0
5230,181,3649,1,10,42,999,6079,1,10,44,14.42
5230,189,0,0,0,0,0,2395,2,20,51,0
5230,193,2885,71,10,70,0,0,0,0,0,0
5230,194,2660,1,10,37,6,2905,1,10,39,8.33
5230,195,5489,2,20,24,4.92,2673,2,20,26,7.29
5230,196,5489,3,33,6,0,2673,3,33,8,0
5230,197,5489,4,33,5,0,2673,4,33,6,0
5230,198,2660,0,0,0,0,2905,4,30,15,0
5234,3,4824,1,10,46,0,5192,1,10,48,10
5234,30,4824,6,30,10,0,5192,6,30,12,0
5234,31,4824,7,30,9,0,5192,7,30,11,0
5234,171,4824,2,22,40,999,5192,2,22,42,15
5234,172,4824,3,35,19,0,5192,3,35,21,6
5234,173,4824,4,35,17,0,5192,4,35,19,0
5234,174,4824,5,35,14,0,5192,5,35,16,0
5234,176,4824,8,97,1,0,5192,8,97,3,0
5234,177,4824,9,97,8,0,5192,71,97,10,0
5241,1,3308,2,20,54,0,5476,2,20,57,0
5241,30,5094,1,10,25,9.13,5661,1,10,27,10
5241,31,3308,5,60,1,0,5476,4,60,4,0
5241,170,3308,1,10,73,0,5476,1,10,76,0
5241,171,3308,3,30,18,0,5476,3,30,20,4
5241,172,5094,2,30,6,0,5661,2,30,9,0
5241,173,3308,4,71,15,0,5476,71,71,17,0
5242,2,1648,1,10,45,8.33,212,1,10,47,999
5242,30,1648,2,30,15,0,212,2,30,17,0
5259,10,4327,2,20,34,11.2,3812,1,10,36,10.77
5259,38,4327,3,33,15,0,3812,2,30,18,0
5259,39,4327,4,33,13,0,3812,3,30,15,0
5259,182,4327,1,10,30,0,3812,71,10,32,0
5264,4,6131,2,20,34,14.51,3954,2,20,36,16.43
5264,30,6131,3,30,6,0,3954,3,30,8,0
5264,31,6131,4,30,4,0,3954,4,30,6,0
5264,32,6131,5,30,4,0,3954,5,30,5,0
5264,170,6131,1,10,37,6.67,3954,1,10,39,11.4
5272,1,3521,1,10,89,0,4043,1,10,91,0
5273,4,4846,1,10,45,0,6302,1,10,47,0
5273,5,5022,1,10,41,0,6608,1,10,44,0
5274,1,1490,1,10,57,0,4011,1,10,59,0
5274,2,5252,2,20,55,6.25,3509,2,20,57,7.69
5274,3,3938,1,10,33,4.17,4010,2,20,35,999
5274,4,3252,1,10,35,16.67,4007,1,10,37,0
5274,30,3252,2,30,18,0,4007,2,30,20,0
5274,31,3252,3,30,13,0,4007,3,30,15,0
5274,32,3252,4,30,12,0,4007,4,30,14,0
5274,33,3252,5,60,1,0,4007,5,60,4,0
5274,34,3252,6,60,1,0,4007,6,60,2,0
5274,170,5252,1,10,59,11.2,3509,1,10,61,17.03
5274,171,1490,2,22,58,6.41,4011,2,22,60,999
5274,182,1490,3,30,15,0,4011,3,30,17,0
5274,183,3938,2,88,33,0,4010,1,10,35,0
5277,2,6454,2,20,43,0,5719,2,20,45,17.79
5277,30,6454,3,30,19,0,5719,3,30,21,0
5277,31,6454,4,30,14,0,5719,4,30,16,0
5277,170,6454,1,10,44,20.24,5719,1,10,46,18.27
5281,3,1016,2,20,49,0,2716,2,20,51,19.32
5281,30,1016,51,30,19,0,2716,51,30,21,0
5281,31,1016,3,30,15,0,2716,3,30,17,0
5281,32,1016,4,30,13,0,2716,4,30,15,0
5281,170,1016,1,10,50,0,2716,1,10,52,21.7
5287,1,171,1,10,88,0,1660,1,10,90,0
5287,2,1432,1,10,60,5.36,1662,1,10,62,999
5287,4,1724,1,10,41,999,832,1,10,43,0
5287,5,2574,2,20,40,999,2327,2,20,42,999
5287,7,0,0,0,0,0,6974,1,10,36,0
5287,8,1899,2,88,32,999,5224,1,10,35,999
5287,30,2574,3,30,20,0,2327,51,30,22,0
5287,31,2574,4,30,15,0,2327,3,30,17,0
5287,32,943,2,30,12,0,2213,2,30,14,0
5287,34,1337,2,30,11,0,1356,2,30,13,0
5287,35,1899,4,30,10,0,2211,3,30,12,0
5287,36,1899,5,30,9,0,2211,4,30,11,0
5287,37,2574,0,0,0,0,2327,5,60,1,0
5287,172,2574,1,10,45,999,2327,1,10,47,999
5287,173,943,1,10,32,4.55,2213,1,10,34,999
5287,177,1337,1,10,38,7.5,1356,1,10,40,12.5
5287,178,1899,1,10,34,2.47,2211,1,10,37,0.8
5287,179,1899,3,30,12,0,2211,2,30,14,0
5287,180,1899,71,30,18,0,0,0,0,0,0
5287,181,0,0,0,0,0,6974,2,20,34,0
5287,185,1724,2,30,26,0,832,2,30,28,0
5287,186,1724,3,30,13,0,832,3,30,15,0
5287,187,2574,6,75,19,0,2327,4,75,21,0
5287,189,171,2,30,68,999,1660,2,30,70,0
5287,191,171,3,65,17,0,1660,3,65,19,0
5287,192,171,4,65,10,0,1660,4,65,12,0
5287,193,2574,5,71,4,0,6974,3,30,6,0
5287,194,943,3,30,2,0,2213,3,30,5,0
5287,195,171,0,0,0,0,1660,5,95,1,0
5287,196,0,0,0,0,0,6974,4,30,5,0
5288,2,238,1,10,80,0,5009,1,10,82,0
5290,1,1604,1,10,78,0,1773,1,10,80,0
5290,2,1604,2,20,76,0,1773,2,20,78,0
5290,3,1604,3,30,45,999,1773,3,30,47,999
5290,7,2540,1,10,35,5.29,2718,1,10,37,5.29
5290,8,1294,1,10,32,999,4245,1,10,34,8.79
5290,21,2327,1,10,51,6.73,3366,1,10,53,5.77
5290,22,1292,1,10,52,12.5,1443,1,10,54,14.42
5290,30,3958,1,10,31,15.38,2881,1,10,33,16.83
5290,31,1292,3,30,20,0,1443,3,30,22,0
5290,32,6821,1,10,20,5.77,7111,1,10,22,11.54
5290,34,2540,2,30,13,0,2718,2,30,15,0
5290,36,1294,4,30,5,0,4245,4,30,7,0
5290,37,1294,5,30,3,0,4245,5,30,5,0
5290,38,6821,0,0,0,0,7111,3,30,1,0
5290,171,1292,2,20,52,0,1443,2,20,54,0
5290,174,6927,1,10,22,8.65,4188,1,10,24,11.06
5290,176,6452,1,10,39,20.51,4154,1,10,41,24.04
5290,183,1294,2,30,9,0,4245,2,30,11,0
5290,184,1294,3,30,9,0,4245,3,30,11,0
5290,185,2327,71,60,5,0,0,0,0,0,0
5290,186,3958,2,20,27,8.65,2881,2,20,29,10.58
5290,187,3958,3,30,9,0,2881,3,30,11,0
5290,188,3958,4,30,2,0,2881,4,30,5,0
5290,189,6821,2,88,20,0,7111,2,20,22,8.33
5290,190,6927,2,30,3,0,4188,2,30,5,0
5292,3,2553,81,10,63,0,0,0,0,0,0
5292,4,2046,2,20,58,0,2951,2,20,60,0
5292,6,6074,1,10,49,3.13,7031,1,10,52,14.17
5292,7,4651,1,10,47,0,1113,1,10,49,0
5292,9,4342,1,10,44,7.81,2248,1,10,46,5.77
5292,11,3400,1,10,41,0,1115,1,10,43,2.43
5292,13,2553,1,10,37,8.57,2053,1,10,39,0
5292,15,4095,1,10,35,8.21,2948,1,10,37,12.2
5292,16,2553,2,40,34,8.89,2053,2,40,36,9
5292,32,4651,2,30,27,0,1113,2,30,29,0
5292,39,4342,2,30,10,0,2248,2,30,12,0
5292,40,4651,3,60,10,0,1113,3,60,12,0
5292,43,4651,4,60,4,0,1113,4,60,6,0
5292,172,2046,1,10,54,6.51,2951,1,10,56,2.75
5292,195,2046,71,33,39,4.5,0,0,0,0,0
5292,196,6074,2,22,33,0,7031,2,22,36,0
5292,197,4095,0,0,0,0,2948,2,88,28,0
5292,198,4095,0,0,0,0,2948,3,83,9,0
5292,199,4095,0,0,0,0,2948,4,83,6,0
5294,1,6122,1,10,61,8.65,2181,1,10,62,15.31
5294,3,3637,1,10,38,19.9,5549,1,10,40,20.5
5294,30,6122,3,30,16,0,2181,3,30,18,0
5294,31,3637,3,30,9,0,5549,3,30,11,0
5294,32,3637,4,30,6,0,5549,4,30,9,0
5294,170,6122,2,20,50,999,2181,2,20,51,6.5
5294,171,6122,4,30,20,0,2181,4,30,22,0
5294,175,3637,2,20,38,21.43,5549,2,20,40,17.99
5295,2,1135,1,10,67,0,1340,1,10,69,0
5295,3,142,2,20,50,3.85,2655,2,20,52,7
5295,5,1135,71,30,47,999,1835,1,10,49,999
5295,6,1135,2,60,31,0,1340,2,60,33,7.84
5295,7,1302,1,10,51,3.37,906,1,10,53,4.81
5295,30,142,3,30,17,0,2655,3,30,19,0
5295,170,1302,2,20,51,0,906,2,20,53,5.77
5295,171,1302,3,30,26,0,906,3,30,28,3.85
5295,174,142,1,10,44,7.69,2655,1,10,46,8.97
5295,177,142,0,0,0,0,2655,4,70,1,0
5295,178,1135,0,0,0,0,1835,2,20,39,0
5299,1,1868,1,10,73,0,0,0,0,0,0
5299,2,469,1,10,70,0,984,1,10,72,0
5299,3,6238,1,10,47,999,986,1,10,49,999
5299,4,1693,1,10,46,0,983,1,10,48,2.31
5299,5,4439,1,10,44,0,5026,1,10,46,0
5299,6,716,1,10,43,7.69,985,1,10,45,999
5299,7,715,1,10,42,0,1044,1,10,44,2.14
5299,8,154,2,20,39,999,3738,2,20,41,1
5299,9,2351,2,20,37,999,3383,2,20,39,9.62
