,Codes:,Business_Income
1795,562111.0,-399814080.1254155
1796,562112.0,-399814080.1254155
1797,562119.0,-399814080.1254155
1798,5622.0,-1199442240.3762465
1799,56221.0,-1199442240.3762465
1800,562211.0,-299860560.0940616
1801,562212.0,-299860560.0940616
1802,562213.0,-299860560.0940616
1803,562219.0,-299860560.0940616
1804,5629.0,-1199442240.3762465
1805,56291.0,-399814080.1254155
1806,562910.0,-399814080.1254155
1807,56292.0,-399814080.1254155
1808,562920.0,-399814080.1254155
1809,56299.0,-399814080.1254155
1810,562991.0,-199907040.06270775
1811,562998.0,-199907040.06270775
1812,61.0,662981551051.3217
1813,611.0,662981551051.3217
1814,6111.0,94711650150.18881
1815,61111.0,94711650150.18881
1816,611110.0,94711650150.18881
1817,6112.0,94711650150.18881
1818,61121.0,94711650150.18881
1819,611210.0,94711650150.18881
1820,6113.0,94711650150.18881
1821,61131.0,94711650150.18881
1822,611310.0,94711650150.18881
1823,6114.0,94711650150.18881
1824,61141.0,31570550050.06294
1825,611410.0,31570550050.06294
1826,61142.0,31570550050.06294
1827,611420.0,31570550050.06294
1828,61143.0,31570550050.06294
1829,611430.0,31570550050.06294
1830,6115.0,94711650150.18881
1831,61151.0,94711650150.18881
1832,611511.0,23677912537.547203
1833,611512.0,23677912537.547203
1834,611513.0,23677912537.547203
1835,611519.0,23677912537.547203
1836,6116.0,94711650150.18881
1837,61161.0,23677912537.547203
1838,611610.0,23677912537.547203
1839,61162.0,23677912537.547203
1840,611620.0,23677912537.547203
1841,61163.0,23677912537.547203
1842,611630.0,23677912537.547203
1843,61169.0,23677912537.547203
1844,611691.0,7892637512.515735
1845,611692.0,7892637512.515735
1846,611699.0,7892637512.515735
1847,6117.0,94711650150.18881
1848,61171.0,94711650150.18881
1849,611710.0,94711650150.18881
1850,62.0,662981551051.3217
1851,621.0,165745387762.8304
1852,6211.0,23677912537.547203
1853,62111.0,23677912537.547203
1854,621111.0,11838956268.773602
1855,621112.0,11838956268.773602
1856,6212.0,23677912537.547203
1857,62121.0,23677912537.547203
1858,621210.0,23677912537.547203
1859,6213.0,23677912537.547203
1860,62131.0,4735582507.50944
1861,621310.0,4735582507.50944
1862,62132.0,4735582507.50944
1863,621320.0,4735582507.50944
1864,62133.0,4735582507.50944
1865,621330.0,4735582507.50944
1866,62134.0,4735582507.50944
1867,621340.0,4735582507.50944
1868,62139.0,4735582507.50944
1869,621391.0,2367791253.75472
1870,621399.0,2367791253.75472
1871,6214.0,23677912537.547203
1872,62141.0,7892637512.515735
1873,621410.0,7892637512.515735
1874,62142.0,7892637512.515735
1875,621420.0,7892637512.515735
1876,62149.0,7892637512.515735
1877,621491.0,1973159378.1289337
1878,621492.0,1973159378.1289337
1879,621493.0,1973159378.1289337
1880,621498.0,1973159378.1289337
1881,6215.0,23677912537.547203
1882,62151.0,23677912537.547203
1883,621511.0,11838956268.773602
1884,621512.0,11838956268.773602
1885,6216.0,23677912537.547203
1886,62161.0,23677912537.547203
1887,621610.0,23677912537.547203
1888,6219.0,23677912537.547203
1889,62191.0,11838956268.773602
1890,621910.0,11838956268.773602
1891,62199.0,11838956268.773602
1892,621991.0,5919478134.386801
1893,621999.0,5919478134.386801
1894,622.0,165745387762.8304
1895,6221.0,55248462587.61014
1896,62211.0,55248462587.61014
1897,622110.0,55248462587.61014
1898,6222.0,55248462587.61014
1899,62221.0,55248462587.61014
1900,622210.0,55248462587.61014
1901,6223.0,55248462587.61014
1902,62231.0,55248462587.61014
1903,622310.0,55248462587.61014
1904,623.0,165745387762.8304
1905,6231.0,41436346940.7076
1906,62311.0,41436346940.7076
1907,623110.0,41436346940.7076
1908,6232.0,41436346940.7076
1909,62321.0,20718173470.3538
1910,623210.0,20718173470.3538
1911,62322.0,20718173470.3538
1912,623220.0,20718173470.3538
1913,6233.0,41436346940.7076
1914,62331.0,41436346940.7076
1915,623311.0,20718173470.3538
1916,623312.0,20718173470.3538
1917,6239.0,41436346940.7076
1918,62399.0,41436346940.7076
1919,623990.0,41436346940.7076
1920,624.0,165745387762.8304
1921,6241.0,41436346940.7076
1922,62411.0,13812115646.902534
1923,624110.0,13812115646.902534
1924,62412.0,13812115646.902534
1925,624120.0,13812115646.902534
1926,62419.0,13812115646.902534
1927,624190.0,13812115646.902534
1928,6242.0,41436346940.7076
1929,62421.0,13812115646.902534
1930,624210.0,13812115646.902534
1931,62422.0,13812115646.902534
1932,624221.0,6906057823.451267
1933,624229.0,6906057823.451267
1934,62423.0,13812115646.902534
1935,624230.0,13812115646.902534
1936,6243.0,41436346940.7076
1937,62431.0,41436346940.7076
1938,624310.0,41436346940.7076
1939,6244.0,41436346940.7076
1940,62441.0,41436346940.7076
1941,624410.0,41436346940.7076
1942,71.0,266788396260.44067
1943,711.0,88929465420.1469
1944,7111.0,17785893084.02938
1945,71111.0,4446473271.007345
1946,711110.0,4446473271.007345
1947,71112.0,4446473271.007345
1948,711120.0,4446473271.007345
1949,71113.0,4446473271.007345
1950,711130.0,4446473271.007345
1951,71119.0,4446473271.007345
1952,711190.0,4446473271.007345
1953,7112.0,17785893084.02938
1954,71121.0,17785893084.02938
1955,711211.0,5928631028.009793
1956,711212.0,5928631028.009793
1957,711219.0,5928631028.009793
1958,7113.0,17785893084.02938
1959,71131.0,8892946542.01469
1960,711310.0,8892946542.01469
1961,71132.0,8892946542.01469
1962,711320.0,8892946542.01469
1963,7114.0,17785893084.02938
1964,71141.0,17785893084.02938
1965,711410.0,17785893084.02938
1966,7115.0,17785893084.02938
1967,71151.0,17785893084.02938
1968,711510.0,17785893084.02938
1969,712.0,88929465420.1469
1970,7121.0,88929465420.1469
1971,71211.0,22232366355.036724
1972,712110.0,22232366355.036724
1973,71212.0,22232366355.036724
1974,712120.0,22232366355.036724
1975,71213.0,22232366355.036724
1976,712130.0,22232366355.036724
1977,71219.0,22232366355.036724
1978,712190.0,22232366355.036724
1979,713.0,88929465420.1469
1980,7131.0,29643155140.048965
1981,71311.0,14821577570.024483
1982,713110.0,14821577570.024483
1983,71312.0,14821577570.024483
1984,713120.0,14821577570.024483
1985,7132.0,29643155140.048965
1986,71321.0,14821577570.024483
1987,713210.0,14821577570.024483
1988,71329.0,14821577570.024483
1989,713290.0,14821577570.024483
1990,7139.0,29643155140.048965
1991,71391.0,4940525856.674828
1992,713910.0,4940525856.674828
1993,71392.0,4940525856.674828
1994,713920.0,4940525856.674828
1995,71393.0,4940525856.674828
1996,713930.0,4940525856.674828
1997,71394.0,4940525856.674828
1998,713940.0,4940525856.674828
1999,71395.0,4940525856.674828
2000,713950.0,4940525856.674828
2001,71399.0,4940525856.674828
2002,713990.0,4940525856.674828
2003,72.0,266788396260.44067
2004,721.0,133394198130.22034
2005,7211.0,44464732710.07345
2006,72111.0,14821577570.024483
2007,721110.0,14821577570.024483
2008,72112.0,14821577570.024483
2009,721120.0,14821577570.024483
2010,72119.0,14821577570.024483
2011,721191.0,7410788785.012241
2012,721199.0,7410788785.012241
2013,7212.0,44464732710.07345
2014,72121.0,44464732710.07345
2015,721211.0,22232366355.036724
2016,721214.0,22232366355.036724
2017,7213.0,44464732710.07345
2018,72131.0,44464732710.07345
2019,721310.0,44464732710.07345
2020,722.0,133394198130.22034
2021,7223.0,44464732710.07345
2022,72231.0,14821577570.024483
2023,722310.0,14821577570.024483
2024,72232.0,14821577570.024483
2025,722320.0,14821577570.024483
2026,72233.0,14821577570.024483
2027,722330.0,14821577570.024483
2028,7224.0,44464732710.07345
2029,72241.0,44464732710.07345
2030,722410.0,44464732710.07345
2031,7225.0,44464732710.07345
2032,72251.0,44464732710.07345
2033,722511.0,11116183177.518362
2034,722513.0,11116183177.518362
2035,722514.0,11116183177.518362
2036,722515.0,11116183177.518362
2037,81.0,386829828650.3077
2038,811.0,96707457162.57692
2039,8111.0,24176864290.64423
2040,81111.0,8058954763.548077
2041,811111.0,2014738690.8870192
2042,811112.0,2014738690.8870192
2043,811113.0,2014738690.8870192
2044,811118.0,2014738690.8870192
2045,81112.0,8058954763.548077
2046,811121.0,4029477381.7740383
2047,811122.0,4029477381.7740383
2048,81119.0,8058954763.548077
2049,811191.0,2686318254.5160255
2050,811192.0,2686318254.5160255
2051,811198.0,2686318254.5160255
2052,8112.0,24176864290.64423
2053,81121.0,24176864290.64423
2054,811211.0,6044216072.661057
2055,811212.0,6044216072.661057
2056,811213.0,6044216072.661057
2057,811219.0,6044216072.661057
2058,8113.0,24176864290.64423
2059,81131.0,24176864290.64423
2060,811310.0,24176864290.64423
2061,8114.0,24176864290.64423
2062,81141.0,6044216072.661057
2063,811411.0,3022108036.3305287
2064,811412.0,3022108036.3305287
2065,81142.0,6044216072.661057
2066,811420.0,6044216072.661057
2067,81143.0,6044216072.661057
2068,811430.0,6044216072.661057
2069,81149.0,6044216072.661057
2070,811490.0,6044216072.661057
2071,812.0,96707457162.57692
2072,8121.0,24176864290.64423
2073,81211.0,12088432145.322115
2074,812111.0,4029477381.7740383
2075,812112.0,4029477381.7740383
2076,812113.0,4029477381.7740383
2077,81219.0,12088432145.322115
2078,812191.0,6044216072.661057
2079,812199.0,6044216072.661057
2080,8122.0,24176864290.64423
2081,81221.0,12088432145.322115
2082,812210.0,12088432145.322115
2083,81222.0,12088432145.322115
2084,812220.0,12088432145.322115
2085,8123.0,24176864290.64423
2086,81231.0,8058954763.548077
2087,812310.0,8058954763.548077
2088,81232.0,8058954763.548077
2089,812320.0,8058954763.548077
2090,81233.0,8058954763.548077
2091,812331.0,4029477381.7740383
2092,812332.0,4029477381.7740383
2093,8129.0,24176864290.64423
2094,81291.0,6044216072.661057
2095,812910.0,6044216072.661057
2096,81292.0,6044216072.661057
2097,812921.0,3022108036.3305287
2098,812922.0,3022108036.3305287
2099,81293.0,6044216072.661057
2100,812930.0,6044216072.661057
2101,81299.0,6044216072.661057
2102,812990.0,6044216072.661057
2103,813.0,96707457162.57692
2104,8131.0,19341491432.515385
2105,81311.0,19341491432.515385
2106,813110.0,19341491432.515385
2107,8132.0,19341491432.515385
2108,81321.0,19341491432.515385
2109,813211.0,6447163810.838462
2110,813212.0,6447163810.838462
2111,813219.0,6447163810.838462
2112,8133.0,19341491432.515385
2113,81331.0,19341491432.515385
2114,813311.0,6447163810.838462
2115,813312.0,6447163810.838462
2116,813319.0,6447163810.838462
2117,8134.0,19341491432.515385
2118,81341.0,19341491432.515385
2119,813410.0,19341491432.515385
2120,8139.0,19341491432.515385
2121,81391.0,3868298286.503077
2122,813910.0,3868298286.503077
2123,81392.0,3868298286.503077
2124,813920.0,3868298286.503077
2125,81393.0,3868298286.503077
2126,813930.0,3868298286.503077
2127,81394.0,3868298286.503077
2128,813940.0,3868298286.503077
2129,81399.0,3868298286.503077
2130,813990.0,3868298286.503077
2131,814.0,96707457162.57692
2132,8141.0,96707457162.57692
2133,81411.0,96707457162.57692
2134,814110.0,96707457162.57692
2135,92.0,1529244737711.6768
2136,921.0,191155592213.9596
2137,9211.0,191155592213.9596
2138,92111.0,31859265368.993267
2139,921110.0,31859265368.993267
2140,92112.0,31859265368.993267
2141,921120.0,31859265368.993267
2142,92113.0,31859265368.993267
2143,921130.0,31859265368.993267
2144,92114.0,31859265368.993267
2145,921140.0,31859265368.993267
2146,92115.0,31859265368.993267
2147,921150.0,31859265368.993267
2148,92119.0,31859265368.993267
2149,921190.0,31859265368.993267
2150,922.0,191155592213.9596
2151,9221.0,191155592213.9596
2152,92211.0,27307941744.85137
2153,922110.0,27307941744.85137
2154,92212.0,27307941744.85137
2155,922120.0,27307941744.85137
2156,92213.0,27307941744.85137
2157,922130.0,27307941744.85137
2158,92214.0,27307941744.85137
2159,922140.0,27307941744.85137
2160,92215.0,27307941744.85137
2161,922150.0,27307941744.85137
2162,92216.0,27307941744.85137
2163,922160.0,27307941744.85137
2164,92219.0,27307941744.85137
2165,922190.0,27307941744.85137
2166,923.0,191155592213.9596
2167,9231.0,191155592213.9596
2168,92311.0,47788898053.4899
2169,923110.0,47788898053.4899
2170,92312.0,47788898053.4899
2171,923120.0,47788898053.4899
2172,92313.0,47788898053.4899
2173,923130.0,47788898053.4899
2174,92314.0,47788898053.4899
2175,923140.0,47788898053.4899
2176,924.0,191155592213.9596
2177,9241.0,191155592213.9596
2178,92411.0,95577796106.9798
2179,924110.0,95577796106.9798
2180,92412.0,95577796106.9798
2181,924120.0,95577796106.9798
2182,925.0,191155592213.9596
2183,9251.0,191155592213.9596
2184,92511.0,95577796106.9798
2185,925110.0,95577796106.9798
2186,92512.0,95577796106.9798
2187,925120.0,95577796106.9798
2188,926.0,191155592213.9596
2189,9261.0,191155592213.9596
2190,92611.0,38231118442.791916
2191,926110.0,38231118442.791916
2192,92612.0,38231118442.791916
2193,926120.0,38231118442.791916
2194,92613.0,38231118442.791916
2195,926130.0,38231118442.791916
2196,92614.0,38231118442.791916
2197,926140.0,38231118442.791916
2198,92615.0,38231118442.791916
2199,926150.0,38231118442.791916
2200,927.0,191155592213.9596
2201,9271.0,191155592213.9596
2202,92711.0,191155592213.9596
2203,927110.0,191155592213.9596
2204,928.0,191155592213.9596
2205,9281.0,191155592213.9596
2206,92811.0,95577796106.9798
2207,928110.0,95577796106.9798
2208,92812.0,95577796106.9798
2209,928120.0,95577796106.9798
