age	hours_pct	mean_hrs	num_obs
"70"	92.00000	2133.40845	19403.54000
"70"	93.00000	2312.82959	143541.98000
"70"	95.00000	2571.52466	224052.95000
"70"	98.00000	2792.83228	51977.82000
"70"	99.00000	3118.52515	64760.74000
"70"	100.00000	3844.28857	69042.46000
"71"	1.00000	0.00000	1401489.86000
"71"	24.00000	38.84878	47134.98000
"71"	25.00000	145.25078	62531.16000
"71"	26.00000	251.70364	56765.82000
"71"	27.00000	291.27005	68260.53000
"71"	28.00000	311.52179	52503.74000
"71"	29.00000	340.26987	62116.21000
"71"	30.00000	392.83478	98535.54000
"71"	31.00000	415.71567	39843.50000
"71"	32.00000	446.28079	53235.57000
"71"	33.00000	511.60971	173392.20000
"71"	36.00000	581.60620	100238.65000
"71"	37.00000	623.55432	51224.42000
"71"	38.00000	638.90857	28191.90000
"71"	39.00000	678.58270	63466.58000
"71"	40.00000	725.94354	62758.17000
"71"	41.00000	778.23926	137036.46000
"71"	43.00000	799.50348	64279.96000
"71"	44.00000	827.80164	45645.63000
"71"	45.00000	860.47009	47610.61000
"71"	46.00000	922.25708	76877.91000
"71"	47.00000	958.55774	43743.13000
"71"	48.00000	1033.96338	342576.01000
"71"	53.00000	1064.48291	15631.37000
"71"	54.00000	1128.04749	60576.42000
"71"	55.00000	1200.22095	61617.58000
"71"	56.00000	1247.72766	71618.58000
"71"	57.00000	1296.35522	186685.87000
"71"	60.00000	1339.73901	43153.45000
"71"	61.00000	1410.75037	65671.13000
"71"	62.00000	1546.42310	248060.52000
"71"	66.00000	1598.83582	52618.99000
"71"	67.00000	1659.25793	56647.00000
"71"	68.00000	1805.74023	251417.25000
"71"	72.00000	1860.10156	59573.93000
"71"	73.00000	1934.44836	49757.56000
"71"	74.00000	1986.32129	65475.48000
"71"	75.00000	2079.63989	1073259.44000
"71"	92.00000	2167.38354	15422.07000
"71"	93.00000	2325.35083	108296.60000
"71"	94.00000	2352.00000	2108.21000
"71"	95.00000	2575.81445	144169.82000
"71"	97.00000	2717.56201	37402.42000
"71"	98.00000	3037.82397	106279.65000
"71"	99.00000	3351.66479	14683.60000
"71"	100.00000	3993.60327	58735.78000
"72"	1.00000	0.00000	1227551.29000
"72"	24.00000	7.98583	3785.36000
"72"	25.00000	71.65869	58375.56000
"72"	26.00000	197.42064	42545.85000
"72"	27.00000	258.11499	62689.91000
"72"	28.00000	290.15781	44653.66000
"72"	29.00000	315.50635	52630.67000
"72"	30.00000	353.83771	45020.87000
"72"	31.00000	396.83914	62236.53000
"72"	32.00000	415.59900	46538.65000
"72"	33.00000	468.94818	96756.70000
"72"	35.00000	516.37561	101990.54000
"72"	37.00000	553.11584	51583.04000
"72"	38.00000	614.23004	82858.86000
"72"	39.00000	634.58514	30169.32000
"72"	40.00000	666.18152	41358.06000
"72"	41.00000	709.20044	51690.49000
"72"	42.00000	772.48932	111842.12000
"72"	44.00000	801.38251	41132.79000
"72"	45.00000	830.28467	75574.46000
"72"	46.00000	863.49365	34300.11000
"72"	47.00000	920.36523	68936.43000
"72"	48.00000	959.61023	38807.07000
"72"	49.00000	996.24426	37330.59000
"72"	50.00000	1039.99182	289640.29000
"72"	55.00000	1059.03516	22025.17000
"72"	56.00000	1117.79114	46804.85000
"72"	57.00000	1189.37415	58119.80000
"72"	58.00000	1245.59338	63000.22000
"72"	59.00000	1294.66199	156499.35000
"72"	62.00000	1364.96936	38459.40000
"72"	63.00000	1443.82947	57174.53000
"72"	64.00000	1552.62329	187204.66000
"72"	67.00000	1572.00464	4793.86000
"72"	68.00000	1644.56396	105123.61000
"72"	70.00000	1702.31995	47919.76000
"72"	71.00000	1813.84729	175802.83000
"72"	74.00000	1867.19141	27711.47000
"72"	75.00000	1943.59509	60922.93000
"72"	76.00000	2077.11621	863931.78000
"72"	93.00000	2307.05640	104812.36000
"72"	95.00000	2562.71265	135831.31000
"72"	97.00000	2702.37280	14752.13000
"72"	98.00000	3005.52808	94042.41000
"72"	99.00000	3558.83276	24414.95000
"72"	100.00000	4476.45654	32909.37000
"73"	1.00000	0.00000	1059805.04000
"73"	23.00000	7.07022	4296.96000
"73"	24.00000	58.07769	44796.00000
"73"	25.00000	209.93826	45834.65000
"73"	26.00000	258.92032	52051.29000
"73"	27.00000	288.41217	42654.36000
"73"	28.00000	314.32486	54777.11000
"73"	29.00000	349.93454	48213.20000
"73"	30.00000	380.54236	36131.05000
"73"	31.00000	410.69049	80965.57000
"73"	32.00000	420.00000	14800.03000
"73"	33.00000	444.50497	42146.22000
"73"	34.00000	480.00000	49797.02000
"73"	35.00000	516.62073	100948.63000
"73"	37.00000	549.36505	33694.88000
"73"	38.00000	609.34235	67173.50000
"73"	39.00000	639.94659	25590.39000
"73"	40.00000	675.16626	53367.68000
"73"	41.00000	728.42450	42895.76000
"73"	42.00000	777.91730	99855.54000
"73"	44.00000	800.00000	43097.86000
"73"	45.00000	830.62640	66252.85000
"73"	46.00000	864.95410	20730.04000
"73"	47.00000	918.64746	67240.27000
"73"	48.00000	960.00000	24223.74000
"73"	49.00000	1002.30408	48356.70000
"73"	50.00000	1039.99438	307414.98000
"73"	56.00000	1048.91614	14742.26000
"73"	57.00000	1101.82202	41561.86000
"73"	58.00000	1173.89258	64866.10000
"73"	59.00000	1244.93896	77243.08000
"73"	61.00000	1294.86353	144391.82000
"73"	64.00000	1401.83521	48661.18000
"73"	65.00000	1470.55981	35011.15000
"73"	66.00000	1557.51270	144467.24000
"73"	69.00000	1606.78040	39775.65000
"73"	70.00000	1671.17188	49092.48000
"73"	71.00000	1755.79517	42699.88000
"73"	72.00000	1820.00000	132530.95000
"73"	74.00000	1847.64526	5428.17000
"73"	75.00000	1895.07788	49743.01000
"73"	76.00000	1970.47437	43091.35000
"73"	77.00000	2077.42578	709216.16000
"73"	92.00000	2305.84009	93025.92000
"73"	94.00000	2477.43359	29082.52000
"73"	95.00000	2597.69238	145148.81000
"73"	98.00000	2798.74292	40089.85000
"73"	99.00000	3112.95996	50247.66000
"73"	100.00000	4154.72021	39979.42000
"74"	1.00000	0.00000	927943.30000
"74"	24.00000	17.11179	9115.58000
"74"	25.00000	67.40528	33931.24000
"74"	26.00000	184.91476	44211.30000
"74"	27.00000	256.23456	36171.74000
"74"	28.00000	286.28976	46151.77000
"74"	29.00000	314.59009	33850.45000
"74"	30.00000	354.25854	33926.05000
"74"	31.00000	393.43716	40035.44000
"74"	32.00000	415.49448	44641.51000
"74"	33.00000	463.06415	38738.55000
"74"	34.00000	515.01208	105984.77000
"74"	36.00000	525.00000	4869.26000
"74"	37.00000	582.43219	70081.71000
"74"	38.00000	623.57385	55770.51000
"74"	40.00000	644.44586	27143.59000
"74"	41.00000	701.21460	44873.45000
"74"	42.00000	752.36346	34526.04000
"74"	43.00000	780.00000	76997.14000
"74"	45.00000	819.49609	82370.29000
"74"	47.00000	880.61450	35420.82000
"74"	48.00000	946.88873	46770.39000
"74"	49.00000	1035.35107	248352.56000
"74"	55.00000	1053.52795	13172.27000
"74"	56.00000	1093.60852	39833.09000
"74"	57.00000	1190.69958	61491.09000
"74"	58.00000	1247.92859	45203.13000
"74"	59.00000	1273.88184	20343.67000
"74"	60.00000	1298.98096	73178.46000
"74"	62.00000	1380.39453	34249.29000
"74"	63.00000	1471.22632	39419.17000
"74"	64.00000	1557.65271	176116.97000
"74"	68.00000	1596.77173	21523.91000
"74"	69.00000	1655.30518	43722.78000
"74"	70.00000	1807.47498	173673.12000
"74"	74.00000	1869.80371	15259.06000
"74"	75.00000	1928.29041	33729.71000
"74"	76.00000	1985.59717	41173.27000
"74"	77.00000	2079.65649	609766.17000
"74"	92.00000	2171.09106	6991.40000
"74"	93.00000	2337.63696	46541.84000
"74"	94.00000	2578.41748	135000.14000
"74"	97.00000	2819.96265	24220.42000
"74"	98.00000	3084.85962	61476.48000
"74"	99.00000	3380.00000	6934.32000
"74"	100.00000	4117.96191	36276.28000
"75"	1.00000	0.00000	851151.64000
"75"	25.00000	21.83118	24490.32000
"75"	26.00000	117.95346	36364.37000
"75"	27.00000	250.54756	48097.78000
"75"	28.00000	274.20865	22303.69000
"75"	29.00000	304.10129	37383.81000
"75"	30.00000	339.21994	36163.86000
"75"	31.00000	378.55078	36161.02000
"75"	32.00000	399.44263	39503.46000
"75"	33.00000	416.00000	44074.38000
"75"	34.00000	428.83331	17808.20000
"75"	35.00000	467.82556	39784.42000
"75"	36.00000	516.97900	105112.21000
"75"	39.00000	547.11737	28503.08000
"75"	40.00000	588.96796	57709.89000
"75"	41.00000	623.74054	50275.67000
"75"	43.00000	640.75739	34054.27000
"75"	44.00000	682.96704	31782.72000
"75"	45.00000	765.61920	93430.75000
"75"	47.00000	798.06055	34356.37000
"75"	48.00000	830.91315	16995.53000
"75"	49.00000	886.63965	44889.95000
"75"	50.00000	950.26019	37290.09000
"75"	51.00000	996.38403	38356.96000
"75"	52.00000	1039.24243	183385.74000
"75"	57.00000	1058.20264	7080.71000
"75"	58.00000	1105.65894	39818.15000
"75"	59.00000	1189.74121	31807.66000
"75"	60.00000	1246.77588	47606.07000
"75"	61.00000	1264.06201	20091.15000
"75"	62.00000	1299.11780	59635.26000
"75"	63.00000	1337.71387	13793.46000
"75"	64.00000	1433.96228	42702.76000
"75"	65.00000	1550.28015	123056.90000
"75"	68.00000	1575.00000	9484.50000
"75"	69.00000	1641.70374	54259.92000
"75"	70.00000	1732.80530	12897.14000
"75"	71.00000	1816.80127	110533.41000
"75"	74.00000	1884.04211	29643.26000
"75"	75.00000	1984.46899	50538.90000
"75"	76.00000	2079.52002	543161.06000
"75"	91.00000	2100.00000	1196.33000
"75"	92.00000	2309.96631	55355.58000
"75"	93.00000	2496.00000	16742.83000
"75"	94.00000	2591.94629	88146.71000
"75"	96.00000	2686.23633	18478.64000
"75"	97.00000	3046.68213	71328.67000
"75"	99.00000	3856.17065	45885.97000
"75"	100.00000	4914.93945	18302.85000
"76"	1.00000	0.00000	599126.80000
"76"	22.00000	23.47910	18699.25000
"76"	23.00000	81.71688	28479.81000
"76"	24.00000	211.97719	27638.76000
"76"	25.00000	264.99820	30411.15000
"76"	26.00000	306.51114	29686.01000
"76"	27.00000	319.62167	23699.31000
"76"	28.00000	351.96780	31772.87000
"76"	29.00000	374.61603	26491.96000
"76"	30.00000	400.26233	26818.18000
"76"	31.00000	418.63788	27132.00000
"76"	32.00000	474.32849	55043.81000
"76"	33.00000	481.00000	3255.40000
"76"	34.00000	517.63226	100131.17000
"76"	37.00000	534.52045	12513.95000
"76"	38.00000	581.21283	42750.45000
"76"	39.00000	621.93121	31494.58000
"76"	40.00000	630.00000	8043.69000
"76"	41.00000	692.51294	43691.57000
"76"	42.00000	728.00000	22989.57000
"76"	43.00000	746.95618	15995.42000
"76"	44.00000	777.46307	55173.62000
"76"	45.00000	784.00000	2231.53000
"76"	46.00000	799.28662	44943.80000
"76"	47.00000	829.42334	48596.76000
"76"	49.00000	857.28107	17634.99000
"76"	50.00000	912.64386	39961.17000
"76"	51.00000	986.80493	28243.86000
"76"	52.00000	1039.36096	191829.11000
"76"	59.00000	1083.88452	20015.76000
"76"	60.00000	1180.15259	38595.23000
"76"	61.00000	1242.94153	20366.29000
"76"	62.00000	1292.80029	110156.63000
"76"	66.00000	1372.07629	27122.00000
"76"	67.00000	1438.92957	43293.86000
"76"	68.00000	1554.46106	89300.67000
"76"	71.00000	1600.00000	11056.37000
"76"	72.00000	1681.73010	25663.56000
"76"	73.00000	1813.97754	74265.05000
"76"	75.00000	1866.80273	13619.20000
"76"	76.00000	1948.43518	33854.71000
"76"	77.00000	2005.87146	17587.57000
"76"	78.00000	2080.00000	429262.23000
"76"	93.00000	2288.17529	39631.88000
"76"	94.00000	2467.89551	11334.23000
"76"	95.00000	2598.72729	69125.21000
"76"	97.00000	2720.44556	13330.65000
"76"	98.00000	3043.93726	34385.25000
"76"	99.00000	3629.55273	24960.27000
"76"	100.00000	4329.74854	22377.09000
"77"	1.00000	0.00000	545892.68000
"77"	23.00000	6.20372	4031.39000
"77"	24.00000	82.70142	23006.26000
"77"	25.00000	248.91193	41243.99000
"77"	26.00000	269.01541	10682.97000
"77"	27.00000	283.84976	19877.49000
"77"	28.00000	305.35721	29813.40000
"77"	29.00000	318.45612	19845.67000
"77"	30.00000	354.52777	28872.47000
"77"	31.00000	392.73679	31632.46000
"77"	32.00000	416.00000	27192.39000
"77"	33.00000	425.48532	6319.74000
"77"	34.00000	466.73038	28787.59000
"77"	35.00000	515.81628	47328.38000
"77"	37.00000	563.76495	25795.01000
"77"	38.00000	594.64886	25765.91000
"77"	39.00000	624.00000	40676.91000
"77"	41.00000	648.93988	22848.78000
"77"	42.00000	704.54120	32307.98000
"77"	43.00000	743.60999	14716.30000
"77"	44.00000	780.00000	52211.26000
"77"	46.00000	799.32446	28666.15000
"77"	47.00000	832.00000	23420.09000
"77"	48.00000	875.76270	16731.75000
"77"	49.00000	944.78326	27072.90000
"77"	50.00000	993.33215	19782.30000
"77"	51.00000	1040.00000	158946.41000
"77"	57.00000	1087.07678	8363.11000
"77"	58.00000	1144.77759	24526.77000
"77"	59.00000	1230.08093	43581.71000
"77"	60.00000	1250.00000	3517.95000
"77"	61.00000	1294.31616	45105.45000
"77"	62.00000	1320.00000	2048.68000
"77"	63.00000	1376.32739	25491.23000
"77"	64.00000	1448.81494	28396.64000
"77"	65.00000	1555.50867	122281.36000
"77"	70.00000	1596.19727	14876.57000
"77"	71.00000	1664.00000	24439.97000
"77"	72.00000	1805.81799	98663.19000
"77"	76.00000	1870.76917	22094.26000
"77"	77.00000	1917.07227	20977.51000
"77"	78.00000	2074.91455	359172.78000
"77"	93.00000	2300.04565	38538.94000
"77"	94.00000	2450.44727	11762.84000
"77"	95.00000	2597.49805	66439.83000
"77"	97.00000	2704.00000	8582.19000
"77"	98.00000	3002.95386	35384.66000
"77"	99.00000	3576.51904	13968.57000
"77"	100.00000	4529.56299	15011.64000
"78"	1.00000	0.00000	425128.78000
"78"	21.00000	10.94671	7347.51000
"78"	22.00000	68.26562	20998.27000
"78"	23.00000	253.82985	40366.37000
"78"	25.00000	303.75980	40825.06000
"78"	26.00000	320.00000	5454.12000
"78"	27.00000	368.50085	18457.11000
"78"	28.00000	399.37259	27196.10000
"78"	29.00000	414.74933	17946.00000
"78"	30.00000	465.84082	20472.00000
"78"	31.00000	504.39740	19577.94000
"78"	32.00000	520.00000	52186.15000
"78"	34.00000	535.21069	5215.71000
"78"	35.00000	584.81543	25258.11000
"78"	36.00000	624.00000	33414.34000
"78"	37.00000	630.00000	2862.53000
"78"	38.00000	643.84930	19056.76000
"78"	39.00000	706.23346	25181.00000
"78"	40.00000	769.03412	51442.46000
"78"	42.00000	794.92554	16338.66000
"78"	43.00000	829.96606	10832.47000
"78"	44.00000	878.95239	25713.14000
"78"	45.00000	929.03326	19030.15000
"78"	46.00000	985.46204	21121.20000
"78"	47.00000	1039.41968	163185.63000
"78"	55.00000	1084.99170	21032.35000
"78"	56.00000	1139.20667	16431.74000
"78"	57.00000	1204.46216	25413.20000
"78"	58.00000	1245.19934	26343.52000
"78"	59.00000	1292.65637	45922.92000
"78"	61.00000	1344.47144	11311.73000
"78"	62.00000	1429.81262	25140.27000
"78"	63.00000	1456.00000	15762.49000
"78"	64.00000	1551.68640	78892.30000
"78"	68.00000	1642.13660	40237.71000
"78"	70.00000	1812.87573	71989.25000
"78"	73.00000	1863.57275	19945.15000
"78"	74.00000	1917.02771	14647.94000
"78"	75.00000	1972.66663	16070.92000
"78"	76.00000	2077.40234	341969.40000
"78"	92.00000	2136.72510	6901.83000
"78"	93.00000	2302.81201	27302.17000
"78"	94.00000	2463.88940	18172.74000
"78"	95.00000	2592.25366	51552.26000
"78"	97.00000	2690.91675	17024.98000
"78"	98.00000	2861.24487	9343.93000
"78"	99.00000	3120.78467	21749.86000
"78"	100.00000	3706.48120	19347.11000
"79"	1.00000	0.00000	336892.38000
"79"	21.00000	1.00000	2949.10000
"79"	22.00000	62.31530	14837.53000
"79"	23.00000	207.59911	16412.32000
"79"	24.00000	259.29147	22858.82000
"79"	25.00000	275.23538	10200.65000
"79"	26.00000	305.51761	27921.46000
"79"	27.00000	320.00000	4765.41000
"79"	28.00000	372.04236	20030.08000
"79"	29.00000	399.24857	14182.70000
"79"	30.00000	415.47330	32539.18000
"79"	32.00000	468.95532	19762.70000
"79"	33.00000	516.14685	33710.46000
"79"	35.00000	531.84039	6187.12000
"79"	36.00000	567.99872	16564.50000
"79"	37.00000	594.84772	20759.17000
"79"	38.00000	620.48529	25471.58000
"79"	39.00000	640.00000	12052.49000
"79"	40.00000	687.75232	6095.92000
"79"	41.00000	731.35944	17453.50000
"79"	42.00000	776.52325	44276.35000
"79"	44.00000	800.00000	4775.29000
"79"	45.00000	829.54236	26770.89000
"79"	46.00000	840.00000	3643.14000
"79"	47.00000	910.86633	19746.58000
"79"	48.00000	960.00000	11826.05000
"79"	49.00000	1034.85278	105681.18000
"79"	55.00000	1061.68994	8857.88000
"79"	56.00000	1090.65479	18202.07000
"79"	57.00000	1183.97485	12576.70000
"79"	58.00000	1248.70618	15410.84000
"79"	59.00000	1297.64868	36337.08000
"79"	61.00000	1388.04858	23521.51000
"79"	62.00000	1450.55542	9399.03000
"79"	63.00000	1550.80859	55621.61000
"79"	66.00000	1600.00000	10896.64000
"79"	67.00000	1657.78027	19338.83000
"79"	68.00000	1730.80249	6460.38000
"79"	69.00000	1819.02100	61837.07000
"79"	72.00000	1872.00000	3385.69000
"79"	73.00000	1949.58167	18008.32000
"79"	74.00000	2077.65454	285075.40000
"79"	91.00000	2160.00000	1827.50000
"79"	92.00000	2337.71875	27412.75000
"79"	93.00000	2460.31030	4511.21000
"79"	94.00000	2590.08057	51291.68000
"79"	97.00000	2785.47754	14562.24000
"79"	98.00000	3120.00000	27920.73000
"79"	99.00000	3380.00000	8138.66000
"79"	100.00000	4042.61206	9468.14000
"80"	1.00000	0.00000	848869.66000
"80"	21.00000	23.33265	5101.28000
"80"	22.00000	128.43587	39759.31000
"80"	23.00000	251.52345	40680.30000
"80"	24.00000	291.85382	54293.28000
"80"	25.00000	311.73529	54197.76000
"80"	26.00000	320.00000	13671.15000
"80"	27.00000	354.86276	41181.65000
"80"	28.00000	376.98807	43533.96000
"80"	29.00000	408.34393	71821.57000
"80"	30.00000	427.29953	11436.63000
"80"	31.00000	464.21799	49574.58000
"80"	32.00000	518.14105	109837.72000
"80"	35.00000	560.14398	39427.83000
"80"	36.00000	616.64459	108792.72000
"80"	38.00000	653.25519	11589.07000
"80"	39.00000	699.12842	55709.15000
"80"	40.00000	740.36188	25622.61000
"80"	41.00000	778.93146	93724.84000
"80"	43.00000	822.33557	66177.97000
"80"	44.00000	833.00000	2301.81000
"80"	45.00000	905.97198	53990.99000
"80"	46.00000	963.56293	29135.35000
"80"	47.00000	1035.82776	306520.69000
"80"	54.00000	1077.98877	19766.24000
"80"	55.00000	1169.04565	49980.09000
"80"	56.00000	1247.23035	68090.88000
"80"	58.00000	1287.96069	89770.34000
"80"	60.00000	1407.45837	41673.43000
"80"	61.00000	1460.35315	36071.49000
"80"	62.00000	1549.74426	148653.51000
"80"	65.00000	1600.00000	27609.12000
"80"	66.00000	1660.37915	45278.85000
"80"	67.00000	1715.12354	24221.54000
"80"	68.00000	1815.35571	125866.58000
"80"	71.00000	1892.25305	40497.26000
"80"	72.00000	1961.78784	47307.96000
"80"	73.00000	2000.00000	24872.46000
"80"	74.00000	2079.83301	762130.93000
"80"	92.00000	2197.82324	10644.08000
"80"	93.00000	2334.73901	64837.01000
"80"	94.00000	2448.85962	12729.08000
"80"	95.00000	2594.67944	105460.47000
"80"	97.00000	2744.04785	24746.32000
"80"	98.00000	3035.67847	87936.98000
"80"	100.00000	4074.42212	25333.60000
