tax_exempt_general_partners,partnership_general_partners,individual_general_partners,s_corporations,other_limited_partners,corporate_general_partners,partnership_limited_partners,individual_limited_partners,other_general_partners,c_corporations,corporate_limited_partners,sole_proprietorships,tax_exempt_limited_partners
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
302323.3573,225393605.4,40735348.34,10384598284,1151290006,3154874419,1419448039,618358395,31086870.5,1.05096E+11,4675356663,6806431283,7054102.754
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
302323.3573,225393605.4,40735348.34,10384598284,1151290006,3154874419,1419448039,618358395,31086870.5,1.05096E+11,4675356663,6806431283,7054102.754
302323.3573,225393605.4,40735348.34,10384598284,1151290006,3154874419,1419448039,618358395,31086870.5,1.05096E+11,4675356663,6806431283,7054102.754
302323.3573,225393605.4,40735348.34,10384598284,1151290006,3154874419,1419448039,618358395,31086870.5,1.05096E+11,4675356663,6806431283,7054102.754
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
346366.2144,258229236.9,46669726.49,16150003178,1319011421,3614480599,1626235063,708441644.5,35615645.94,1.33497E+11,5356468659,4410873787,8081753.553
49480.88777,36889890.99,6667103.785,2307143311,188430203,516354371.3,232319294.7,101205949.2,5087949.42,19071048191,765209808.5,630124826.7,1154536.222
16493.62926,12296630.33,2222367.928,769047770.4,62810067.65,172118123.8,77439764.9,33735316.41,1695983.14,6357016064,255069936.2,210041608.9,384845.4073
8246.814628,6148315.165,1111183.964,384523885.2,31405033.83,86059061.88,38719882.45,16867658.2,847991.5701,3178508032,127534968.1,105020804.5,192422.7036
8246.814628,6148315.165,1111183.964,384523885.2,31405033.83,86059061.88,38719882.45,16867658.2,847991.5701,3178508032,127534968.1,105020804.5,192422.7036
16493.62926,12296630.33,2222367.928,769047770.4,62810067.65,172118123.8,77439764.9,33735316.41,1695983.14,6357016064,255069936.2,210041608.9,384845.4073
16493.62926,12296630.33,2222367.928,769047770.4,62810067.65,172118123.8,77439764.9,33735316.41,1695983.14,6357016064,255069936.2,210041608.9,384845.4073
16493.62926,12296630.33,2222367.928,769047770.4,62810067.65,172118123.8,77439764.9,33735316.41,1695983.14,6357016064,255069936.2,210041608.9,384845.4073
8246.814628,6148315.165,1111183.964,384523885.2,31405033.83,86059061.88,38719882.45,16867658.2,847991.5701,3178508032,127534968.1,105020804.5,192422.7036
8246.814628,6148315.165,1111183.964,384523885.2,31405033.83,86059061.88,38719882.45,16867658.2,847991.5701,3178508032,127534968.1,105020804.5,192422.7036
49480.88777,36889890.99,6667103.785,2307143311,188430203,516354371.3,232319294.7,101205949.2,5087949.42,19071048191,765209808.5,630124826.7,1154536.222
49480.88777,36889890.99,6667103.785,2307143311,188430203,516354371.3,232319294.7,101205949.2,5087949.42,19071048191,765209808.5,630124826.7,1154536.222
9896.177554,7377978.198,1333420.757,461428662.2,37686040.59,103270874.3,46463858.94,20241189.84,1017589.884,3814209638,153041961.7,126024965.3,230907.2444
9896.177554,7377978.198,1333420.757,461428662.2,37686040.59,103270874.3,46463858.94,20241189.84,1017589.884,3814209638,153041961.7,126024965.3,230907.2444
9896.177554,7377978.198,1333420.757,461428662.2,37686040.59,103270874.3,46463858.94,20241189.84,1017589.884,3814209638,153041961.7,126024965.3,230907.2444
9896.177554,7377978.198,1333420.757,461428662.2,37686040.59,103270874.3,46463858.94,20241189.84,1017589.884,3814209638,153041961.7,126024965.3,230907.2444
9896.177554,7377978.198,1333420.757,461428662.2,37686040.59,103270874.3,46463858.94,20241189.84,1017589.884,3814209638,153041961.7,126024965.3,230907.2444
49480.88777,36889890.99,6667103.785,2307143311,188430203,516354371.3,232319294.7,101205949.2,5087949.42,19071048191,765209808.5,630124826.7,1154536.222
49480.88777,36889890.99,6667103.785,2307143311,188430203,516354371.3,232319294.7,101205949.2,5087949.42,19071048191,765209808.5,630124826.7,1154536.222
16493.62926,12296630.33,2222367.928,769047770.4,62810067.65,172118123.8,77439764.9,33735316.41,1695983.14,6357016064,255069936.2,210041608.9,384845.4073
16493.62926,12296630.33,2222367.928,769047770.4,62810067.65,172118123.8,77439764.9,33735316.41,1695983.14,6357016064,255069936.2,210041608.9,384845.4073
16493.62926,12296630.33,2222367.928,769047770.4,62810067.65,172118123.8,77439764.9,33735316.41,1695983.14,6357016064,255069936.2,210041608.9,384845.4073
49480.88777,36889890.99,6667103.785,2307143311,188430203,516354371.3,232319294.7,101205949.2,5087949.42,19071048191,765209808.5,630124826.7,1154536.222
49480.88777,36889890.99,6667103.785,2307143311,188430203,516354371.3,232319294.7,101205949.2,5087949.42,19071048191,765209808.5,630124826.7,1154536.222
16493.62926,12296630.33,2222367.928,769047770.4,62810067.65,172118123.8,77439764.9,33735316.41,1695983.14,6357016064,255069936.2,210041608.9,384845.4073
16493.62926,12296630.33,2222367.928,769047770.4,62810067.65,172118123.8,77439764.9,33735316.41,1695983.14,6357016064,255069936.2,210041608.9,384845.4073
16493.62926,12296630.33,2222367.928,769047770.4,62810067.65,172118123.8,77439764.9,33735316.41,1695983.14,6357016064,255069936.2,210041608.9,384845.4073
49480.88777,36889890.99,6667103.785,2307143311,188430203,516354371.3,232319294.7,101205949.2,5087949.42,19071048191,765209808.5,630124826.7,1154536.222
49480.88777,36889890.99,6667103.785,2307143311,188430203,516354371.3,232319294.7,101205949.2,5087949.42,19071048191,765209808.5,630124826.7,1154536.222
9896.177554,7377978.198,1333420.757,461428662.2,37686040.59,103270874.3,46463858.94,20241189.84,1017589.884,3814209638,153041961.7,126024965.3,230907.2444
9896.177554,7377978.198,1333420.757,461428662.2,37686040.59,103270874.3,46463858.94,20241189.84,1017589.884,3814209638,153041961.7,126024965.3,230907.2444
9896.177554,7377978.198,1333420.757,461428662.2,37686040.59,103270874.3,46463858.94,20241189.84,1017589.884,3814209638,153041961.7,126024965.3,230907.2444
9896.177554,7377978.198,1333420.757,461428662.2,37686040.59,103270874.3,46463858.94,20241189.84,1017589.884,3814209638,153041961.7,126024965.3,230907.2444
9896.177554,7377978.198,1333420.757,461428662.2,37686040.59,103270874.3,46463858.94,20241189.84,1017589.884,3814209638,153041961.7,126024965.3,230907.2444
49480.88777,36889890.99,6667103.785,2307143311,188430203,516354371.3,232319294.7,101205949.2,5087949.42,19071048191,765209808.5,630124826.7,1154536.222
49480.88777,36889890.99,6667103.785,2307143311,188430203,516354371.3,232319294.7,101205949.2,5087949.42,19071048191,765209808.5,630124826.7,1154536.222
12370.22194,9222472.748,1666775.946,576785827.8,47107550.74,129088592.8,58079823.67,25301487.3,1271987.355,4767762048,191302452.1,157531206.7,288634.0555
12370.22194,9222472.748,1666775.946,576785827.8,47107550.74,129088592.8,58079823.67,25301487.3,1271987.355,4767762048,191302452.1,157531206.7,288634.0555
12370.22194,9222472.748,1666775.946,576785827.8,47107550.74,129088592.8,58079823.67,25301487.3,1271987.355,4767762048,191302452.1,157531206.7,288634.0555
12370.22194,9222472.748,1666775.946,576785827.8,47107550.74,129088592.8,58079823.67,25301487.3,1271987.355,4767762048,191302452.1,157531206.7,288634.0555
49480.88777,36889890.99,6667103.785,2307143311,188430203,516354371.3,232319294.7,101205949.2,5087949.42,19071048191,765209808.5,630124826.7,1154536.222
16493.62926,12296630.33,2222367.928,769047770.4,62810067.65,172118123.8,77439764.9,33735316.41,1695983.14,6357016064,255069936.2,210041608.9,384845.4073
5497.876419,4098876.777,740789.3094,256349256.8,20936689.22,57372707.92,25813254.97,11245105.47,565327.7134,2119005355,85023312.05,70013869.64,128281.8024
5497.876419,4098876.777,740789.3094,256349256.8,20936689.22,57372707.92,25813254.97,11245105.47,565327.7134,2119005355,85023312.05,70013869.64,128281.8024
5497.876419,4098876.777,740789.3094,256349256.8,20936689.22,57372707.92,25813254.97,11245105.47,565327.7134,2119005355,85023312.05,70013869.64,128281.8024
16493.62926,12296630.33,2222367.928,769047770.4,62810067.65,172118123.8,77439764.9,33735316.41,1695983.14,6357016064,255069936.2,210041608.9,384845.4073
4123.407314,3074157.583,555591.9821,192261942.6,15702516.91,43029530.94,19359941.22,8433829.102,423995.785,1589254016,63767484.04,52510402.23,96211.35182
4123.407314,3074157.583,555591.9821,192261942.6,15702516.91,43029530.94,19359941.22,8433829.102,423995.785,1589254016,63767484.04,52510402.23,96211.35182
4123.407314,3074157.583,555591.9821,192261942.6,15702516.91,43029530.94,19359941.22,8433829.102,423995.785,1589254016,63767484.04,52510402.23,96211.35182
4123.407314,3074157.583,555591.9821,192261942.6,15702516.91,43029530.94,19359941.22,8433829.102,423995.785,1589254016,63767484.04,52510402.23,96211.35182
16493.62926,12296630.33,2222367.928,769047770.4,62810067.65,172118123.8,77439764.9,33735316.41,1695983.14,6357016064,255069936.2,210041608.9,384845.4073
2061.703657,1537078.791,277795.991,96130971.3,7851258.457,21514765.47,9679970.612,4216914.551,211997.8925,794627007.9,31883742.02,26255201.11,48105.67591
2061.703657,1537078.791,277795.991,96130971.3,7851258.457,21514765.47,9679970.612,4216914.551,211997.8925,794627007.9,31883742.02,26255201.11,48105.67591
2061.703657,1537078.791,277795.991,96130971.3,7851258.457,21514765.47,9679970.612,4216914.551,211997.8925,794627007.9,31883742.02,26255201.11,48105.67591
2061.703657,1537078.791,277795.991,96130971.3,7851258.457,21514765.47,9679970.612,4216914.551,211997.8925,794627007.9,31883742.02,26255201.11,48105.67591
2061.703657,1537078.791,277795.991,96130971.3,7851258.457,21514765.47,9679970.612,4216914.551,211997.8925,794627007.9,31883742.02,26255201.11,48105.67591
2061.703657,1537078.791,277795.991,96130971.3,7851258.457,21514765.47,9679970.612,4216914.551,211997.8925,794627007.9,31883742.02,26255201.11,48105.67591
2061.703657,1537078.791,277795.991,96130971.3,7851258.457,21514765.47,9679970.612,4216914.551,211997.8925,794627007.9,31883742.02,26255201.11,48105.67591
2061.703657,1537078.791,277795.991,96130971.3,7851258.457,21514765.47,9679970.612,4216914.551,211997.8925,794627007.9,31883742.02,26255201.11,48105.67591
213415.7435,159109584.9,28755848.47,35041440451,812717266.6,2227085184,1002015065,436510820,21944806.52,2.09557E+11,3300422194,1265738171,4979623.795
35569.29058,26518264.15,4792641.412,5840240075,135452877.8,371180864,167002510.9,72751803.34,3657467.753,34926147364,550070365.7,210956361.8,829937.2992
35569.29058,26518264.15,4792641.412,5840240075,135452877.8,371180864,167002510.9,72751803.34,3657467.753,34926147364,550070365.7,210956361.8,829937.2992
11856.43019,8839421.382,1597547.137,1946746692,45150959.26,123726954.7,55667503.64,24250601.11,1219155.918,11642049121,183356788.6,70318787.25,276645.7664
11856.43019,8839421.382,1597547.137,1946746692,45150959.26,123726954.7,55667503.64,24250601.11,1219155.918,11642049121,183356788.6,70318787.25,276645.7664
11856.43019,8839421.382,1597547.137,1946746692,45150959.26,123726954.7,55667503.64,24250601.11,1219155.918,11642049121,183356788.6,70318787.25,276645.7664
35569.29058,26518264.15,4792641.412,5840240075,135452877.8,371180864,167002510.9,72751803.34,3657467.753,34926147364,550070365.7,210956361.8,829937.2992
11856.43019,8839421.382,1597547.137,1946746692,45150959.26,123726954.7,55667503.64,24250601.11,1219155.918,11642049121,183356788.6,70318787.25,276645.7664
11856.43019,8839421.382,1597547.137,1946746692,45150959.26,123726954.7,55667503.64,24250601.11,1219155.918,11642049121,183356788.6,70318787.25,276645.7664
11856.43019,8839421.382,1597547.137,1946746692,45150959.26,123726954.7,55667503.64,24250601.11,1219155.918,11642049121,183356788.6,70318787.25,276645.7664
11856.43019,8839421.382,1597547.137,1946746692,45150959.26,123726954.7,55667503.64,24250601.11,1219155.918,11642049121,183356788.6,70318787.25,276645.7664
11856.43019,8839421.382,1597547.137,1946746692,45150959.26,123726954.7,55667503.64,24250601.11,1219155.918,11642049121,183356788.6,70318787.25,276645.7664
11856.43019,8839421.382,1597547.137,1946746692,45150959.26,123726954.7,55667503.64,24250601.11,1219155.918,11642049121,183356788.6,70318787.25,276645.7664
35569.29058,26518264.15,4792641.412,5840240075,135452877.8,371180864,167002510.9,72751803.34,3657467.753,34926147364,550070365.7,210956361.8,829937.2992
35569.29058,26518264.15,4792641.412,5840240075,135452877.8,371180864,167002510.9,72751803.34,3657467.753,34926147364,550070365.7,210956361.8,829937.2992
35569.29058,26518264.15,4792641.412,5840240075,135452877.8,371180864,167002510.9,72751803.34,3657467.753,34926147364,550070365.7,210956361.8,829937.2992
35569.29058,26518264.15,4792641.412,5840240075,135452877.8,371180864,167002510.9,72751803.34,3657467.753,34926147364,550070365.7,210956361.8,829937.2992
35569.29058,26518264.15,4792641.412,5840240075,135452877.8,371180864,167002510.9,72751803.34,3657467.753,34926147364,550070365.7,210956361.8,829937.2992
5928.215096,4419710.691,798773.5687,973373345.9,22575479.63,61863477.33,27833751.82,12125300.56,609577.9588,5821024561,91678394.29,35159393.63,138322.8832
5928.215096,4419710.691,798773.5687,973373345.9,22575479.63,61863477.33,27833751.82,12125300.56,609577.9588,5821024561,91678394.29,35159393.63,138322.8832
5928.215096,4419710.691,798773.5687,973373345.9,22575479.63,61863477.33,27833751.82,12125300.56,609577.9588,5821024561,91678394.29,35159393.63,138322.8832
5928.215096,4419710.691,798773.5687,973373345.9,22575479.63,61863477.33,27833751.82,12125300.56,609577.9588,5821024561,91678394.29,35159393.63,138322.8832
5928.215096,4419710.691,798773.5687,973373345.9,22575479.63,61863477.33,27833751.82,12125300.56,609577.9588,5821024561,91678394.29,35159393.63,138322.8832
5928.215096,4419710.691,798773.5687,973373345.9,22575479.63,61863477.33,27833751.82,12125300.56,609577.9588,5821024561,91678394.29,35159393.63,138322.8832
35569.29058,26518264.15,4792641.412,5840240075,135452877.8,371180864,167002510.9,72751803.34,3657467.753,34926147364,550070365.7,210956361.8,829937.2992
35569.29058,26518264.15,4792641.412,5840240075,135452877.8,371180864,167002510.9,72751803.34,3657467.753,34926147364,550070365.7,210956361.8,829937.2992
3952.143398,2946473.794,532515.7125,648915563.9,15050319.75,41242318.22,18555834.55,8083533.704,406385.3058,3880683040,61118929.53,23439595.75,92215.25547
3952.143398,2946473.794,532515.7125,648915563.9,15050319.75,41242318.22,18555834.55,8083533.704,406385.3058,3880683040,61118929.53,23439595.75,92215.25547
3952.143398,2946473.794,532515.7125,648915563.9,15050319.75,41242318.22,18555834.55,8083533.704,406385.3058,3880683040,61118929.53,23439595.75,92215.25547
3952.143398,2946473.794,532515.7125,648915563.9,15050319.75,41242318.22,18555834.55,8083533.704,406385.3058,3880683040,61118929.53,23439595.75,92215.25547
3952.143398,2946473.794,532515.7125,648915563.9,15050319.75,41242318.22,18555834.55,8083533.704,406385.3058,3880683040,61118929.53,23439595.75,92215.25547
3952.143398,2946473.794,532515.7125,648915563.9,15050319.75,41242318.22,18555834.55,8083533.704,406385.3058,3880683040,61118929.53,23439595.75,92215.25547
3952.143398,2946473.794,532515.7125,648915563.9,15050319.75,41242318.22,18555834.55,8083533.704,406385.3058,3880683040,61118929.53,23439595.75,92215.25547
3952.143398,2946473.794,532515.7125,648915563.9,15050319.75,41242318.22,18555834.55,8083533.704,406385.3058,3880683040,61118929.53,23439595.75,92215.25547
3952.143398,2946473.794,532515.7125,648915563.9,15050319.75,41242318.22,18555834.55,8083533.704,406385.3058,3880683040,61118929.53,23439595.75,92215.25547
35569.29058,26518264.15,4792641.412,5840240075,135452877.8,371180864,167002510.9,72751803.34,3657467.753,34926147364,550070365.7,210956361.8,829937.2992
35569.29058,26518264.15,4792641.412,5840240075,135452877.8,371180864,167002510.9,72751803.34,3657467.753,34926147364,550070365.7,210956361.8,829937.2992
