NAICS,tax_exempt_general_partners,partnership_general_partners,individual_general_partners,s_corporations,other_limited_partners,corporate_general_partners,partnership_limited_partners,individual_limited_partners,other_general_partners,c_corporations,corporate_limited_partners,sole_proprietorships,tax_exempt_limited_partners
[[334412]],5928.215096,4419710.691,798773.5687,973373345.9,22575479.63,61863477.33,27833751.82,12125300.56,609577.9588,5821024561,91678394.29,35159393.63,138322.8832
[[334413]],5928.215096,4419710.691,798773.5687,973373345.9,22575479.63,61863477.33,27833751.82,12125300.56,609577.9588,5821024561,91678394.29,35159393.63,138322.8832
[[334416]],5928.215096,4419710.691,798773.5687,973373345.9,22575479.63,61863477.33,27833751.82,12125300.56,609577.9588,5821024561,91678394.29,35159393.63,138322.8832
[[334417]],5928.215096,4419710.691,798773.5687,973373345.9,22575479.63,61863477.33,27833751.82,12125300.56,609577.9588,5821024561,91678394.29,35159393.63,138322.8832
[[334418]],5928.215096,4419710.691,798773.5687,973373345.9,22575479.63,61863477.33,27833751.82,12125300.56,609577.9588,5821024561,91678394.29,35159393.63,138322.8832
[[334419]],5928.215096,4419710.691,798773.5687,973373345.9,22575479.63,61863477.33,27833751.82,12125300.56,609577.9588,5821024561,91678394.29,35159393.63,138322.8832
[[3345]],35569.29058,26518264.15,4792641.412,5840240075,135452877.8,371180864,167002510.9,72751803.34,3657467.753,34926147364,550070365.7,210956361.8,829937.2992
[[33451]],35569.29058,26518264.15,4792641.412,5840240075,135452877.8,371180864,167002510.9,72751803.34,3657467.753,34926147364,550070365.7,210956361.8,829937.2992
[[334510]],3952.143398,2946473.794,532515.7125,648915563.9,15050319.75,41242318.22,18555834.55,8083533.704,406385.3058,3880683040,61118929.53,23439595.75,92215.25547
[[334511]],3952.143398,2946473.794,532515.7125,648915563.9,15050319.75,41242318.22,18555834.55,8083533.704,406385.3058,3880683040,61118929.53,23439595.75,92215.25547
[[334512]],3952.143398,2946473.794,532515.7125,648915563.9,15050319.75,41242318.22,18555834.55,8083533.704,406385.3058,3880683040,61118929.53,23439595.75,92215.25547
[[334513]],3952.143398,2946473.794,532515.7125,648915563.9,15050319.75,41242318.22,18555834.55,8083533.704,406385.3058,3880683040,61118929.53,23439595.75,92215.25547
[[334514]],3952.143398,2946473.794,532515.7125,648915563.9,15050319.75,41242318.22,18555834.55,8083533.704,406385.3058,3880683040,61118929.53,23439595.75,92215.25547
[[334515]],3952.143398,2946473.794,532515.7125,648915563.9,15050319.75,41242318.22,18555834.55,8083533.704,406385.3058,3880683040,61118929.53,23439595.75,92215.25547
[[334516]],3952.143398,2946473.794,532515.7125,648915563.9,15050319.75,41242318.22,18555834.55,8083533.704,406385.3058,3880683040,61118929.53,23439595.75,92215.25547
[[334517]],3952.143398,2946473.794,532515.7125,648915563.9,15050319.75,41242318.22,18555834.55,8083533.704,406385.3058,3880683040,61118929.53,23439595.75,92215.25547
[[334519]],3952.143398,2946473.794,532515.7125,648915563.9,15050319.75,41242318.22,18555834.55,8083533.704,406385.3058,3880683040,61118929.53,23439595.75,92215.25547
[[3346]],35569.29058,26518264.15,4792641.412,5840240075,135452877.8,371180864,167002510.9,72751803.34,3657467.753,34926147364,550070365.7,210956361.8,829937.2992
[[33461]],35569.29058,26518264.15,4792641.412,5840240075,135452877.8,371180864,167002510.9,72751803.34,3657467.753,34926147364,550070365.7,210956361.8,829937.2992
[[334613]],17784.64529,13259132.07,2396320.706,2920120038,67726438.88,185590432,83501255.46,36375901.67,1828733.876,17463073682,275035182.9,105478180.9,414968.6496
[[334614]],17784.64529,13259132.07,2396320.706,2920120038,67726438.88,185590432,83501255.46,36375901.67,1828733.876,17463073682,275035182.9,105478180.9,414968.6496
[[335]],31944.72034,23816008.65,4304263.231,17403956207,121650002.8,333356912.7,149984675.6,65338272.82,3284765.667,1.14E+11,494017274.8,727641015.7,745365.2994
[[3351]],7986.180085,5954002.162,1076065.808,4350989052,30412500.71,83339228.18,37496168.89,16334568.21,821191.4168,28532707154,123504318.7,181910253.9,186341.3249
[[33511]],3993.090042,2977001.081,538032.9039,2175494526,15206250.35,41669614.09,18748084.44,8167284.103,410595.7084,14266353577,61752159.36,90955126.97,93170.66243
[[335110]],3993.090042,2977001.081,538032.9039,2175494526,15206250.35,41669614.09,18748084.44,8167284.103,410595.7084,14266353577,61752159.36,90955126.97,93170.66243
[[33512]],3993.090042,2977001.081,538032.9039,2175494526,15206250.35,41669614.09,18748084.44,8167284.103,410595.7084,14266353577,61752159.36,90955126.97,93170.66243
[[335121]],1331.030014,992333.6937,179344.3013,725164842,5068750.118,13889871.36,6249361.481,2722428.034,136865.2361,4755451192,20584053.12,30318375.66,31056.88748
[[335122]],1331.030014,992333.6937,179344.3013,725164842,5068750.118,13889871.36,6249361.481,2722428.034,136865.2361,4755451192,20584053.12,30318375.66,31056.88748
[[335129]],1331.030014,992333.6937,179344.3013,725164842,5068750.118,13889871.36,6249361.481,2722428.034,136865.2361,4755451192,20584053.12,30318375.66,31056.88748
[[3352]],7986.180085,5954002.162,1076065.808,4350989052,30412500.71,83339228.18,37496168.89,16334568.21,821191.4168,28532707154,123504318.7,181910253.9,186341.3249
[[33521]],3993.090042,2977001.081,538032.9039,2175494526,15206250.35,41669614.09,18748084.44,8167284.103,410595.7084,14266353577,61752159.36,90955126.97,93170.66243
[[335210]],3993.090042,2977001.081,538032.9039,2175494526,15206250.35,41669614.09,18748084.44,8167284.103,410595.7084,14266353577,61752159.36,90955126.97,93170.66243
[[33522]],3993.090042,2977001.081,538032.9039,2175494526,15206250.35,41669614.09,18748084.44,8167284.103,410595.7084,14266353577,61752159.36,90955126.97,93170.66243
[[335221]],998.2725106,744250.2703,134508.226,543873631.5,3801562.588,10417403.52,4687021.111,2041821.026,102648.9271,3566588394,15438039.84,22738781.74,23292.66561
[[335222]],998.2725106,744250.2703,134508.226,543873631.5,3801562.588,10417403.52,4687021.111,2041821.026,102648.9271,3566588394,15438039.84,22738781.74,23292.66561
[[335224]],998.2725106,744250.2703,134508.226,543873631.5,3801562.588,10417403.52,4687021.111,2041821.026,102648.9271,3566588394,15438039.84,22738781.74,23292.66561
[[335228]],998.2725106,744250.2703,134508.226,543873631.5,3801562.588,10417403.52,4687021.111,2041821.026,102648.9271,3566588394,15438039.84,22738781.74,23292.66561
[[3353]],7986.180085,5954002.162,1076065.808,4350989052,30412500.71,83339228.18,37496168.89,16334568.21,821191.4168,28532707154,123504318.7,181910253.9,186341.3249
[[33531]],7986.180085,5954002.162,1076065.808,4350989052,30412500.71,83339228.18,37496168.89,16334568.21,821191.4168,28532707154,123504318.7,181910253.9,186341.3249
[[335311]],1996.545021,1488500.541,269016.452,1087747263,7603125.177,20834807.05,9374042.222,4083642.051,205297.8542,7133176788,30876079.68,45477563.48,46585.33121
[[335312]],1996.545021,1488500.541,269016.452,1087747263,7603125.177,20834807.05,9374042.222,4083642.051,205297.8542,7133176788,30876079.68,45477563.48,46585.33121
[[335313]],1996.545021,1488500.541,269016.452,1087747263,7603125.177,20834807.05,9374042.222,4083642.051,205297.8542,7133176788,30876079.68,45477563.48,46585.33121
[[335314]],1996.545021,1488500.541,269016.452,1087747263,7603125.177,20834807.05,9374042.222,4083642.051,205297.8542,7133176788,30876079.68,45477563.48,46585.33121
[[3359]],7986.180085,5954002.162,1076065.808,4350989052,30412500.71,83339228.18,37496168.89,16334568.21,821191.4168,28532707154,123504318.7,181910253.9,186341.3249
[[33591]],1996.545021,1488500.541,269016.452,1087747263,7603125.177,20834807.05,9374042.222,4083642.051,205297.8542,7133176788,30876079.68,45477563.48,46585.33121
[[335911]],998.2725106,744250.2703,134508.226,543873631.5,3801562.588,10417403.52,4687021.111,2041821.026,102648.9271,3566588394,15438039.84,22738781.74,23292.66561
[[335912]],998.2725106,744250.2703,134508.226,543873631.5,3801562.588,10417403.52,4687021.111,2041821.026,102648.9271,3566588394,15438039.84,22738781.74,23292.66561
[[33592]],1996.545021,1488500.541,269016.452,1087747263,7603125.177,20834807.05,9374042.222,4083642.051,205297.8542,7133176788,30876079.68,45477563.48,46585.33121
[[335921]],998.2725106,744250.2703,134508.226,543873631.5,3801562.588,10417403.52,4687021.111,2041821.026,102648.9271,3566588394,15438039.84,22738781.74,23292.66561
[[335929]],998.2725106,744250.2703,134508.226,543873631.5,3801562.588,10417403.52,4687021.111,2041821.026,102648.9271,3566588394,15438039.84,22738781.74,23292.66561
[[33593]],1996.545021,1488500.541,269016.452,1087747263,7603125.177,20834807.05,9374042.222,4083642.051,205297.8542,7133176788,30876079.68,45477563.48,46585.33121
[[335931]],998.2725106,744250.2703,134508.226,543873631.5,3801562.588,10417403.52,4687021.111,2041821.026,102648.9271,3566588394,15438039.84,22738781.74,23292.66561
[[335932]],998.2725106,744250.2703,134508.226,543873631.5,3801562.588,10417403.52,4687021.111,2041821.026,102648.9271,3566588394,15438039.84,22738781.74,23292.66561
[[33599]],1996.545021,1488500.541,269016.452,1087747263,7603125.177,20834807.05,9374042.222,4083642.051,205297.8542,7133176788,30876079.68,45477563.48,46585.33121
[[335991]],998.2725106,744250.2703,134508.226,543873631.5,3801562.588,10417403.52,4687021.111,2041821.026,102648.9271,3566588394,15438039.84,22738781.74,23292.66561
[[335999]],998.2725106,744250.2703,134508.226,543873631.5,3801562.588,10417403.52,4687021.111,2041821.026,102648.9271,3566588394,15438039.84,22738781.74,23292.66561
[[336]],729915.3419,544179755.2,98349515.5,30770732318,2779620621,7616980908,3427048807,1492935522,75054682.89,3.46E+11,11287961962,486692232.3,17031095.02
[[3361]],104273.6203,77739965.03,14049930.79,4395818903,397088660.2,1088140130,489578401,213276503.2,10722097.56,49468412084,1612565995,69527461.75,2433013.574
[[33611]],52136.81013,38869982.52,7024965.393,2197909451,198544330.1,544070064.8,244789200.5,106638251.6,5361048.778,24734206042,806282997.3,34763730.88,1216506.787
[[336111]],26068.40507,19434991.26,3512482.696,1098954726,99272165.05,272035032.4,122394600.3,53319125.8,2680524.389,12367103021,403141498.6,17381865.44,608253.3934
[[336112]],26068.40507,19434991.26,3512482.696,1098954726,99272165.05,272035032.4,122394600.3,53319125.8,2680524.389,12367103021,403141498.6,17381865.44,608253.3934
[[33612]],52136.81013,38869982.52,7024965.393,2197909451,198544330.1,544070064.8,244789200.5,106638251.6,5361048.778,24734206042,806282997.3,34763730.88,1216506.787
[[336120]],52136.81013,38869982.52,7024965.393,2197909451,198544330.1,544070064.8,244789200.5,106638251.6,5361048.778,24734206042,806282997.3,34763730.88,1216506.787
[[3362]],104273.6203,77739965.03,14049930.79,4395818903,397088660.2,1088140130,489578401,213276503.2,10722097.56,49468412084,1612565995,69527461.75,2433013.574
[[33621]],104273.6203,77739965.03,14049930.79,4395818903,397088660.2,1088140130,489578401,213276503.2,10722097.56,49468412084,1612565995,69527461.75,2433013.574
[[336211]],26068.40507,19434991.26,3512482.696,1098954726,99272165.05,272035032.4,122394600.3,53319125.8,2680524.389,12367103021,403141498.6,17381865.44,608253.3934
[[336212]],26068.40507,19434991.26,3512482.696,1098954726,99272165.05,272035032.4,122394600.3,53319125.8,2680524.389,12367103021,403141498.6,17381865.44,608253.3934
[[336213]],26068.40507,19434991.26,3512482.696,1098954726,99272165.05,272035032.4,122394600.3,53319125.8,2680524.389,12367103021,403141498.6,17381865.44,608253.3934
[[336214]],26068.40507,19434991.26,3512482.696,1098954726,99272165.05,272035032.4,122394600.3,53319125.8,2680524.389,12367103021,403141498.6,17381865.44,608253.3934
[[3363]],104273.6203,77739965.03,14049930.79,4395818903,397088660.2,1088140130,489578401,213276503.2,10722097.56,49468412084,1612565995,69527461.75,2433013.574
[[33631]],13034.20253,9717495.629,1756241.348,549477362.8,49636082.53,136017516.2,61197300.13,26659562.9,1340262.194,6183551510,201570749.3,8690932.719,304126.6967
[[336310]],13034.20253,9717495.629,1756241.348,549477362.8,49636082.53,136017516.2,61197300.13,26659562.9,1340262.194,6183551510,201570749.3,8690932.719,304126.6967
[[33632]],13034.20253,9717495.629,1756241.348,549477362.8,49636082.53,136017516.2,61197300.13,26659562.9,1340262.194,6183551510,201570749.3,8690932.719,304126.6967
[[336320]],13034.20253,9717495.629,1756241.348,549477362.8,49636082.53,136017516.2,61197300.13,26659562.9,1340262.194,6183551510,201570749.3,8690932.719,304126.6967
[[33633]],13034.20253,9717495.629,1756241.348,549477362.8,49636082.53,136017516.2,61197300.13,26659562.9,1340262.194,6183551510,201570749.3,8690932.719,304126.6967
[[336330]],13034.20253,9717495.629,1756241.348,549477362.8,49636082.53,136017516.2,61197300.13,26659562.9,1340262.194,6183551510,201570749.3,8690932.719,304126.6967
[[33634]],13034.20253,9717495.629,1756241.348,549477362.8,49636082.53,136017516.2,61197300.13,26659562.9,1340262.194,6183551510,201570749.3,8690932.719,304126.6967
[[336340]],13034.20253,9717495.629,1756241.348,549477362.8,49636082.53,136017516.2,61197300.13,26659562.9,1340262.194,6183551510,201570749.3,8690932.719,304126.6967
[[33635]],13034.20253,9717495.629,1756241.348,549477362.8,49636082.53,136017516.2,61197300.13,26659562.9,1340262.194,6183551510,201570749.3,8690932.719,304126.6967
[[336350]],13034.20253,9717495.629,1756241.348,549477362.8,49636082.53,136017516.2,61197300.13,26659562.9,1340262.194,6183551510,201570749.3,8690932.719,304126.6967
[[33636]],13034.20253,9717495.629,1756241.348,549477362.8,49636082.53,136017516.2,61197300.13,26659562.9,1340262.194,6183551510,201570749.3,8690932.719,304126.6967
[[336360]],13034.20253,9717495.629,1756241.348,549477362.8,49636082.53,136017516.2,61197300.13,26659562.9,1340262.194,6183551510,201570749.3,8690932.719,304126.6967
[[33637]],13034.20253,9717495.629,1756241.348,549477362.8,49636082.53,136017516.2,61197300.13,26659562.9,1340262.194,6183551510,201570749.3,8690932.719,304126.6967
[[336370]],13034.20253,9717495.629,1756241.348,549477362.8,49636082.53,136017516.2,61197300.13,26659562.9,1340262.194,6183551510,201570749.3,8690932.719,304126.6967
[[33639]],13034.20253,9717495.629,1756241.348,549477362.8,49636082.53,136017516.2,61197300.13,26659562.9,1340262.194,6183551510,201570749.3,8690932.719,304126.6967
[[336390]],13034.20253,9717495.629,1756241.348,549477362.8,49636082.53,136017516.2,61197300.13,26659562.9,1340262.194,6183551510,201570749.3,8690932.719,304126.6967
[[3364]],104273.6203,77739965.03,14049930.79,4395818903,397088660.2,1088140130,489578401,213276503.2,10722097.56,49468412084,1612565995,69527461.75,2433013.574
[[33641]],104273.6203,77739965.03,14049930.79,4395818903,397088660.2,1088140130,489578401,213276503.2,10722097.56,49468412084,1612565995,69527461.75,2433013.574
[[336411]],17378.93671,12956660.84,2341655.131,732636483.8,66181443.37,181356688.3,81596400.17,35546083.86,1787016.259,8244735347,268760999.1,11587910.29,405502.2623
[[336412]],17378.93671,12956660.84,2341655.131,732636483.8,66181443.37,181356688.3,81596400.17,35546083.86,1787016.259,8244735347,268760999.1,11587910.29,405502.2623
[[336413]],17378.93671,12956660.84,2341655.131,732636483.8,66181443.37,181356688.3,81596400.17,35546083.86,1787016.259,8244735347,268760999.1,11587910.29,405502.2623
[[336414]],17378.93671,12956660.84,2341655.131,732636483.8,66181443.37,181356688.3,81596400.17,35546083.86,1787016.259,8244735347,268760999.1,11587910.29,405502.2623
[[336415]],17378.93671,12956660.84,2341655.131,732636483.8,66181443.37,181356688.3,81596400.17,35546083.86,1787016.259,8244735347,268760999.1,11587910.29,405502.2623
[[336419]],17378.93671,12956660.84,2341655.131,732636483.8,66181443.37,181356688.3,81596400.17,35546083.86,1787016.259,8244735347,268760999.1,11587910.29,405502.2623
[[3365]],104273.6203,77739965.03,14049930.79,4395818903,397088660.2,1088140130,489578401,213276503.2,10722097.56,49468412084,1612565995,69527461.75,2433013.574
[[33651]],104273.6203,77739965.03,14049930.79,4395818903,397088660.2,1088140130,489578401,213276503.2,10722097.56,49468412084,1612565995,69527461.75,2433013.574
[[336510]],104273.6203,77739965.03,14049930.79,4395818903,397088660.2,1088140130,489578401,213276503.2,10722097.56,49468412084,1612565995,69527461.75,2433013.574
[[3366]],104273.6203,77739965.03,14049930.79,4395818903,397088660.2,1088140130,489578401,213276503.2,10722097.56,49468412084,1612565995,69527461.75,2433013.574
[[33661]],104273.6203,77739965.03,14049930.79,4395818903,397088660.2,1088140130,489578401,213276503.2,10722097.56,49468412084,1612565995,69527461.75,2433013.574
[[336611]],52136.81013,38869982.52,7024965.393,2197909451,198544330.1,544070064.8,244789200.5,106638251.6,5361048.778,24734206042,806282997.3,34763730.88,1216506.787
[[336612]],52136.81013,38869982.52,7024965.393,2197909451,198544330.1,544070064.8,244789200.5,106638251.6,5361048.778,24734206042,806282997.3,34763730.88,1216506.787
[[3369]],104273.6203,77739965.03,14049930.79,4395818903,397088660.2,1088140130,489578401,213276503.2,10722097.56,49468412084,1612565995,69527461.75,2433013.574
[[33699]],104273.6203,77739965.03,14049930.79,4395818903,397088660.2,1088140130,489578401,213276503.2,10722097.56,49468412084,1612565995,69527461.75,2433013.574
[[336991]],34757.87342,25913321.68,4683310.262,1465272968,132362886.7,362713376.6,163192800.3,71092167.73,3574032.519,16489470695,537521998.2,23175820.58,811004.5246
[[336992]],34757.87342,25913321.68,4683310.262,1465272968,132362886.7,362713376.6,163192800.3,71092167.73,3574032.519,16489470695,537521998.2,23175820.58,811004.5246
[[336999]],34757.87342,25913321.68,4683310.262,1465272968,132362886.7,362713376.6,163192800.3,71092167.73,3574032.519,16489470695,537521998.2,23175820.58,811004.5246
[[337]],17569.93868,13099060.1,2367390.926,1500209399,66908805.83,183349876.1,82493179.63,35936750.58,1806656.335,18671661862,271714797.8,2461183587,409958.9062
[[3371]],5856.646228,4366353.367,789130.3086,500069799.6,22302935.28,61116625.37,27497726.54,11978916.86,602218.7783,6223887287,90571599.27,820394528.9,136652.9687
[[33711]],2928.323114,2183176.684,394565.1543,250034899.8,11151467.64,30558312.69,13748863.27,5989458.43,301109.3892,3111943644,45285799.63,410197264.4,68326.48436
[[337110]],2928.323114,2183176.684,394565.1543,250034899.8,11151467.64,30558312.69,13748863.27,5989458.43,301109.3892,3111943644,45285799.63,410197264.4,68326.48436
[[33712]],2928.323114,2183176.684,394565.1543,250034899.8,11151467.64,30558312.69,13748863.27,5989458.43,301109.3892,3111943644,45285799.63,410197264.4,68326.48436
[[337121]],585.6646228,436635.3367,78913.03086,50006979.96,2230293.528,6111662.537,2749772.654,1197891.686,60221.87783,622388728.7,9057159.927,82039452.89,13665.29687
[[337122]],585.6646228,436635.3367,78913.03086,50006979.96,2230293.528,6111662.537,2749772.654,1197891.686,60221.87783,622388728.7,9057159.927,82039452.89,13665.29687
[[337124]],585.6646228,436635.3367,78913.03086,50006979.96,2230293.528,6111662.537,2749772.654,1197891.686,60221.87783,622388728.7,9057159.927,82039452.89,13665.29687
[[337125]],585.6646228,436635.3367,78913.03086,50006979.96,2230293.528,6111662.537,2749772.654,1197891.686,60221.87783,622388728.7,9057159.927,82039452.89,13665.29687
[[337127]],585.6646228,436635.3367,78913.03086,50006979.96,2230293.528,6111662.537,2749772.654,1197891.686,60221.87783,622388728.7,9057159.927,82039452.89,13665.29687
[[3372]],5856.646228,4366353.367,789130.3086,500069799.6,22302935.28,61116625.37,27497726.54,11978916.86,602218.7783,6223887287,90571599.27,820394528.9,136652.9687
[[33721]],5856.646228,4366353.367,789130.3086,500069799.6,22302935.28,61116625.37,27497726.54,11978916.86,602218.7783,6223887287,90571599.27,820394528.9,136652.9687
[[337211]],1464.161557,1091588.342,197282.5771,125017449.9,5575733.819,15279156.34,6874431.635,2994729.215,150554.6946,1555971822,22642899.82,205098632.2,34163.24218
[[337212]],1464.161557,1091588.342,197282.5771,125017449.9,5575733.819,15279156.34,6874431.635,2994729.215,150554.6946,1555971822,22642899.82,205098632.2,34163.24218
