YEAR,TAB_NUM,INDY_CD,AC,WT_CT_IND,WT_CT,TOT_ASSTS_IND,TOT_ASSTS,CASH_IND,CASH,TRD_NOTES_ACCTS_RCV_IND,TRD_NOTES_ACCTS_RCV,BAD_DBT_ALLW_IND,BAD_DBT_ALLW,INVNTRY_IND,INVNTRY,GVT_OBLGNS_IND,GVT_OBLGNS,TX_EXMT_SEC_IND,TX_EXMT_SEC,OTHR_CUR_ASSTS_IND,OTHR_CUR_ASSTS,LNS_TO_STKHDR_IND,LNS_TO_STKHDR,MRTG_RE_LNS_IND,MRTG_RE_LNS,OTHR_INVSMTS_IND,OTHR_INVSMTS,DPRCBL_ASSTS_IND,DPRCBL_ASSTS,ACCUM_DPR_IND,ACCUM_DPR,DPTBL_ASSTS_IND,DPTBL_ASSTS,ACCUM_DPLTN_IND,ACCUM_DPLTN,LAND_IND,LAND,INTNGBL_ASSTS_IND,INTNGBL_ASSTS,ACCUM_AMORT_IND,ACCUM_AMORT,COMP_OTHR_ASSTS_IND,COMP_OTHR_ASSTS,TOT_LBLTS_IND,TOT_LBLTS,ACCTS_PYBL_IND,ACCTS_PYBL,MRTG_LT_1YR_IND,MRTG_LT_1YR,COMP_OTHR_CUR_LBLTS_IND,COMP_OTHR_CUR_LBLTS,LNS_FRM_STKHDR_IND,LNS_FRM_STKHDR,MRTG_GT_1YR_IND,MRTG_GT_1YR,COMP_OTHR_LBLTS_IND,COMP_OTHR_LBLTS,COMP_NET_WRTH_IND,COMP_NET_WRTH,CAP_STCK_IND,CAP_STCK,PD_CAP_SRPLS_IND,PD_CAP_SRPLS,COMP_RTND_ERNGS_UNAPPR_IND,COMP_RTND_ERNGS_UNAPPR,CST_TRSRY_STCK_IND,CST_TRSRY_STCK,COMP_TOT_RCPTS_IND,COMP_TOT_RCPTS,GRS_RCPTS_IND,GRS_RCPTS,COMP_TX_EXMT_INTRST_IND,COMP_TX_EXMT_INTRST,NET_GN_LSS_POS_IND,NET_GN_LSS_POS,COMP_OTHR_RCPTS_IND,COMP_OTHR_RCPTS,COMP_TOT_DED_IND,COMP_TOT_DED,CST_OF_GDS_IND,CST_OF_GDS,CMPNSTN_OFFCRS_IND,CMPNSTN_OFFCRS,SLRS_WGS_IND,SLRS_WGS,RPRS_IND,RPRS,BAD_DBT_DED_IND,BAD_DBT_DED,RNTS_PD_IND,RNTS_PD,TX_PD_IND,TX_PD,INTRST_PD_IND,INTRST_PD,TOT_AMORT_IND,TOT_AMORT,NET_DPR_IND,NET_DPR,DPLTN_IND,DPLTN,ADVRTSNG_IND,ADVRTSNG,PNSN_PRFT_SHRNG_PLNS_IND,PNSN_PRFT_SHRNG_PLNS,EMP_BNFT_PRG_IND,EMP_BNFT_PRG,NET_GN_LSS_NEG_IND,NET_GN_LSS_NEG,COMP_OTHR_DED_IND,COMP_OTHR_DED,COMP_TOT_RCPTS_LS_TOT_DED_IND,COMP_TOT_RCPTS_LS_TOT_DED,S_NET_INCM_IND,S_NET_INCM,S_NET_INCM_POS_IND,S_NET_INCM_POS,S_NET_INCM_NEG_IND,S_NET_INCM_NEG,NET_INCM_POS_IND,NET_INCM_POS,S_PORT_INCM_IND,S_PORT_INCM,S_DIV_INCM_IND,S_DIV_INCM,S_INTRST_INCM_IND,S_INTRST_INCM,S_RYLTS_INCM_IND,S_RYLTS_INCM,S_NET_STCG_LSS_IND,S_NET_STCG_LSS,S_NET_LTCG_LSS_IND,S_NET_LTCG_LSS,S_NET_INCM_RNTL_RE_IND,S_NET_INCM_RNTL_RE,S_NET_INCM_RNTL_RE_POS_IND,S_NET_INCM_RNTL_RE_POS,S_NET_INCM_RNTL_RE_NEG_IND,S_NET_INCM_RNTL_RE_NEG,S_NET_INCM_OTHR_RNTL_IND,S_NET_INCM_OTHR_RNTL,S_NET_INCM_OTHR_RNTL_POS_IND,S_NET_INCM_OTHR_RNTL_POS,S_NET_INCM_OTHR_RNTL_NEG_IND,S_NET_INCM_OTHR_RNTL_NEG,a.comp_tx_bfr_crs_IND,a.comp_tx_bfr_crs,a.incm_tx_IND,a.incm_tx,S_EX_NET_PSV_INCM_TX_IND,S_EX_NET_PSV_INCM_TX
2011,4,41,1,0,409255,0,574501403,0,68078953,0,120783172,0,1857812,0,205938104,0,165144,0,1110957,0,20966944,0,6912092,0,514774,0,37728317,0,189585581,0,118111135,0,295256,0,112154,0,10856305,0,29143778,0,8449512,0,10952638,0,574501403,0,101060579,0,87063056,0,41003352,0,29054462,0,70049222,0,11414619,0,234856112,0,13908047,0,27753890,0,203742305,0,10548130,0,2135582420,0,2112733147,0,88730,0,1584197,0,21176346,0,2059559348,0,1714797861,0,31603199,0,118716599,0,6268967,0,2025738,0,29920554,0,22285520,0,6812168,0,1705562,0,14534537,1,2349,0,13543671,0,3458997,0,9344096,0,53048,0,84486481,0,76023073,0,85154597,0,85300658,0,146061,0,75934343,0,9061531,0,1696768,0,1126500,0,83453,0,55729,0,6099081,0,250326,0,336131,0,85805,0,-91603,0,96879,0,188482,0,43459,0,18488,0,24868
2011,4,42,12,0,300,0,81705081,0,5479845,0,21805754,0,340716,0,25709466,0,5141,0,708651,0,2881279,0,278039,0,661,0,7063566,0,18670527,0,10143717,0,98247,0,74266,0,998617,0,7045193,0,782835,0,2301628,0,81705081,0,16466012,0,7007531,0,6175146,0,1540256,0,14679735,0,2919041,0,32917360,0,381426,0,1997414,0,31554890,0,1016370,0,245944244,0,244518557,0,17736,0,133704,0,1274246,0,239151541,0,214340271,0,1122527,0,9703517,0,538615,0,139842,0,1468975,0,1603248,0,755931,0,298341,0,1801539,0,0,0,816831,0,478606,0,1107624,0,2851,0,4972823,0,6792703,0,7378125,0,7499282,0,121157,0,6774967,0,731385,0,351908,0,244447,0,48232,0,2506,0,84292,0,7320,0,32692,0,25372,0,-135547,0,30168,0,165715,0,12212,0,895,0,11308
2011,4,42,11,0,505,0,34393859,0,2719117,0,9664689,0,200140,0,10877468,0,10092,0,178468,0,1808145,0,210043,0,34529,0,2523224,0,9449958,0,5563134,0,4454,0,1034,0,423775,0,1916699,0,379750,0,717257,0,34393859,0,6639061,0,4213834,0,2786012,0,854328,0,4020152,0,596562,0,15283910,0,347991,0,851455,0,14604566,0,520102,0,109439249,0,108551406,0,7724,0,61878,0,818240,0,105895501,0,92153266,0,824962,0,5254347,0,258328,0,88337,0,812656,0,826297,0,357175,0,133355,0,907128,0,125,0,472570,0,230332,0,496961,0,7591,0,3072068,0,3543747,0,3845477,0,3845617,0,140,0,3536023,0,292264,0,48970,0,68866,0,17165,0,-4091,0,161354,0,12626,0,18139,0,5512,0,4564,0,8026,0,3461,0,6602,0,3816,0,2702
2011,4,42,10,0,1079,0,37021270,0,3370431,0,10953403,0,233912,0,13479208,0,7970,1,33180,0,1851252,0,181395,1,57952,0,1624418,0,9985456,0,6091173,1,1484,1,287,0,401599,0,988578,0,276990,0,687305,0,37021270,0,8837124,0,4850715,0,2930512,0,1489454,0,3541082,0,334538,0,15037846,0,269709,0,1119968,0,14299332,0,651163,0,128118400,0,127218467,0,4975,0,98770,0,796187,0,123594707,0,107760558,0,1198570,0,5994356,0,266644,0,133579,0,1044834,0,922081,0,393791,0,70191,0,959210,0,0,0,502604,0,223863,0,568528,0,2705,0,3553192,0,4523693,0,4917294,0,4922990,1,5696,0,4518718,0,383626,0,42051,0,54151,1,3435,0,171,0,283818,0,17933,0,21148,1,3214,0,-2983,1,5399,1,8382,0,6990,0,5104,1,1886
2011,4,42,9,0,3279,0,50433069,0,5383359,0,15460627,0,233466,0,17317354,1,14792,1,69627,0,2027271,0,452074,0,76512,0,2617975,0,13680902,0,9018976,1,1435,1,1270,0,547081,0,1718762,0,438941,0,757951,0,50433069,0,11723187,0,6305959,0,3187580,0,1708056,0,4233798,0,627658,0,22646831,0,682795,0,1657338,0,21345259,0,1038561,0,185228044,0,184051948,0,6718,0,142999,0,1026379,0,178620632,0,152454634,0,2439559,0,9960266,0,450802,0,173464,0,1726211,0,2006960,0,552159,0,124595,0,1134152,0,0,0,689506,0,347315,0,846812,0,10087,0,5704108,0,6607412,0,7384183,0,7384240,0,56,0,6600695,0,754541,0,124322,0,78084,1,668,0,20600,0,530867,0,27209,0,34840,0,7630,0,1738,0,2928,1,1190,1,8820,1,7307,1,1513
2011,4,42,8,0,4775,0,34162815,0,4312391,0,10009978,0,177025,0,12298002,0,0,1,48319,0,1351522,0,406431,1,8488,0,1525966,0,9928307,0,7327665,1,1195,1,531,0,547077,0,1352365,0,330272,0,208266,0,34162815,0,8377810,0,3841360,0,2233618,0,1255450,0,2973289,0,701900,0,14779387,0,468191,0,1025355,0,14170143,0,884302,0,120771875,0,119658058,1,21,0,104377,0,1009419,0,116102289,0,98053906,0,1955026,0,6738305,0,287953,0,161815,0,996253,0,1140171,0,347397,0,75727,0,814654,0,0,0,455495,0,263960,0,565375,1,61,0,4246191,0,4669586,0,5122940,0,5122940,0,0,0,4669564,0,440202,0,27628,0,41722,0,1,0,-3420,0,374271,0,8944,0,11457,1,2513,1,4229,1,4229,0,0,1,23,1,23,0,0
2011,4,42,7,0,24212,0,54013415,0,8429380,0,17067602,0,230306,0,16598089,1,40861,1,8366,0,2697145,0,1036973,1,154563,0,2096838,0,15925262,0,11396936,1,184757,1,33426,0,336361,0,1227293,0,496952,0,367547,0,54013415,0,14562159,0,4275956,0,3075165,0,2491246,0,4733874,0,806228,0,24068788,0,1539809,0,2462658,0,21516496,0,1450175,0,231757953,0,230557129,1,3758,0,165824,0,1031242,0,221136207,0,183126541,0,5112431,0,12740468,0,602489,0,436923,0,3003571,0,2289188,0,637868,0,78754,0,1052014,0,0,0,540166,0,523710,0,987334,1,1898,0,10002851,0,10621746,0,11576077,0,11576077,0,0,0,10617988,0,912434,0,91325,0,57638,1,203,0,4490,0,758778,0,18835,0,18906,1,71,1,26820,1,26820,0,0,1,137,1,137,0,0
2011,4,42,6,0,13676,0,9812987,0,1596285,0,2539568,1,156,0,2860789,0,0,0,0,0,341411,1,175480,1,5686,0,382892,0,4204706,0,3015473,0,0,0,0,0,182853,0,531995,0,248028,0,254980,0,9812987,0,2220869,0,838080,0,612284,0,532391,0,1378803,0,231978,0,3998581,0,443471,0,577093,0,3345165,0,367148,0,41607104,0,41248715,1,26,1,44225,0,314138,0,38944270,0,29487143,0,1765638,0,2646936,0,141228,0,40734,0,691861,0,531606,0,133929,0,33358,0,262706,0,0,0,284135,0,62120,0,153458,0,0,0,2709418,0,2662834,0,2681624,0,2681624,0,0,0,2662808,0,18815,1,3325,0,14923,1,123,1,-259,1,703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,4,42,5,0,14897,0,5383740,0,1258943,0,1386705,1,160,0,1499676,0,0,0,0,0,125365,1,225127,0,0,0,292752,0,1686529,0,1362189,0,0,0,0,1,55096,0,242472,0,77460,0,50885,0,5383740,0,961117,0,191129,0,317747,0,746866,0,455160,1,17031,0,2694690,0,265131,0,542422,0,2214603,1,327466,0,21182037,0,20904717,0,0,1,1442,0,275878,0,19476233,0,13427105,0,1444542,0,1501997,0,73450,0,26050,0,485113,0,303092,0,40639,0,16425,0,81219,0,0,0,130443,0,59153,0,83336,0,0,0,1803670,0,1705804,0,1718236,0,1718236,0,0,0,1705804,0,9452,1,491,0,10545,0,0,1,57,1,-1642,1,2980,1,2980,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,4,42,4,0,15289,0,2570861,0,686167,0,526027,0,0,0,783899,0,0,0,0,0,86032,1,75696,0,0,1,98680,0,1326579,0,1053276,0,0,0,0,1,33452,0,133432,0,111198,0,-14628,0,2570861,0,521821,0,195998,0,314027,0,567186,0,245485,1,10170,0,716174,0,175898,1,348671,0,196485,1,4879,0,16202356,0,16181868,0,0,1,12013,1,8474,0,14974834,0,10756608,0,795737,0,1039308,0,31668,1,12590,0,468611,0,230917,0,28891,1,6359,0,99694,0,0,0,122749,0,89533,0,77363,0,0,0,1214804,0,1227522,0,1246375,0,1246375,0,0,0,1227522,0,7401,1,1298,0,678,0,0,1,5027,1,398,1,11452,1,11452,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,4,42,3,0,63937,0,2015802,0,769082,0,197398,0,0,0,362849,0,0,0,0,0,58747,0,147331,0,0,1,36377,0,1466755,0,1173785,0,0,0,0,0,0,0,394508,0,264574,0,21115,0,2015802,0,119333,0,197797,0,260718,0,830441,0,228920,0,66411,0,312182,0,268761,0,311063,0,-263536,1,4107,0,26108046,0,25998542,0,0,1,12521,0,96982,0,23942375,0,16881426,0,1688964,0,969701,0,72494,0,27938,0,534549,0,332115,0,65988,0,13636,0,158226,0,0,0,201429,0,96964,0,77609,0,0,0,2821337,0,2165671,0,2199025,0,2199025,0,0,0,2165671,0,30745,1,438,0,617,0,0,1,2119,1,27571,1,2609,1,2609,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,4,42,2,0,15841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4132997,0,3922109,0,24,0,79678,0,131186,0,3392957,0,2301110,0,182724,0,213172,0,14586,0,22141,0,72096,0,79662,0,19901,0,883,0,24124,1,193,0,20844,0,12553,0,13542,1,204,0,415222,0,740040,0,2175487,0,2175496,1,8,0,740016,0,1435268,1,901,0,973,0,0,0,18,0,1433376,1,195,1,195,0,0,0,9,0,9,0,0,0,0,0,0,0,0
2011,4,42,1,0,157790,0,311512899,0,34005000,0,89611751,0,1415881,0,101786799,0,78856,0,1046610,0,13228168,0,3188587,0,338391,0,18262689,0,86324983,0,56146324,0,291574,0,110814,0,3525911,0,15551295,0,3407001,0,5352306,0,311512899,0,70428493,0,31918360,0,21892809,0,12015674,0,36490296,0,6311517,0,132455750,0,4843183,0,10893438,0,122983402,0,6264273,0,1130492304,0,1122811518,0,40983,0,857432,0,6782372,0,1085231546,0,920742569,0,18530680,0,56762374,0,2738259,0,1263414,0,11304732,0,10265338,0,3333669,0,851625,0,7294666,1,318,0,4236773,0,2388108,0,4977940,0,25397,0,40515684,0,45260758,0,50244843,0,50371900,1,127057,0,45219775,0,5016133,0,692657,0,572644,0,69827,0,27219,0,3653785,0,110105,0,154417,0,44312,0,-101170,0,77578,0,178748,0,34783,0,17281,0,17409
2011,4,44,12,0,153,0,58031427,0,4344796,0,6231452,0,98508,0,11836013,0,50247,0,46838,0,1739883,0,365747,0,31894,0,12134235,0,30091359,0,14888689,0,862,0,862,0,2356989,0,2204338,0,723521,0,2308354,0,58031427,0,6731572,0,3936279,0,5612053,0,571448,0,6498345,0,2029508,0,32652224,0,847617,0,2816886,0,30480383,0,1492662,0,160413370,0,157244934,0,36861,0,288189,0,2843386,0,155605761,0,126133744,0,459188,0,11085184,0,740554,0,132112,0,2138627,0,2137422,0,476722,0,128082,0,2481935,0,1975,0,1568348,0,313055,0,1007005,0,13991,0,6787817,0,4807609,0,7611402,0,7616740,0,5339,0,4770749,0,2765594,0,932641,0,177582,0,3314,0,-3335,0,1655393,0,65807,0,69210,0,3403,0,9251,0,10193,0,941,0,3181,0,651,0,2530
2011,4,44,11,0,218,0,14670054,0,1448389,0,2284624,0,38878,0,5517865,0,5947,0,4444,0,525938,0,178441,0,9117,0,911652,0,5977792,0,3346886,0,0,0,0,0,515023,0,505870,0,106767,0,277485,0,14670054,0,1847507,0,3759332,0,1266362,0,510182,0,1889912,0,277631,0,5119128,0,166148,0,644538,0,4450294,0,141852,0,51233266,0,50376824,0,1562,0,22900,0,831981,0,50166555,0,41541562,0,262120,0,3353620,0,216550,0,22636,0,746022,0,511723,0,167437,0,35016,0,563357,0,10,0,498678,0,68900,0,326784,0,1085,0,1851052,0,1066711,0,1140043,0,1145226,0,5183,0,1065149,0,64134,0,13328,0,37478,0,1065,0,788,0,11476,0,9949,0,20063,0,10114,0,810,0,1954,0,1144,0,1324,0,484,0,840
2011,4,44,10,0,670,0,22904914,0,2969193,0,2974434,0,39963,0,9606830,1,13289,1,1453,0,851810,0,165025,1,52839,0,1050282,0,7287921,0,3891304,1,2820,1,478,0,824094,0,867620,0,209913,0,378961,0,22904914,0,1934255,0,7874805,0,1372615,0,1093547,0,2757231,0,270073,0,7602389,0,644888,0,1064668,0,6149062,0,256230,0,82603331,0,81087016,1,1664,0,78885,0,1435766,0,80575590,0,68771942,0,506395,0,4597229,0,218631,0,33316,0,966103,0,729337,0,288918,0,65586,0,644180,1,45,0,731787,0,59693,0,390293,0,2763,0,2569372,0,2027741,0,2099019,0,2100024,1,1005,0,2026077,0,68939,0,4829,0,56288,1,985,0,-6796,0,13633,0,9646,0,9931,1,285,1,-5643,1,655,1,6298,1,631,0,0,1,631
2011,4,44,9,0,3080,0,46556795,0,6050011,0,6282191,0,54771,0,23195375,0,0,1,1301,0,1379365,0,538886,1,40656,0,1345413,0,12102620,0,7375250,0,0,0,0,0,778830,0,2218081,0,592299,0,646385,0,46556795,0,4476301,0,18134236,0,3130679,0,2313246,0,4145786,0,646610,0,13709936,0,1481164,0,2246836,0,10535167,0,553231,0,184200166,0,180434817,0,2578,0,99579,0,3663192,0,180104664,0,152886188,0,1256459,0,11004517,0,477366,0,63258,0,2456468,0,1619134,0,518027,0,130514,0,986715,0,0,0,2152668,0,128745,0,802601,0,3465,0,5618540,0,4095501,0,4398043,0,4398882,1,839,0,4092923,0,300938,0,14378,0,97645,1,8241,0,-628,0,181302,0,1962,0,21279,0,19317,0,2219,1,2662,1,443,1,3502,1,45,1,3458
2011,4,44,8,0,4834,0,33384833,0,4136061,0,4113233,0,30287,0,17812136,0,0,0,0,0,1100176,0,405108,1,2233,0,990364,0,8062794,0,5116351,0,0,0,0,0,504251,0,1451106,0,363866,0,317874,0,33384833,0,3700447,0,11540343,0,2001242,0,2297733,0,3547569,0,445533,0,9851966,0,1675700,0,1970210,0,6762684,0,556628,0,119747625,0,117609915,1,2046,0,44389,0,2091276,0,116842461,0,98670200,0,1062005,0,6815442,0,342011,0,65324,0,1732697,0,1142056,0,533924,0,89370,0,460497,0,0,0,1238203,0,67150,0,520613,1,3818,0,4099152,0,2905164,0,2991877,0,2991877,0,0,0,2903118,0,80679,0,5532,0,48813,0,0,1,-2266,1,28600,1,7059,1,7061,1,2,1,1021,1,1021,0,0,1,37,1,27,0,0
2011,4,44,7,0,22859,0,48259695,0,6627487,0,6262293,0,170362,0,21035858,1,16006,1,225,0,1347636,0,891007,1,32705,0,1724332,0,18076955,0,11410488,0,0,0,0,0,1533526,0,2612290,0,1190229,0,870452,0,48259695,0,6304229,0,8163642,0,3188071,0,3133425,0,8498105,0,1046826,0,17925398,0,1583841,0,2700596,0,14263078,0,622116,0,182567756,0,180658949,1,3031,0,76346,0,1829430,0,176572709,0,142443018,0,2585069,0,12056684,0,619110,0,206270,0,2991966,0,2287271,0,861388,0,182597,0,1013654,0,0,0,1525995,0,186666,0,765572,1,138,0,8847309,0,5995047,0,6459608,0,6459608,0,0,0,5992016,0,438358,0,17592,0,101681,1,20,0,36261,0,282803,0,27325,1,27537,1,212,1,1909,1,2816,1,908,0,0,0,0,0,0
2011,4,44,6,0,20147,0,14346089,0,2782837,0,1505768,1,5101,0,5171738,1,801,1,10085,0,330112,0,493052,0,0,0,624112,0,7335873,0,5210064,0,0,0,0,0,457626,0,1105448,0,500134,0,243935,0,14346089,0,2119905,0,757753,0,786054,0,1898860,0,2652616,0,159835,0,5971065,0,539447,0,1839507,0,3961120,0,369009,0,70643719,0,70360799,1,6,0,42127,0,240787,0,68360853,0,55837580,0,1445183,0,4034308,0,256655,0,52302,0,1283048,0,952390,0,217866,0,64033,0,307196,0,0,0,507255,0,111961,0,232509,0,0,0,3058567,0,2282866,0,2559595,0,2559595,0,0,0,2282860,0,262564,1,6920,0,14530,4,,4,,1,241114,1,14171,1,14171,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,4,44,5,0,36136,0,12661308,0,2989637,0,846794,1,3948,0,4705283,0,0,0,0,0,280774,0,406856,0,0,0,437684,0,6094121,0,4200034,0,0,0,0,0,215548,0,1065059,0,491821,0,315356,0,12661308,0,1624497,0,451499,0,639050,0,2234389,0,2221187,1,-36366,0,5527052,0,846506,0,1877078,0,2965498,1,162030,0,54852581,0,54464088,0,0,1,23264,0,365229,0,52518535,0,39763665,0,1692736,0,3501763,0,214240,0,93238,0,1857149,0,911857,0,193675,0,72922,0,326435,0,0,0,321834,0,46850,0,104471,0,0,0,3417701,0,2334046,0,2347618,0,2347618,0,0,0,2334046,0,13527,1,7676,0,5851,0,0,0,0,0,0,1,45,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,4,44,4,0,57218,0,9321272,0,1946178,0,494100,0,0,0,4247269,0,0,0,0,0,110146,0,176791,1,6938,1,173242,0,5321029,0,4017743,0,0,0,0,1,138485,0,1024238,0,491429,0,192029,0,9321272,0,1433123,0,310833,0,790358,0,1773121,0,1052750,0,132190,0,3828897,0,919231,0,1182002,0,1827254,1,99590,0,57871426,0,57148800,0,0,1,5265,0,717361,0,55372358,0,41571881,0,2137865,0,3005002,0,286659,0,64903,0,2431631,0,1030717,0,132928,0,64244,0,219451,0,0,0,412241,0,35914,0,126505,1,1082,0,3851336,0,2499067,0,2525286,0,2525286,0,0,0,2499067,0,15646,1,1215,0,10359,0,0,1,2374,1,1699,1,10572,1,10572,0,0,0,0,0,0,0,0,4,,0,0,4,
2011,4,44,3,0,82485,0,2852116,0,779365,0,176530,1,113,0,1022937,0,0,0,0,0,72935,0,102593,1,2,1,74312,0,2910134,0,2508001,0,0,0,0,1,6022,0,538433,0,372532,0,49500,0,2852116,0,460250,0,215975,0,324058,0,1212838,0,295426,0,131262,0,212306,0,360321,0,518131,0,-635636,1,30511,0,32728264,0,32468547,0,0,1,9244,0,250472,0,30625228,0,20862607,0,1432316,0,2159134,0,130131,0,25830,0,1686260,0,591692,0,63915,0,17514,0,194846,0,0,0,289748,0,32417,0,74144,0,0,0,3064674,0,2103036,0,2110855,0,2110855,0,0,0,2103036,0,8888,0,0,0,3311,0,0,0,0,1,5577,1,-1070,0,0,1,1070,0,0,0,0,0,0,0,0,0,0,0,0
2011,4,44,2,0,23664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8228613,0,8066942,0,0,1,36577,0,125094,0,7583088,0,5572905,0,233181,0,341341,0,28802,1,3136,0,325852,0,106583,0,23699,1,4060,0,41605,0,0,0,60141,1,19537,0,15659,1,1309,0,805276,0,645525,0,666410,0,673049,1,6639,0,645525,0,26130,0,0,1,317,0,0,1,2112,1,23700,1,-5245,1,1846,1,7091,0,0,0,0,0,0,0,0,0,0,0,0
2011,4,44,1,0,251465,0,262988504,0,34073954,0,31171421,0,441931,0,104151305,1,86289,0,64347,0,7738776,0,3723505,0,176384,0,19465627,0,103260599,0,61964810,1,3683,1,1341,0,7330394,0,13592483,0,5042511,0,5600332,0,262988504,0,30632086,0,55144697,0,19110543,0,17038789,0,33558926,0,5103102,0,102400362,0,9064863,0,16860452,0,80758903,0,4283857,0,1005090116,0,989921630,0,47747,0,726765,0,14393974,0,974327802,0,794055292,0,13072518,0,61954225,0,3530708,0,762325,0,18615822,0,12020183,0,3478499,0,853937,0,7239872,1,2030,0,9306898,0,1070889,0,4366155,0,27651,0,43970796,0,30762314,0,34909754,0,34928758,1,19004,0,30714567,0,4045398,0,1004110,0,553856,0,13626,0,28510,0,2445296,0,140221,0,181715,0,41493,0,9567,0,19301,0,9734,0,8676,0,1207,0,7459
2011,4,48,12,0,46,0,13388578,0,1078304,0,2397324,0,54798,0,473190,0,1487,0,28950,0,946014,0,258360,0,0,0,1005482,0,12787475,0,6237340,0,3771,0,159,0,416686,0,294241,0,75999,0,65590,0,13388578,0,843551,0,610362,0,936145,0,38386,0,3081376,0,664354,0,7214404,0,71664,0,593424,0,6791472,0,242157,0,17176985,0,16795119,0,1445,0,174198,0,206223,0,16248132,0,5678426,0,84168,0,2337563,0,379647,0,22863,0,1314091,0,402573,0,151192,0,24988,0,959738,0,5,0,26445,0,65490,0,352476,0,668,0,4447797,0,928853,0,1089675,0,1090358,0,684,0,927408,0,102972,0,46065,0,30653,0,518,0,35,0,25701,0,24490,0,26948,0,2458,0,34805,0,35008,0,204,0,101,0,101,0,0
2011,4,48,11,0,45,0,3221393,0,356838,0,865920,0,14654,0,129286,0,0,0,0,0,173270,0,35662,0,0,0,411776,0,2361548,0,1290124,0,0,0,0,0,63688,0,30710,0,6311,0,103785,0,3221393,0,520343,0,203331,0,314570,0,92347,0,545086,0,172427,0,1373289,0,50516,0,139363,0,1236429,0,53019,0,6164851,0,6027844,0,822,0,77624,0,58560,0,5716518,0,2512746,0,57727,0,769410,0,119758,0,5092,0,183199,0,129985,0,31164,0,1139,0,217623,0,0,0,11788,0,14357,0,134900,0,182,0,1527446,0,448333,0,440923,0,440923,0,0,0,447511,0,-11272,0,2785,0,9066,0,851,0,1521,0,-25495,0,395,0,929,0,534,0,4290,0,4497,0,207,0,19,0,19,0,0
2011,4,48,10,0,135,0,4632642,0,490037,0,1184192,0,12359,0,187426,0,0,0,0,0,196682,1,139189,0,0,0,546667,0,4360865,0,2641464,1,2324,0,0,0,53675,0,43755,1,17978,0,99632,0,4632642,0,597598,0,338865,0,381502,0,140082,0,855140,0,80277,0,2239177,0,64749,0,377956,0,1970136,1,173663,0,10228335,0,10006705,1,590,0,45863,0,175177,0,9716711,0,5247000,0,142755,0,1125190,0,161147,0,8069,0,659195,0,258677,0,63182,0,6945,0,373541,0,0,0,21205,0,33313,0,126548,0,0,0,1489944,0,511624,0,542938,0,543461,1,523,0,511034,0,19792,1,5318,0,16327,1,124,1,-1776,1,-201,1,14264,1,14276,1,11,1,-2152,0,640,1,2792,0,0,0,0,0,0
2011,4,48,9,0,466,0,6935846,0,870228,0,2160365,0,18948,0,100359,0,0,1,2166,0,391260,0,150934,1,1207,0,597777,0,5257906,0,2985099,1,771,1,727,0,118176,0,149961,0,43099,0,182609,0,6935846,0,1035189,0,509095,0,584497,0,107011,0,1287947,0,158148,0,3253959,0,62114,0,910249,0,2444865,0,163270,0,18256200,0,18023330,0,3025,0,44968,0,184876,0,17239780,0,9069911,0,256733,0,2424908,0,297905,0,15689,0,1019818,0,387675,0,84893,0,13286,0,489972,0,0,0,29392,0,49577,0,228023,1,1263,0,2870736,0,1016420,0,1108957,0,1108957,0,0,0,1013395,0,81921,0,4178,0,15445,1,1920,0,169,0,60209,0,14203,0,15337,1,1134,1,-561,0,0,1,561,1,5,0,0,1,5
2011,4,48,8,0,691,0,4774315,0,937363,0,1091591,1,5455,1,63712,1,2618,0,0,0,277311,1,7285,1,293,0,652775,0,4217384,0,2808764,1,1525,1,1525,0,68342,0,150672,0,25482,0,144671,0,4774315,0,460677,0,317209,0,594304,1,292662,0,683154,0,106407,0,2319902,0,21995,0,235695,0,2441500,1,379288,0,12824072,0,12601651,1,518,0,54499,0,167405,0,12079649,0,4476403,0,188377,0,2487478,0,228354,0,8494,0,643489,0,338554,0,60354,1,7482,0,404306,0,0,0,17230,0,49158,0,301699,0,0,0,2868270,0,744423,0,919277,0,919277,0,0,0,743905,0,174669,1,6640,0,5501,0,0,1,-479,1,163007,1,703,1,797,1,94,0,0,0,0,0,0,0,0,0,0,0,0
