Codes:,land_net,inventories_income,accumulated_depreciation_income,land_income,inventories_net,accumulated_depreciation_net,depreciable_assets_net,depreciable_assets_income
44419,2775587845.9,588502881.493,3595360216.06,1588039233.71,901386854.511,5142365667.24,16011652341.3,9700932774.15
444190,2775587845.9,588502881.493,3595360216.06,1588039233.71,901386854.511,5142365667.24,16011652341.3,9700932774.15
445,6488814663.31,1375811661.83,8405291918.34,3712544094.32,2107276931.44,12021906564.7,37432302727.9,22678999306.6
4451,256051.571695,54290.1526161,331676.634011,146498.674976,83154.1041455,474389.889433,1477095.65506,894923.605966
44511,128025.785848,27145.076308,165838.317006,73249.337488,41577.0520727,237194.944716,738547.827529,447461.802983
445110,128025.785848,27145.076308,165838.317006,73249.337488,41577.0520727,237194.944716,738547.827529,447461.802983
44512,128025.785848,27145.076308,165838.317006,73249.337488,41577.0520727,237194.944716,738547.827529,447461.802983
445120,128025.785848,27145.076308,165838.317006,73249.337488,41577.0520727,237194.944716,738547.827529,447461.802983
4452,256051.571695,54290.1526161,331676.634011,146498.674976,83154.1041455,474389.889433,1477095.65506,894923.605966
44521,64012.8929238,13572.538154,82919.1585029,36624.668744,20788.5260364,118597.472358,369273.913765,223730.901492
445210,64012.8929238,13572.538154,82919.1585029,36624.668744,20788.5260364,118597.472358,369273.913765,223730.901492
44522,64012.8929238,13572.538154,82919.1585029,36624.668744,20788.5260364,118597.472358,369273.913765,223730.901492
445220,64012.8929238,13572.538154,82919.1585029,36624.668744,20788.5260364,118597.472358,369273.913765,223730.901492
44523,64012.8929238,13572.538154,82919.1585029,36624.668744,20788.5260364,118597.472358,369273.913765,223730.901492
445230,64012.8929238,13572.538154,82919.1585029,36624.668744,20788.5260364,118597.472358,369273.913765,223730.901492
44529,64012.8929238,13572.538154,82919.1585029,36624.668744,20788.5260364,118597.472358,369273.913765,223730.901492
445291,21337.6309746,4524.17938467,27639.719501,12208.2229147,6929.50867879,39532.4907861,123091.304588,74576.9671638
445292,21337.6309746,4524.17938467,27639.719501,12208.2229147,6929.50867879,39532.4907861,123091.304588,74576.9671638
445299,21337.6309746,4524.17938467,27639.719501,12208.2229147,6929.50867879,39532.4907861,123091.304588,74576.9671638
4453,6488302560.16,1375703081.52,8404628565.07,3712251096.97,2107110623.23,12020957785.0,37429348536.6,22677209459.4
44531,6488302560.16,1375703081.52,8404628565.07,3712251096.97,2107110623.23,12020957785.0,37429348536.6,22677209459.4
445310,6488302560.16,1375703081.52,8404628565.07,3712251096.97,2107110623.23,12020957785.0,37429348536.6,22677209459.4
446,3529217636.19,748293645.75,4571575243.67,2019224892.78,1146132120.68,6538624829.09,20359148751.4,12334937654.6
4461,3529217636.19,748293645.75,4571575243.67,2019224892.78,1146132120.68,6538624829.09,20359148751.4,12334937654.6
44611,882304409.047,187073411.438,1142893810.92,504806223.196,286533030.171,1634656207.27,5089787187.84,3083734413.64
446110,882304409.047,187073411.438,1142893810.92,504806223.196,286533030.171,1634656207.27,5089787187.84,3083734413.64
44612,882304409.047,187073411.438,1142893810.92,504806223.196,286533030.171,1634656207.27,5089787187.84,3083734413.64
446120,882304409.047,187073411.438,1142893810.92,504806223.196,286533030.171,1634656207.27,5089787187.84,3083734413.64
44613,882304409.047,187073411.438,1142893810.92,504806223.196,286533030.171,1634656207.27,5089787187.84,3083734413.64
446130,882304409.047,187073411.438,1142893810.92,504806223.196,286533030.171,1634656207.27,5089787187.84,3083734413.64
44619,882304409.047,187073411.438,1142893810.92,504806223.196,286533030.171,1634656207.27,5089787187.84,3083734413.64
446191,441152204.524,93536705.7188,571446905.459,252403111.598,143266515.086,817328103.637,2544893593.92,1541867206.82
446199,441152204.524,93536705.7188,571446905.459,252403111.598,143266515.086,817328103.637,2544893593.92,1541867206.82
447,1656857978.54,351300606.838,2146212474.78,947963321.893,538073404.471,3069681111.67,9557987498.19,5790869811.56
4471,1656857978.54,351300606.838,2146212474.78,947963321.893,538073404.471,3069681111.67,9557987498.19,5790869811.56
44711,828428989.272,175650303.419,1073106237.39,473981660.947,269036702.235,1534840555.84,4778993749.1,2895434905.78
447110,828428989.272,175650303.419,1073106237.39,473981660.947,269036702.235,1534840555.84,4778993749.1,2895434905.78
44719,828428989.272,175650303.419,1073106237.39,473981660.947,269036702.235,1534840555.84,4778993749.1,2895434905.78
447190,828428989.272,175650303.419,1073106237.39,473981660.947,269036702.235,1534840555.84,4778993749.1,2895434905.78
448,3783344824.49,802175774.83,4900759125.92,2164622541.06,1228661271.13,7009449389.8,21825143133.7,13223135365.0
4481,1261114941.5,267391924.943,1633586375.31,721540847.02,409553757.044,2336483129.93,7275047711.22,4407711788.33
44811,210185823.583,44565320.8239,272264395.885,120256807.837,68258959.5073,389413854.989,1212507951.87,734618631.389
448110,210185823.583,44565320.8239,272264395.885,120256807.837,68258959.5073,389413854.989,1212507951.87,734618631.389
44812,210185823.583,44565320.8239,272264395.885,120256807.837,68258959.5073,389413854.989,1212507951.87,734618631.389
448120,210185823.583,44565320.8239,272264395.885,120256807.837,68258959.5073,389413854.989,1212507951.87,734618631.389
44813,210185823.583,44565320.8239,272264395.885,120256807.837,68258959.5073,389413854.989,1212507951.87,734618631.389
448130,210185823.583,44565320.8239,272264395.885,120256807.837,68258959.5073,389413854.989,1212507951.87,734618631.389
44814,210185823.583,44565320.8239,272264395.885,120256807.837,68258959.5073,389413854.989,1212507951.87,734618631.389
448140,210185823.583,44565320.8239,272264395.885,120256807.837,68258959.5073,389413854.989,1212507951.87,734618631.389
44815,210185823.583,44565320.8239,272264395.885,120256807.837,68258959.5073,389413854.989,1212507951.87,734618631.389
448150,210185823.583,44565320.8239,272264395.885,120256807.837,68258959.5073,389413854.989,1212507951.87,734618631.389
44819,210185823.583,44565320.8239,272264395.885,120256807.837,68258959.5073,389413854.989,1212507951.87,734618631.389
448190,210185823.583,44565320.8239,272264395.885,120256807.837,68258959.5073,389413854.989,1212507951.87,734618631.389
4482,1261114941.5,267391924.943,1633586375.31,721540847.02,409553757.044,2336483129.93,7275047711.22,4407711788.33
44821,1261114941.5,267391924.943,1633586375.31,721540847.02,409553757.044,2336483129.93,7275047711.22,4407711788.33
448210,1261114941.5,267391924.943,1633586375.31,721540847.02,409553757.044,2336483129.93,7275047711.22,4407711788.33
4483,1261114941.5,267391924.943,1633586375.31,721540847.02,409553757.044,2336483129.93,7275047711.22,4407711788.33
44831,630557470.749,133695962.472,816793187.654,360770423.51,204776878.522,1168241564.97,3637523855.61,2203855894.17
448310,630557470.749,133695962.472,816793187.654,360770423.51,204776878.522,1168241564.97,3637523855.61,2203855894.17
44832,630557470.749,133695962.472,816793187.654,360770423.51,204776878.522,1168241564.97,3637523855.61,2203855894.17
448320,630557470.749,133695962.472,816793187.654,360770423.51,204776878.522,1168241564.97,3637523855.61,2203855894.17
451,1243970899.92,263756904.75,1611378825.61,711731966.107,403986138.735,2304720153.7,7176148145.2,4347791798.76
4511,621985449.962,131878452.375,805689412.807,355865983.054,201993069.367,1152360076.85,3588074072.6,2173895899.38
45111,155496362.491,32969613.0938,201422353.202,88966495.7634,50498267.3419,288090019.212,897018518.15,543473974.845
451110,155496362.491,32969613.0938,201422353.202,88966495.7634,50498267.3419,288090019.212,897018518.15,543473974.845
45112,155496362.491,32969613.0938,201422353.202,88966495.7634,50498267.3419,288090019.212,897018518.15,543473974.845
451120,155496362.491,32969613.0938,201422353.202,88966495.7634,50498267.3419,288090019.212,897018518.15,543473974.845
45113,155496362.491,32969613.0938,201422353.202,88966495.7634,50498267.3419,288090019.212,897018518.15,543473974.845
451130,155496362.491,32969613.0938,201422353.202,88966495.7634,50498267.3419,288090019.212,897018518.15,543473974.845
45114,155496362.491,32969613.0938,201422353.202,88966495.7634,50498267.3419,288090019.212,897018518.15,543473974.845
451140,155496362.491,32969613.0938,201422353.202,88966495.7634,50498267.3419,288090019.212,897018518.15,543473974.845
4512,621985449.962,131878452.375,805689412.807,355865983.054,201993069.367,1152360076.85,3588074072.6,2173895899.38
45121,621985449.962,131878452.375,805689412.807,355865983.054,201993069.367,1152360076.85,3588074072.6,2173895899.38
451211,310992724.981,65939226.1876,402844706.403,177932991.527,100996534.684,576180038.425,1794037036.3,1086947949.69
451212,310992724.981,65939226.1876,402844706.403,177932991.527,100996534.684,576180038.425,1794037036.3,1086947949.69
452,9979834170.75,2116006227.28,12927387181.5,5709914111.5,3241004007.49,18489761251.9,57571096299.9,34880431015.9
4521,4989917085.38,1058003113.64,6463693590.77,2854957055.75,1620502003.75,9244880625.95,28785548150.0,17440215508.0
45211,4989917085.38,1058003113.64,6463693590.77,2854957055.75,1620502003.75,9244880625.95,28785548150.0,17440215508.0
452111,2494958542.69,529001556.821,3231846795.38,1427478527.88,810251001.873,4622440312.98,14392774075.0,8720107753.98
452112,2494958542.69,529001556.821,3231846795.38,1427478527.88,810251001.873,4622440312.98,14392774075.0,8720107753.98
4529,4989917085.38,1058003113.64,6463693590.77,2854957055.75,1620502003.75,9244880625.95,28785548150.0,17440215508.0
45291,2494958542.69,529001556.821,3231846795.38,1427478527.88,810251001.873,4622440312.98,14392774075.0,8720107753.98
452910,2494958542.69,529001556.821,3231846795.38,1427478527.88,810251001.873,4622440312.98,14392774075.0,8720107753.98
45299,2494958542.69,529001556.821,3231846795.38,1427478527.88,810251001.873,4622440312.98,14392774075.0,8720107753.98
452990,2494958542.69,529001556.821,3231846795.38,1427478527.88,810251001.873,4622440312.98,14392774075.0,8720107753.98
453,1552585881.01,329191982.191,2011143519.32,888304542.903,504210488.494,2876494916.83,8956468588.57,5426429316.58
4531,388146470.252,82297995.5478,502785879.83,222076135.726,126052622.124,719123729.207,2239117147.14,1356607329.15
45311,388146470.252,82297995.5478,502785879.83,222076135.726,126052622.124,719123729.207,2239117147.14,1356607329.15
453110,388146470.252,82297995.5478,502785879.83,222076135.726,126052622.124,719123729.207,2239117147.14,1356607329.15
4532,388146470.252,82297995.5478,502785879.83,222076135.726,126052622.124,719123729.207,2239117147.14,1356607329.15
45321,194073235.126,41148997.7739,251392939.915,111038067.863,63026311.0618,359561864.603,1119558573.57,678303664.573
453210,194073235.126,41148997.7739,251392939.915,111038067.863,63026311.0618,359561864.603,1119558573.57,678303664.573
45322,194073235.126,41148997.7739,251392939.915,111038067.863,63026311.0618,359561864.603,1119558573.57,678303664.573
453220,194073235.126,41148997.7739,251392939.915,111038067.863,63026311.0618,359561864.603,1119558573.57,678303664.573
4533,388146470.252,82297995.5478,502785879.83,222076135.726,126052622.124,719123729.207,2239117147.14,1356607329.15
45331,388146470.252,82297995.5478,502785879.83,222076135.726,126052622.124,719123729.207,2239117147.14,1356607329.15
453310,388146470.252,82297995.5478,502785879.83,222076135.726,126052622.124,719123729.207,2239117147.14,1356607329.15
4539,388146470.252,82297995.5478,502785879.83,222076135.726,126052622.124,719123729.207,2239117147.14,1356607329.15
45391,97036617.5631,20574498.887,125696469.958,55519033.9314,31513155.5309,179780932.302,559779286.786,339151832.287
453910,97036617.5631,20574498.887,125696469.958,55519033.9314,31513155.5309,179780932.302,559779286.786,339151832.287
45392,97036617.5631,20574498.887,125696469.958,55519033.9314,31513155.5309,179780932.302,559779286.786,339151832.287
453920,97036617.5631,20574498.887,125696469.958,55519033.9314,31513155.5309,179780932.302,559779286.786,339151832.287
45393,97036617.5631,20574498.887,125696469.958,55519033.9314,31513155.5309,179780932.302,559779286.786,339151832.287
453930,97036617.5631,20574498.887,125696469.958,55519033.9314,31513155.5309,179780932.302,559779286.786,339151832.287
45399,97036617.5631,20574498.887,125696469.958,55519033.9314,31513155.5309,179780932.302,559779286.786,339151832.287
453991,48518308.7816,10287249.4435,62848234.9788,27759516.9657,15756577.7655,89890466.1508,279889643.393,169575916.143
453998,48518308.7816,10287249.4435,62848234.9788,27759516.9657,15756577.7655,89890466.1508,279889643.393,169575916.143
454,2446593880.54,518746884.795,3169197586.7,1399806919.09,794544321.664,4532834509.82,14113770779.5,8551068846.82
4541,815531293.512,172915628.265,1056399195.57,466602306.363,264848107.221,1510944836.61,4704590259.82,2850356282.27
45411,815531293.512,172915628.265,1056399195.57,466602306.363,264848107.221,1510944836.61,4704590259.82,2850356282.27
454111,271843764.504,57638542.755,352133065.189,155534102.121,88282702.4071,503648278.869,1568196753.27,950118760.758
454112,271843764.504,57638542.755,352133065.189,155534102.121,88282702.4071,503648278.869,1568196753.27,950118760.758
454113,271843764.504,57638542.755,352133065.189,155534102.121,88282702.4071,503648278.869,1568196753.27,950118760.758
4542,815531293.512,172915628.265,1056399195.57,466602306.363,264848107.221,1510944836.61,4704590259.82,2850356282.27
45421,815531293.512,172915628.265,1056399195.57,466602306.363,264848107.221,1510944836.61,4704590259.82,2850356282.27
454210,815531293.512,172915628.265,1056399195.57,466602306.363,264848107.221,1510944836.61,4704590259.82,2850356282.27
4543,815531293.512,172915628.265,1056399195.57,466602306.363,264848107.221,1510944836.61,4704590259.82,2850356282.27
45431,407765646.756,86457814.1325,528199597.784,233301153.182,132424053.611,755472418.303,2352295129.91,1425178141.14
454310,407765646.756,86457814.1325,528199597.784,233301153.182,132424053.611,755472418.303,2352295129.91,1425178141.14
45439,407765646.756,86457814.1325,528199597.784,233301153.182,132424053.611,755472418.303,2352295129.91,1425178141.14
454390,407765646.756,86457814.1325,528199597.784,233301153.182,132424053.611,755472418.303,2352295129.91,1425178141.14
48.49,19389590508.6,4111139880.54,25116323528.7,11093660933.3,6296872219.18,35923332306.1,111853560218.0,67768387990.1
481,9365656724.79,1985783291.9,12131811873.7,5358515440.37,3041546628.78,17351867159.9,54028064594.0,32733824802.9
4811,4682828362.39,992891645.952,6065905936.87,2679257720.19,1520773314.39,8675933579.94,27014032297.0,16366912401.5
48111,4682828362.39,992891645.952,6065905936.87,2679257720.19,1520773314.39,8675933579.94,27014032297.0,16366912401.5
481111,2341414181.2,496445822.976,3032952968.43,1339628860.09,760386657.195,4337966789.97,13507016148.5,8183456200.73
481112,2341414181.2,496445822.976,3032952968.43,1339628860.09,760386657.195,4337966789.97,13507016148.5,8183456200.73
4812,4682828362.39,992891645.952,6065905936.87,2679257720.19,1520773314.39,8675933579.94,27014032297.0,16366912401.5
48121,4682828362.39,992891645.952,6065905936.87,2679257720.19,1520773314.39,8675933579.94,27014032297.0,16366912401.5
481211,1560942787.46,330963881.984,2021968645.62,893085906.729,506924438.13,2891977859.98,9004677432.33,5455637467.15
481212,1560942787.46,330963881.984,2021968645.62,893085906.729,506924438.13,2891977859.98,9004677432.33,5455637467.15
481219,1560942787.46,330963881.984,2021968645.62,893085906.729,506924438.13,2891977859.98,9004677432.33,5455637467.15
484,3689394225.91,782255598.978,4779060133.43,2110869158.05,1198150316.61,6835385962.75,21283166296.6,12894769450.6
4841,1844697112.96,391127799.489,2389530066.72,1055434579.02,599075158.305,3417692981.37,10641583148.3,6447384725.32
48411,922348556.479,195563899.744,1194765033.36,527717289.511,299537579.153,1708846490.69,5320791574.15,3223692362.66
484110,922348556.479,195563899.744,1194765033.36,527717289.511,299537579.153,1708846490.69,5320791574.15,3223692362.66
48412,922348556.479,195563899.744,1194765033.36,527717289.511,299537579.153,1708846490.69,5320791574.15,3223692362.66
484121,461174278.239,97781949.8722,597382516.679,263858644.756,149768789.576,854423245.343,2660395787.07,1611846181.33
484122,461174278.239,97781949.8722,597382516.679,263858644.756,149768789.576,854423245.343,2660395787.07,1611846181.33
4842,1844697112.96,391127799.489,2389530066.72,1055434579.02,599075158.305,3417692981.37,10641583148.3,6447384725.32
48421,614899037.652,130375933.163,796510022.239,351811526.341,199691719.435,1139230993.79,3547194382.77,2149128241.77
484210,614899037.652,130375933.163,796510022.239,351811526.341,199691719.435,1139230993.79,3547194382.77,2149128241.77
48422,614899037.652,130375933.163,796510022.239,351811526.341,199691719.435,1139230993.79,3547194382.77,2149128241.77
484220,614899037.652,130375933.163,796510022.239,351811526.341,199691719.435,1139230993.79,3547194382.77,2149128241.77
48423,614899037.652,130375933.163,796510022.239,351811526.341,199691719.435,1139230993.79,3547194382.77,2149128241.77
484230,614899037.652,130375933.163,796510022.239,351811526.341,199691719.435,1139230993.79,3547194382.77,2149128241.77
485,489557811.862,103800059.279,634149152.522,280098146.975,158986492.46,907009766.441,2824133091.68,1711049221.14
4851,81592968.6437,17300009.8798,105691525.42,46683024.4959,26497748.7434,151168294.407,470688848.613,285174870.19
48511,81592968.6437,17300009.8798,105691525.42,46683024.4959,26497748.7434,151168294.407,470688848.613,285174870.19
485111,20398242.1609,4325002.46995,26422881.3551,11670756.124,6624437.18585,37792073.6017,117672212.153,71293717.5474
485112,20398242.1609,4325002.46995,26422881.3551,11670756.124,6624437.18585,37792073.6017,117672212.153,71293717.5474
485113,20398242.1609,4325002.46995,26422881.3551,11670756.124,6624437.18585,37792073.6017,117672212.153,71293717.5474
485119,20398242.1609,4325002.46995,26422881.3551,11670756.124,6624437.18585,37792073.6017,117672212.153,71293717.5474
4852,81592968.6437,17300009.8798,105691525.42,46683024.4959,26497748.7434,151168294.407,470688848.613,285174870.19
48521,81592968.6437,17300009.8798,105691525.42,46683024.4959,26497748.7434,151168294.407,470688848.613,285174870.19
485210,81592968.6437,17300009.8798,105691525.42,46683024.4959,26497748.7434,151168294.407,470688848.613,285174870.19
4853,81592968.6437,17300009.8798,105691525.42,46683024.4959,26497748.7434,151168294.407,470688848.613,285174870.19
48531,40796484.3218,8650004.93989,52845762.7101,23341512.2479,13248874.3717,75584147.2034,235344424.307,142587435.095
485310,40796484.3218,8650004.93989,52845762.7101,23341512.2479,13248874.3717,75584147.2034,235344424.307,142587435.095
48532,40796484.3218,8650004.93989,52845762.7101,23341512.2479,13248874.3717,75584147.2034,235344424.307,142587435.095
485320,40796484.3218,8650004.93989,52845762.7101,23341512.2479,13248874.3717,75584147.2034,235344424.307,142587435.095
4854,81592968.6437,17300009.8798,105691525.42,46683024.4959,26497748.7434,151168294.407,470688848.613,285174870.19
48541,81592968.6437,17300009.8798,105691525.42,46683024.4959,26497748.7434,151168294.407,470688848.613,285174870.19
485410,81592968.6437,17300009.8798,105691525.42,46683024.4959,26497748.7434,151168294.407,470688848.613,285174870.19
4855,81592968.6437,17300009.8798,105691525.42,46683024.4959,26497748.7434,151168294.407,470688848.613,285174870.19
48551,81592968.6437,17300009.8798,105691525.42,46683024.4959,26497748.7434,151168294.407,470688848.613,285174870.19
485510,81592968.6437,17300009.8798,105691525.42,46683024.4959,26497748.7434,151168294.407,470688848.613,285174870.19
4859,81592968.6437,17300009.8798,105691525.42,46683024.4959,26497748.7434,151168294.407,470688848.613,285174870.19
48599,81592968.6437,17300009.8798,105691525.42,46683024.4959,26497748.7434,151168294.407,470688848.613,285174870.19
485991,40796484.3218,8650004.93989,52845762.7101,23341512.2479,13248874.3717,75584147.2034,235344424.307,142587435.095
485999,40796484.3218,8650004.93989,52845762.7101,23341512.2479,13248874.3717,75584147.2034,235344424.307,142587435.095
486,1575973605.93,334150839.295,2041438829.86,901685717.205,511805776.04,2919825641.82,9091386357.79,5508171549.13
4861,525324535.309,111383613.098,680479609.952,300561905.735,170601925.347,973275213.941,3030462119.26,1836057183.04
48611,525324535.309,111383613.098,680479609.952,300561905.735,170601925.347,973275213.941,3030462119.26,1836057183.04
486110,525324535.309,111383613.098,680479609.952,300561905.735,170601925.347,973275213.941,3030462119.26,1836057183.04
4862,525324535.309,111383613.098,680479609.952,300561905.735,170601925.347,973275213.941,3030462119.26,1836057183.04
48621,525324535.309,111383613.098,680479609.952,300561905.735,170601925.347,973275213.941,3030462119.26,1836057183.04
486210,525324535.309,111383613.098,680479609.952,300561905.735,170601925.347,973275213.941,3030462119.26,1836057183.04
4869,525324535.309,111383613.098,680479609.952,300561905.735,170601925.347,973275213.941,3030462119.26,1836057183.04
48691,262662267.655,55691806.5491,340239804.976,150280952.867,85300962.6733,486637606.97,1515231059.63,918028591.522
486910,262662267.655,55691806.5491,340239804.976,150280952.867,85300962.6733,486637606.97,1515231059.63,918028591.522
48699,262662267.655,55691806.5491,340239804.976,150280952.867,85300962.6733,486637606.97,1515231059.63,918028591.522
486990,262662267.655,55691806.5491,340239804.976,150280952.867,85300962.6733,486637606.97,1515231059.63,918028591.522
487,3546891589.17,752041022.103,4594469214.58,2029336959.96,1151871830.53,6571369578.7,20461105240.0,12396709732.9
4871,1182297196.39,250680340.701,1531489738.19,676445653.32,383957276.843,2190456526.23,6820368413.33,4132236577.62
48711,1182297196.39,250680340.701,1531489738.19,676445653.32,383957276.843,2190456526.23,6820368413.33,4132236577.62
487110,1182297196.39,250680340.701,1531489738.19,676445653.32,383957276.843,2190456526.23,6820368413.33,4132236577.62
4872,1182297196.39,250680340.701,1531489738.19,676445653.32,383957276.843,2190456526.23,6820368413.33,4132236577.62
48721,1182297196.39,250680340.701,1531489738.19,676445653.32,383957276.843,2190456526.23,6820368413.33,4132236577.62
487210,1182297196.39,250680340.701,1531489738.19,676445653.32,383957276.843,2190456526.23,6820368413.33,4132236577.62
4879,1182297196.39,250680340.701,1531489738.19,676445653.32,383957276.843,2190456526.23,6820368413.33,4132236577.62
48799,1182297196.39,250680340.701,1531489738.19,676445653.32,383957276.843,2190456526.23,6820368413.33,4132236577.62
487990,1182297196.39,250680340.701,1531489738.19,676445653.32,383957276.843,2190456526.23,6820368413.33,4132236577.62
493,722116550.892,153109068.985,935394324.581,413155510.757,234511174.763,1337874196.46,4165704637.96,2523863233.39
4931,722116550.892,153109068.985,935394324.581,413155510.757,234511174.763,1337874196.46,4165704637.96,2523863233.39
49311,180529137.723,38277267.2464,233848581.145,103288877.689,58627793.6906,334468549.116,1041426159.49,630965808.346
493110,180529137.723,38277267.2464,233848581.145,103288877.689,58627793.6906,334468549.116,1041426159.49,630965808.346
49312,180529137.723,38277267.2464,233848581.145,103288877.689,58627793.6906,334468549.116,1041426159.49,630965808.346
493120,180529137.723,38277267.2464,233848581.145,103288877.689,58627793.6906,334468549.116,1041426159.49,630965808.346
49313,180529137.723,38277267.2464,233848581.145,103288877.689,58627793.6906,334468549.116,1041426159.49,630965808.346
493130,180529137.723,38277267.2464,233848581.145,103288877.689,58627793.6906,334468549.116,1041426159.49,630965808.346
49319,180529137.723,38277267.2464,233848581.145,103288877.689,58627793.6906,334468549.116,1041426159.49,630965808.346
493190,180529137.723,38277267.2464,233848581.145,103288877.689,58627793.6906,334468549.116,1041426159.49,630965808.346
51,51602585209.1,10941203007.8,66843455227.1,29524170886.4,16758212871.9,95604742941.8,297682040760.0,180355743676.0
511,11092851547.1,2351997292.78,14369135242.4,6346721649.05,3602462295.81,20551862205.2,63991807251.6,38770528301.1
5111,2354280154.05,499173771.98,3049618917.96,1346990064.57,764564950.027,4361803735.79,13581236636.5,8228423949.79
51111,995364272.316,211045290.192,1289346006.63,569492880.076,323249819.616,1844123603.55,5742000457.58,3478888951.68
511110,995364272.316,211045290.192,1289346006.63,569492880.076,323249819.616,1844123603.55,5742000457.58,3478888951.68
51112,634881345.048,134612745.735,822394122.12,363244307.389,206181079.603,1176252459.95,3662467174.24,2218968229.36
511120,634881345.048,134612745.735,822394122.12,363244307.389,206181079.603,1176252459.95,3662467174.24,2218968229.36
51113,724034536.688,153515736.052,937878789.209,414252877.104,235134050.809,1341427672.29,4176769004.67,2530566768.74
511130,724034536.688,153515736.052,937878789.209,414252877.104,235134050.809,1341427672.29,4176769004.67,2530566768.74
5112,8738571393.03,1852823520.8,11319516324.5,4999731584.48,2837897345.79,16190058469.4,50410570615.1,30542104351.3
51121,8738571393.03,1852823520.8,11319516324.5,4999731584.48,2837897345.79,16190058469.4,50410570615.1,30542104351.3
511210,8738571393.03,1852823520.8,11319516324.5,4999731584.48,2837897345.79,16190058469.4,50410570615.1,30542104351.3
512,4657638632.2,987550712.921,6033276397.17,2664845537.23,1512592816.08,8629264257.65,26868719222.8,16278871996.0
5121,2328819316.1,493775356.461,3016638198.58,1332422768.62,756296408.042,4314632128.82,13434359611.4,8139435998.01
51211,582204829.024,123443839.115,754159549.646,333105692.154,189074102.011,1078658032.21,3358589902.85,2034858999.5
512110,582204829.024,123443839.115,754159549.646,333105692.154,189074102.011,1078658032.21,3358589902.85,2034858999.5
51212,582204829.024,123443839.115,754159549.646,333105692.154,189074102.011,1078658032.21,3358589902.85,2034858999.5
512120,582204829.024,123443839.115,754159549.646,333105692.154,189074102.011,1078658032.21,3358589902.85,2034858999.5
51213,582204829.024,123443839.115,754159549.646,333105692.154,189074102.011,1078658032.21,3358589902.85,2034858999.5
512131,291102414.512,61721919.5576,377079774.823,166552846.077,94537051.0053,539329016.103,1679294951.43,1017429499.75
512132,291102414.512,61721919.5576,377079774.823,166552846.077,94537051.0053,539329016.103,1679294951.43,1017429499.75
51219,582204829.024,123443839.115,754159549.646,333105692.154,189074102.011,1078658032.21,3358589902.85,2034858999.5
512191,291102414.512,61721919.5576,377079774.823,166552846.077,94537051.0053,539329016.103,1679294951.43,1017429499.75
512199,291102414.512,61721919.5576,377079774.823,166552846.077,94537051.0053,539329016.103,1679294951.43,1017429499.75
5122,2328819316.1,493775356.461,3016638198.58,1332422768.62,756296408.042,4314632128.82,13434359611.4,8139435998.01
51221,465763863.22,98755071.2921,603327639.717,266484553.723,151259281.608,862926425.765,2686871922.28,1627887199.6
512210,465763863.22,98755071.2921,603327639.717,266484553.723,151259281.608,862926425.765,2686871922.28,1627887199.6
51222,465763863.22,98755071.2921,603327639.717,266484553.723,151259281.608,862926425.765,2686871922.28,1627887199.6
512220,465763863.22,98755071.2921,603327639.717,266484553.723,151259281.608,862926425.765,2686871922.28,1627887199.6
51223,465763863.22,98755071.2921,603327639.717,266484553.723,151259281.608,862926425.765,2686871922.28,1627887199.6
512230,465763863.22,98755071.2921,603327639.717,266484553.723,151259281.608,862926425.765,2686871922.28,1627887199.6
51224,465763863.22,98755071.2921,603327639.717,266484553.723,151259281.608,862926425.765,2686871922.28,1627887199.6
512240,465763863.22,98755071.2921,603327639.717,266484553.723,151259281.608,862926425.765,2686871922.28,1627887199.6
51229,465763863.22,98755071.2921,603327639.717,266484553.723,151259281.608,862926425.765,2686871922.28,1627887199.6
512290,465763863.22,98755071.2921,603327639.717,266484553.723,151259281.608,862926425.765,2686871922.28,1627887199.6
515,3774167954.38,800230019.621,4888871858.95,2159372038.97,1225681033.95,6992447289.9,21772204130.4,13191061366.6
5151,1887083977.19,400115009.81,2444435929.47,1079686019.48,612840516.976,3496223644.95,10886102065.2,6595530683.31
51511,943541988.594,200057504.905,1222217964.74,539843009.742,306420258.488,1748111822.48,5443051032.61,3297765341.65
515111,471770994.297,100028752.453,611108982.368,269921504.871,153210129.244,874055911.238,2721525516.3,1648882670.83
515112,471770994.297,100028752.453,611108982.368,269921504.871,153210129.244,874055911.238,2721525516.3,1648882670.83
51512,943541988.594,200057504.905,1222217964.74,539843009.742,306420258.488,1748111822.48,5443051032.61,3297765341.65
515120,943541988.594,200057504.905,1222217964.74,539843009.742,306420258.488,1748111822.48,5443051032.61,3297765341.65
5152,1887083977.19,400115009.81,2444435929.47,1079686019.48,612840516.976,3496223644.95,10886102065.2,6595530683.31
51521,1887083977.19,400115009.81,2444435929.47,1079686019.48,612840516.976,3496223644.95,10886102065.2,6595530683.31
515210,1887083977.19,400115009.81,2444435929.47,1079686019.48,612840516.976,3496223644.95,10886102065.2,6595530683.31
517,27853751693.9,5905780700.28,36080382343.6,15936390037.6,9045653396.56,51604987615.9,160681128930.0,97351403627.7
5171,6963437923.49,1476445175.07,9020095585.89,3984097509.4,2261413349.14,12901246904.0,40170282232.4,24337850906.9
51711,6963437923.49,1476445175.07,9020095585.89,3984097509.4,2261413349.14,12901246904.0,40170282232.4,24337850906.9
517110,6963437923.49,1476445175.07,9020095585.89,3984097509.4,2261413349.14,12901246904.0,40170282232.4,24337850906.9
