NAICS,Mainframes,PCs,DASDs,Printers,Terminals,Tape drives,Storage devices,System integrators,Communications,Nonelectro medical instruments,Electro medical instruments,Nonmedical instruments,Photocopy and related equipment,Office and accounting equipment,Nuclear fuel,Other fabricated metals,Steam engines,Internal combustion engines,Metalworking machinery,Special industrial machinery,General industrial equipment,Electric transmission and distribution,Light trucks (including utility vehicles),"Other trucks, buses and truck trailers",Autos,Aircraft,Ships and boats,Railroad equipment,Household furniture,Other furniture,Other agricultural machinery,Farm tractors,Other construction machinery,Construction tractors,Mining and oilfield machinery,Service industry machinery,Household appliances,Other electrical,Other,Office,Hospitals,Special care,Medical buildings,Multimerchandise shopping,Food and beverage establishments,Warehouses,Mobile structures,Other commercial,Manufacturing,Electric,Wind and solar,Gas,Petroleum pipelines,Communication,Petroleum and natural gas,Mining,Religious,Educational and vocational,Lodging,Amusement and recreation,Air transportation,Other transportation,Other railroad,Track replacement,Local transit structures,Other land transportation,Farm,Water supply,Sewage and waste disposal,Public safety,Highway and conservation and development,Prepackaged software,Custom software,Own account software,Pharmaceutical and medicine manufacturing,"Chemical manufacturing, ex. pharma and med",Semiconductor and other component manufacturing,Computers and peripheral equipment manufacturing,Communications equipment manufacturing,Navigational and other instruments manufacturing,"Other computer and electronic manufacturing, n.e.c.",Motor vehicles and parts manufacturing,Aerospace products and parts manufacturing,Other manufacturing,Scientific research and development services,Software publishers,Financial and real estate services,Computer systems design and related services,"All other nonmanufacturing, n.e.c.",Private universities and colleges,Other nonprofit institutions,Theatrical movies,Long-lived television programs,Books,Music,Other entertainment originals
[[56291]],396268.3077,6296263.111,0,968655.8632,1056715.487,0,528357.7436,2773878.154,42400708.92,3786563.829,1937311.726,7044769.914,1408953.983,176119.2479,1408953.983,200467733.9,49929806.77,528357.7436,528357.7436,23776098.46,174446115,18668640.27,31525345.37,238729640.5,7837306.53,5239547.624,3.23E-09,0,0,8453723.897,-6.44E-09,4182832.137,124428248.6,3038057.026,2333580.034,171804326.3,2.31E-10,2553729.094,81719331.01,423874999.8,0,-6.46E-09,7.38E-09,2.58E-08,0,15630583.25,1497013.607,69038745.16,152607328.3,71196205.95,-1.61E-09,6.44E-09,396268.3077,0,0,1.61E-09,1.29E-08,1585073.231,2.58E-08,-1.29E-08,4.03E-10,2.01E-10,0,0,0,8453723.897,0,292313921.6,1758154422,58823828.79,278092292.4,4314921.573,5679845.743,4579100.444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[562910]],396268.3077,6296263.111,0,968655.8632,1056715.487,0,528357.7436,2773878.154,42400708.92,3786563.829,1937311.726,7044769.914,1408953.983,176119.2479,1408953.983,200467733.9,49929806.77,528357.7436,528357.7436,23776098.46,174446115,18668640.27,31525345.37,238729640.5,7837306.53,5239547.624,3.23E-09,0,0,8453723.897,-6.44E-09,4182832.137,124428248.6,3038057.026,2333580.034,171804326.3,2.31E-10,2553729.094,81719331.01,423874999.8,0,-6.46E-09,7.38E-09,2.58E-08,0,15630583.25,1497013.607,69038745.16,152607328.3,71196205.95,-1.61E-09,6.44E-09,396268.3077,0,0,1.61E-09,1.29E-08,1585073.231,2.58E-08,-1.29E-08,4.03E-10,2.01E-10,0,0,0,8453723.897,0,292313921.6,1758154422,58823828.79,278092292.4,4314921.573,5679845.743,4579100.444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[56292]],396268.3077,6296263.111,0,968655.8632,1056715.487,0,528357.7436,2773878.154,42400708.92,3786563.829,1937311.726,7044769.914,1408953.983,176119.2479,1408953.983,200467733.9,49929806.77,528357.7436,528357.7436,23776098.46,174446115,18668640.27,31525345.37,238729640.5,7837306.53,5239547.624,3.23E-09,0,0,8453723.897,-6.44E-09,4182832.137,124428248.6,3038057.026,2333580.034,171804326.3,2.31E-10,2553729.094,81719331.01,423874999.8,0,-6.46E-09,7.38E-09,2.58E-08,0,15630583.25,1497013.607,69038745.16,152607328.3,71196205.95,-1.61E-09,6.44E-09,396268.3077,0,0,1.61E-09,1.29E-08,1585073.231,2.58E-08,-1.29E-08,4.03E-10,2.01E-10,0,0,0,8453723.897,0,292313921.6,1758154422,58823828.79,278092292.4,4314921.573,5679845.743,4579100.444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[562920]],396268.3077,6296263.111,0,968655.8632,1056715.487,0,528357.7436,2773878.154,42400708.92,3786563.829,1937311.726,7044769.914,1408953.983,176119.2479,1408953.983,200467733.9,49929806.77,528357.7436,528357.7436,23776098.46,174446115,18668640.27,31525345.37,238729640.5,7837306.53,5239547.624,3.23E-09,0,0,8453723.897,-6.44E-09,4182832.137,124428248.6,3038057.026,2333580.034,171804326.3,2.31E-10,2553729.094,81719331.01,423874999.8,0,-6.46E-09,7.38E-09,2.58E-08,0,15630583.25,1497013.607,69038745.16,152607328.3,71196205.95,-1.61E-09,6.44E-09,396268.3077,0,0,1.61E-09,1.29E-08,1585073.231,2.58E-08,-1.29E-08,4.03E-10,2.01E-10,0,0,0,8453723.897,0,292313921.6,1758154422,58823828.79,278092292.4,4314921.573,5679845.743,4579100.444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[56299]],396268.3077,6296263.111,0,968655.8632,1056715.487,0,528357.7436,2773878.154,42400708.92,3786563.829,1937311.726,7044769.914,1408953.983,176119.2479,1408953.983,200467733.9,49929806.77,528357.7436,528357.7436,23776098.46,174446115,18668640.27,31525345.37,238729640.5,7837306.53,5239547.624,3.23E-09,0,0,8453723.897,-6.44E-09,4182832.137,124428248.6,3038057.026,2333580.034,171804326.3,2.31E-10,2553729.094,81719331.01,423874999.8,0,-6.46E-09,7.38E-09,2.58E-08,0,15630583.25,1497013.607,69038745.16,152607328.3,71196205.95,-1.61E-09,6.44E-09,396268.3077,0,0,1.61E-09,1.29E-08,1585073.231,2.58E-08,-1.29E-08,4.03E-10,2.01E-10,0,0,0,8453723.897,0,292313921.6,1758154422,58823828.79,278092292.4,4314921.573,5679845.743,4579100.444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[562991]],198134.1538,3148131.556,0,484327.9316,528357.7436,0,264178.8718,1386939.077,21200354.46,1893281.914,968655.8632,3522384.957,704476.9914,88059.62393,704476.9914,100233866.9,24964903.38,264178.8718,264178.8718,11888049.23,87223057.5,9334320.137,15762672.68,119364820.2,3918653.265,2619773.812,1.61E-09,0,0,4226861.949,-3.22E-09,2091416.068,62214124.31,1519028.513,1166790.017,85902163.14,1.15E-10,1276864.547,40859665.5,211937499.9,0,-3.23E-09,3.69E-09,1.29E-08,0,7815291.624,748506.8034,34519372.58,76303664.14,35598102.97,-8.05E-10,3.22E-09,198134.1538,0,0,8.05E-10,6.44E-09,792536.6154,1.29E-08,-6.46E-09,2.01E-10,1.01E-10,0,0,0,4226861.949,0,146156960.8,879077210.8,29411914.39,139046146.2,2157460.786,2839922.872,2289550.222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[562998]],198134.1538,3148131.556,0,484327.9316,528357.7436,0,264178.8718,1386939.077,21200354.46,1893281.914,968655.8632,3522384.957,704476.9914,88059.62393,704476.9914,100233866.9,24964903.38,264178.8718,264178.8718,11888049.23,87223057.5,9334320.137,15762672.68,119364820.2,3918653.265,2619773.812,1.61E-09,0,0,4226861.949,-3.22E-09,2091416.068,62214124.31,1519028.513,1166790.017,85902163.14,1.15E-10,1276864.547,40859665.5,211937499.9,0,-3.23E-09,3.69E-09,1.29E-08,0,7815291.624,748506.8034,34519372.58,76303664.14,35598102.97,-8.05E-10,3.22E-09,198134.1538,0,0,8.05E-10,6.44E-09,792536.6154,1.29E-08,-6.46E-09,2.01E-10,1.01E-10,0,0,0,4226861.949,0,146156960.8,879077210.8,29411914.39,139046146.2,2157460.786,2839922.872,2289550.222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[61]],53174410.61,1156675051,0,146887728.3,184267759.5,0,60018641.68,237442170.1,2725583403,2024839438,3776962591,4458226822,186900156.1,88975003.89,0,115298969.5,6844231.068,4211834.504,3685355.191,70548227.94,437504309.1,226386104.6,457510523,35800593.28,284825308.3,232703856.3,9476627.633,0,0,2941439921,-2.02E-08,53700889.92,44224262.29,526479.313,1052958.626,476463778.2,24218048.4,115298969.5,6081362544,10628037891,218488914.9,12635503.51,916600483.9,18426775.95,54227369.23,16320858.7,-1.27E-09,508579016.3,-1.62E-07,530164668.1,-5.06E-09,2105917.252,1052958.626,71601186.56,0,5.06E-09,475410819.6,2.22882E+11,669155206.8,4539304636,1.27E-09,6.33E-10,0,0,0,21585651.83,267451491,122669679.9,44750741.6,0,499628868,538061857.8,2900901014,3615333442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[611]],53174410.61,1156675051,0,146887728.3,184267759.5,0,60018641.68,237442170.1,2725583403,2024839438,3776962591,4458226822,186900156.1,88975003.89,0,115298969.5,6844231.068,4211834.504,3685355.191,70548227.94,437504309.1,226386104.6,457510523,35800593.28,284825308.3,232703856.3,9476627.633,0,0,2941439921,-2.02E-08,53700889.92,44224262.29,526479.313,1052958.626,476463778.2,24218048.4,115298969.5,6081362544,10628037891,218488914.9,12635503.51,916600483.9,18426775.95,54227369.23,16320858.7,-1.27E-09,508579016.3,-1.62E-07,530164668.1,-5.06E-09,2105917.252,1052958.626,71601186.56,0,5.06E-09,475410819.6,2.22882E+11,669155206.8,4539304636,1.27E-09,6.33E-10,0,0,0,21585651.83,267451491,122669679.9,44750741.6,0,499628868,538061857.8,2900901014,3615333442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[6111]],7596344.373,165239292.9,0,20983961.19,26323965.65,0,8574091.668,33920310.02,389369057.6,289262776.8,539566084.4,636889546,26700022.3,12710714.84,0,16471281.36,977747.2955,601690.6434,526479.313,10078318.28,62500615.58,32340872.08,65358646.14,5114370.469,40689329.76,33243408.05,1353803.948,0,0,420205703.1,-2.89E-09,7671555.703,6317751.755,75211.33042,150422.6608,68066254.03,3459721.199,16471281.36,868766077.7,1518291127,31212702.13,1805071.93,130942926.3,2632396.565,7746767.033,2331551.243,-1.81E-10,72654145.19,-2.31E-08,75737809.73,-7.23E-10,300845.3217,150422.6608,10228740.94,0,7.23E-10,67915831.37,31840340677,95593600.97,648472090.9,1.81E-10,9.04E-11,0,0,0,3083664.547,38207355.85,17524239.99,6392963.086,0,71375552.57,76865979.69,414414430.6,516476206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[61111]],7596344.373,165239292.9,0,20983961.19,26323965.65,0,8574091.668,33920310.02,389369057.6,289262776.8,539566084.4,636889546,26700022.3,12710714.84,0,16471281.36,977747.2955,601690.6434,526479.313,10078318.28,62500615.58,32340872.08,65358646.14,5114370.469,40689329.76,33243408.05,1353803.948,0,0,420205703.1,-2.89E-09,7671555.703,6317751.755,75211.33042,150422.6608,68066254.03,3459721.199,16471281.36,868766077.7,1518291127,31212702.13,1805071.93,130942926.3,2632396.565,7746767.033,2331551.243,-1.81E-10,72654145.19,-2.31E-08,75737809.73,-7.23E-10,300845.3217,150422.6608,10228740.94,0,7.23E-10,67915831.37,31840340677,95593600.97,648472090.9,1.81E-10,9.04E-11,0,0,0,3083664.547,38207355.85,17524239.99,6392963.086,0,71375552.57,76865979.69,414414430.6,516476206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[611110]],7596344.373,165239292.9,0,20983961.19,26323965.65,0,8574091.668,33920310.02,389369057.6,289262776.8,539566084.4,636889546,26700022.3,12710714.84,0,16471281.36,977747.2955,601690.6434,526479.313,10078318.28,62500615.58,32340872.08,65358646.14,5114370.469,40689329.76,33243408.05,1353803.948,0,0,420205703.1,-2.89E-09,7671555.703,6317751.755,75211.33042,150422.6608,68066254.03,3459721.199,16471281.36,868766077.7,1518291127,31212702.13,1805071.93,130942926.3,2632396.565,7746767.033,2331551.243,-1.81E-10,72654145.19,-2.31E-08,75737809.73,-7.23E-10,300845.3217,150422.6608,10228740.94,0,7.23E-10,67915831.37,31840340677,95593600.97,648472090.9,1.81E-10,9.04E-11,0,0,0,3083664.547,38207355.85,17524239.99,6392963.086,0,71375552.57,76865979.69,414414430.6,516476206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[6112]],7596344.373,165239292.9,0,20983961.19,26323965.65,0,8574091.668,33920310.02,389369057.6,289262776.8,539566084.4,636889546,26700022.3,12710714.84,0,16471281.36,977747.2955,601690.6434,526479.313,10078318.28,62500615.58,32340872.08,65358646.14,5114370.469,40689329.76,33243408.05,1353803.948,0,0,420205703.1,-2.89E-09,7671555.703,6317751.755,75211.33042,150422.6608,68066254.03,3459721.199,16471281.36,868766077.7,1518291127,31212702.13,1805071.93,130942926.3,2632396.565,7746767.033,2331551.243,-1.81E-10,72654145.19,-2.31E-08,75737809.73,-7.23E-10,300845.3217,150422.6608,10228740.94,0,7.23E-10,67915831.37,31840340677,95593600.97,648472090.9,1.81E-10,9.04E-11,0,0,0,3083664.547,38207355.85,17524239.99,6392963.086,0,71375552.57,76865979.69,414414430.6,516476206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[61121]],7596344.373,165239292.9,0,20983961.19,26323965.65,0,8574091.668,33920310.02,389369057.6,289262776.8,539566084.4,636889546,26700022.3,12710714.84,0,16471281.36,977747.2955,601690.6434,526479.313,10078318.28,62500615.58,32340872.08,65358646.14,5114370.469,40689329.76,33243408.05,1353803.948,0,0,420205703.1,-2.89E-09,7671555.703,6317751.755,75211.33042,150422.6608,68066254.03,3459721.199,16471281.36,868766077.7,1518291127,31212702.13,1805071.93,130942926.3,2632396.565,7746767.033,2331551.243,-1.81E-10,72654145.19,-2.31E-08,75737809.73,-7.23E-10,300845.3217,150422.6608,10228740.94,0,7.23E-10,67915831.37,31840340677,95593600.97,648472090.9,1.81E-10,9.04E-11,0,0,0,3083664.547,38207355.85,17524239.99,6392963.086,0,71375552.57,76865979.69,414414430.6,516476206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[611210]],7596344.373,165239292.9,0,20983961.19,26323965.65,0,8574091.668,33920310.02,389369057.6,289262776.8,539566084.4,636889546,26700022.3,12710714.84,0,16471281.36,977747.2955,601690.6434,526479.313,10078318.28,62500615.58,32340872.08,65358646.14,5114370.469,40689329.76,33243408.05,1353803.948,0,0,420205703.1,-2.89E-09,7671555.703,6317751.755,75211.33042,150422.6608,68066254.03,3459721.199,16471281.36,868766077.7,1518291127,31212702.13,1805071.93,130942926.3,2632396.565,7746767.033,2331551.243,-1.81E-10,72654145.19,-2.31E-08,75737809.73,-7.23E-10,300845.3217,150422.6608,10228740.94,0,7.23E-10,67915831.37,31840340677,95593600.97,648472090.9,1.81E-10,9.04E-11,0,0,0,3083664.547,38207355.85,17524239.99,6392963.086,0,71375552.57,76865979.69,414414430.6,516476206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[6113]],7596344.373,165239292.9,0,20983961.19,26323965.65,0,8574091.668,33920310.02,389369057.6,289262776.8,539566084.4,636889546,26700022.3,12710714.84,0,16471281.36,977747.2955,601690.6434,526479.313,10078318.28,62500615.58,32340872.08,65358646.14,5114370.469,40689329.76,33243408.05,1353803.948,0,0,420205703.1,-2.89E-09,7671555.703,6317751.755,75211.33042,150422.6608,68066254.03,3459721.199,16471281.36,868766077.7,1518291127,31212702.13,1805071.93,130942926.3,2632396.565,7746767.033,2331551.243,-1.81E-10,72654145.19,-2.31E-08,75737809.73,-7.23E-10,300845.3217,150422.6608,10228740.94,0,7.23E-10,67915831.37,31840340677,95593600.97,648472090.9,1.81E-10,9.04E-11,0,0,0,3083664.547,38207355.85,17524239.99,6392963.086,0,71375552.57,76865979.69,414414430.6,516476206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[61131]],7596344.373,165239292.9,0,20983961.19,26323965.65,0,8574091.668,33920310.02,389369057.6,289262776.8,539566084.4,636889546,26700022.3,12710714.84,0,16471281.36,977747.2955,601690.6434,526479.313,10078318.28,62500615.58,32340872.08,65358646.14,5114370.469,40689329.76,33243408.05,1353803.948,0,0,420205703.1,-2.89E-09,7671555.703,6317751.755,75211.33042,150422.6608,68066254.03,3459721.199,16471281.36,868766077.7,1518291127,31212702.13,1805071.93,130942926.3,2632396.565,7746767.033,2331551.243,-1.81E-10,72654145.19,-2.31E-08,75737809.73,-7.23E-10,300845.3217,150422.6608,10228740.94,0,7.23E-10,67915831.37,31840340677,95593600.97,648472090.9,1.81E-10,9.04E-11,0,0,0,3083664.547,38207355.85,17524239.99,6392963.086,0,71375552.57,76865979.69,414414430.6,516476206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[611310]],7596344.373,165239292.9,0,20983961.19,26323965.65,0,8574091.668,33920310.02,389369057.6,289262776.8,539566084.4,636889546,26700022.3,12710714.84,0,16471281.36,977747.2955,601690.6434,526479.313,10078318.28,62500615.58,32340872.08,65358646.14,5114370.469,40689329.76,33243408.05,1353803.948,0,0,420205703.1,-2.89E-09,7671555.703,6317751.755,75211.33042,150422.6608,68066254.03,3459721.199,16471281.36,868766077.7,1518291127,31212702.13,1805071.93,130942926.3,2632396.565,7746767.033,2331551.243,-1.81E-10,72654145.19,-2.31E-08,75737809.73,-7.23E-10,300845.3217,150422.6608,10228740.94,0,7.23E-10,67915831.37,31840340677,95593600.97,648472090.9,1.81E-10,9.04E-11,0,0,0,3083664.547,38207355.85,17524239.99,6392963.086,0,71375552.57,76865979.69,414414430.6,516476206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[6114]],7596344.373,165239292.9,0,20983961.19,26323965.65,0,8574091.668,33920310.02,389369057.6,289262776.8,539566084.4,636889546,26700022.3,12710714.84,0,16471281.36,977747.2955,601690.6434,526479.313,10078318.28,62500615.58,32340872.08,65358646.14,5114370.469,40689329.76,33243408.05,1353803.948,0,0,420205703.1,-2.89E-09,7671555.703,6317751.755,75211.33042,150422.6608,68066254.03,3459721.199,16471281.36,868766077.7,1518291127,31212702.13,1805071.93,130942926.3,2632396.565,7746767.033,2331551.243,-1.81E-10,72654145.19,-2.31E-08,75737809.73,-7.23E-10,300845.3217,150422.6608,10228740.94,0,7.23E-10,67915831.37,31840340677,95593600.97,648472090.9,1.81E-10,9.04E-11,0,0,0,3083664.547,38207355.85,17524239.99,6392963.086,0,71375552.57,76865979.69,414414430.6,516476206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[61141]],2532114.791,55079764.31,0,6994653.729,8774655.216,0,2858030.556,11306770.01,129789685.9,96420925.6,179855361.5,212296515.3,8900007.433,4236904.947,0,5490427.121,325915.7652,200563.5478,175493.1043,3359439.426,20833538.53,10780290.69,21786215.38,1704790.156,13563109.92,11081136.02,451267.9825,0,0,140068567.7,-9.64E-10,2557185.234,2105917.252,25070.44347,50140.88695,22688751.34,1153240.4,5490427.121,289588692.6,506097042.4,10404234.04,601690.6434,43647642.09,877465.5216,2582255.678,777183.7477,-6.02E-11,24218048.4,-7.71E-09,25245936.58,-2.41E-10,100281.7739,50140.88695,3409580.312,0,2.41E-10,22638610.46,10613446892,31864533.66,216157363.6,6.02E-11,3.01E-11,0,0,0,1027888.182,12735785.28,5841413.329,2130987.695,0,23791850.86,25621993.23,138138143.5,172158735.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[611410]],2532114.791,55079764.31,0,6994653.729,8774655.216,0,2858030.556,11306770.01,129789685.9,96420925.6,179855361.5,212296515.3,8900007.433,4236904.947,0,5490427.121,325915.7652,200563.5478,175493.1043,3359439.426,20833538.53,10780290.69,21786215.38,1704790.156,13563109.92,11081136.02,451267.9825,0,0,140068567.7,-9.64E-10,2557185.234,2105917.252,25070.44347,50140.88695,22688751.34,1153240.4,5490427.121,289588692.6,506097042.4,10404234.04,601690.6434,43647642.09,877465.5216,2582255.678,777183.7477,-6.02E-11,24218048.4,-7.71E-09,25245936.58,-2.41E-10,100281.7739,50140.88695,3409580.312,0,2.41E-10,22638610.46,10613446892,31864533.66,216157363.6,6.02E-11,3.01E-11,0,0,0,1027888.182,12735785.28,5841413.329,2130987.695,0,23791850.86,25621993.23,138138143.5,172158735.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[61142]],2532114.791,55079764.31,0,6994653.729,8774655.216,0,2858030.556,11306770.01,129789685.9,96420925.6,179855361.5,212296515.3,8900007.433,4236904.947,0,5490427.121,325915.7652,200563.5478,175493.1043,3359439.426,20833538.53,10780290.69,21786215.38,1704790.156,13563109.92,11081136.02,451267.9825,0,0,140068567.7,-9.64E-10,2557185.234,2105917.252,25070.44347,50140.88695,22688751.34,1153240.4,5490427.121,289588692.6,506097042.4,10404234.04,601690.6434,43647642.09,877465.5216,2582255.678,777183.7477,-6.02E-11,24218048.4,-7.71E-09,25245936.58,-2.41E-10,100281.7739,50140.88695,3409580.312,0,2.41E-10,22638610.46,10613446892,31864533.66,216157363.6,6.02E-11,3.01E-11,0,0,0,1027888.182,12735785.28,5841413.329,2130987.695,0,23791850.86,25621993.23,138138143.5,172158735.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[611420]],2532114.791,55079764.31,0,6994653.729,8774655.216,0,2858030.556,11306770.01,129789685.9,96420925.6,179855361.5,212296515.3,8900007.433,4236904.947,0,5490427.121,325915.7652,200563.5478,175493.1043,3359439.426,20833538.53,10780290.69,21786215.38,1704790.156,13563109.92,11081136.02,451267.9825,0,0,140068567.7,-9.64E-10,2557185.234,2105917.252,25070.44347,50140.88695,22688751.34,1153240.4,5490427.121,289588692.6,506097042.4,10404234.04,601690.6434,43647642.09,877465.5216,2582255.678,777183.7477,-6.02E-11,24218048.4,-7.71E-09,25245936.58,-2.41E-10,100281.7739,50140.88695,3409580.312,0,2.41E-10,22638610.46,10613446892,31864533.66,216157363.6,6.02E-11,3.01E-11,0,0,0,1027888.182,12735785.28,5841413.329,2130987.695,0,23791850.86,25621993.23,138138143.5,172158735.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[61143]],2532114.791,55079764.31,0,6994653.729,8774655.216,0,2858030.556,11306770.01,129789685.9,96420925.6,179855361.5,212296515.3,8900007.433,4236904.947,0,5490427.121,325915.7652,200563.5478,175493.1043,3359439.426,20833538.53,10780290.69,21786215.38,1704790.156,13563109.92,11081136.02,451267.9825,0,0,140068567.7,-9.64E-10,2557185.234,2105917.252,25070.44347,50140.88695,22688751.34,1153240.4,5490427.121,289588692.6,506097042.4,10404234.04,601690.6434,43647642.09,877465.5216,2582255.678,777183.7477,-6.02E-11,24218048.4,-7.71E-09,25245936.58,-2.41E-10,100281.7739,50140.88695,3409580.312,0,2.41E-10,22638610.46,10613446892,31864533.66,216157363.6,6.02E-11,3.01E-11,0,0,0,1027888.182,12735785.28,5841413.329,2130987.695,0,23791850.86,25621993.23,138138143.5,172158735.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[611430]],2532114.791,55079764.31,0,6994653.729,8774655.216,0,2858030.556,11306770.01,129789685.9,96420925.6,179855361.5,212296515.3,8900007.433,4236904.947,0,5490427.121,325915.7652,200563.5478,175493.1043,3359439.426,20833538.53,10780290.69,21786215.38,1704790.156,13563109.92,11081136.02,451267.9825,0,0,140068567.7,-9.64E-10,2557185.234,2105917.252,25070.44347,50140.88695,22688751.34,1153240.4,5490427.121,289588692.6,506097042.4,10404234.04,601690.6434,43647642.09,877465.5216,2582255.678,777183.7477,-6.02E-11,24218048.4,-7.71E-09,25245936.58,-2.41E-10,100281.7739,50140.88695,3409580.312,0,2.41E-10,22638610.46,10613446892,31864533.66,216157363.6,6.02E-11,3.01E-11,0,0,0,1027888.182,12735785.28,5841413.329,2130987.695,0,23791850.86,25621993.23,138138143.5,172158735.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[6115]],7596344.373,165239292.9,0,20983961.19,26323965.65,0,8574091.668,33920310.02,389369057.6,289262776.8,539566084.4,636889546,26700022.3,12710714.84,0,16471281.36,977747.2955,601690.6434,526479.313,10078318.28,62500615.58,32340872.08,65358646.14,5114370.469,40689329.76,33243408.05,1353803.948,0,0,420205703.1,-2.89E-09,7671555.703,6317751.755,75211.33042,150422.6608,68066254.03,3459721.199,16471281.36,868766077.7,1518291127,31212702.13,1805071.93,130942926.3,2632396.565,7746767.033,2331551.243,-1.81E-10,72654145.19,-2.31E-08,75737809.73,-7.23E-10,300845.3217,150422.6608,10228740.94,0,7.23E-10,67915831.37,31840340677,95593600.97,648472090.9,1.81E-10,9.04E-11,0,0,0,3083664.547,38207355.85,17524239.99,6392963.086,0,71375552.57,76865979.69,414414430.6,516476206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[61151]],7596344.373,165239292.9,0,20983961.19,26323965.65,0,8574091.668,33920310.02,389369057.6,289262776.8,539566084.4,636889546,26700022.3,12710714.84,0,16471281.36,977747.2955,601690.6434,526479.313,10078318.28,62500615.58,32340872.08,65358646.14,5114370.469,40689329.76,33243408.05,1353803.948,0,0,420205703.1,-2.89E-09,7671555.703,6317751.755,75211.33042,150422.6608,68066254.03,3459721.199,16471281.36,868766077.7,1518291127,31212702.13,1805071.93,130942926.3,2632396.565,7746767.033,2331551.243,-1.81E-10,72654145.19,-2.31E-08,75737809.73,-7.23E-10,300845.3217,150422.6608,10228740.94,0,7.23E-10,67915831.37,31840340677,95593600.97,648472090.9,1.81E-10,9.04E-11,0,0,0,3083664.547,38207355.85,17524239.99,6392963.086,0,71375552.57,76865979.69,414414430.6,516476206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[611511]],1899086.093,41309823.23,0,5245990.297,6580991.412,0,2143522.917,8480077.505,97342264.4,72315694.2,134891521.1,159222386.5,6675005.575,3177678.71,0,4117820.341,244436.8239,150422.6608,131619.8282,2519579.569,15625153.9,8085218.02,16339661.53,1278592.617,10172332.44,8310852.012,338450.9869,0,0,105051425.8,-7.23E-10,1917888.926,1579437.939,18802.83261,37605.66521,17016563.51,864930.2999,4117820.341,217191519.4,379572781.8,7803175.531,451267.9825,32735731.57,658099.1412,1936691.758,582887.8108,-4.52E-11,18163536.3,-5.78E-09,18934452.43,-1.81E-10,75211.33042,37605.66521,2557185.234,0,1.81E-10,16978957.84,7960085169,23898400.24,162118022.7,4.52E-11,2.26E-11,0,0,0,770916.1368,9551838.964,4381059.997,1598240.771,0,17843888.14,19216494.92,103603607.7,129119051.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
