HRHHID,HRHHID2,OCCURNUM,YYYYMM,PRTAGE,PESF1
405908144891647,87001,2,201006,44,5
310874092946829,87001,1,201006,43,2
310874092946829,87001,2,201006,24,0
674496028907491,85001,3,201006,38,1
408909464796217,85001,1,201006,31,0
474348024909698,87001,2,201006,28,3
799070939030954,87001,2,201006,29,2
106902524999097,87001,1,201006,43,1
987679870659404,87001,1,201006,28,0
435408120700178,86001,2,201006,35,2
957057941479340,87001,1,201006,44,4
957057941479340,87001,3,201006,15,0
717404050700147,86001,2,201006,33,2
340875093942929,86001,2,201006,43,2
491987600022748,87001,2,201006,43,3
491987600022748,87001,3,201006,19,0
491987600022748,87001,4,201006,16,0
074842067908291,87001,2,201006,39,3
510177003248410,85001,1,201006,35,3
474614018909795,85001,2,201006,32,1
674894023908295,86001,1,201006,20,1
674894025001205,87001,1,201006,44,2
674894025001205,87001,4,201006,15,0
205009864104257,87001,1,201006,32,3
957529710246405,86001,2,201006,19,0
799470469150654,87001,2,201006,28,2
035264370991790,86001,2,201006,30,0
400085006030741,87001,2,201006,24,0
900177000948830,85001,2,201006,38,2
474295093908693,86001,2,201006,34,2
474295093908693,86001,4,201006,27,0
779780658900954,87001,2,201006,24,1
000017186480520,85001,2,201006,33,0
769120768960984,85002,1,201006,39,1
029874870966691,85001,1,201006,19,0
420975095641219,86001,2,201006,44,3
920977099543629,86001,2,201006,15,0
920977099543629,86001,3,201006,15,0
074174570999398,87001,1,201006,40,1
947769970149404,87001,3,201006,29,3
406083805046771,86001,2,201006,24,0
906907254992787,87001,2,201006,39,1
374179038909491,85001,2,201006,30,3
491992707090789,86001,1,201006,31,2
980173006243430,86001,1,201006,43,3
127970220030404,86001,2,201006,28,0
010750157720065,87001,1,201006,31,1
800869120446509,86001,1,201006,33,2
800869120446509,86001,3,201006,15,0
916508550000196,86001,2,201006,41,2
590981304039018,86001,2,201006,21,0
069300389410925,86001,1,201006,37,3
405839034909897,87001,1,201006,32,1
906901845793300,87001,2,201006,33,2
105095026909692,87001,2,201006,36,3
879591589000660,87001,1,201006,36,1
950269950669502,87001,1,201006,28,0
043185400018509,87001,2,201006,35,0
099960615770975,87001,1,201006,28,1
280908066155379,87001,2,201006,28,2
965597039000915,87001,1,201006,44,2
593976900015059,87001,2,201006,37,0
750009991771982,87001,1,201006,42,1
089260194050945,87001,2,201006,26,0
099880067480915,86001,1,201006,35,1
952081973559240,87001,2,201006,43,1
627061918539680,86001,2,201006,40,1
044592829100916,87001,2,201006,36,1
044592829100916,87001,3,201006,15,0
936091973539310,86001,1,201006,24,1
110960598150085,85002,1,201006,24,0
110960598150085,85002,2,201006,24,0
909091983579960,87001,2,201006,16,0
908909705992491,85002,2,201006,28,2
850109949970299,85001,2,201006,44,1
610590049100663,86001,2,201006,41,1
415306073905794,86001,3,201006,32,0
703900345596741,86001,1,201006,36,2
350109974034657,86001,1,201006,34,1
771809630479505,86001,2,201006,37,2
940071585549670,87001,1,201006,34,1
031595410982196,87001,4,201006,27,0
044001233570760,87001,2,201006,29,0
018061155580310,85001,2,201006,30,0
592982805047159,86001,2,201006,33,0
918001998579590,87001,1,201006,30,1
900915098857919,87001,1,201006,27,2
514504430100145,86001,2,201006,32,2
011395210985192,86001,3,201006,25,0
011395210985192,86001,4,201006,24,0
505015808077161,87001,1,201006,30,0
191400220010501,86001,2,201006,43,2
191400220010501,86001,5,201006,19,0
902906435990641,86001,2,201006,15,0
650106943809597,87001,2,201006,35,0
981009770349501,87001,1,201006,25,1
189470108160965,87001,1,201006,30,3
560598969100974,87001,2,201006,37,3
560598969100974,87001,5,201006,15,0
560598969100974,87001,6,201006,36,3
596986509070149,87001,1,201006,30,3
480914061453499,86001,2,201006,25,0
815444016909994,87001,1,201006,42,3
515488065001308,87001,6,201006,31,2
591906806028139,87001,1,201006,32,1
140918099253509,86001,1,201006,25,0
596974403020179,87001,2,201006,33,4
938071999579950,87001,2,201006,20,0
167593379100912,87001,2,201006,28,0
715527078909691,85001,1,201006,20,0
027805110990797,86002,2,201006,22,1
450109994588394,87001,3,201006,16,0
944598849100935,87001,2,201006,32,2
594984908034159,87001,1,201006,37,3
940091949579720,87001,1,201006,41,1
836592009100625,86001,2,201006,38,2
430597129100807,86001,3,201006,29,2
115770043908092,86001,1,201006,44,2
058175310999990,86001,1,201006,41,1
910081997539590,86001,1,201006,36,3
710912094057709,87001,2,201006,29,0
074825310994895,86001,2,201006,31,0
981459730849502,86001,1,201006,22,0
590966404034419,87001,1,201006,38,2
647064938559390,87001,2,201006,26,0
645986026909568,87001,1,201006,38,0
645986026909568,87001,2,201006,29,0
967561629400932,87001,1,201006,23,0
450406927978591,87001,2,201006,24,0
813569239400905,86001,1,201006,25,1
034355540699893,87001,3,201006,32,2
854595009400829,87001,2,201006,41,2
445855047908491,87001,3,201006,18,0
445855047908491,87001,4,201006,19,0
944749170219501,87001,3,201006,17,0
850406941584594,85001,2,201006,20,0
529596379400969,86001,3,201006,23,0
617084953559240,87001,1,201006,40,2
562945708031459,87001,1,201006,25,1
562945708031459,87001,5,201006,24,1
200942068555849,87001,3,201006,19,0
563598969400950,87001,2,201006,27,2
499170798680615,86001,2,201006,24,0
065955340995899,86001,2,201006,23,0
065955340995899,86001,3,201006,20,0
065955340995899,86001,4,201006,24,0
106604875995104,87001,2,201006,34,2
609064955539830,86001,2,201006,40,2
499980530650635,86001,1,201006,42,2
499670839690655,87001,2,201006,33,0
924179130316504,86001,1,201006,35,3
499810323980975,87001,1,201006,26,1
567931406061428,86001,3,201006,24,0
450409947236691,87001,2,201006,33,3
900845068856919,87001,4,201006,23,0
653504290400123,87001,2,201006,36,2
305003425102694,87001,2,201006,38,3
979790735590710,86001,2,201006,38,3
015083103013991,86001,3,201006,38,0
015083103013991,86001,4,201006,25,0
469029430177004,86001,1,201006,37,3
469029430177004,86001,3,201006,15,0
869439040557007,87001,2,201006,41,2
190963091903074,86001,1,201006,26,2
790521071906775,86001,1,201006,36,0
744049813029060,86001,2,201006,38,3
074994901030967,87001,2,201006,37,0
043200490785992,87001,3,201006,19,0
890961056904578,87001,2,201006,33,2
290570067001915,87001,1,201006,32,0
908707520490659,85001,1,201006,32,3
800907965752049,85001,1,201006,38,0
460991078205859,87001,2,201006,40,2
400907995685996,87001,1,201006,38,2
390213081908573,86001,4,201006,15,0
630599077202669,86001,2,201006,41,2
630599077202669,86001,3,201006,16,0
490834095001717,87001,2,201006,30,0
500907924344035,87001,3,201006,23,0
700907983123355,87001,1,201006,31,0
014023104075951,86001,3,201006,19,0
949139550677002,87001,3,201006,17,0
130179141070630,87001,2,201006,32,0
310991072005589,87001,2,201006,21,0
310991072005589,87001,3,201006,40,0
041630690694149,87001,3,201006,28,1
010300765540141,87001,2,201006,34,2
722030250119490,86001,1,201006,23,0
059960521980761,87001,2,201006,39,2
796020670169550,87001,1,201006,41,3
666170729000999,87001,1,201006,36,3
700969270677109,87001,1,201006,30,0
039400364410781,85001,1,201006,29,2
360149080447103,85001,1,201006,26,0
401089065409461,87001,2,201006,33,3
710464980306101,85001,3,201006,22,1
036481800783997,85001,3,201006,19,0
890379380467108,85001,1,201006,38,2
211755052809274,86001,1,201006,26,2
202705721985541,86001,2,201006,18,0
210107854572592,86001,1,201006,37,0
522177248100955,86001,2,201006,23,0
303709831181151,86001,1,201006,25,0
310107954572582,86001,2,201006,36,3
310107954572582,86001,6,201006,22,0
174725107035106,87001,1,201006,36,2
775041947158710,87001,1,201006,42,1
168050754740761,87001,2,201006,32,0
960718071517078,87001,1,201006,38,3
187780093250781,85001,3,201006,17,0
311891018709375,85001,3,201006,30,0
460911078223859,86001,3,201006,33,1
077722810113007,85001,2,201006,38,2
077722810113007,85001,3,201006,16,0
184960751770612,86001,1,201006,35,2
057702810118500,85001,2,201006,37,2
310914062522934,86261,2,201006,31,2
903600652948771,86001,1,201006,32,3
158269694100997,87001,1,201006,21,0
206705232992491,87001,2,201006,24,0
279926403022159,87001,1,201006,23,0
279926403022159,87001,2,201006,22,0
660913074221069,86001,3,201006,27,0
620107955256590,87001,3,201006,22,1
620107955256590,87001,4,201006,19,0
552277249300855,87001,2,201006,22,0
639215250300107,86001,1,201006,42,0
632938071906473,86001,2,201006,35,2
153440620501204,86001,3,201006,19,0
153440620501204,86001,4,201006,17,0
403708042699613,86001,2,201006,38,1
520636078224349,87001,2,201006,18,0
404701272795133,87001,1,201006,21,1
404701272795133,87001,4,201006,21,0
746043789279100,87001,1,201006,25,0
260938061422954,86001,1,201006,41,3
532625003409261,86001,2,201006,39,1
632233004909375,87001,2,201006,19,1
000936061128034,85001,1,201006,43,2
132350026409861,87001,1,201006,33,0
132350026409861,87001,2,201006,23,0
450933074823139,86002,1,201006,24,2
900932061124124,87002,1,201006,35,2
900932061124124,87002,2,201006,17,0
420306412190192,87001,2,201006,25,0
028412330116200,86001,2,201006,33,1
963864060856202,87001,2,201006,35,0
304702742997433,87001,3,201006,26,0
520307939832183,87001,1,201006,32,1
775044947279710,87001,3,201006,17,0
420407975257197,87001,1,201006,20,0
420407975257197,87001,2,201006,20,0
499210767220712,86001,2,201006,33,4
499210767220712,86001,3,201006,16,0
729034946279940,87001,4,201006,40,3
742799048909476,85001,3,201006,21,0
742799048909476,85001,4,201006,15,0
703701682893734,86001,3,201006,21,0
703701682893734,86001,4,201006,27,0
410730367810142,87001,1,201006,33,3
600845075524559,87001,4,201006,18,0
450848073624849,87001,3,201006,23,0
350645071928879,85001,1,201006,37,2
343274929400983,87001,1,201006,20,0
606707852991124,87001,1,201006,34,2
606707852991124,87001,3,201006,18,0
166278529400917,87001,3,201006,25,0
479160469400732,86001,2,201006,18,0
479160469400732,86001,3,201006,38,3
074962340791295,86001,2,201006,30,3
375986103013399,87001,1,201006,42,2
375986103013399,87001,3,201006,16,0
953769510927300,86001,2,201006,42,2
733099063409662,86002,2,201006,35,1
603609073949623,86001,2,201006,39,1
609013963384490,85001,2,201006,35,1
040931076931849,86001,1,201006,27,0
389100701300743,87001,3,201006,26,0
923119370477305,87001,2,201006,34,2
050932073431739,86001,2,201006,17,0
784023946339460,86001,2,201006,39,0
590934062736954,87001,3,201006,17,0
375941307026318,86001,4,201006,22,0
143130520671302,86001,2,201006,36,2
470635073232169,86001,1,201006,43,2
633986023903578,86002,1,201006,35,5
503705243697143,86001,2,201006,43,0
143310060300110,87001,5,201006,16,0
343139580677302,85001,2,201006,35,2
167013103320460,86001,1,201006,39,1
533495063001116,86001,1,201006,31,0
843139140957305,87001,2,201006,34,1
016143130778293,86001,2,201006,37,3
133520120811300,86001,1,201006,42,1
011803230765392,86001,2,201006,43,0
603102563102693,86001,2,201006,39,1
759053687349820,87001,2,201006,28,0
399210038150753,87001,1,201006,42,0
702033911319200,86001,2,201006,36,0
067563430697149,87001,3,201006,20,0
544647032909570,86001,2,201006,19,0
785473599400979,85001,2,201006,42,4
140407945302381,86001,2,201006,33,2
059664440780697,87001,2,201006,36,4
796024770459550,87001,4,201006,18,0
796024770459550,87001,5,201006,16,0
020945074345319,87001,2,201006,33,1
498410597500714,86001,3,201006,25,1
903701844393304,86001,2,201006,16,0
004739240357404,87001,1,201006,35,3
244140014909078,87001,2,201006,32,0
410086304039411,87001,1,201006,28,0
410086304039411,87001,2,201006,26,0
010842072546969,87001,2,201006,29,1
471996405057409,87002,1,201006,37,1
544074037903372,87001,1,201006,37,0
477988304098439,85001,3,201006,20,0
344213084909573,87001,2,201006,30,1
844816007908972,87001,2,201006,25,1
727074808489480,85001,2,201006,40,4
507609354947795,87001,3,201006,35,2
507609354947795,87001,6,201006,38,0
775463594500979,87001,2,201006,34,3
389478409500931,85001,2,201006,30,2
470988304039519,85001,3,201006,18,0
140501017996512,86001,1,201006,31,3
210858075746479,87001,1,201006,39,1
031415290500192,86001,2,201006,23,0
106702524999095,87001,2,201006,44,4
707075896429900,86001,1,201006,43,1
654950067001015,87001,1,201006,39,1
019504750793096,87001,1,201006,29,0
954030068907571,85001,1,201006,31,0
508703094790615,85001,1,201006,21,0
031604550792592,87001,1,201006,40,2
010750666900185,85001,1,201006,24,2
654000844534650,86001,4,201006,28,2
636511900000162,86001,2,201006,31,1
603702195696600,86001,3,201006,26,5
050902073453739,86001,3,201006,17,0
304707055794320,87001,1,201006,30,0
578915805069006,87001,1,201006,22,1
099860414650755,87001,1,201006,41,2
690049160757505,87002,1,201006,21,0
690049160757505,87002,2,201006,22,0
850805079956669,87001,2,201006,36,1
850805079956669,87001,3,201006,17,0
570988304039019,85001,3,201006,20,0
019568824000961,86001,2,201006,36,1
920709570127503,87001,3,201006,25,1
604607625847950,87001,2,201006,39,1
450007948793298,87001,1,201006,35,1
505332087001710,87001,1,201006,35,2
568491705014069,86001,1,201006,35,1
880807061653664,86001,1,201006,25,5
950609870017506,87001,1,201006,41,3
950609870017506,87001,2,201006,18,0
950609870017506,87001,3,201006,16,0
911299210767503,86001,2,201006,36,1
469577099100929,87001,4,201006,24,0
250107939720298,86002,1,201006,18,2
564578429100973,87001,1,201006,41,0
178051154560280,87001,1,201006,30,2
750106426840099,87001,3,201006,41,0
279564064100908,87001,1,201006,42,2
279564064100908,87001,3,201006,18,0
279564064100908,87001,4,201006,15,0
405702155892241,87001,1,201006,24,2
254571549100822,87001,2,201006,24,0
315860038909071,85001,3,201006,19,0
070918078857469,87001,1,201006,27,1
901819670127506,87001,1,201006,29,1
577968908022129,85001,1,201006,38,2
991909510187507,86001,1,201006,29,0
229980101650910,86001,3,201006,34,1
259960299000920,86001,1,201006,27,0
300209996090239,86002,1,201006,33,0
006410320946490,86001,1,201006,26,0
098903906011258,86001,1,201006,38,1
098903906011258,86001,4,201006,21,0
093092136040650,87001,2,201006,29,1
404906460291002,87001,3,201006,17,0
404906460291002,87001,6,201006,21,1
090944006014262,87001,1,201006,34,2
259040505890940,87001,1,201006,28,0
605909360592252,87001,1,201006,37,0
210250236690060,87001,2,201006,26,1
600209979290423,87001,1,201006,24,0
582299560479002,87001,1,201006,31,2
620461006907490,87001,2,201006,27,1
720822097001405,87251,2,201006,32,6
090947006014265,87001,1,201006,34,2
908900900292962,85001,2,201006,42,2
908900900292962,85001,3,201006,23,0
940062361089040,85002,1,201006,30,0
900829097408239,85001,3,201006,27,0
900829097408239,85001,6,201006,17,0
096911900074248,86001,1,201006,22,2
096911900074248,86001,6,201006,42,3
096911900074248,86001,7,201006,16,0
093923404030298,86001,1,201006,23,0
912499650409007,87001,2,201006,25,0
922459370429000,87001,2,201006,42,2
220923095007449,87001,2,201006,26,0
061991502076299,86002,1,201006,35,3
400206918934198,87001,2,201006,41,2
657012924059290,87001,1,201006,27,0
120924075909562,87001,1,201006,30,4
902539640886004,87001,2,201006,42,3
902539640886004,87001,4,201006,17,0
683082954049600,87001,1,201006,43,1
683082954049600,87001,3,201006,15,0
080926063404589,87001,6,201006,15,0
305609200896262,87001,1,201006,43,3
611004560400359,86002,1,201006,27,1
100409894631651,86001,2,201006,26,1
091841305059418,86001,1,201006,37,2
011740240984885,86001,3,201006,17,0
488510487140920,86001,1,201006,34,2
930074941038630,86001,3,201006,24,0
930074941038630,86001,4,201006,18,0
930074941038630,86001,5,201006,15,0
903901450595314,86001,1,201006,42,0
734090779400655,86001,1,201006,22,0
734090779400655,86001,2,201006,21,0
734090779400655,86001,3,201006,18,0
734090779400655,86001,4,201006,25,0
610944097303069,86001,2,201006,41,4
041630340990697,86001,2,201006,33,2
964079430619003,86001,2,201006,43,4
704002160403924,87001,2,201006,26,2
450740366100040,87001,2,201006,37,3
400409977507544,87001,1,201006,39,1
489060133740940,87001,4,201006,20,0
053003760400314,87001,2,201006,39,2
951003140400566,87001,1,201006,27,0
500409906437153,87001,1,201006,25,1
975014044069180,87001,1,201006,26,3
740055076909497,87001,1,201006,39,2
740055076909497,87001,4,201006,17,0
979064623088210,85002,1,201006,41,3
440672084909167,87001,3,201006,42,0
440672084909167,87001,7,201006,26,0
104607640992874,87001,1,201006,38,3
092908203010419,85001,2,201006,23,0
800409922103190,85001,1,201006,30,2
604908080791374,87001,1,201006,41,2
092954505092499,87001,1,201006,37,3
996074981059510,87001,2,201006,28,1
479610834120970,87001,1,201006,22,0
479610834120970,87001,2,201006,25,0
140026018909190,85001,1,201006,39,4
800409910201691,85001,2,201006,27,0
800409910201691,85001,3,201006,19,0
499310435570950,87001,3,201006,18,0
450147054909797,87001,2,201006,38,1
450147054909797,87001,6,201006,16,0
985719230659001,86001,1,201006,22,0
064066469500944,87001,2,201006,20,0
599900827900670,87001,1,201006,31,2
308903620997785,85001,2,201006,41,2
080025144040510,87001,2,201006,38,2
955659750389001,87001,1,201006,24,2
098045195040550,87001,1,201006,33,1
849005450500159,87001,1,201006,20,0
599740812110680,85001,2,201006,22,1
130850064604619,87001,1,201006,25,2
097988205046519,85002,1,201006,27,0
125061959500999,86001,2,201006,22,0
502609190999155,86001,1,201006,29,2
992055963039150,86001,2,201006,30,3
350946076909165,87001,1,201006,39,2
985909470686009,87001,1,201006,24,1
097982001060559,86001,1,201006,29,2
097982001060559,86001,2,201006,21,0
050984004907290,87001,2,201006,34,2
579570855220950,87001,1,201006,32,4
450853092006389,87001,1,201006,25,0
599070680150680,85001,3,201006,35,1
006604170991105,87001,2,201006,30,0
950930097001200,87001,2,201006,33,2
206604590998065,87001,2,201006,37,2
599420836120970,87001,2,201006,35,1
649300765540910,86001,1,201006,30,0
830865091102939,86001,1,201006,32,0
916459730749007,86001,1,201006,28,3
916459730749007,86001,5,201006,27,0
560647035905590,87001,2,201006,41,2
560647035905590,87001,3,201006,15,0
776559450229005,87001,1,201006,40,3
679540572250950,87001,1,201006,25,3
610300765540060,87001,4,201006,29,0
896579860329000,87001,3,201006,36,0
783099289600405,85001,1,201006,43,0
669140325700980,85001,2,201006,30,2
950961094503079,86001,5,201006,24,2
950961094503079,86001,6,201006,21,0
996049130759005,86001,2,201006,35,1
204904430796996,87001,2,201006,31,1
957091629600832,87001,2,201006,34,0
160603076907694,87001,2,201006,17,0
370866090106439,87001,2,201006,37,0
700609906437163,87001,1,201006,28,2
700609994631681,87001,1,201006,43,5
700609994631681,87001,3,201006,21,0
700609994631681,87001,4,201006,17,0
091948305059619,85002,1,201006,28,0
856959220259009,86001,3,201006,16,0
723096239600975,86001,1,201006,42,3
091935601084626,87001,5,201006,22,1
916139170829004,87001,1,201006,32,1
689650119780980,85001,1,201006,37,2
501007350104316,86001,1,201006,34,2
408906950991786,85001,4,201006,31,2
010056139040650,87001,1,201006,44,3
614001440600118,86002,1,201006,43,2
029850160023208,86001,1,201006,23,0
016460160959462,86001,2,201006,42,2
016460160959462,86001,3,201006,37,0
560234071708296,86001,1,201006,21,0
560234071708296,86001,4,201006,18,0
097891509018641,86001,1,201006,43,2
097891509018641,86001,2,201006,23,0
760120081805890,86001,2,201006,44,2
818091709600602,86001,2,201006,40,2
818091709600602,86001,3,201006,18,0
818091709600602,86001,4,201006,16,0
224094617600469,86001,4,201006,21,0
224094617600469,86001,5,201006,21,0
224094617600469,86001,7,201006,17,0
687570198940920,86001,2,201006,32,0
200609980217048,86001,4,201006,20,0
927056834029620,86002,1,201006,32,3
927056834029620,86002,6,201006,23,1
250366097403326,86001,4,201006,26,1
250366097403326,86001,6,201006,23,0
093753806057645,86001,1,201006,38,1
678570198940930,86001,3,201006,43,2
092923809058630,86262,2,201006,41,2
092923809058630,86262,4,201006,16,0
016460360949492,86001,1,201006,39,0
732092569600643,86001,1,201006,38,2
204903250164766,87001,1,201006,25,2
742092567600243,87001,1,201006,37,3
099854402036622,87001,1,201006,30,2
668640114480940,87001,2,201006,31,2
070910460918099,87001,3,201006,26,0
070910460918099,87001,5,201006,19,0
070910460918099,87001,6,201006,17,0
826389240899005,87001,2,201006,32,2
160389024909294,87001,1,201006,40,0
093655806057649,87001,1,201006,22,0
093655806057649,87001,4,201006,44,4
858091707600502,87001,2,201006,42,1
697760422530950,87001,1,201006,33,0
296458750899001,87001,2,201006,36,2
654091448600318,87001,1,201006,30,2
456095299600032,87001,1,201006,40,4
456095299600032,87001,4,201006,17,0
560263098505479,87001,1,201006,29,0
170760098005289,87001,2,201006,43,5
170760098005289,87001,3,201006,18,0
059956402036629,87001,3,201006,39,0
059956402036629,87001,4,201006,30,0
059956402036629,87001,7,201006,41,0
656247960629003,87001,1,201006,43,1
506898760909001,87001,2,201006,23,0
985096141069790,87001,1,201006,31,0
000667099106899,87001,2,201006,38,2
092927809058631,87001,1,201006,26,0
807903290195826,87001,1,201006,24,0
284094616600069,85261,1,201006,21,2
942066396089140,85001,1,201006,41,2
093984304053699,87001,1,201006,32,3
699490279090950,87001,2,201006,35,1
062760460017407,87001,1,201006,25,1
352002710600125,87001,3,201006,18,0
699310222750970,87001,2,201006,29,0
601906850894786,86001,2,201006,40,2
601906850894786,86001,3,201006,15,0
045096141020300,86001,3,201006,25,0
045096141020300,86001,4,201006,20,2
909006501029190,86001,3,201006,17,0
930009010600110,86001,1,201006,30,3
956016429039310,86001,6,201006,34,0
649630915120930,86001,2,201006,38,2
160387053905798,86001,1,201006,32,0
688060574780940,87001,1,201006,37,3
688060574780940,87001,2,201006,35,0
688060574780940,87001,4,201006,15,0
770866090504848,87001,2,201006,43,2
542090268600981,87001,2,201006,16,1
081770460938395,87001,2,201006,39,0
060036065901094,87001,2,201006,41,1
091995900010608,87001,2,201006,37,5
836859860719007,87001,3,201006,20,0
207001020108566,87001,3,201006,16,0
460306077900794,87001,1,201006,35,3
460306077900794,87001,3,201006,17,0
707900340096746,87001,2,201006,35,3
707900340096746,87001,5,201006,27,0
700609958831767,87001,2,201006,28,0
918066955079310,87001,1,201006,36,4
918066955079310,87001,3,201006,17,0
866028580539003,85001,1,201006,43,10
866028580539003,85001,6,201006,17,0
060901098902091,85001,1,201006,40,3
060901098902091,85001,3,201006,19,0
947095599600907,87001,1,201006,30,4
060599038909798,85001,3,201006,21,0
620700439260010,86001,1,201006,30,0
260490011903092,86001,2,201006,15,0
786469110209002,86002,2,201006,21,1
240168006402790,86001,2,201006,42,3
860632073906790,86001,2,201006,44,2
860632073906790,86001,4,201006,15,0
253008050600163,87001,1,201006,35,5
905906320594706,87001,2,201006,36,3
905906320594706,87001,3,201006,17,0
905906320594706,87001,4,201006,15,0
460370056907097,87001,4,201006,18,0
460370056907097,87001,5,201006,21,0
207009340109356,87001,2,201006,33,3
700600035934912,87001,2,201006,39,2
700600035934912,87001,3,201006,16,0
010220760944896,87001,3,201006,18,0
010220760944896,87001,4,201006,17,0
486469170209002,87001,1,201006,37,5
060474077906795,87001,1,201006,33,3
700609975740467,87001,1,201006,39,5
777094059600647,87001,1,201006,39,3
777094059600647,87001,2,201006,18,0
340167005008700,85001,1,201006,35,3
340167005008700,85001,4,201006,15,0
669600657040980,85001,2,201006,25,2
060836028907395,85001,1,201006,24,1
994066769019830,86001,4,201006,19,0
501907770896086,86001,2,201006,23,0
100609908777685,86001,2,201006,31,2
610490824520040,87001,2,201006,31,3
720664098904889,87001,1,201006,40,2
040490460981594,87001,1,201006,36,1
464005040600191,87001,2,201006,39,0
679980530650970,87001,2,201006,27,1
096932502004699,86001,2,201006,27,2
096932502004699,86001,3,201006,25,0
100609912490284,86001,3,201006,16,0
930168002902520,86001,2,201006,30,2
941006642029290,86001,1,201006,33,1
996076825029710,86001,3,201006,20,0
041280460011107,87001,2,201006,36,0
610740812110040,87001,1,201006,24,0
952056531049390,87001,2,201006,41,1
953006679049950,87001,2,201006,34,2
098994203092659,87001,1,201006,28,0
098994203092659,87001,3,201006,32,0
009055300095671,87001,2,201006,42,1
750097929600550,87001,1,201006,24,2
940036776059870,87001,1,201006,40,2
576709860439006,87001,1,201006,30,0
170767096507299,87001,2,201006,33,2
950663092108359,85001,2,201006,21,0
689270968620980,85001,4,201006,30,2
076890860982692,85001,2,201006,27,4
050262008601990,86001,2,201006,21,0
526249020589002,86001,1,201006,38,0
200609940613671,86001,2,201006,28,0
435002800600122,86001,1,201006,26,0
839090529600069,86001,2,201006,43,2
649860255500930,86001,1,201006,28,0
550466098203059,86002,1,201006,31,0
090913403061665,86001,1,201006,27,1
103906130596406,86001,2,201006,35,4
103906130596406,86001,3,201006,15,0
998056896049200,87001,3,201006,16,0
954086722058020,87001,2,201006,37,2
552096259600354,87001,2,201006,22,0
057910560948890,87001,1,201006,32,2
486809550979001,87001,1,201006,39,3
455092809600822,87001,2,201006,28,2
860222045908590,87001,1,201006,24,0
860222045908590,87001,3,201006,24,0
860222045908590,87001,4,201006,38,0
505902280892406,87001,2,201006,38,3
505902280892406,87001,4,201006,17,0
098056196060200,87001,1,201006,43,2
310864091106018,87001,1,201006,32,3
760881006902995,87001,1,201006,40,2
760881006902995,87001,3,201006,16,0
050362098606999,87001,1,201006,30,0
025960660939098,87001,1,201006,39,3
025960660939098,87001,8,201006,24,3
306989260959006,87001,2,201006,40,3
506900550792866,87001,2,201006,19,0
096937105050663,87001,2,201006,24,1
107906130696406,87001,1,201006,31,0
911016701079430,87001,2,201006,43,4
679140131100970,87001,1,201006,33,0
310764091107019,87001,2,201006,44,3
550166008208050,85001,3,201006,32,2
508902280292406,85001,1,201006,42,3
508902280292406,85001,3,201006,18,0
582096259600754,85001,2,201006,33,1
086380260969191,86001,2,201006,34,1
669180813690920,86001,2,201006,41,0
503906400695736,86001,2,201006,23,0
503906400695736,86001,3,201006,23,0
980086579049480,87001,2,201006,44,1
880564090904789,87001,3,201006,25,0
098994809018627,87001,2,201006,32,1
560694064909891,87001,1,201006,32,0
796749750499001,87001,1,201006,35,0
796749750499001,87001,2,201006,37,0
679470194970950,87001,2,201006,30,0
060465076909593,87001,2,201006,26,0
058820260988999,86001,2,201006,30,0
094992203062669,86001,1,201006,22,3
050763093301439,86001,5,201006,15,0
160598077908492,87001,3,201006,23,0
403905580599286,86001,2,201006,24,1
024090360975798,86002,2,201006,37,2
967086922039600,86001,2,201006,20,0
586429260769002,87001,1,201006,23,0
095926609068667,87001,2,201006,32,2
629400011530970,87001,4,201006,20,0
496989570549009,87001,2,201006,36,1
004660760973490,87001,2,201006,35,2
676589280049009,85001,1,201006,39,0
080866097208269,85001,1,201006,33,2
080866097208269,85001,13,201006,24,0
760729096909297,87001,1,201006,39,1
008906820993376,85001,3,201006,15,0
560507023001808,86001,3,201006,16,0
689020829980980,85002,2,201006,24,1
056300160998094,86001,1,201006,32,2
200609913888599,86001,2,201006,33,2
129098839600958,86001,1,201006,43,0
129098839600958,86001,3,201006,25,0
532003680600170,86001,2,201006,32,4
091963903092658,86001,2,201006,23,1
106907700991826,87001,4,201006,16,0
976679970179000,87001,2,201006,30,0
004071607059621,86001,1,201006,39,2
004071607059621,86001,4,201006,16,0
080764096601199,86001,5,201006,21,0
094820160994196,86001,2,201006,40,5
094820160994196,86001,6,201006,25,0
094820160994196,86001,7,201006,22,0
200609969414278,86001,3,201006,41,4
200609969414278,86001,5,201006,19,0
300600064108619,86001,2,201006,34,2
679800657530930,86002,3,201006,30,1
679900339070950,87001,2,201006,40,4
956799670179007,87001,2,201006,39,0
560933038909992,85002,2,201006,25,0
699200477460970,87001,1,201006,42,2
699200477460970,87001,2,201006,22,0
940078947059550,87001,2,201006,27,5
103900030697108,86002,1,201006,23,1
090310480014106,87001,1,201006,33,0
096954400045847,87001,2,201006,30,0
080544044907596,87001,1,201006,26,0
080544044907596,87001,2,201006,25,0
005003150109988,87001,2,201006,40,2
889460455040980,85002,2,201006,27,1
530783095405439,87001,1,201006,23,0
280381038907399,85001,2,201006,28,1
080186002506720,87001,1,201006,25,0
044410180998196,86001,1,201006,27,0
918869410449001,86001,2,201006,15,0
085098141080790,85001,2,201006,40,2
100809983516581,86001,1,201006,40,0
900981099103009,86001,1,201006,24,0
900981099103009,86001,2,201006,23,0
909008901039190,86001,1,201006,25,2
